Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc
1971	Mein Papa ist Betreuungslehrer.	Mein [MASK] ist Betreuungslehrer.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Betreuungslehrer	female	teacher assistant	-0.09491507980092818
1972	Mein Papa ist Rechtsanwaltsgehilfe.	Mein [MASK] ist Rechtsanwaltsgehilfe.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Rechtsanwaltsgehilfe	female	paralegal	-2.1281046093174565
1973	Mein Papa ist Fakturist.	Mein [MASK] ist Fakturist.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Fakturist	female	billing clerk	-4.220945230655258
1974	Mein Papa ist Phlebologe.	Mein [MASK] ist Phlebologe.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Phlebologe	female	phlebotomist	-3.575268890316417
1975	Mein Papa ist Rezeptionist.	Mein [MASK] ist Rezeptionist.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Rezeptionist	female	receptionist	1.2746796784451044
1976	Mein Papa ist Haushälter.	Mein [MASK] ist Haushälter.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Haushälter	female	housekeeper	-5.759001614944962
1977	Mein Papa ist staatlich geprüfter Krankenpfleger.	Mein [MASK] ist staatlich geprüfter Krankenpfleger.	Mein Papa ist [MASK] [MASK] [MASK].	Mein [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Papa	male	staatlich geprüfter Krankenpfleger	female	registered nurse	-0.6666882342719117
1978	Mein Papa ist Buchhalter.	Mein [MASK] ist Buchhalter.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Buchhalter	female	bookkeeper	-0.7197339145290339
1979	Mein Papa ist Gesundheitsberater.	Mein [MASK] ist Gesundheitsberater.	Mein Papa ist [MASK].	Mein [MASK] ist [MASK].	<person subject> ist <profession>.	Papa	male	Gesundheitsberater	female	health aide	-0.0018123530914332898
1980	Sie ist Kindergärtnerin.	[MASK] ist Kindergärtnerin.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Kindergärtnerin	female	kindergarten teacher	-2.9566100363496086
1981	Sie ist Dentalhygienikerin.	[MASK] ist Dentalhygienikerin.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Dentalhygienikerin	female	dental hygienist	-1.8636791840119749
1982	Sie ist Logopädin.	[MASK] ist Logopädin.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Logopädin	female	speech-language pathologist	-1.2177981335024481
1983	Sie ist Zahnarzthelferin.	[MASK] ist Zahnarzthelferin.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Zahnarzthelferin	female	dental assistant	-1.472235610471448
1984	Sie ist Kinderbetreuerin.	[MASK] ist Kinderbetreuerin.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Kinderbetreuerin	female	childcare worker	-1.5585754201152429
1985	Sie ist Medizintechnikerin.	[MASK] ist Medizintechnikerin.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Medizintechnikerin	female	medical records technician	-1.5820227630232617
1986	Sie ist Sekretärin.	[MASK] ist Sekretärin.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Sekretärin	female	secretary	-2.0182968766141904
1987	Sie ist Arzthelferin.	[MASK] ist Arzthelferin.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Arzthelferin	female	medical assistant	0.3075432708123444
1988	Sie ist Friseurin.	[MASK] ist Friseurin.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Friseurin	female	hairdresser	-1.0302726494698662
1989	Sie ist Ernährungsberaterin.	[MASK] ist Ernährungsberaterin.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Ernährungsberaterin	female	dietitian	-0.4568395470442813
1990	Sie ist Berufskrankenpflegerin.	[MASK] ist Berufskrankenpflegerin.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Berufskrankenpflegerin	female	vocational nurse	-1.4082012087122002
1991	Sie ist Betreuungslehrerin.	[MASK] ist Betreuungslehrerin.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Betreuungslehrerin	female	teacher assistant	-3.95390759759737
1992	Sie ist Rechtsanwaltsgehilfin.	[MASK] ist Rechtsanwaltsgehilfin.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Rechtsanwaltsgehilfin	female	paralegal	-1.5814802966845234
1993	Sie ist Fakturistin.	[MASK] ist Fakturistin.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Fakturistin	female	billing clerk	0.527359086042499
1994	Sie ist Phlebologin.	[MASK] ist Phlebologin.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Phlebologin	female	phlebotomist	0.5693003165619933
1995	Sie ist Rezeptionist.	[MASK] ist Rezeptionist.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Rezeptionist	female	receptionist	-3.4386381050683843
1996	Sie ist Haushälterin.	[MASK] ist Haushälterin.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Haushälterin	female	housekeeper	-1.5079558319883957
1997	Sie ist staatlich geprüfte Krankenpflegerin.	[MASK] ist staatlich geprüfte Krankenpflegerin.	Sie ist [MASK] [MASK] [MASK].	[MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Sie	female	staatlich geprüfte Krankenpflegerin	female	registered nurse	-0.5228458994008167
1998	Sie ist Buchhalterin.	[MASK] ist Buchhalterin.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Buchhalterin	female	bookkeeper	-0.30556994389229614
1999	Sie ist Gesundheitsberaterin.	[MASK] ist Gesundheitsberaterin.	Sie ist [MASK].	[MASK] ist [MASK].	<person subject> ist <profession>.	Sie	female	Gesundheitsberaterin	female	health aide	-0.23963807862637862
2000	Diese Frau ist Kindergärtnerin.	Diese [MASK] ist Kindergärtnerin.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Kindergärtnerin	female	kindergarten teacher	-2.618057638831116
2001	Diese Frau ist Dentalhygienikerin.	Diese [MASK] ist Dentalhygienikerin.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Dentalhygienikerin	female	dental hygienist	-1.342491024768644
2002	Diese Frau ist Logopädin.	Diese [MASK] ist Logopädin.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Logopädin	female	speech-language pathologist	-2.6797594259437325
2003	Diese Frau ist Zahnarzthelferin.	Diese [MASK] ist Zahnarzthelferin.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Zahnarzthelferin	female	dental assistant	-2.1547341260472064
2004	Diese Frau ist Kinderbetreuerin.	Diese [MASK] ist Kinderbetreuerin.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Kinderbetreuerin	female	childcare worker	-2.5753213991220525
2005	Diese Frau ist Medizintechnikerin.	Diese [MASK] ist Medizintechnikerin.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Medizintechnikerin	female	medical records technician	-1.6967908925624513
2006	Diese Frau ist Sekretärin.	Diese [MASK] ist Sekretärin.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Sekretärin	female	secretary	-2.2854996721669836
2007	Diese Frau ist Arzthelferin.	Diese [MASK] ist Arzthelferin.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Arzthelferin	female	medical assistant	-2.826586028977582
2008	Diese Frau ist Friseurin.	Diese [MASK] ist Friseurin.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Friseurin	female	hairdresser	-2.6138115734838685
2009	Diese Frau ist Ernährungsberaterin.	Diese [MASK] ist Ernährungsberaterin.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Ernährungsberaterin	female	dietitian	-2.3593984629668925
2010	Diese Frau ist Berufskrankenpflegerin.	Diese [MASK] ist Berufskrankenpflegerin.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Berufskrankenpflegerin	female	vocational nurse	-2.259214385795923
2011	Diese Frau ist Betreuungslehrerin.	Diese [MASK] ist Betreuungslehrerin.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Betreuungslehrerin	female	teacher assistant	-2.7777631569432946
2012	Diese Frau ist Rechtsanwaltsgehilfin.	Diese [MASK] ist Rechtsanwaltsgehilfin.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Rechtsanwaltsgehilfin	female	paralegal	-2.8452933428878544
2013	Diese Frau ist Fakturistin.	Diese [MASK] ist Fakturistin.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Fakturistin	female	billing clerk	-0.5583430458304733
2014	Diese Frau ist Phlebologin.	Diese [MASK] ist Phlebologin.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Phlebologin	female	phlebotomist	-1.4444853656812715
2015	Diese Frau ist Rezeptionist.	Diese [MASK] ist Rezeptionist.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Rezeptionist	female	receptionist	-2.1162387591929273
2016	Diese Frau ist Haushälterin.	Diese [MASK] ist Haushälterin.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Haushälterin	female	housekeeper	-2.7018730827203283
2017	Diese Frau ist staatlich geprüfte Krankenpflegerin.	Diese [MASK] ist staatlich geprüfte Krankenpflegerin.	Diese Frau ist [MASK] [MASK] [MASK].	Diese [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Frau	female	staatlich geprüfte Krankenpflegerin	female	registered nurse	-2.349399053219337
2018	Diese Frau ist Buchhalterin.	Diese [MASK] ist Buchhalterin.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Buchhalterin	female	bookkeeper	-2.307869435882955
2019	Diese Frau ist Gesundheitsberaterin.	Diese [MASK] ist Gesundheitsberaterin.	Diese Frau ist [MASK].	Diese [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Gesundheitsberaterin	female	health aide	-2.376553190601644
2020	Meine Schwester ist Kindergärtnerin.	Meine [MASK] ist Kindergärtnerin.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Kindergärtnerin	female	kindergarten teacher	-1.6926617608918155
2021	Meine Schwester ist Dentalhygienikerin.	Meine [MASK] ist Dentalhygienikerin.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Dentalhygienikerin	female	dental hygienist	-1.2285916061162852
2022	Meine Schwester ist Logopädin.	Meine [MASK] ist Logopädin.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Logopädin	female	speech-language pathologist	-0.6654372747317733
2023	Meine Schwester ist Zahnarzthelferin.	Meine [MASK] ist Zahnarzthelferin.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Zahnarzthelferin	female	dental assistant	-1.933085342513751
2024	Meine Schwester ist Kinderbetreuerin.	Meine [MASK] ist Kinderbetreuerin.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Kinderbetreuerin	female	childcare worker	-1.6128739138121
2025	Meine Schwester ist Medizintechnikerin.	Meine [MASK] ist Medizintechnikerin.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Medizintechnikerin	female	medical records technician	-1.4926917140946705
2026	Meine Schwester ist Sekretärin.	Meine [MASK] ist Sekretärin.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Sekretärin	female	secretary	-1.7071149640170438
2027	Meine Schwester ist Arzthelferin.	Meine [MASK] ist Arzthelferin.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Arzthelferin	female	medical assistant	-3.0816939345411307
2028	Meine Schwester ist Friseurin.	Meine [MASK] ist Friseurin.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Friseurin	female	hairdresser	-1.0471648505537547
2029	Meine Schwester ist Ernährungsberaterin.	Meine [MASK] ist Ernährungsberaterin.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Ernährungsberaterin	female	dietitian	-1.5477782369445847
2030	Meine Schwester ist Berufskrankenpflegerin.	Meine [MASK] ist Berufskrankenpflegerin.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Berufskrankenpflegerin	female	vocational nurse	-2.214322193725021
2031	Meine Schwester ist Betreuungslehrerin.	Meine [MASK] ist Betreuungslehrerin.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Betreuungslehrerin	female	teacher assistant	-2.3509477891090422
2032	Meine Schwester ist Rechtsanwaltsgehilfin.	Meine [MASK] ist Rechtsanwaltsgehilfin.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Rechtsanwaltsgehilfin	female	paralegal	-2.8185168504628484
2033	Meine Schwester ist Fakturistin.	Meine [MASK] ist Fakturistin.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Fakturistin	female	billing clerk	-1.7106710064724384
2034	Meine Schwester ist Phlebologin.	Meine [MASK] ist Phlebologin.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Phlebologin	female	phlebotomist	-2.0782569835965887
2035	Meine Schwester ist Rezeptionist.	Meine [MASK] ist Rezeptionist.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Rezeptionist	female	receptionist	-0.6754465440019135
2036	Meine Schwester ist Haushälterin.	Meine [MASK] ist Haushälterin.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Haushälterin	female	housekeeper	-2.2258779216206994
2037	Meine Schwester ist staatlich geprüfte Krankenpflegerin.	Meine [MASK] ist staatlich geprüfte Krankenpflegerin.	Meine Schwester ist [MASK] [MASK] [MASK].	Meine [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Schwester	female	staatlich geprüfte Krankenpflegerin	female	registered nurse	-2.564160215266475
2038	Meine Schwester ist Buchhalterin.	Meine [MASK] ist Buchhalterin.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Buchhalterin	female	bookkeeper	-1.8594351565708538
2039	Meine Schwester ist Gesundheitsberaterin.	Meine [MASK] ist Gesundheitsberaterin.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Gesundheitsberaterin	female	health aide	-2.554683477114266
2040	Meine Tochter ist Kindergärtnerin.	Meine [MASK] ist Kindergärtnerin.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Kindergärtnerin	female	kindergarten teacher	-0.3395657981270455
2041	Meine Tochter ist Dentalhygienikerin.	Meine [MASK] ist Dentalhygienikerin.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Dentalhygienikerin	female	dental hygienist	-0.03940644746226656
2042	Meine Tochter ist Logopädin.	Meine [MASK] ist Logopädin.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Logopädin	female	speech-language pathologist	0.25043820185511095
2043	Meine Tochter ist Zahnarzthelferin.	Meine [MASK] ist Zahnarzthelferin.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Zahnarzthelferin	female	dental assistant	-0.8519257545890783
2044	Meine Tochter ist Kinderbetreuerin.	Meine [MASK] ist Kinderbetreuerin.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Kinderbetreuerin	female	childcare worker	-0.7243612553994021
2045	Meine Tochter ist Medizintechnikerin.	Meine [MASK] ist Medizintechnikerin.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Medizintechnikerin	female	medical records technician	-0.7592856551889143
2046	Meine Tochter ist Sekretärin.	Meine [MASK] ist Sekretärin.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Sekretärin	female	secretary	-1.4769789614859619
2047	Meine Tochter ist Arzthelferin.	Meine [MASK] ist Arzthelferin.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Arzthelferin	female	medical assistant	-1.8375180210677318
2048	Meine Tochter ist Friseurin.	Meine [MASK] ist Friseurin.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Friseurin	female	hairdresser	0.20660698372835742
2049	Meine Tochter ist Ernährungsberaterin.	Meine [MASK] ist Ernährungsberaterin.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Ernährungsberaterin	female	dietitian	-0.5421858691553421
2050	Meine Tochter ist Berufskrankenpflegerin.	Meine [MASK] ist Berufskrankenpflegerin.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Berufskrankenpflegerin	female	vocational nurse	-1.2176190448151116
2051	Meine Tochter ist Betreuungslehrerin.	Meine [MASK] ist Betreuungslehrerin.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Betreuungslehrerin	female	teacher assistant	-1.8182986519079514
2052	Meine Tochter ist Rechtsanwaltsgehilfin.	Meine [MASK] ist Rechtsanwaltsgehilfin.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Rechtsanwaltsgehilfin	female	paralegal	-1.2764082655361533
2053	Meine Tochter ist Fakturistin.	Meine [MASK] ist Fakturistin.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Fakturistin	female	billing clerk	-0.6279358848725848
2054	Meine Tochter ist Phlebologin.	Meine [MASK] ist Phlebologin.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Phlebologin	female	phlebotomist	-0.7990069463196324
2055	Meine Tochter ist Rezeptionist.	Meine [MASK] ist Rezeptionist.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Rezeptionist	female	receptionist	-0.02642727374657084
2056	Meine Tochter ist Haushälterin.	Meine [MASK] ist Haushälterin.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Haushälterin	female	housekeeper	-1.5058966736719395
2057	Meine Tochter ist staatlich geprüfte Krankenpflegerin.	Meine [MASK] ist staatlich geprüfte Krankenpflegerin.	Meine Tochter ist [MASK] [MASK] [MASK].	Meine [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Tochter	female	staatlich geprüfte Krankenpflegerin	female	registered nurse	-1.4384239774053287
2058	Meine Tochter ist Buchhalterin.	Meine [MASK] ist Buchhalterin.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Buchhalterin	female	bookkeeper	-0.9019747973880313
2059	Meine Tochter ist Gesundheitsberaterin.	Meine [MASK] ist Gesundheitsberaterin.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Gesundheitsberaterin	female	health aide	-1.2855947286385958
2060	Meine Frau ist Kindergärtnerin.	Meine [MASK] ist Kindergärtnerin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Kindergärtnerin	female	kindergarten teacher	-0.66390364017301
2061	Meine Frau ist Dentalhygienikerin.	Meine [MASK] ist Dentalhygienikerin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Dentalhygienikerin	female	dental hygienist	-1.4518218371305296
2062	Meine Frau ist Logopädin.	Meine [MASK] ist Logopädin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Logopädin	female	speech-language pathologist	-1.0874485886162741
2063	Meine Frau ist Zahnarzthelferin.	Meine [MASK] ist Zahnarzthelferin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Zahnarzthelferin	female	dental assistant	-1.6737220712028844
2064	Meine Frau ist Kinderbetreuerin.	Meine [MASK] ist Kinderbetreuerin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Kinderbetreuerin	female	childcare worker	-1.2406823207050088
2065	Meine Frau ist Medizintechnikerin.	Meine [MASK] ist Medizintechnikerin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Medizintechnikerin	female	medical records technician	-0.5741020126062185
2066	Meine Frau ist Sekretärin.	Meine [MASK] ist Sekretärin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Sekretärin	female	secretary	-0.9794833091044712
2067	Meine Frau ist Arzthelferin.	Meine [MASK] ist Arzthelferin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Arzthelferin	female	medical assistant	-0.4036371062142535
2068	Meine Frau ist Friseurin.	Meine [MASK] ist Friseurin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Friseurin	female	hairdresser	-0.8756140008775004
2069	Meine Frau ist Ernährungsberaterin.	Meine [MASK] ist Ernährungsberaterin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Ernährungsberaterin	female	dietitian	-0.26860995100164625
2070	Meine Frau ist Berufskrankenpflegerin.	Meine [MASK] ist Berufskrankenpflegerin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Berufskrankenpflegerin	female	vocational nurse	-1.879710212160028
2071	Meine Frau ist Betreuungslehrerin.	Meine [MASK] ist Betreuungslehrerin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Betreuungslehrerin	female	teacher assistant	1.0589682499123847
2072	Meine Frau ist Rechtsanwaltsgehilfin.	Meine [MASK] ist Rechtsanwaltsgehilfin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Rechtsanwaltsgehilfin	female	paralegal	0.31728933738528137
2073	Meine Frau ist Fakturistin.	Meine [MASK] ist Fakturistin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Fakturistin	female	billing clerk	-0.6850933726088259
2074	Meine Frau ist Phlebologin.	Meine [MASK] ist Phlebologin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Phlebologin	female	phlebotomist	-0.25394860914177525
2075	Meine Frau ist Rezeptionist.	Meine [MASK] ist Rezeptionist.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Rezeptionist	female	receptionist	-0.3176078850128158
2076	Meine Frau ist Haushälterin.	Meine [MASK] ist Haushälterin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Haushälterin	female	housekeeper	0.3409842747988389
2077	Meine Frau ist staatlich geprüfte Krankenpflegerin.	Meine [MASK] ist staatlich geprüfte Krankenpflegerin.	Meine Frau ist [MASK] [MASK] [MASK].	Meine [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Frau	female	staatlich geprüfte Krankenpflegerin	female	registered nurse	-0.7320316544483375
2078	Meine Frau ist Buchhalterin.	Meine [MASK] ist Buchhalterin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Buchhalterin	female	bookkeeper	-0.839101798526146
2079	Meine Frau ist Gesundheitsberaterin.	Meine [MASK] ist Gesundheitsberaterin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Gesundheitsberaterin	female	health aide	0.5038351091786389
2080	Meine Freundin ist Kindergärtnerin.	Meine [MASK] ist Kindergärtnerin.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Kindergärtnerin	female	kindergarten teacher	-0.578574684998503
2081	Meine Freundin ist Dentalhygienikerin.	Meine [MASK] ist Dentalhygienikerin.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Dentalhygienikerin	female	dental hygienist	-0.33969365044667754
2082	Meine Freundin ist Logopädin.	Meine [MASK] ist Logopädin.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Logopädin	female	speech-language pathologist	-0.5906377485372188
2083	Meine Freundin ist Zahnarzthelferin.	Meine [MASK] ist Zahnarzthelferin.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Zahnarzthelferin	female	dental assistant	-0.49168580823730096
2084	Meine Freundin ist Kinderbetreuerin.	Meine [MASK] ist Kinderbetreuerin.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Kinderbetreuerin	female	childcare worker	-0.6109731676147876
2085	Meine Freundin ist Medizintechnikerin.	Meine [MASK] ist Medizintechnikerin.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Medizintechnikerin	female	medical records technician	-0.03197634550281306
2086	Meine Freundin ist Sekretärin.	Meine [MASK] ist Sekretärin.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Sekretärin	female	secretary	-0.8846804675654956
