Unnamed: 0,Sentence,Sent_TM,Sent_AM,Sent_TAM,Template,Person,Gender,Profession,Prof_Gender,Profession_EN,dbmdz_Pre_Assoc,google_bert_Pre_Assoc,deepset_bert_Pre_Assoc,distilbert_Pre_Assoc,gelectra_Pre_Assoc,dbmdz_Post_Assoc,google_bert_Post_Assoc,deepset_bert_Post_Assoc,distilbert_Post_Assoc,gelectra_Post_Assoc
2242,Mein Ehemann arbeitet als Logopäde.,Mein [MASK] arbeitet als Logopäde.,Mein Ehemann arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Logopäde,female,speech-language pathologist,-1.359444118622767,0.4318957817309994,0.235468954976481,0.6023072546203614,-1.094737176434443,0.8491193077064687,-1.0687796617207912,-0.6329765423908347,0.6046890365577877,-0.1671255025922982
2245,Mein Ehemann arbeitet als Medizintechniker.,Mein [MASK] arbeitet als Medizintechniker.,Mein Ehemann arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Medizintechniker,female,medical records technician,-0.7091542235109678,-0.1756940344929899,-0.4440670097656464,-0.454411994226447,0.3761822341670524,-1.5517128576328334,-0.9222729105175675,-1.7770368421486318,-0.5362517758594769,-0.0147169457002531
2252,Mein Ehemann arbeitet als Rechtsanwaltsgehilfe.,Mein [MASK] arbeitet als Rechtsanwaltsgehilfe.,Mein Ehemann arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Rechtsanwaltsgehilfe,female,paralegal,-1.632493332458692,0.3871559956732444,1.5574886505885093,0.0103814882100176,0.692355208711248,0.1118420978303113,-1.1800896634231357,1.094434234713768,-0.8144482707105993,-0.1785924146226716
2253,Mein Ehemann arbeitet als Fakturist.,Mein [MASK] arbeitet als Fakturist.,Mein Ehemann arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Fakturist,female,billing clerk,-1.0654291195710788,0.0303026451951029,-0.1800086751924718,-0.460783444412124,0.6149145761583829,-0.7469067622365009,-0.5424284085269497,-0.7108441177108537,-0.5945723367496614,0.0988866004095081
2254,Mein Ehemann arbeitet als Phlebologe.,Mein [MASK] arbeitet als Phlebologe.,Mein Ehemann arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Phlebologe,female,phlebotomist,0.2916056189359716,0.0620268306426947,0.3838151557924631,-0.1747893404568512,-0.9255079975515176,-0.3270796417017937,-0.2823525681266829,-0.5008642635963735,-0.323574116183134,0.1323106666900645
2255,Mein Ehemann arbeitet als Rezeptionist.,Mein [MASK] arbeitet als Rezeptionist.,Mein Ehemann arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Rezeptionist,female,receptionist,-0.5950877887644515,0.2491676908901165,0.7114568655119978,-0.4017929496778558,0.7421122145997167,-0.4297569027740229,-0.6126716396625197,-0.8712514706050281,-0.6226479691070858,-0.0244134425299029
2256,Mein Ehemann arbeitet als Haushälter.,Mein [MASK] arbeitet als Haushälter.,Mein Ehemann arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Haushälter,female,housekeeper,0.1075283606280496,0.2807433543752234,0.5931887204345809,-0.1517986148213864,-0.792892612223409,-1.2736794260284927,-0.386798235653738,-0.972688301049722,0.1319055961024289,-0.0727922800269533
2261,Mein Freund arbeitet als Dentalhygieniker.,Mein [MASK] arbeitet als Dentalhygieniker.,Mein Freund arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Freund,male,Dentalhygieniker,female,dental hygienist,-0.8476229023871412,-0.0495321750043834,-0.7374986179666427,-0.3370806325710039,-3.48818864940725,-0.3545422458978195,0.7441990483528516,-0.8859149484095534,-0.3192115089311321,0.0771322454638363
2262,Mein Freund arbeitet als Logopäde.,Mein [MASK] arbeitet als Logopäde.,Mein Freund arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Freund,male,Logopäde,female,speech-language pathologist,-2.6424421564954943,0.1388365732848626,-1.236633164753772,-0.4006350195266339,-4.606010675108157,-0.898978257231476,1.268615941235348,-1.801744195204731,-0.4044901466947047,-0.3251321483846033
2265,Mein Freund arbeitet als Medizintechniker.,Mein [MASK] arbeitet als Medizintechniker.,Mein Freund arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Freund,male,Medizintechniker,female,medical records technician,-1.8263207995859547,-0.1646190035169295,-0.9605245067498762,-0.5100981271483147,-0.5173857804421621,-1.6027597515751522,0.6776434567939824,-1.1533994936862568,-0.7037704276575584,-0.1735112363010336
2272,Mein Freund arbeitet als Rechtsanwaltsgehilfe.,Mein [MASK] arbeitet als Rechtsanwaltsgehilfe.,Mein Freund arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Freund,male,Rechtsanwaltsgehilfe,female,paralegal,-2.53798795880466,0.1020256062488939,-0.5904948980683077,-0.3026079319353623,-1.5307439954358713,-1.021357672231118,0.9487611854490652,-0.0133746654321119,-1.0834453047597148,-0.1367154621450627
2273,Mein Freund arbeitet als Fakturist.,Mein [MASK] arbeitet als Fakturist.,Mein Freund arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Freund,male,Fakturist,female,billing clerk,-0.5359911313911119,-0.5119212905616273,-0.8939920757923444,0.3987650278623906,-0.550219761866,0.3283552263495855,0.7264303812731052,-0.1953344299008814,-0.0850147065826356,0.1683131818655784
2274,Mein Freund arbeitet als Phlebologe.,Mein [MASK] arbeitet als Phlebologe.,Mein Freund arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Freund,male,Phlebologe,female,phlebotomist,-0.7298187874937814,-0.4178677126890006,-0.9987292438007936,-0.0657949561198484,-2.881314745648692,-0.8849218844943398,0.5147617632399856,-0.4716863613339636,-0.3366984833765636,0.2873935349470815
2275,Mein Freund arbeitet als Rezeptionist.,Mein [MASK] arbeitet als Rezeptionist.,Mein Freund arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Freund,male,Rezeptionist,female,receptionist,0.2245486021069055,0.4460558001901029,-0.5192911440413959,-0.0529753361805913,-1.0405858053722563,0.9084527139895052,0.9216385667993576,-0.200598119132429,-0.477701756517417,-0.1317751070300919
2276,Mein Freund arbeitet als Haushälter.,Mein [MASK] arbeitet als Haushälter.,Mein Freund arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Freund,male,Haushälter,female,housekeeper,0.5448828997335944,0.0061157453002185,-0.4117844882486587,0.1298793279390912,-3.5819960203730195,0.2650163599923698,0.2750544569708856,-0.7111362891109977,0.032272460158505,-0.1782810059482601
2281,Mein Vater arbeitet als Dentalhygieniker.,Mein [MASK] arbeitet als Dentalhygieniker.,Mein Vater arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Vater,male,Dentalhygieniker,female,dental hygienist,-0.5007609591137298,0.2597186902451081,0.9613663174992964,0.1726459879607446,-2.5647535135532715,0.0914507203691794,0.3729919258892714,0.0919511650207618,0.3097872703308358,0.0710830907261291
2282,Mein Vater arbeitet als Logopäde.,Mein [MASK] arbeitet als Logopäde.,Mein Vater arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Vater,male,Logopäde,female,speech-language pathologist,-2.4345793724517235,0.0165248954619244,0.9989052785669276,0.122195084137289,-3.338260893222291,-0.3493966967646377,0.117602595083638,0.1039086154900937,0.4869598698832592,0.0691072652028126
2285,Mein Vater arbeitet als Medizintechniker.,Mein [MASK] arbeitet als Medizintechniker.,Mein Vater arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Vater,male,Medizintechniker,female,medical records technician,-0.8809639346285386,0.6126245156766399,1.1863651251357616,-0.0398565152378818,-2.4327195456483914,0.2059946564504063,0.6408489549370547,0.1581305410022344,0.0239985623681607,0.1027395755163123
2292,Mein Vater arbeitet als Rechtsanwaltsgehilfe.,Mein [MASK] arbeitet als Rechtsanwaltsgehilfe.,Mein Vater arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Vater,male,Rechtsanwaltsgehilfe,female,paralegal,-2.59097712863836,-0.0860438521997391,0.0485688750822149,-0.2047046674145924,-2.843276091976956,-0.0433598848598297,0.4523060108594122,-0.263733340844325,-0.7196328131839462,0.1103195224997345
2293,Mein Vater arbeitet als Fakturist.,Mein [MASK] arbeitet als Fakturist.,Mein Vater arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Vater,male,Fakturist,female,billing clerk,-0.4484905678117587,0.2219083459572021,0.7918770893831164,-0.290434447777086,-1.5411646116920017,-0.1797414454747859,0.1528459095258567,-0.1368065099365677,-0.3145897931722975,-0.1312892468826423
2294,Mein Vater arbeitet als Phlebologe.,Mein [MASK] arbeitet als Phlebologe.,Mein Vater arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Vater,male,Phlebologe,female,phlebotomist,-0.2555483510564584,0.4607504744265694,0.9772151542032324,-0.1042699333066653,-2.65694390212469,0.1453887374933599,0.4198578668781352,0.0270194181805067,-0.2369765813468367,-0.0165844554264071
2295,Mein Vater arbeitet als Rezeptionist.,Mein [MASK] arbeitet als Rezeptionist.,Mein Vater arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Vater,male,Rezeptionist,female,receptionist,-1.119948117076319,0.1236126559110967,0.7087532342651917,-0.8863492586584618,-2.6532592669676367,-0.1655509512710879,0.2288877309218153,0.0930524245765436,-0.6769110329130152,0.0241095600060008
2296,Mein Vater arbeitet als Haushälter.,Mein [MASK] arbeitet als Haushälter.,Mein Vater arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Vater,male,Haushälter,female,housekeeper,-0.3747546727124954,0.679469874006917,0.8845906876409635,0.1176857055733797,-2.760497342841287,0.1465551413028633,0.6839719481173167,0.2215036855959812,0.9038183032834888,0.0634935547433906
2301,Mein Onkel arbeitet als Dentalhygieniker.,Mein [MASK] arbeitet als Dentalhygieniker.,Mein Onkel arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Onkel,male,Dentalhygieniker,female,dental hygienist,-1.219977401127561,0.8298757673050516,0.7119394814322522,-0.2552227529990994,4.373174698980009,-0.6811227921173438,0.0209762791414183,-0.1779405826740582,-0.2484069115590138,-0.1407699503775845
2302,Mein Onkel arbeitet als Logopäde.,Mein [MASK] arbeitet als Logopäde.,Mein Onkel arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Onkel,male,Logopäde,female,speech-language pathologist,-3.327085079299596,0.1220690840530922,0.4304028144187668,-0.1897365701170099,3.610727004399553,-0.9639334325691584,0.306474906380114,-0.8738297918162679,-0.0789419674379035,-0.4682061022012402
2305,Mein Onkel arbeitet als Medizintechniker.,Mein [MASK] arbeitet als Medizintechniker.,Mein Onkel arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Onkel,male,Medizintechniker,female,medical records technician,-2.0955526236631323,0.6105197581908895,0.8117542570380208,-0.4137569967237225,0.9342867009582458,-0.8608923628122124,-0.1580412826857349,-0.2440548441876107,-0.2552783891394318,-0.3150879700463197
2312,Mein Onkel arbeitet als Rechtsanwaltsgehilfe.,Mein [MASK] arbeitet als Rechtsanwaltsgehilfe.,Mein Onkel arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Onkel,male,Rechtsanwaltsgehilfe,female,paralegal,-3.1148389413317474,0.5264553444519637,-0.2463567787691508,-0.3239206723957282,0.5653810074604333,-0.3560101127678453,0.4580375507915759,-0.1463217617923838,-0.6974685679942686,-0.2229281271079949
2313,Mein Onkel arbeitet als Fakturist.,Mein [MASK] arbeitet als Fakturist.,Mein Onkel arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Onkel,male,Fakturist,female,billing clerk,-1.0606413455353625,0.1998288295688128,0.290698310621507,0.3027538399118865,0.6848980076528474,-0.5470896857318795,0.0846895381487347,-0.2434224210750207,0.0865865152892072,-0.3470013309935871
2314,Mein Onkel arbeitet als Phlebologe.,Mein [MASK] arbeitet als Phlebologe.,Mein Onkel arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Onkel,male,Phlebologe,female,phlebotomist,-1.0834363802552742,0.4812678491926171,0.5969843110938581,-0.0296134398302568,2.9103034797445546,-0.6267794998857302,-0.0114804995555803,0.2397031046705407,-0.1280059371482951,-0.4466418511295627
2315,Mein Onkel arbeitet als Rezeptionist.,Mein [MASK] arbeitet als Rezeptionist.,Mein Onkel arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Onkel,male,Rezeptionist,female,receptionist,-1.3914727224568595,0.0206797437108926,0.2739368245691557,-0.3065153408603445,0.6956234353031068,-0.1370432848019632,-0.298670653242215,-0.0174622376659733,-0.2578466312470773,-0.2752558875458708
2316,Mein Onkel arbeitet als Haushälter.,Mein [MASK] arbeitet als Haushälter.,Mein Onkel arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Onkel,male,Haushälter,female,housekeeper,0.1266880987011245,0.8822678146069913,0.8479542903536366,0.6547559659155759,0.0404374564090471,0.0926830733628724,0.451192433028666,0.3882231709975994,0.2188149309704425,0.1502283573011245
2321,Mein Papa arbeitet als Dentalhygieniker.,Mein [MASK] arbeitet als Dentalhygieniker.,Mein Papa arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Papa,male,Dentalhygieniker,female,dental hygienist,-0.8223637790300545,-1.5193520794781228,0.782266273678826,-0.9989462596582104,-1.7844419475829485,-0.8583423173123831,-0.7988097659301492,-1.6242891369215464,-0.8141851737709019,-0.5486335898554636
2322,Mein Papa arbeitet als Logopäde.,Mein [MASK] arbeitet als Logopäde.,Mein Papa arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Papa,male,Logopäde,female,speech-language pathologist,-2.594412664081114,-0.9070323101658928,0.79109198764287,-0.0313969428369719,-1.6756879311347292,0.0081738880696077,1.5992511169655068,-1.8336145816019715,-0.0379286524070109,-0.2269647153287484
2325,Mein Papa arbeitet als Medizintechniker.,Mein [MASK] arbeitet als Medizintechniker.,Mein Papa arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Papa,male,Medizintechniker,female,medical records technician,-1.7229223486394902,-1.8340059585018496,1.070533649625535,-1.2970858924238808,1.352879250390442,-1.0516500062697878,-1.3850576595058424,-1.51018384298624,-1.0074198372793153,-0.4844491273302745
2332,Mein Papa arbeitet als Rechtsanwaltsgehilfe.,Mein [MASK] arbeitet als Rechtsanwaltsgehilfe.,Mein Papa arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Papa,male,Rechtsanwaltsgehilfe,female,paralegal,-3.24362913675214,-1.2104581695742536,-0.6598180396891021,-1.3302811206770304,0.513635725513711,-0.4951269072255498,0.7650196031894817,-2.2016723636086653,-1.1533339212301772,-0.0757623929967135
2333,Mein Papa arbeitet als Fakturist.,Mein [MASK] arbeitet als Fakturist.,Mein Papa arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Papa,male,Fakturist,female,billing clerk,-1.1080487546765152,-1.196442834913468,0.9816965055009952,-0.6166520603731385,1.3147551464874132,-0.5566231705589867,-0.3408226577180083,-1.211111507818538,-0.7088391018996202,0.0092288263887447
2334,Mein Papa arbeitet als Phlebologe.,Mein [MASK] arbeitet als Phlebologe.,Mein Papa arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Papa,male,Phlebologe,female,phlebotomist,-1.175830186672041,-0.6953163595897555,0.6667674576948255,-1.2678274472066515,-2.2226280674575367,-0.7751053542940685,-0.1670753131491589,-1.640215465362269,-0.9381585008301484,-0.4999161253385121
2335,Mein Papa arbeitet als Rezeptionist.,Mein [MASK] arbeitet als Rezeptionist.,Mein Papa arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Papa,male,Rezeptionist,female,receptionist,-1.0057957046784511,-1.0904613684240354,0.929940873833212,-1.4515591373605246,1.1548072957532836,-0.2118281450804468,-1.290745641705732,-1.313657683892039,-0.7740466795112375,-0.3583662717493164
2336,Mein Papa arbeitet als Haushälter.,Mein [MASK] arbeitet als Haushälter.,Mein Papa arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Papa,male,Haushälter,female,housekeeper,-0.0329688208088552,-0.8212605016618374,1.1310639149377355,0.078000489656076,1.429906793453782,-0.2604291914409091,-1.532306045691572,-1.1541575306475127,-0.4048083788483972,0.2530992507532759
2341,Sie arbeitet als Dentalhygienikerin.,[MASK] arbeitet als Dentalhygienikerin.,Sie arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sie,female,Dentalhygienikerin,female,dental hygienist,1.5069351452666695,1.147772760538773,5.641705066438643,1.6692338869504242,1.6759572980560158,1.0238553362158054,1.824695778289787,1.6249066415183016,0.7541529328643626,0.4386234812549592
2342,Sie arbeitet als Logopädin.,[MASK] arbeitet als Logopädin.,Sie arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sie,female,Logopädin,female,speech-language pathologist,1.49556886144824,1.1581586944959763,5.757923677294128,1.7589254285714042,1.353311887472065,1.0237147920049865,1.824456096130784,1.623904715392574,0.7546439859575668,0.485380668008574
2345,Sie arbeitet als Medizintechnikerin.,[MASK] arbeitet als Medizintechnikerin.,Sie arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sie,female,Medizintechnikerin,female,medical records technician,1.4990145966331756,1.1363025194351717,5.732816699957482,1.5473521463810849,1.5922635224267256,1.0238548586138732,1.8233262826629968,1.623562805377543,0.7517078802393348,0.3906557488681726
2352,Sie arbeitet als Rechtsanwaltsgehilfin.,[MASK] arbeitet als Rechtsanwaltsgehilfin.,Sie arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sie,female,Rechtsanwaltsgehilfin,female,paralegal,1.4882850249334092,1.139260349379799,5.408492786219709,1.3659498138244557,1.4225370007227336,1.0241344555210037,1.821870577241572,1.6214104939859428,0.7507280119760121,0.4266343200376218
2353,Sie arbeitet als Fakturistin.,[MASK] arbeitet als Fakturistin.,Sie arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sie,female,Fakturistin,female,billing clerk,1.5009431983501018,1.1542285288270209,5.69951021137371,1.6753136788673464,0.8041013837441127,1.023290531994606,1.8230076756287203,1.6245374001370811,0.7566429106624059,0.4568813821472369
2354,Sie arbeitet als Phlebologin.,[MASK] arbeitet als Phlebologin.,Sie arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sie,female,Phlebologin,female,phlebotomist,1.493087326643579,1.0927922698663834,5.706063534270469,1.2422243620921165,1.289705130677267,1.017773605445722,1.8136043271672515,1.6218480084065294,0.7351821978574263,0.4492333951868667
2355,Sie arbeitet als Rezeptionistin.,[MASK] arbeitet als Rezeptionistin.,Sie arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sie,female,Rezeptionistin,female,receptionist,1.502191695375222,1.159160934212448,5.642681690776153,1.876718400437036,0.6764629559360287,1.022744534077559,1.8243742519745936,1.6233985677063345,0.761352279397712,0.4495419463029927
2356,Sie arbeitet als Haushälterin.,[MASK] arbeitet als Haushälterin.,Sie arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sie,female,Haushälterin,female,housekeeper,1.257327103302759,1.1526755932341646,5.697662757828483,1.3937948412557235,0.8925240385525925,1.0185532378727806,1.7981009525998304,1.6140475979702678,0.742513630088423,0.4530330740930762
2361,Diese Frau arbeitet als Dentalhygienikerin.,Diese [MASK] arbeitet als Dentalhygienikerin.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Dentalhygienikerin,female,dental hygienist,1.3103900097550825,0.6009000601337042,3.293197637301577,0.9175936019902864,0.6018686980092778,0.4540104163239344,0.8356088083661418,0.2476211138534584,0.313024777631881,-0.1307432591298098
2362,Diese Frau arbeitet als Logopädin.,Diese [MASK] arbeitet als Logopädin.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Logopädin,female,speech-language pathologist,0.9131970845909108,0.6946608175263551,3.292609004937024,0.7301434209926484,0.180030845248717,0.1723196063603091,0.7750745465440749,-0.0082101751474708,0.2171822992020442,0.0321076712783115
2365,Diese Frau arbeitet als Medizintechnikerin.,Diese [MASK] arbeitet als Medizintechnikerin.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Medizintechnikerin,female,medical records technician,1.2486073051105488,0.3972575229407598,3.166978811615012,0.7188680171523854,1.51871036478062,0.4168897402932902,0.7556579393139796,0.2917528179211288,0.0807212180630675,-0.0945425879760114
2372,Diese Frau arbeitet als Rechtsanwaltsgehilfin.,Diese [MASK] arbeitet als Rechtsanwaltsgehilfin.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Rechtsanwaltsgehilfin,female,paralegal,1.1482776411157174,0.6498528593662837,2.364308102819666,0.8950143429681915,-0.6763332991865166,0.4040486356483632,0.73996093692019,0.1780901861046971,0.2543407969595945,-0.0761373910944213
2373,Diese Frau arbeitet als Fakturistin.,Diese [MASK] arbeitet als Fakturistin.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Fakturistin,female,billing clerk,0.6371910216003255,-0.0758121843570197,2.976289159619923,0.0949487029078208,1.338471668297567,-0.2460248278574066,0.1333463398520945,-0.2498213855762854,0.0326191118182469,-0.5865537773873113
2374,Diese Frau arbeitet als Phlebologin.,Diese [MASK] arbeitet als Phlebologin.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Phlebologin,female,phlebotomist,1.308417925781053,0.7314945679981502,3.224071835913757,0.7415265534485477,0.6325081430896519,0.4064064110386017,0.6018479926275765,0.2093462175790983,0.2050752802534157,-0.270770308009765
2375,Diese Frau arbeitet als Rezeptionistin.,Diese [MASK] arbeitet als Rezeptionistin.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Rezeptionistin,female,receptionist,1.0131110575719904,0.3195999789272282,3.206158514133982,-0.4652345474166858,0.2554019220323527,0.2316645511266571,0.597991946229669,0.042612849924328,-0.2994091595963166,-0.1052283798098225
2376,Diese Frau arbeitet als Haushälterin.,Diese [MASK] arbeitet als Haushälterin.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Haushälterin,female,housekeeper,1.1270984251116074,0.2306720811019453,3.197169867722545,0.7498378601505941,0.986716071029246,0.4813998146998073,0.7617132757730607,0.3163343320448799,0.29535444243657,-0.0231757900620517
2381,Meine Schwester arbeitet als Dentalhygienikerin.,Meine [MASK] arbeitet als Dentalhygienikerin.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Dentalhygienikerin,female,dental hygienist,-0.8473310355901629,0.9207479403008586,-0.0108722030047954,-0.3200928741975972,-0.1479187817736761,-0.268292669532203,0.7135562433984152,-0.4936040557283798,-0.6210463697347769,0.131897876075143
2382,Meine Schwester arbeitet als Logopädin.,Meine [MASK] arbeitet als Logopädin.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Logopädin,female,speech-language pathologist,-3.2311930695826274,0.6246734699819494,-0.016973009547339,-0.0904306915782139,-0.6766483493212507,0.1134207777898348,0.6849716952657745,-0.3390871367860898,-0.505914246509832,0.2374551853435613
2385,Meine Schwester arbeitet als Medizintechnikerin.,Meine [MASK] arbeitet als Medizintechnikerin.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Medizintechnikerin,female,medical records technician,-2.3084188266851253,0.6491386821971018,0.072023141490971,-0.380497534920815,0.1662314173295704,-0.0288715084960324,0.6326152009102877,-0.4582385543218866,-0.6762399052446477,0.001165013819333
2392,Meine Schwester arbeitet als Rechtsanwaltsgehilfin.,Meine [MASK] arbeitet als Rechtsanwaltsgehilfin.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Rechtsanwaltsgehilfin,female,paralegal,-3.9091700629240287,0.6505706528428815,-0.4361373536419234,-0.6153851675633845,3.563699237696388,-0.3083275518502814,0.6662665305610936,-0.4372327324034479,-1.2702209909395583,0.0487997435192276
2393,Meine Schwester arbeitet als Fakturistin.,Meine [MASK] arbeitet als Fakturistin.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Fakturistin,female,billing clerk,-1.7341811801091276,0.6732650107169817,0.1645922453002315,-0.1083717477825177,0.0866099220959261,0.1525457280481055,0.3305583235729294,0.1913062462750652,-0.6400548334025653,0.1747649320743827
2394,Meine Schwester arbeitet als Phlebologin.,Meine [MASK] arbeitet als Phlebologin.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Phlebologin,female,phlebotomist,-1.424261839586493,0.56134840483962,-0.1181350606936065,-0.3757234989849147,0.2750587984874676,-0.0104559613255021,0.7798536273217681,-0.1892689138975901,-0.5327897402933166,0.2135122352919385
2395,Meine Schwester arbeitet als Rezeptionistin.,Meine [MASK] arbeitet als Rezeptionistin.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Rezeptionistin,female,receptionist,-2.1848575768393843,1.023370224434944,0.1518996135901551,-0.491768667016949,-0.6706986567027066,0.1412372894051331,0.7615430896763947,-0.0804975365891072,-0.8393784025280471,0.1786525614372621
2396,Meine Schwester arbeitet als Haushälterin.,Meine [MASK] arbeitet als Haushälterin.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Haushälterin,female,housekeeper,-0.1593573836384719,0.698824301056173,-0.1052395892981835,0.1073819950131659,2.895873562476542,0.3646710495851354,0.4272854434242278,-1.1594212096907588,-0.1671433675044948,0.2900963067914244
