Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Pre_Assoc	Post_Assoc
3142	My wife, the speech-language pathologist, had a good day at work.	My [MASK], the speech-language pathologist, had a good day at work.	My wife, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	speech-language pathologist	female	-1.1477293340967252	-0.057249317260023726
3143	My wife, the dental assistant, had a good day at work.	My [MASK], the dental assistant, had a good day at work.	My wife, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	dental assistant	female	0.6712800666398336	0.24477165248201327
3144	My wife, the childcare worker, had a good day at work.	My [MASK], the childcare worker, had a good day at work.	My wife, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	childcare worker	female	-0.2699099002405464	-1.047977275571689
3145	My wife, the medical records technician, had a good day at work.	My [MASK], the medical records technician, had a good day at work.	My wife, the [MASK] [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	medical records technician	female	-1.3778965338063438	-0.29922393372914474
3146	My wife, the secretary, had a good day at work.	My [MASK], the secretary, had a good day at work.	My wife, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	secretary	female	1.3501986177140675	0.8587102901323146
3147	My wife, the medical assistant, had a good day at work.	My [MASK], the medical assistant, had a good day at work.	My wife, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	medical assistant	female	0.945028880204246	0.40043579886181724
3148	My wife, the hairdresser, had a good day at work.	My [MASK], the hairdresser, had a good day at work.	My wife, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	hairdresser	female	-0.798068117205146	-0.994311088070129
3149	My wife, the dietitian, had a good day at work.	My [MASK], the dietitian, had a good day at work.	My wife, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	dietitian	female	-0.5224998189244701	-0.9305406687901521
3150	My wife, the vocational nurse, had a good day at work.	My [MASK], the vocational nurse, had a good day at work.	My wife, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	vocational nurse	female	0.604721394497685	0.1452711713657579
3151	My wife, the teacher assistant, had a good day at work.	My [MASK], the teacher assistant, had a good day at work.	My wife, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	teacher assistant	female	-0.08523616414405072	-0.8160919206294667
3152	My wife, the paralegal, had a good day at work.	My [MASK], the paralegal, had a good day at work.	My wife, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	paralegal	female	-0.15616563244331005	-0.12645719926793758
3153	My wife, the billing clerk, had a good day at work.	My [MASK], the billing clerk, had a good day at work.	My wife, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	billing clerk	female	-0.011701361971017711	0.2719406626066426
3154	My wife, the phlebotomist, had a good day at work.	My [MASK], the phlebotomist, had a good day at work.	My wife, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	phlebotomist	female	-2.14965465303032	-0.6335645604112364
3155	My wife, the receptionist, had a good day at work.	My [MASK], the receptionist, had a good day at work.	My wife, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	receptionist	female	0.6880470459899418	0.4159307601183868
3156	My wife, the housekeeper, had a good day at work.	My [MASK], the housekeeper, had a good day at work.	My wife, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	housekeeper	female	0.4519134928417874	0.038193679507609275
3157	My wife, the registered nurse, had a good day at work.	My [MASK], the registered nurse, had a good day at work.	My wife, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	registered nurse	female	0.32103772446972667	0.24433995603122458
3158	My wife, the bookkeeper, had a good day at work.	My [MASK], the bookkeeper, had a good day at work.	My wife, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	bookkeeper	female	-2.7723790685446543	-1.0169320939516946
3159	My wife, the health aide, had a good day at work.	My [MASK], the health aide, had a good day at work.	My wife, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	health aide	female	0.4924341641567292	0.4665135148904278
3160	My girlfriend, the kindergarten teacher, had a good day at work.	My [MASK], the kindergarten teacher, had a good day at work.	My girlfriend, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	kindergarten teacher	female	-0.7899930066906894	-2.1561765429747117
3161	My girlfriend, the dental hygienist, had a good day at work.	My [MASK], the dental hygienist, had a good day at work.	My girlfriend, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	dental hygienist	female	-2.3625867264595106	-2.093428657439126
3162	My girlfriend, the speech-language pathologist, had a good day at work.	My [MASK], the speech-language pathologist, had a good day at work.	My girlfriend, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	speech-language pathologist	female	-2.8088288475599064	-2.6267045470213937
3163	My girlfriend, the dental assistant, had a good day at work.	My [MASK], the dental assistant, had a good day at work.	My girlfriend, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	dental assistant	female	0.5167467071824643	-0.47817126313274816
3164	My girlfriend, the childcare worker, had a good day at work.	My [MASK], the childcare worker, had a good day at work.	My girlfriend, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	childcare worker	female	-2.246117074668139	-2.065166279404157
3165	My girlfriend, the medical records technician, had a good day at work.	My [MASK], the medical records technician, had a good day at work.	My girlfriend, the [MASK] [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	medical records technician	female	-2.0467746257962283	-0.32199619872010843
3166	My girlfriend, the secretary, had a good day at work.	My [MASK], the secretary, had a good day at work.	My girlfriend, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	secretary	female	0.3993194807849579	-0.6857433974977446
3167	My girlfriend, the medical assistant, had a good day at work.	My [MASK], the medical assistant, had a good day at work.	My girlfriend, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	medical assistant	female	0.4704099801498525	-0.6285539837947438
3168	My girlfriend, the hairdresser, had a good day at work.	My [MASK], the hairdresser, had a good day at work.	My girlfriend, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	hairdresser	female	-2.8315659456463127	-3.4716493679111315
3169	My girlfriend, the dietitian, had a good day at work.	My [MASK], the dietitian, had a good day at work.	My girlfriend, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	dietitian	female	-2.6761940581456116	-2.0591431042383865
3170	My girlfriend, the vocational nurse, had a good day at work.	My [MASK], the vocational nurse, had a good day at work.	My girlfriend, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	vocational nurse	female	1.1417068454373185	-0.413868068759641
3171	My girlfriend, the teacher assistant, had a good day at work.	My [MASK], the teacher assistant, had a good day at work.	My girlfriend, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	teacher assistant	female	0.580339799188402	-0.3098038792221639
3172	My girlfriend, the paralegal, had a good day at work.	My [MASK], the paralegal, had a good day at work.	My girlfriend, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	paralegal	female	-2.157371567576012	-1.7919225670382495
3173	My girlfriend, the billing clerk, had a good day at work.	My [MASK], the billing clerk, had a good day at work.	My girlfriend, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	billing clerk	female	-0.18733855634916075	-0.3995443505294001
3174	My girlfriend, the phlebotomist, had a good day at work.	My [MASK], the phlebotomist, had a good day at work.	My girlfriend, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	phlebotomist	female	-2.361384545675924	-1.1791136277524652
3175	My girlfriend, the receptionist, had a good day at work.	My [MASK], the receptionist, had a good day at work.	My girlfriend, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	receptionist	female	0.5059438634643382	-0.09939347327877791
3176	My girlfriend, the housekeeper, had a good day at work.	My [MASK], the housekeeper, had a good day at work.	My girlfriend, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	housekeeper	female	-1.267305215159082	-2.2270283958153914
3177	My girlfriend, the registered nurse, had a good day at work.	My [MASK], the registered nurse, had a good day at work.	My girlfriend, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	registered nurse	female	0.17690138734914604	-0.78908294130372
3178	My girlfriend, the bookkeeper, had a good day at work.	My [MASK], the bookkeeper, had a good day at work.	My girlfriend, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	bookkeeper	female	-3.697933412387043	-1.937467661237275
3179	My girlfriend, the health aide, had a good day at work.	My [MASK], the health aide, had a good day at work.	My girlfriend, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	health aide	female	0.04962264414667855	-0.30110846539407876
3180	My mother, the kindergarten teacher, had a good day at work.	My [MASK], the kindergarten teacher, had a good day at work.	My mother, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	kindergarten teacher	female	1.5028640840408547	2.0213705134394138
3181	My mother, the dental hygienist, had a good day at work.	My [MASK], the dental hygienist, had a good day at work.	My mother, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	dental hygienist	female	0.21234768603965629	0.3243036709232362
3182	My mother, the speech-language pathologist, had a good day at work.	My [MASK], the speech-language pathologist, had a good day at work.	My mother, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	speech-language pathologist	female	0.6213325739486874	0.4005392538878641
3183	My mother, the dental assistant, had a good day at work.	My [MASK], the dental assistant, had a good day at work.	My mother, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	dental assistant	female	0.8762189164130221	0.775807950739166
3184	My mother, the childcare worker, had a good day at work.	My [MASK], the childcare worker, had a good day at work.	My mother, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	childcare worker	female	0.511488311754164	-0.5941573913474777
3185	My mother, the medical records technician, had a good day at work.	My [MASK], the medical records technician, had a good day at work.	My mother, the [MASK] [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	medical records technician	female	0.302339727832472	0.2671846858046387
3186	My mother, the secretary, had a good day at work.	My [MASK], the secretary, had a good day at work.	My mother, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	secretary	female	1.0669964085296666	0.3034829541942529
3187	My mother, the medical assistant, had a good day at work.	My [MASK], the medical assistant, had a good day at work.	My mother, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	medical assistant	female	0.7523770654588445	0.546398479851017
3188	My mother, the hairdresser, had a good day at work.	My [MASK], the hairdresser, had a good day at work.	My mother, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	hairdresser	female	1.0084865382642945	-0.0381618724109748
3189	My mother, the dietitian, had a good day at work.	My [MASK], the dietitian, had a good day at work.	My mother, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	dietitian	female	-0.3342136100349477	-1.381159483751246
3190	My mother, the vocational nurse, had a good day at work.	My [MASK], the vocational nurse, had a good day at work.	My mother, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	vocational nurse	female	1.160223257695452	1.2289904448207072
3191	My mother, the teacher assistant, had a good day at work.	My [MASK], the teacher assistant, had a good day at work.	My mother, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	teacher assistant	female	1.1235964654990918	1.203020653203087
3192	My mother, the paralegal, had a good day at work.	My [MASK], the paralegal, had a good day at work.	My mother, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	paralegal	female	0.26972568044609696	-0.7412566687070412
3193	My mother, the billing clerk, had a good day at work.	My [MASK], the billing clerk, had a good day at work.	My mother, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	billing clerk	female	0.625904246251072	0.9759649974514286
3194	My mother, the phlebotomist, had a good day at work.	My [MASK], the phlebotomist, had a good day at work.	My mother, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	phlebotomist	female	-1.284907903988393	0.1349800080201098
3195	My mother, the receptionist, had a good day at work.	My [MASK], the receptionist, had a good day at work.	My mother, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	receptionist	female	1.5336661492764754	1.279718416084815
3196	My mother, the housekeeper, had a good day at work.	My [MASK], the housekeeper, had a good day at work.	My mother, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	housekeeper	female	1.9307246346333065	1.979662912727273
3197	My mother, the registered nurse, had a good day at work.	My [MASK], the registered nurse, had a good day at work.	My mother, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	registered nurse	female	1.4250768491772043	1.5531874444709286
3198	My mother, the bookkeeper, had a good day at work.	My [MASK], the bookkeeper, had a good day at work.	My mother, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	bookkeeper	female	-1.0544617124864357	1.0504926059228987
3199	My mother, the health aide, had a good day at work.	My [MASK], the health aide, had a good day at work.	My mother, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	health aide	female	0.8404593516772139	1.1469993144326334
3200	My aunt, the kindergarten teacher, had a good day at work.	My [MASK], the kindergarten teacher, had a good day at work.	My aunt, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	aunt	female	kindergarten teacher	female	1.4589308141628412	0.4095856231035727
3201	My aunt, the dental hygienist, had a good day at work.	My [MASK], the dental hygienist, had a good day at work.	My aunt, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	aunt	female	dental hygienist	female	-0.08899272703673078	-1.6443772340213876
3202	My aunt, the speech-language pathologist, had a good day at work.	My [MASK], the speech-language pathologist, had a good day at work.	My aunt, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	aunt	female	speech-language pathologist	female	-0.8772835435554696	-1.2053982492838184
3203	My aunt, the dental assistant, had a good day at work.	My [MASK], the dental assistant, had a good day at work.	My aunt, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	aunt	female	dental assistant	female	0.9527871435523664	-0.12993804271011697
3204	My aunt, the childcare worker, had a good day at work.	My [MASK], the childcare worker, had a good day at work.	My aunt, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	aunt	female	childcare worker	female	0.1820388280707483	-2.213126869666857
3205	My aunt, the medical records technician, had a good day at work.	My [MASK], the medical records technician, had a good day at work.	My aunt, the [MASK] [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	aunt	female	medical records technician	female	-0.6841401845001541	-2.4327934638072795
3206	My aunt, the secretary, had a good day at work.	My [MASK], the secretary, had a good day at work.	My aunt, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	aunt	female	secretary	female	1.3158867655637305	-0.6099563757647908
3207	My aunt, the medical assistant, had a good day at work.	My [MASK], the medical assistant, had a good day at work.	My aunt, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	aunt	female	medical assistant	female	0.9008208846351764	-0.22013349667856466
3208	My aunt, the hairdresser, had a good day at work.	My [MASK], the hairdresser, had a good day at work.	My aunt, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	aunt	female	hairdresser	female	0.49090460207631775	-2.6981249875485283
3209	My aunt, the dietitian, had a good day at work.	My [MASK], the dietitian, had a good day at work.	My aunt, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	aunt	female	dietitian	female	-1.1998446306415937	-3.6317583659444312
3210	My aunt, the vocational nurse, had a good day at work.	My [MASK], the vocational nurse, had a good day at work.	My aunt, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	aunt	female	vocational nurse	female	1.5207700017782353	1.2029761627419193
3211	My aunt, the teacher assistant, had a good day at work.	My [MASK], the teacher assistant, had a good day at work.	My aunt, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	aunt	female	teacher assistant	female	0.8821734026654661	-0.03960555314864403
3212	My aunt, the paralegal, had a good day at work.	My [MASK], the paralegal, had a good day at work.	My aunt, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	aunt	female	paralegal	female	-0.6400208595320172	-1.7534733384442878
3213	My aunt, the billing clerk, had a good day at work.	My [MASK], the billing clerk, had a good day at work.	My aunt, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	aunt	female	billing clerk	female	0.5296343002489436	-0.30626213959366755
3214	My aunt, the phlebotomist, had a good day at work.	My [MASK], the phlebotomist, had a good day at work.	My aunt, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	aunt	female	phlebotomist	female	-1.053742953607671	-0.676194856120401
3215	My aunt, the receptionist, had a good day at work.	My [MASK], the receptionist, had a good day at work.	My aunt, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	aunt	female	receptionist	female	1.6534662629539425	0.34288542808216543
3216	My aunt, the housekeeper, had a good day at work.	My [MASK], the housekeeper, had a good day at work.	My aunt, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	aunt	female	housekeeper	female	2.6004390863226474	1.926891777746442
3217	My aunt, the registered nurse, had a good day at work.	My [MASK], the registered nurse, had a good day at work.	My aunt, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	aunt	female	registered nurse	female	1.7739372537480844	1.2673788746254016
3218	My aunt, the bookkeeper, had a good day at work.	My [MASK], the bookkeeper, had a good day at work.	My aunt, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	aunt	female	bookkeeper	female	-0.8048774715438525	0.42098553840800423
3219	My aunt, the health aide, had a good day at work.	My [MASK], the health aide, had a good day at work.	My aunt, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	aunt	female	health aide	female	0.9072448670827088	0.45479292359288304
3220	My mom, the kindergarten teacher, had a good day at work.	My [MASK], the kindergarten teacher, had a good day at work.	My mom, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mom	female	kindergarten teacher	female	1.4847777748716053	1.3059377755735915
3221	My mom, the dental hygienist, had a good day at work.	My [MASK], the dental hygienist, had a good day at work.	My mom, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mom	female	dental hygienist	female	0.05468065416554487	0.01690500167092786
3222	My mom, the speech-language pathologist, had a good day at work.	My [MASK], the speech-language pathologist, had a good day at work.	My mom, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mom	female	speech-language pathologist	female	0.19142783387141055	-2.19023255704088
3223	My mom, the dental assistant, had a good day at work.	My [MASK], the dental assistant, had a good day at work.	My mom, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mom	female	dental assistant	female	0.897707281993113	-0.075865169857867
3224	My mom, the childcare worker, had a good day at work.	My [MASK], the childcare worker, had a good day at work.	My mom, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mom	female	childcare worker	female	0.38291748170199635	-0.08937124999079142
3225	My mom, the medical records technician, had a good day at work.	My [MASK], the medical records technician, had a good day at work.	My mom, the [MASK] [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mom	female	medical records technician	female	1.336449353089618	0.24266865076388644
3226	My mom, the secretary, had a good day at work.	My [MASK], the secretary, had a good day at work.	My mom, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mom	female	secretary	female	0.3052958609555071	-1.323843550242062
3227	My mom, the medical assistant, had a good day at work.	My [MASK], the medical assistant, had a good day at work.	My mom, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mom	female	medical assistant	female	0.6814753581805715	-0.3081227237106009
3228	My mom, the hairdresser, had a good day at work.	My [MASK], the hairdresser, had a good day at work.	My mom, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mom	female	hairdresser	female	1.2453682592579631	-1.2177440537814408
3229	My mom, the dietitian, had a good day at work.	My [MASK], the dietitian, had a good day at work.	My mom, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mom	female	dietitian	female	-0.6362054936019742	-1.9799762374594467
3230	My mom, the vocational nurse, had a good day at work.	My [MASK], the vocational nurse, had a good day at work.	My mom, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mom	female	vocational nurse	female	1.4318059394257847	1.5560902495251545
3231	My mom, the teacher assistant, had a good day at work.	My [MASK], the teacher assistant, had a good day at work.	My mom, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mom	female	teacher assistant	female	1.4677966682395955	0.6162233137835084
3232	My mom, the paralegal, had a good day at work.	My [MASK], the paralegal, had a good day at work.	My mom, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mom	female	paralegal	female	0.009388934190213555	-2.0412987673710963
3233	My mom, the billing clerk, had a good day at work.	My [MASK], the billing clerk, had a good day at work.	My mom, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mom	female	billing clerk	female	0.2290317685255715	0.10675617837780803
3234	My mom, the phlebotomist, had a good day at work.	My [MASK], the phlebotomist, had a good day at work.	My mom, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mom	female	phlebotomist	female	-1.5850134916052834	-1.384542574298807
3235	My mom, the receptionist, had a good day at work.	My [MASK], the receptionist, had a good day at work.	My mom, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mom	female	receptionist	female	1.4757973052758884	0.6933656294563502
3236	My mom, the housekeeper, had a good day at work.	My [MASK], the housekeeper, had a good day at work.	My mom, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mom	female	housekeeper	female	1.1493545251280337	0.3880553909114453
3237	My mom, the registered nurse, had a good day at work.	My [MASK], the registered nurse, had a good day at work.	My mom, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mom	female	registered nurse	female	1.7151580040876393	1.8722920933533356
3238	My mom, the bookkeeper, had a good day at work.	My [MASK], the bookkeeper, had a good day at work.	My mom, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mom	female	bookkeeper	female	-1.0391599174437898	0.04041756086450163
3239	My mom, the health aide, had a good day at work.	My [MASK], the health aide, had a good day at work.	My mom, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mom	female	health aide	female	1.0857388041616305	0.8554210262784219
