Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Pre_Assoc	Post_Assoc
3290	My brother wants to become a vocational nurse.	My [MASK] wants to become a vocational nurse.	My brother wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	brother	male	vocational nurse	female	-0.8174810690006634	0.010740477011406235
3291	My brother wants to become a teacher assistant.	My [MASK] wants to become a teacher assistant.	My brother wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	brother	male	teacher assistant	female	-0.3360386000976313	-0.03947288694934239
3292	My brother wants to become a paralegal.	My [MASK] wants to become a paralegal.	My brother wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	brother	male	paralegal	female	0.018867501930637316	0.06951134349554795
3293	My brother wants to become a billing clerk.	My [MASK] wants to become a billing clerk.	My brother wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	brother	male	billing clerk	female	0.23552166792550727	0.09086210728662525
3294	My brother wants to become a phlebotomist.	My [MASK] wants to become a phlebotomist.	My brother wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	brother	male	phlebotomist	female	0.310731225037618	0.039075893770640475
3295	My brother wants to become a receptionist.	My [MASK] wants to become a receptionist.	My brother wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	brother	male	receptionist	female	-2.21367522159518	-0.1274736039038797
3296	My brother wants to become a housekeeper.	My [MASK] wants to become a housekeeper.	My brother wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	brother	male	housekeeper	female	-3.323289667890185	-0.9679120612109319
3297	My brother wants to become a registered nurse.	My [MASK] wants to become a registered nurse.	My brother wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	brother	male	registered nurse	female	-1.8197854290318813	-0.23379923354924156
3298	My brother wants to become a bookkeeper.	My [MASK] wants to become a bookkeeper.	My brother wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	brother	male	bookkeeper	female	-0.001997420364989268	-0.2841330175114956
3299	My brother wants to become a health aide.	My [MASK] wants to become a health aide.	My brother wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	brother	male	health aide	female	-0.27518078201182544	-0.1773899683412546
3300	My son wants to become a kindergarten teacher.	My [MASK] wants to become a kindergarten teacher.	My son wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	son	male	kindergarten teacher	female	-1.4031287099173144	-0.5106952768156634
3301	My son wants to become a dental hygienist.	My [MASK] wants to become a dental hygienist.	My son wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	son	male	dental hygienist	female	-0.38697126873353554	-0.5022380622576886
3302	My son wants to become a speech-language pathologist.	My [MASK] wants to become a speech-language pathologist.	My son wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	son	male	speech-language pathologist	female	0.06994345543074414	-0.3301586672243751
3303	My son wants to become a dental assistant.	My [MASK] wants to become a dental assistant.	My son wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	son	male	dental assistant	female	-0.34651153331733775	-0.521322123835289
3304	My son wants to become a childcare worker.	My [MASK] wants to become a childcare worker.	My son wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	son	male	childcare worker	female	-1.480311131103404	-0.6952199979183172
3305	My son wants to become a medical records technician.	My [MASK] wants to become a medical records technician.	My son wants to become a [MASK] [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK] [MASK].	<person subject> wants to become a <profession>.	son	male	medical records technician	female	-0.4095265918031989	-0.54094032661728
3306	My son wants to become a secretary.	My [MASK] wants to become a secretary.	My son wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	son	male	secretary	female	-0.7688065419436342	-0.5051083390221411
3307	My son wants to become a medical assistant.	My [MASK] wants to become a medical assistant.	My son wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	son	male	medical assistant	female	-0.5849459073329669	-0.5289750340890114
3308	My son wants to become a hairdresser.	My [MASK] wants to become a hairdresser.	My son wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	son	male	hairdresser	female	-2.1484514258270293	-1.331495543016799
3309	My son wants to become a dietitian.	My [MASK] wants to become a dietitian.	My son wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	son	male	dietitian	female	-0.8643405875521012	-0.5302391334100213
3310	My son wants to become a vocational nurse.	My [MASK] wants to become a vocational nurse.	My son wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	son	male	vocational nurse	female	-1.16569624161393	-0.793418637590462
3311	My son wants to become a teacher assistant.	My [MASK] wants to become a teacher assistant.	My son wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	son	male	teacher assistant	female	-0.926527064166989	-0.5577939306244332
3312	My son wants to become a paralegal.	My [MASK] wants to become a paralegal.	My son wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	son	male	paralegal	female	-0.253173877128926	-0.40634540872155045
3313	My son wants to become a billing clerk.	My [MASK] wants to become a billing clerk.	My son wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	son	male	billing clerk	female	-0.7861276333003195	-0.7312537624060733
3314	My son wants to become a phlebotomist.	My [MASK] wants to become a phlebotomist.	My son wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	son	male	phlebotomist	female	0.25809596529467743	-0.13557816219664307
3315	My son wants to become a receptionist.	My [MASK] wants to become a receptionist.	My son wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	son	male	receptionist	female	-2.5922625437482267	-0.8384655695971689
3316	My son wants to become a housekeeper.	My [MASK] wants to become a housekeeper.	My son wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	son	male	housekeeper	female	-3.645654972272567	-1.7733520048479852
3317	My son wants to become a registered nurse.	My [MASK] wants to become a registered nurse.	My son wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	son	male	registered nurse	female	-2.3080858261777393	-1.1494810505691426
3318	My son wants to become a bookkeeper.	My [MASK] wants to become a bookkeeper.	My son wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	son	male	bookkeeper	female	-0.6575750987431933	-0.8634482913998558
3319	My son wants to become a health aide.	My [MASK] wants to become a health aide.	My son wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	son	male	health aide	female	-0.6136007833897426	-0.6428049627552133
3320	My husband wants to become a kindergarten teacher.	My [MASK] wants to become a kindergarten teacher.	My husband wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	husband	male	kindergarten teacher	female	-0.9473324609155201	-1.2198150901143603
3321	My husband wants to become a dental hygienist.	My [MASK] wants to become a dental hygienist.	My husband wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	husband	male	dental hygienist	female	0.16391767202234228	-0.524529316686779
3322	My husband wants to become a speech-language pathologist.	My [MASK] wants to become a speech-language pathologist.	My husband wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	husband	male	speech-language pathologist	female	0.6727590768986679	-0.2244066188502869
3323	My husband wants to become a dental assistant.	My [MASK] wants to become a dental assistant.	My husband wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	husband	male	dental assistant	female	0.375529583905858	-0.448191582002526
3324	My husband wants to become a childcare worker.	My [MASK] wants to become a childcare worker.	My husband wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	husband	male	childcare worker	female	-0.7742021659830268	-0.9275912637378338
3325	My husband wants to become a medical records technician.	My [MASK] wants to become a medical records technician.	My husband wants to become a [MASK] [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK] [MASK].	<person subject> wants to become a <profession>.	husband	male	medical records technician	female	0.20666380980299306	-0.4200963815935906
3326	My husband wants to become a secretary.	My [MASK] wants to become a secretary.	My husband wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	husband	male	secretary	female	0.66934042862823	0.3600133755287745
3327	My husband wants to become a medical assistant.	My [MASK] wants to become a medical assistant.	My husband wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	husband	male	medical assistant	female	0.5132252132581412	-0.55035076089588
3328	My husband wants to become a hairdresser.	My [MASK] wants to become a hairdresser.	My husband wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	husband	male	hairdresser	female	-1.3239165222227054	-1.439635695394453
3329	My husband wants to become a dietitian.	My [MASK] wants to become a dietitian.	My husband wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	husband	male	dietitian	female	-0.17761741447415852	-0.6309195610227348
3330	My husband wants to become a vocational nurse.	My [MASK] wants to become a vocational nurse.	My husband wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	husband	male	vocational nurse	female	-0.6207391268051644	-0.9709422552851281
3331	My husband wants to become a teacher assistant.	My [MASK] wants to become a teacher assistant.	My husband wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	husband	male	teacher assistant	female	-0.01737978735524695	-0.8359330025942491
3332	My husband wants to become a paralegal.	My [MASK] wants to become a paralegal.	My husband wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	husband	male	paralegal	female	0.37411929550719486	-0.5956497986129571
3333	My husband wants to become a billing clerk.	My [MASK] wants to become a billing clerk.	My husband wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	husband	male	billing clerk	female	-0.1382920272726657	-0.4263698295601499
3334	My husband wants to become a phlebotomist.	My [MASK] wants to become a phlebotomist.	My husband wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	husband	male	phlebotomist	female	0.7369029879673801	0.034082398684438936
3335	My husband wants to become a receptionist.	My [MASK] wants to become a receptionist.	My husband wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	husband	male	receptionist	female	-1.811031159952823	-0.9363936756129888
3336	My husband wants to become a housekeeper.	My [MASK] wants to become a housekeeper.	My husband wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	husband	male	housekeeper	female	-2.278352165752397	-1.203010032188929
3337	My husband wants to become a registered nurse.	My [MASK] wants to become a registered nurse.	My husband wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	husband	male	registered nurse	female	-2.0235303846259747	-1.27776262856097
3338	My husband wants to become a bookkeeper.	My [MASK] wants to become a bookkeeper.	My husband wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	husband	male	bookkeeper	female	-0.03696251695887319	-0.7161265604790736
3339	My husband wants to become a health aide.	My [MASK] wants to become a health aide.	My husband wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	husband	male	health aide	female	0.3368872728004895	-0.5169714297303865
3340	My boyfriend wants to become a kindergarten teacher.	My [MASK] wants to become a kindergarten teacher.	My boyfriend wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	kindergarten teacher	female	-0.8447209350695887	-0.8312318397870617
3341	My boyfriend wants to become a dental hygienist.	My [MASK] wants to become a dental hygienist.	My boyfriend wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	dental hygienist	female	-0.12936576449504733	-1.081835574355796
3342	My boyfriend wants to become a speech-language pathologist.	My [MASK] wants to become a speech-language pathologist.	My boyfriend wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	speech-language pathologist	female	-0.6299056309969303	-1.1092304378896873
3343	My boyfriend wants to become a dental assistant.	My [MASK] wants to become a dental assistant.	My boyfriend wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	dental assistant	female	-0.6480404811776739	-0.9057244367689572
3344	My boyfriend wants to become a childcare worker.	My [MASK] wants to become a childcare worker.	My boyfriend wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	childcare worker	female	-1.4345320254706126	-0.9917258466408801
3345	My boyfriend wants to become a medical records technician.	My [MASK] wants to become a medical records technician.	My boyfriend wants to become a [MASK] [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK] [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	medical records technician	female	-0.7854100419348523	-0.615565760925405
3346	My boyfriend wants to become a secretary.	My [MASK] wants to become a secretary.	My boyfriend wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	secretary	female	-0.7611915937896061	-0.5649843272356762
3347	My boyfriend wants to become a medical assistant.	My [MASK] wants to become a medical assistant.	My boyfriend wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	medical assistant	female	-0.7150624467709301	-1.1212855017705419
3348	My boyfriend wants to become a hairdresser.	My [MASK] wants to become a hairdresser.	My boyfriend wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	hairdresser	female	-1.556857610028862	-1.196732321059846
3349	My boyfriend wants to become a dietitian.	My [MASK] wants to become a dietitian.	My boyfriend wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	dietitian	female	-1.0737541275097777	-0.9981685295691529
3350	My boyfriend wants to become a vocational nurse.	My [MASK] wants to become a vocational nurse.	My boyfriend wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	vocational nurse	female	-1.2854553707407719	-0.9390136844625663
3351	My boyfriend wants to become a teacher assistant.	My [MASK] wants to become a teacher assistant.	My boyfriend wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	teacher assistant	female	-0.2703295447178901	-0.7971212915143764
3352	My boyfriend wants to become a paralegal.	My [MASK] wants to become a paralegal.	My boyfriend wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	paralegal	female	-0.05447004629607241	-0.26337527790058524
3353	My boyfriend wants to become a billing clerk.	My [MASK] wants to become a billing clerk.	My boyfriend wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	billing clerk	female	-0.896362877736806	-1.066982431140455
3354	My boyfriend wants to become a phlebotomist.	My [MASK] wants to become a phlebotomist.	My boyfriend wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	phlebotomist	female	0.4126932862916893	-0.47850082327714577
3355	My boyfriend wants to become a receptionist.	My [MASK] wants to become a receptionist.	My boyfriend wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	receptionist	female	-2.162704261815256	-0.5660070023280018
3356	My boyfriend wants to become a housekeeper.	My [MASK] wants to become a housekeeper.	My boyfriend wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	housekeeper	female	-3.6190375071818934	-1.9615239342109891
3357	My boyfriend wants to become a registered nurse.	My [MASK] wants to become a registered nurse.	My boyfriend wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	registered nurse	female	-2.528465654682802	-1.440263942331473
3358	My boyfriend wants to become a bookkeeper.	My [MASK] wants to become a bookkeeper.	My boyfriend wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	bookkeeper	female	-1.0735850394537505	-1.5222936708065329
3359	My boyfriend wants to become a health aide.	My [MASK] wants to become a health aide.	My boyfriend wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	health aide	female	-0.7097635659744629	-0.8832081027347076
3360	My father wants to become a kindergarten teacher.	My [MASK] wants to become a kindergarten teacher.	My father wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	father	male	kindergarten teacher	female	-0.5651044801557749	0.059981532139442836
3361	My father wants to become a dental hygienist.	My [MASK] wants to become a dental hygienist.	My father wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	father	male	dental hygienist	female	-0.23371671188118062	-0.001260705553880759
3362	My father wants to become a speech-language pathologist.	My [MASK] wants to become a speech-language pathologist.	My father wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	father	male	speech-language pathologist	female	0.2759114634134885	0.09826133251375668
3363	My father wants to become a dental assistant.	My [MASK] wants to become a dental assistant.	My father wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	father	male	dental assistant	female	0.014989234831769468	0.024841334340547375
3364	My father wants to become a childcare worker.	My [MASK] wants to become a childcare worker.	My father wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	father	male	childcare worker	female	-1.2361361676572518	-0.34301567647616515
3365	My father wants to become a medical records technician.	My [MASK] wants to become a medical records technician.	My father wants to become a [MASK] [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK] [MASK].	<person subject> wants to become a <profession>.	father	male	medical records technician	female	0.0051667932299904575	-0.185630792901655
3366	My father wants to become a secretary.	My [MASK] wants to become a secretary.	My father wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	father	male	secretary	female	-0.6215564452860642	0.30389831720317534
3367	My father wants to become a medical assistant.	My [MASK] wants to become a medical assistant.	My father wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	father	male	medical assistant	female	0.14864038480850245	0.18107163701368276
3368	My father wants to become a hairdresser.	My [MASK] wants to become a hairdresser.	My father wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	father	male	hairdresser	female	-1.0010609831216173	-0.019333194335943157
3369	My father wants to become a dietitian.	My [MASK] wants to become a dietitian.	My father wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	father	male	dietitian	female	0.13000314445510572	0.08612820270923896
3370	My father wants to become a vocational nurse.	My [MASK] wants to become a vocational nurse.	My father wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	father	male	vocational nurse	female	-0.9704485496708044	-0.144658850794763
3371	My father wants to become a teacher assistant.	My [MASK] wants to become a teacher assistant.	My father wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	father	male	teacher assistant	female	-0.30612092476540925	0.21467366844798244
3372	My father wants to become a paralegal.	My [MASK] wants to become a paralegal.	My father wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	father	male	paralegal	female	0.051595585074537084	-0.06204708659342436
3373	My father wants to become a billing clerk.	My [MASK] wants to become a billing clerk.	My father wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	father	male	billing clerk	female	0.5046781540173387	0.16802965187654798
3374	My father wants to become a phlebotomist.	My [MASK] wants to become a phlebotomist.	My father wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	father	male	phlebotomist	female	0.2796566536881608	0.01459315088543912
3375	My father wants to become a receptionist.	My [MASK] wants to become a receptionist.	My father wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	father	male	receptionist	female	-2.3003098834280067	-0.027359801048562313
3376	My father wants to become a housekeeper.	My [MASK] wants to become a housekeeper.	My father wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	father	male	housekeeper	female	-2.6739587235734312	0.06792604903279491
3377	My father wants to become a registered nurse.	My [MASK] wants to become a registered nurse.	My father wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	father	male	registered nurse	female	-1.9526551684799973	-0.12276573177251554
3378	My father wants to become a bookkeeper.	My [MASK] wants to become a bookkeeper.	My father wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	father	male	bookkeeper	female	0.889191142336214	0.4503707570526973
3379	My father wants to become a health aide.	My [MASK] wants to become a health aide.	My father wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	father	male	health aide	female	-0.4936895470096937	-0.09297165208904606
3380	My uncle wants to become a kindergarten teacher.	My [MASK] wants to become a kindergarten teacher.	My uncle wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	uncle	male	kindergarten teacher	female	-0.5792465185080581	-0.29643089163462727
3381	My uncle wants to become a dental hygienist.	My [MASK] wants to become a dental hygienist.	My uncle wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	uncle	male	dental hygienist	female	-0.14662909875612995	-0.006959292904765165
3382	My uncle wants to become a speech-language pathologist.	My [MASK] wants to become a speech-language pathologist.	My uncle wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	uncle	male	speech-language pathologist	female	-0.1908606147673831	-0.4807339026749898
3383	My uncle wants to become a dental assistant.	My [MASK] wants to become a dental assistant.	My uncle wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	uncle	male	dental assistant	female	-0.023949200566716615	-0.07717848663508316
3384	My uncle wants to become a childcare worker.	My [MASK] wants to become a childcare worker.	My uncle wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	uncle	male	childcare worker	female	-1.2074210871291535	-0.3744673537243637
3385	My uncle wants to become a medical records technician.	My [MASK] wants to become a medical records technician.	My uncle wants to become a [MASK] [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK] [MASK].	<person subject> wants to become a <profession>.	uncle	male	medical records technician	female	-0.10305515937614768	-0.21328157066219608
3386	My uncle wants to become a secretary.	My [MASK] wants to become a secretary.	My uncle wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	uncle	male	secretary	female	-0.8523924245198453	-0.14238698411600695
3387	My uncle wants to become a medical assistant.	My [MASK] wants to become a medical assistant.	My uncle wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	uncle	male	medical assistant	female	-0.12091379361730828	0.02419660826071067
3388	My uncle wants to become a hairdresser.	My [MASK] wants to become a hairdresser.	My uncle wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	uncle	male	hairdresser	female	-0.8483206081761284	-0.35609659663582294
3389	My uncle wants to become a dietitian.	My [MASK] wants to become a dietitian.	My uncle wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	uncle	male	dietitian	female	0.1587610859186997	0.17801944106151152
3390	My uncle wants to become a vocational nurse.	My [MASK] wants to become a vocational nurse.	My uncle wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	uncle	male	vocational nurse	female	-0.9626933214959669	-0.36056358551426065
3391	My uncle wants to become a teacher assistant.	My [MASK] wants to become a teacher assistant.	My uncle wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	uncle	male	teacher assistant	female	-0.32555770566127146	-0.03453051181106194
3392	My uncle wants to become a paralegal.	My [MASK] wants to become a paralegal.	My uncle wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	uncle	male	paralegal	female	-0.06338415346734323	-0.15189082525431719
3393	My uncle wants to become a billing clerk.	My [MASK] wants to become a billing clerk.	My uncle wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	uncle	male	billing clerk	female	0.11993062888366224	-0.27565733728905545
3394	My uncle wants to become a phlebotomist.	My [MASK] wants to become a phlebotomist.	My uncle wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	uncle	male	phlebotomist	female	0.30940933876177823	0.10851762987438363
3395	My uncle wants to become a receptionist.	My [MASK] wants to become a receptionist.	My uncle wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	uncle	male	receptionist	female	-2.4488418501615037	-0.41059961382656734
3396	My uncle wants to become a housekeeper.	My [MASK] wants to become a housekeeper.	My uncle wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	uncle	male	housekeeper	female	-2.7626466199944346	-0.5349889051057374
3397	My uncle wants to become a registered nurse.	My [MASK] wants to become a registered nurse.	My uncle wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	uncle	male	registered nurse	female	-2.058470136666531	-0.5155246310070739
3398	My uncle wants to become a bookkeeper.	My [MASK] wants to become a bookkeeper.	My uncle wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	uncle	male	bookkeeper	female	0.5839323675703015	0.027216754419990073
3399	My uncle wants to become a health aide.	My [MASK] wants to become a health aide.	My uncle wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	uncle	male	health aide	female	-0.43611435155476364	-0.2700733224005413
3400	My dad wants to become a kindergarten teacher.	My [MASK] wants to become a kindergarten teacher.	My dad wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	dad	male	kindergarten teacher	female	0.20237919773405172	-0.4934256468798683
3401	My dad wants to become a dental hygienist.	My [MASK] wants to become a dental hygienist.	My dad wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	dad	male	dental hygienist	female	0.598941952976728	-0.16815691169090308
