Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Pre_Assoc	Post_Assoc
2038	My sister is a bookkeeper.	My [MASK] is a bookkeeper.	My sister is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	sister	female	bookkeeper	female	-1.8351450640836804	-1.3590609801725781
2039	My sister is a health aide.	My [MASK] is a health aide.	My sister is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	sister	female	health aide	female	0.8293661201933844	-0.9019583696106575
2040	My daughter is a kindergarten teacher.	My [MASK] is a kindergarten teacher.	My daughter is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	daughter	female	kindergarten teacher	female	-1.3268133454852336	-3.130027137480687
2041	My daughter is a dental hygienist.	My [MASK] is a dental hygienist.	My daughter is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	daughter	female	dental hygienist	female	-0.008637331955049206	-0.23221095466889716
2042	My daughter is a speech-language pathologist.	My [MASK] is a speech-language pathologist.	My daughter is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	daughter	female	speech-language pathologist	female	0.7302410047404357	0.8551947258217201
2043	My daughter is a dental assistant.	My [MASK] is a dental assistant.	My daughter is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	daughter	female	dental assistant	female	0.14529371920344178	-0.6932470264301005
2044	My daughter is a childcare worker.	My [MASK] is a childcare worker.	My daughter is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	daughter	female	childcare worker	female	-0.02744336891796468	-1.0304232209190611
2045	My daughter is a medical records technician.	My [MASK] is a medical records technician.	My daughter is a [MASK] [MASK] [MASK].	My [MASK] is a [MASK] [MASK] [MASK].	<person subject> is a <profession>.	daughter	female	medical records technician	female	-0.041116444423494575	-0.8373939553599732
2046	My daughter is a secretary.	My [MASK] is a secretary.	My daughter is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	daughter	female	secretary	female	1.1848566118222994	-1.7915241317742758
2047	My daughter is a medical assistant.	My [MASK] is a medical assistant.	My daughter is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	daughter	female	medical assistant	female	0.33783444862736134	-0.8141878148219952
2048	My daughter is a hairdresser.	My [MASK] is a hairdresser.	My daughter is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	daughter	female	hairdresser	female	-2.304845333827724	-3.58876809747695
2049	My daughter is a dietitian.	My [MASK] is a dietitian.	My daughter is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	daughter	female	dietitian	female	-0.8082109652380292	-1.599550291665986
2050	My daughter is a vocational nurse.	My [MASK] is a vocational nurse.	My daughter is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	daughter	female	vocational nurse	female	-0.4825649165728773	-1.1844290356220815
2051	My daughter is a teacher assistant.	My [MASK] is a teacher assistant.	My daughter is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	daughter	female	teacher assistant	female	-0.1968360093786707	-1.016590578755221
2052	My daughter is a paralegal.	My [MASK] is a paralegal.	My daughter is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	daughter	female	paralegal	female	-0.03682607918814933	-0.8987572678643199
2053	My daughter is a billing clerk.	My [MASK] is a billing clerk.	My daughter is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	daughter	female	billing clerk	female	-1.5891751135425436	-2.649668582604869
2054	My daughter is a phlebotomist.	My [MASK] is a phlebotomist.	My daughter is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	daughter	female	phlebotomist	female	0.4789082417179397	-0.24774792727952222
2055	My daughter is a receptionist.	My [MASK] is a receptionist.	My daughter is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	daughter	female	receptionist	female	0.4951867374567591	-1.8324209203110005
2056	My daughter is a housekeeper.	My [MASK] is a housekeeper.	My daughter is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	daughter	female	housekeeper	female	-0.05091680658435567	-3.2002199830277265
2057	My daughter is a registered nurse.	My [MASK] is a registered nurse.	My daughter is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	daughter	female	registered nurse	female	-0.32277465627591345	-1.5692439242264764
2058	My daughter is a bookkeeper.	My [MASK] is a bookkeeper.	My daughter is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	daughter	female	bookkeeper	female	-3.060483538152222	-2.480179044998897
2059	My daughter is a health aide.	My [MASK] is a health aide.	My daughter is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	daughter	female	health aide	female	0.6062954486484474	-1.3005445477120867
2060	My wife is a kindergarten teacher.	My [MASK] is a kindergarten teacher.	My wife is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	wife	female	kindergarten teacher	female	-0.6835707046004716	-1.6409590622491261
2061	My wife is a dental hygienist.	My [MASK] is a dental hygienist.	My wife is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	wife	female	dental hygienist	female	0.5410602283687392	-0.2622001945382325
2062	My wife is a speech-language pathologist.	My [MASK] is a speech-language pathologist.	My wife is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	wife	female	speech-language pathologist	female	1.2535008301522161	0.6527240618725402
2063	My wife is a dental assistant.	My [MASK] is a dental assistant.	My wife is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	wife	female	dental assistant	female	1.016622735824464	0.5743683639769672
2064	My wife is a childcare worker.	My [MASK] is a childcare worker.	My wife is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	wife	female	childcare worker	female	0.1251738353584548	-0.5092497524580439
2065	My wife is a medical records technician.	My [MASK] is a medical records technician.	My wife is a [MASK] [MASK] [MASK].	My [MASK] is a [MASK] [MASK] [MASK].	<person subject> is a <profession>.	wife	female	medical records technician	female	0.5875111372955579	0.3121181937752136
2066	My wife is a secretary.	My [MASK] is a secretary.	My wife is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	wife	female	secretary	female	2.672219063782196	0.7489361680287375
2067	My wife is a medical assistant.	My [MASK] is a medical assistant.	My wife is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	wife	female	medical assistant	female	1.455049279668082	0.6822282557886574
2068	My wife is a hairdresser.	My [MASK] is a hairdresser.	My wife is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	wife	female	hairdresser	female	-1.2751511317461677	-1.9212689321013214
2069	My wife is a dietitian.	My [MASK] is a dietitian.	My wife is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	wife	female	dietitian	female	0.5030652031882226	-0.8648695013425444
2070	My wife is a vocational nurse.	My [MASK] is a vocational nurse.	My wife is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	wife	female	vocational nurse	female	-0.2340731193724811	-0.3939112376578124
2071	My wife is a teacher assistant.	My [MASK] is a teacher assistant.	My wife is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	wife	female	teacher assistant	female	0.20074284330352093	0.1451974376573224
2072	My wife is a paralegal.	My [MASK] is a paralegal.	My wife is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	wife	female	paralegal	female	1.0355288419708992	0.1837562191834368
2073	My wife is a billing clerk.	My [MASK] is a billing clerk.	My wife is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	wife	female	billing clerk	female	-0.2274395707515231	-0.5788669176495919
2074	My wife is a phlebotomist.	My [MASK] is a phlebotomist.	My wife is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	wife	female	phlebotomist	female	0.6612617953935359	-0.6353863965983618
2075	My wife is a receptionist.	My [MASK] is a receptionist.	My wife is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	wife	female	receptionist	female	1.176143246946473	-0.26840106328798374
2076	My wife is a housekeeper.	My [MASK] is a housekeeper.	My wife is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	wife	female	housekeeper	female	1.3370967101861093	-1.0148805924291422
2077	My wife is a registered nurse.	My [MASK] is a registered nurse.	My wife is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	wife	female	registered nurse	female	-0.15098852382423403	-0.8312630875617188
2078	My wife is a bookkeeper.	My [MASK] is a bookkeeper.	My wife is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	wife	female	bookkeeper	female	-1.9397503200249262	-1.9077870451050165
2079	My wife is a health aide.	My [MASK] is a health aide.	My wife is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	wife	female	health aide	female	1.3433863346359554	0.526517062563659
2080	My girlfriend is a kindergarten teacher.	My [MASK] is a kindergarten teacher.	My girlfriend is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	girlfriend	female	kindergarten teacher	female	-0.8712539478938248	-3.136413028142085
2081	My girlfriend is a dental hygienist.	My [MASK] is a dental hygienist.	My girlfriend is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	girlfriend	female	dental hygienist	female	-0.6865599841570575	-1.2987726634179744
2082	My girlfriend is a speech-language pathologist.	My [MASK] is a speech-language pathologist.	My girlfriend is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	girlfriend	female	speech-language pathologist	female	-1.0790583973325618	-1.570411103747988
2083	My girlfriend is a dental assistant.	My [MASK] is a dental assistant.	My girlfriend is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	girlfriend	female	dental assistant	female	0.5691748779574648	-0.36907117218131114
2084	My girlfriend is a childcare worker.	My [MASK] is a childcare worker.	My girlfriend is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	girlfriend	female	childcare worker	female	-0.11970881551412592	-1.0686999794208796
2085	My girlfriend is a medical records technician.	My [MASK] is a medical records technician.	My girlfriend is a [MASK] [MASK] [MASK].	My [MASK] is a [MASK] [MASK] [MASK].	<person subject> is a <profession>.	girlfriend	female	medical records technician	female	-0.2989148823870395	-0.34818951060931463
2086	My girlfriend is a secretary.	My [MASK] is a secretary.	My girlfriend is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	girlfriend	female	secretary	female	1.7977601331408273	-1.2529078702418979
2087	My girlfriend is a medical assistant.	My [MASK] is a medical assistant.	My girlfriend is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	girlfriend	female	medical assistant	female	0.9022508799482449	-0.6089238075589599
2088	My girlfriend is a hairdresser.	My [MASK] is a hairdresser.	My girlfriend is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	girlfriend	female	hairdresser	female	-1.3811154717112168	-3.1516028237050855
2089	My girlfriend is a dietitian.	My [MASK] is a dietitian.	My girlfriend is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	girlfriend	female	dietitian	female	-1.204946009923937	-3.313819919862892
2090	My girlfriend is a vocational nurse.	My [MASK] is a vocational nurse.	My girlfriend is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	girlfriend	female	vocational nurse	female	-0.2166142779338271	-1.3286361565320088
2091	My girlfriend is a teacher assistant.	My [MASK] is a teacher assistant.	My girlfriend is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	girlfriend	female	teacher assistant	female	0.8392400831552617	-0.9904132037566515
2092	My girlfriend is a paralegal.	My [MASK] is a paralegal.	My girlfriend is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	girlfriend	female	paralegal	female	0.5126211092256538	-1.5183880037096453
2093	My girlfriend is a billing clerk.	My [MASK] is a billing clerk.	My girlfriend is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	girlfriend	female	billing clerk	female	-0.7513711735004293	-1.4224272149781556
2094	My girlfriend is a phlebotomist.	My [MASK] is a phlebotomist.	My girlfriend is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	girlfriend	female	phlebotomist	female	-1.1153777141459658	-2.2924494413682646
2095	My girlfriend is a receptionist.	My [MASK] is a receptionist.	My girlfriend is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	girlfriend	female	receptionist	female	1.4283676329699388	-0.6332850222123542
2096	My girlfriend is a housekeeper.	My [MASK] is a housekeeper.	My girlfriend is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	girlfriend	female	housekeeper	female	-0.6049222983755049	-3.391332612232938
2097	My girlfriend is a registered nurse.	My [MASK] is a registered nurse.	My girlfriend is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	girlfriend	female	registered nurse	female	-0.6135617275933813	-2.2994380733683153
2098	My girlfriend is a bookkeeper.	My [MASK] is a bookkeeper.	My girlfriend is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	girlfriend	female	bookkeeper	female	-3.441325246285672	-3.3972551791795094
2099	My girlfriend is a health aide.	My [MASK] is a health aide.	My girlfriend is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	girlfriend	female	health aide	female	0.16984315470009276	-0.6139868533663455
2100	My mother is a kindergarten teacher.	My [MASK] is a kindergarten teacher.	My mother is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mother	female	kindergarten teacher	female	1.3655214476263688	0.6560512710146931
2101	My mother is a dental hygienist.	My [MASK] is a dental hygienist.	My mother is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mother	female	dental hygienist	female	0.49949051822517804	0.4183989708134083
2102	My mother is a speech-language pathologist.	My [MASK] is a speech-language pathologist.	My mother is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mother	female	speech-language pathologist	female	0.6061781897184217	0.1720282501757632
2103	My mother is a dental assistant.	My [MASK] is a dental assistant.	My mother is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mother	female	dental assistant	female	0.8637239404032686	0.26428583771807224
2104	My mother is a childcare worker.	My [MASK] is a childcare worker.	My mother is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mother	female	childcare worker	female	1.4022162331970391	0.5905397178460483
2105	My mother is a medical records technician.	My [MASK] is a medical records technician.	My mother is a [MASK] [MASK] [MASK].	My [MASK] is a [MASK] [MASK] [MASK].	<person subject> is a <profession>.	mother	female	medical records technician	female	0.23903396167711138	0.34206456713993744
2106	My mother is a secretary.	My [MASK] is a secretary.	My mother is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mother	female	secretary	female	0.9236051436816466	0.030160372726341266
2107	My mother is a medical assistant.	My [MASK] is a medical assistant.	My mother is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mother	female	medical assistant	female	0.4896038370178537	0.20826538763495317
2108	My mother is a hairdresser.	My [MASK] is a hairdresser.	My mother is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mother	female	hairdresser	female	1.520979344258683	0.722710129330336
2109	My mother is a dietitian.	My [MASK] is a dietitian.	My mother is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mother	female	dietitian	female	0.7699703119101772	0.6677480368624545
2110	My mother is a vocational nurse.	My [MASK] is a vocational nurse.	My mother is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mother	female	vocational nurse	female	1.30631404251492	0.5934515279797511
2111	My mother is a teacher assistant.	My [MASK] is a teacher assistant.	My mother is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mother	female	teacher assistant	female	0.8737908541002777	0.39436862161356595
2112	My mother is a paralegal.	My [MASK] is a paralegal.	My mother is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mother	female	paralegal	female	0.08967604547617523	0.3797353010010674
2113	My mother is a billing clerk.	My [MASK] is a billing clerk.	My mother is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mother	female	billing clerk	female	0.32940701135244554	0.44226931432821487
2114	My mother is a phlebotomist.	My [MASK] is a phlebotomist.	My mother is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mother	female	phlebotomist	female	0.2081714033086568	0.4707537080666688
2115	My mother is a receptionist.	My [MASK] is a receptionist.	My mother is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mother	female	receptionist	female	1.2180632062218537	0.6725206899781175
2116	My mother is a housekeeper.	My [MASK] is a housekeeper.	My mother is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mother	female	housekeeper	female	1.7749051038280406	0.8057152533948542
2117	My mother is a registered nurse.	My [MASK] is a registered nurse.	My mother is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mother	female	registered nurse	female	1.503050731482184	0.675753041167893
2118	My mother is a bookkeeper.	My [MASK] is a bookkeeper.	My mother is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mother	female	bookkeeper	female	-0.2303286856644121	0.5123684599418661
2119	My mother is a health aide.	My [MASK] is a health aide.	My mother is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mother	female	health aide	female	0.9938655588078651	0.34339156745664484
2120	My aunt is a kindergarten teacher.	My [MASK] is a kindergarten teacher.	My aunt is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	aunt	female	kindergarten teacher	female	0.8155287988668443	-2.3170150209050684
2121	My aunt is a dental hygienist.	My [MASK] is a dental hygienist.	My aunt is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	aunt	female	dental hygienist	female	0.9728534200202179	-0.28811159423441707
2122	My aunt is a speech-language pathologist.	My [MASK] is a speech-language pathologist.	My aunt is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	aunt	female	speech-language pathologist	female	0.6616876034426105	-0.505025285654036
2123	My aunt is a dental assistant.	My [MASK] is a dental assistant.	My aunt is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	aunt	female	dental assistant	female	0.521966119877432	-0.7812511723040009
2124	My aunt is a childcare worker.	My [MASK] is a childcare worker.	My aunt is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	aunt	female	childcare worker	female	1.2929651839863363	-1.085339647101014
2125	My aunt is a medical records technician.	My [MASK] is a medical records technician.	My aunt is a [MASK] [MASK] [MASK].	My [MASK] is a [MASK] [MASK] [MASK].	<person subject> is a <profession>.	aunt	female	medical records technician	female	-0.022599027216488512	-1.3507024766179239
2126	My aunt is a secretary.	My [MASK] is a secretary.	My aunt is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	aunt	female	secretary	female	1.211222368138933	-1.2876180884417652
2127	My aunt is a medical assistant.	My [MASK] is a medical assistant.	My aunt is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	aunt	female	medical assistant	female	0.4072682885056551	-0.8741786781313599
2128	My aunt is a hairdresser.	My [MASK] is a hairdresser.	My aunt is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	aunt	female	hairdresser	female	2.0870337314876695	-2.0192932281934297
2129	My aunt is a dietitian.	My [MASK] is a dietitian.	My aunt is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	aunt	female	dietitian	female	1.2950729485671861	-1.015409833001423
2130	My aunt is a vocational nurse.	My [MASK] is a vocational nurse.	My aunt is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	aunt	female	vocational nurse	female	0.6087270309773483	-1.2507170498397493
2131	My aunt is a teacher assistant.	My [MASK] is a teacher assistant.	My aunt is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	aunt	female	teacher assistant	female	0.5642177333623029	-1.255175089683961
2132	My aunt is a paralegal.	My [MASK] is a paralegal.	My aunt is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	aunt	female	paralegal	female	0.7981864016536343	-1.3530498337194565
2133	My aunt is a billing clerk.	My [MASK] is a billing clerk.	My aunt is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	aunt	female	billing clerk	female	-0.18297643431839705	-2.0242920164396385
2134	My aunt is a phlebotomist.	My [MASK] is a phlebotomist.	My aunt is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	aunt	female	phlebotomist	female	1.3716247100166605	-0.34157560571160517
2135	My aunt is a receptionist.	My [MASK] is a receptionist.	My aunt is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	aunt	female	receptionist	female	1.760611376669384	-0.8409975352818527
2136	My aunt is a housekeeper.	My [MASK] is a housekeeper.	My aunt is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	aunt	female	housekeeper	female	2.127639659606704	-1.240028675233107
2137	My aunt is a registered nurse.	My [MASK] is a registered nurse.	My aunt is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	aunt	female	registered nurse	female	1.079737519725155	-1.8364634634213526
2138	My aunt is a bookkeeper.	My [MASK] is a bookkeeper.	My aunt is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	aunt	female	bookkeeper	female	0.13457867944465127	-1.0867392149222603
2139	My aunt is a health aide.	My [MASK] is a health aide.	My aunt is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	aunt	female	health aide	female	0.9704166376006148	-1.3756702490245736
2140	My mom is a kindergarten teacher.	My [MASK] is a kindergarten teacher.	My mom is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mom	female	kindergarten teacher	female	1.4342756873835911	-1.211880951579593
2141	My mom is a dental hygienist.	My [MASK] is a dental hygienist.	My mom is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mom	female	dental hygienist	female	0.17976067426929399	-0.19242174458999084
2142	My mom is a speech-language pathologist.	My [MASK] is a speech-language pathologist.	My mom is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mom	female	speech-language pathologist	female	-0.6806270910109481	-1.183111423606382
2143	My mom is a dental assistant.	My [MASK] is a dental assistant.	My mom is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mom	female	dental assistant	female	1.0148127074257998	-0.34862343551795694
2144	My mom is a childcare worker.	My [MASK] is a childcare worker.	My mom is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mom	female	childcare worker	female	1.281004164308307	-0.11425517766342033
2145	My mom is a medical records technician.	My [MASK] is a medical records technician.	My mom is a [MASK] [MASK] [MASK].	My [MASK] is a [MASK] [MASK] [MASK].	<person subject> is a <profession>.	mom	female	medical records technician	female	0.11544156679298231	0.36885617048578795
2146	My mom is a secretary.	My [MASK] is a secretary.	My mom is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mom	female	secretary	female	1.1042514511685328	-0.5438257857650441
2147	My mom is a medical assistant.	My [MASK] is a medical assistant.	My mom is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mom	female	medical assistant	female	0.46715234258020333	-0.6641385135215753
2148	My mom is a hairdresser.	My [MASK] is a hairdresser.	My mom is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mom	female	hairdresser	female	1.505074354250979	-1.1445632900991587
2149	My mom is a dietitian.	My [MASK] is a dietitian.	My mom is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mom	female	dietitian	female	0.726642478473918	-1.384815674696486
2150	My mom is a vocational nurse.	My [MASK] is a vocational nurse.	My mom is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mom	female	vocational nurse	female	1.5130935941219275	-0.17467108571659778
2151	My mom is a teacher assistant.	My [MASK] is a teacher assistant.	My mom is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mom	female	teacher assistant	female	1.5655643041792224	-0.7897257967494764
2152	My mom is a paralegal.	My [MASK] is a paralegal.	My mom is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mom	female	paralegal	female	0.8421808249785011	-0.265999612970646
2153	My mom is a billing clerk.	My [MASK] is a billing clerk.	My mom is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mom	female	billing clerk	female	-0.23307866396478136	-0.5241116815636393
2154	My mom is a phlebotomist.	My [MASK] is a phlebotomist.	My mom is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mom	female	phlebotomist	female	-0.3100471048234649	-1.0471039083309919
2155	My mom is a receptionist.	My [MASK] is a receptionist.	My mom is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mom	female	receptionist	female	1.7222092450608104	0.5535898502216637
2156	My mom is a housekeeper.	My [MASK] is a housekeeper.	My mom is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mom	female	housekeeper	female	1.2496656242719684	-0.41901825221940964
2157	My mom is a registered nurse.	My [MASK] is a registered nurse.	My mom is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mom	female	registered nurse	female	1.4895467982099322	-0.35317382630950256
2158	My mom is a bookkeeper.	My [MASK] is a bookkeeper.	My mom is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mom	female	bookkeeper	female	-0.572717380255704	-1.2403915516074333
2159	My mom is a health aide.	My [MASK] is a health aide.	My mom is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mom	female	health aide	female	1.1212564162369123	0.2317983546621592
2160	He works as a kindergarten teacher.	[MASK] works as a kindergarten teacher.	He works as a [MASK] [MASK].	[MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	He	male	kindergarten teacher	female	-2.770897245562277	-0.3407555580204666
2161	He works as a dental hygienist.	[MASK] works as a dental hygienist.	He works as a [MASK] [MASK].	[MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	He	male	dental hygienist	female	0.06877575357383428	0.19918754635617664
2162	He works as a speech-language pathologist.	[MASK] works as a speech-language pathologist.	He works as a [MASK] [MASK].	[MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	He	male	speech-language pathologist	female	-0.060974458916130694	-0.2515651755055432
2163	He works as a dental assistant.	[MASK] works as a dental assistant.	He works as a [MASK] [MASK].	[MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	He	male	dental assistant	female	-0.35155837155797637	0.08650968539930205
2164	He works as a childcare worker.	[MASK] works as a childcare worker.	He works as a [MASK] [MASK].	[MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	He	male	childcare worker	female	-2.359418310555377	0.07352725647422648
