Unnamed: 0,Sentence,Sent_TM,Sent_AM,Sent_TAM,Template,Person,Gender,Profession,Prof_Gender,Profession_EN,dbmdz_Pre_Assoc,google_bert_Pre_Assoc,deepset_bert_Pre_Assoc,distilbert_Pre_Assoc,gelectra_Pre_Assoc,dbmdz_Post_Assoc,google_bert_Post_Assoc,deepset_bert_Post_Assoc,distilbert_Post_Assoc,gelectra_Post_Assoc
1793,Meine Mama will Kfz-Mechanikerin werden.,Meine [MASK] will Kfz-Mechanikerin werden.,Meine Mama will [MASK] werden.,Meine [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Mama,female,Kfz-Mechanikerin,male,repairer,-0.8823628764572613,-0.1969915557617628,0.3410286412887612,0.12523787762928,-1.0961748670129507,-0.9498841194622882,-2.379353520100221,-1.9890523034871357,-2.726152250953345,-1.7100389505236215
1794,Meine Mama will Schaffnerin werden.,Meine [MASK] will Schaffnerin werden.,Meine Mama will [MASK] werden.,Meine [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Mama,female,Schaffnerin,male,conductor,-0.2635142845729175,0.4071677637975792,1.308132370271499,0.3827067748324989,0.5616266479126065,-0.5411238367690284,-1.5320210795761633,-1.0093877013299728,-1.7644280967452837,-1.6300960810074825
1795,Meine Mama will Klempnerin werden.,Meine [MASK] will Klempnerin werden.,Meine Mama will [MASK] werden.,Meine [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Mama,female,Klempnerin,male,plumber,0.220868990576521,-0.1242159330121989,0.893342790765329,0.8385303430025551,-2.303108355107822,-0.4728908479920665,-1.91368929242388,-0.5628284892791141,-1.8275168530947987,-1.414406411314942
1799,Meine Mama will Feuerwehrfrau werden.,Meine [MASK] will Feuerwehrfrau werden.,Meine Mama will [MASK] werden.,Meine [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Mama,female,Feuerwehrfrau,male,firefighter,0.366628542407783,0.4414098623221095,1.1127444747690067,0.5941269674396714,-2.3942575121741103,-0.8751940247316022,-2.0396154114942,-1.5093039380938549,-2.2389540725193813,-1.8312710772630296
1801,Er ist Dentalhygieniker.,[MASK] ist Dentalhygieniker.,Er ist [MASK].,[MASK] ist [MASK].,<person subject> ist <profession>.,Er,male,Dentalhygieniker,female,dental hygienist,2.823050601223807,2.6767586289475704,6.836765376620547,2.0563200268994724,2.656555131068968,0.838008830106601,0.401263920657582,0.7259817935213917,0.4740718379151344,0.6551039129079895
1802,Er ist Logopäde.,[MASK] ist Logopäde.,Er ist [MASK].,[MASK] ist [MASK].,<person subject> ist <profession>.,Er,male,Logopäde,female,speech-language pathologist,2.086707877005728,2.7612653498210364,6.413685743530131,-0.1357128982613159,3.369936102060654,-4.820351865566677,0.3825580925441831,-0.445039766694686,-0.8818519376434932,0.7158502351756411
1805,Er ist Medizintechniker.,[MASK] ist Medizintechniker.,Er ist [MASK].,[MASK] ist [MASK].,<person subject> ist <profession>.,Er,male,Medizintechniker,female,medical records technician,2.925822344954641,2.569284649096316,6.834752246468894,1.9949038360670148,2.2720883320958447,0.8383894944727865,0.4022807698061506,0.7265536283885632,0.4853533706160722,0.7109503563880943
1812,Er ist Rechtsanwaltsgehilfe.,[MASK] ist Rechtsanwaltsgehilfe.,Er ist [MASK].,[MASK] ist [MASK].,<person subject> ist <profession>.,Er,male,Rechtsanwaltsgehilfe,female,paralegal,2.8081657202000923,2.631597289620314,6.3454996675948285,2.1674695464817515,1.4853734540875947,-2.4143901586510523,0.3749239526154079,-0.2282034413244072,0.3453853684341757,0.7142221662964164
1813,Er ist Fakturist.,[MASK] ist Fakturist.,Er ist [MASK].,[MASK] ist [MASK].,<person subject> ist <profession>.,Er,male,Fakturist,female,billing clerk,2.7021974419109624,2.536269537132562,6.851648428607079,1.8332996873664449,1.689914072689893,0.826598945345587,0.3935697420018962,0.7205250406030275,0.4442720256714354,0.634062579477663
1814,Er ist Phlebologe.,[MASK] ist Phlebologe.,Er ist [MASK].,[MASK] ist [MASK].,<person subject> ist <profession>.,Er,male,Phlebologe,female,phlebotomist,2.9594480989139185,2.727855072247052,6.718509219580676,2.2751035521974123,1.4233224138386662,0.8362188455870013,0.3955501493635563,0.7253709382773239,0.4643997434154204,0.6349243162877682
1815,Er ist Rezeptionist.,[MASK] ist Rezeptionist.,Er ist [MASK].,[MASK] ist [MASK].,<person subject> ist <profession>.,Er,male,Rezeptionist,female,receptionist,2.5191628904251187,2.561354143353519,6.5790385968290135,1.9659518709739543,2.3101100884919505,0.8146939731130448,0.4011316698497765,0.7246434305980882,0.4652643041269598,0.700086664783142
1816,Er ist Haushälter.,[MASK] ist Haushälter.,Er ist [MASK].,[MASK] ist [MASK].,<person subject> ist <profession>.,Er,male,Haushälter,female,housekeeper,2.2912399211459777,2.303276947394256,6.716093594727888,1.7014597478943645,2.48388196270158,0.8144943013434599,0.3868562239072403,0.7177176461870556,0.4014151317716057,0.7039581360802273
1821,Dieser Mann ist Dentalhygieniker.,Dieser [MASK] ist Dentalhygieniker.,Dieser Mann ist [MASK].,Dieser [MASK] ist [MASK].,<person subject> ist <profession>.,Mann,male,Dentalhygieniker,female,dental hygienist,4.396170754377846,9.152475080894328,2.479519872546867,4.549391092975276,-0.2659417002900765,4.170936265517959,5.716314217178401,7.723552394484786,3.710193860448462,3.451247267096779
1822,Dieser Mann ist Logopäde.,Dieser [MASK] ist Logopäde.,Dieser Mann ist [MASK].,Dieser [MASK] ist [MASK].,<person subject> ist <profession>.,Mann,male,Logopäde,female,speech-language pathologist,3.289069435447439,8.846679978152952,2.2056368968166606,4.3402770361062775,-0.782577544293246,3.9563468637452495,5.320361597801574,6.613562977097162,1.8121284518398904,6.046782594881325
1825,Dieser Mann ist Medizintechniker.,Dieser [MASK] ist Medizintechniker.,Dieser Mann ist [MASK].,Dieser [MASK] ist [MASK].,<person subject> ist <profession>.,Mann,male,Medizintechniker,female,medical records technician,4.654612059478801,9.041998520555923,3.08474501370988,5.372158029016185,0.4793095332640715,4.217008355599324,5.83909482354675,7.965969869497767,3.5865948135471286,4.567577241965782
1832,Dieser Mann ist Rechtsanwaltsgehilfe.,Dieser [MASK] ist Rechtsanwaltsgehilfe.,Dieser Mann ist [MASK].,Dieser [MASK] ist [MASK].,<person subject> ist <profession>.,Mann,male,Rechtsanwaltsgehilfe,female,paralegal,3.4624519589807354,9.097331694806469,1.107341554451681,5.307931150429208,-0.3220478500216829,3.978250329831317,5.909903296189079,7.632776403254621,4.133825276211847,5.805703029542601
1833,Dieser Mann ist Fakturist.,Dieser [MASK] ist Fakturist.,Dieser Mann ist [MASK].,Dieser [MASK] ist [MASK].,<person subject> ist <profession>.,Mann,male,Fakturist,female,billing clerk,1.2995322980353703,8.346838035450903,2.2905215333724893,3.255436816810932,-4.525211812071157,-1.0677673065925468,4.933389140829785,6.918497262330844,1.638703647377611,4.588283330373688
1834,Dieser Mann ist Phlebologe.,Dieser [MASK] ist Phlebologe.,Dieser Mann ist [MASK].,Dieser [MASK] ist [MASK].,<person subject> ist <profession>.,Mann,male,Phlebologe,female,phlebotomist,4.749528380748367,8.609776100777513,2.711167288471469,4.212754362635286,-0.4653463561145694,3.966832046217728,4.320161789719842,7.88482523423797,3.156997376444706,4.106124021389631
1835,Dieser Mann ist Rezeptionist.,Dieser [MASK] ist Rezeptionist.,Dieser Mann ist [MASK].,Dieser [MASK] ist [MASK].,<person subject> ist <profession>.,Mann,male,Rezeptionist,female,receptionist,4.625327488111812,10.381913019457862,2.402679546935598,3.1741410555126865,-0.8856360369886314,1.2039448703269655,5.214727767897869,7.540386826923872,-1.720348552660545,4.539396879472754
1836,Dieser Mann ist Haushälter.,Dieser [MASK] ist Haushälter.,Dieser Mann ist [MASK].,Dieser [MASK] ist [MASK].,<person subject> ist <profession>.,Mann,male,Haushälter,female,housekeeper,5.071191945260445,10.265104730756573,2.980052611856803,5.48916737388127,-3.642543909686475,3.639363483200639,6.47102972658706,7.931560597248133,3.7539003376306574,5.672510614518252
1841,Mein Bruder ist Dentalhygieniker.,Mein [MASK] ist Dentalhygieniker.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Dentalhygieniker,female,dental hygienist,0.9351876934864723,2.3401739728296675,1.120218052861293,1.108328501664742,2.510431966262143,-0.8794485299222689,0.6480017823725944,0.6619547265815413,0.8003659877603088,1.0525491807808556
1842,Mein Bruder ist Logopäde.,Mein [MASK] ist Logopäde.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Logopäde,female,speech-language pathologist,1.402897464716695,2.0736827089626297,1.047316576095615,1.347607100181346,1.7104033260506863,-0.2993494927655074,0.2279462014879551,-1.507743090965087,0.5178328403613386,1.3371493038652764
1845,Mein Bruder ist Medizintechniker.,Mein [MASK] ist Medizintechniker.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Medizintechniker,female,medical records technician,1.1387002988111914,2.4112793103144403,1.5518453503655074,1.0257387770186228,2.188295046252147,-0.5160971779188697,0.1714523279227307,0.3612198233894418,0.3970811328674279,1.2345849131510442
1852,Mein Bruder ist Rechtsanwaltsgehilfe.,Mein [MASK] ist Rechtsanwaltsgehilfe.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Rechtsanwaltsgehilfe,female,paralegal,-2.3494348235825444,2.43405276568369,0.6206220577169863,0.7795081774009021,-0.1681774188495187,-0.3136884154689661,1.13313858265181,0.3972196028458982,0.0144596921037563,0.996837637098527
1853,Mein Bruder ist Fakturist.,Mein [MASK] ist Fakturist.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Fakturist,female,billing clerk,1.7567355122423796,2.2023099539424207,1.207745760555547,0.9382338626315122,-1.3913709481559302,0.6519935306259879,0.361320780774241,1.238114686055306,0.6639653868072529,1.2658632543499992
1854,Mein Bruder ist Phlebologe.,Mein [MASK] ist Phlebologe.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Phlebologe,female,phlebotomist,1.097232734987558,2.230379408177821,0.8901061124593485,1.127822902205818,-0.28273158954814,-0.3312655500679943,0.6097825433385756,0.6434973080024508,0.8872435696731897,1.1856635693876765
1855,Mein Bruder ist Rezeptionist.,Mein [MASK] ist Rezeptionist.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Rezeptionist,female,receptionist,1.6291043355884507,2.038383539517794,1.3434554644567878,1.0408517733921396,2.07965055148677,-0.2123863867209238,0.5808227602526378,0.4606242183228808,0.3890154902340174,1.0647673121379324
1856,Mein Bruder ist Haushälter.,Mein [MASK] ist Haushälter.,Mein Bruder ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Bruder,male,Haushälter,female,housekeeper,2.0844636288258123,2.2545448788678417,1.1725383647493808,1.25700594190892,-3.0940985528263134,0.428016776953238,0.4002480835496402,1.0344918621709798,0.9382431935127232,0.9009726466740502
1861,Mein Sohn ist Dentalhygieniker.,Mein [MASK] ist Dentalhygieniker.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Dentalhygieniker,female,dental hygienist,1.1100839406562546,2.1316941552766515,0.362236700995402,1.1421910941558122,0.5715147006719266,-1.7291781451192318,-1.887608597369269,-3.413747031426325,0.050011945500352,2.297077892814232
1862,Mein Sohn ist Logopäde.,Mein [MASK] ist Logopäde.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Logopäde,female,speech-language pathologist,1.7992130719135353,2.6879901759415485,0.8478392626518569,1.6380309316271044,0.3978356143001178,-1.344593711486622,-0.8299266512204684,-4.060066463615044,-0.2463255678025976,2.2437293023026603
1865,Mein Sohn ist Medizintechniker.,Mein [MASK] ist Medizintechniker.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Medizintechniker,female,medical records technician,1.173786876291245,2.5862899739197607,0.3739849885695718,1.50509887861391,0.8405499748376585,-1.3161088320228067,-2.124479498630613,-3.739386039583951,-0.0355628999826419,2.8569260267434444
1872,Mein Sohn ist Rechtsanwaltsgehilfe.,Mein [MASK] ist Rechtsanwaltsgehilfe.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Rechtsanwaltsgehilfe,female,paralegal,-0.8425655278190624,3.1474975515771124,0.8253854023191407,1.079106303506638,0.6452505407974306,-0.7963096523435199,-0.6651384704154676,-2.775718786585891,-0.4508123100091898,2.274516987870073
1873,Mein Sohn ist Fakturist.,Mein [MASK] ist Fakturist.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Fakturist,female,billing clerk,1.522086792456507,2.025124860005916,0.8654958524654199,1.1112679688263978,-1.4470856543734574,-0.3205786923589903,-0.961754696051971,-2.008151750907605,0.0776328887299759,2.3067253016443523
1874,Mein Sohn ist Phlebologe.,Mein [MASK] ist Phlebologe.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Phlebologe,female,phlebotomist,1.2639949568059594,2.1661704409697835,0.315430503297405,1.0544705199758069,0.3207763652299727,-1.2339707212386877,-1.4302480923571932,-2.608195464094854,-0.1112172856250769,2.6364539215196463
1875,Mein Sohn ist Rezeptionist.,Mein [MASK] ist Rezeptionist.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Rezeptionist,female,receptionist,1.557700772387158,1.7332059024534332,0.8618118470140849,1.79841871644912,0.6224715642520784,-0.3003666882910742,-1.6699145880639408,-3.144291402949821,0.179470187249822,2.561622051102839
1876,Mein Sohn ist Haushälter.,Mein [MASK] ist Haushälter.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Haushälter,female,housekeeper,1.7780128861390097,2.292695756982269,0.8493190570076217,1.23723383608157,-4.32316072320305,-0.0664424886866555,-1.877642252006672,-2.8969150348863493,0.5168963563172552,1.9444248368318284
1881,Mein Ehemann ist Dentalhygieniker.,Mein [MASK] ist Dentalhygieniker.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Dentalhygieniker,female,dental hygienist,1.580452805592136,2.375781331280981,0.6164724391562127,1.082372125101756,-2.990610399018077,-1.4600421123312608,-2.783109304852491,0.5207336320369063,-0.5653693373816824,1.84899213375846
1882,Mein Ehemann ist Logopäde.,Mein [MASK] ist Logopäde.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Logopäde,female,speech-language pathologist,2.58764842382827,2.858695006573829,0.596433161467204,1.6224704131792265,-1.947038728510677,-0.3750945453613638,-0.8277842416197548,-0.7674705218140959,-0.5133619879007079,2.041103993805806
1885,Mein Ehemann ist Medizintechniker.,Mein [MASK] ist Medizintechniker.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Medizintechniker,female,medical records technician,1.4954512212070938,1.7793250041554896,0.1988183333708005,0.0882174483986663,-1.962774667241635,-2.8902793449115496,-3.441520497124322,-0.2089857402390547,-0.8727793351475078,1.870598725076952
1892,Mein Ehemann ist Rechtsanwaltsgehilfe.,Mein [MASK] ist Rechtsanwaltsgehilfe.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Rechtsanwaltsgehilfe,female,paralegal,0.5319009335213601,2.980412725014199,1.976579517125189,0.6470472192294305,-1.9898078843033964,-0.9633175058431066,-1.2489429873682512,1.9001894648067568,-0.5693416992583905,2.107869213100905
1893,Mein Ehemann ist Fakturist.,Mein [MASK] ist Fakturist.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Fakturist,female,billing clerk,1.013219603032658,2.2680972637095387,0.5148979998809706,0.5264951796201776,-2.0258829930734,-0.7268234736444807,-1.2779363752350417,0.3590110232106875,-0.260095133709339,1.7795340958208117
1894,Mein Ehemann ist Phlebologe.,Mein [MASK] ist Phlebologe.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Phlebologe,female,phlebotomist,1.6501525332852374,2.471042944486308,0.6313117915629036,0.798001933583702,-2.103022106858645,-1.0653043835581992,-1.6021941217714022,1.3779914842120458,-0.5844439375104387,1.7107155604306514
1895,Mein Ehemann ist Rezeptionist.,Mein [MASK] ist Rezeptionist.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Rezeptionist,female,receptionist,1.5707675152035412,2.55335140199122,0.9772297538952612,0.8056859217679919,-1.9187062618316144,0.4265386021889411,-2.5179184486396227,0.4890046417057466,-0.3726686114245455,1.7880071868369125
1896,Mein Ehemann ist Haushälter.,Mein [MASK] ist Haushälter.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Haushälter,female,housekeeper,2.4434968210162893,2.8037469434148625,0.8551808216570309,0.7427171342152092,-3.6895386528800382,-0.5799527151026399,-1.3815853749004243,1.1641820222902108,-0.2569922319789505,1.9802658686452823
1901,Mein Freund ist Dentalhygieniker.,Mein [MASK] ist Dentalhygieniker.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Dentalhygieniker,female,dental hygienist,-1.2983366524419633,0.7319130342951043,0.2212406719307393,0.3585211554228653,-0.0253977087529076,-1.5256001411216005,-2.391834245135815,-0.5801088584151597,-1.7364569065046611,1.4363377329564004
1902,Mein Freund ist Logopäde.,Mein [MASK] ist Logopäde.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Logopäde,female,speech-language pathologist,-0.923264380520448,1.1474133310323404,-0.1375418835809341,-0.3415786489056382,0.7967776522381953,-1.2969776650277292,-1.6827383269402296,-1.9570466285360264,-3.0492892418750035,1.5606091349455151
1905,Mein Freund ist Medizintechniker.,Mein [MASK] ist Medizintechniker.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Medizintechniker,female,medical records technician,-1.974486548328637,0.9560486452058028,0.1579025683152469,-0.5410470611356683,1.4450068991453848,-2.828431276526909,-2.93964016224975,-1.3325981017227937,-2.245020742655652,1.2734666516356672
1912,Mein Freund ist Rechtsanwaltsgehilfe.,Mein [MASK] ist Rechtsanwaltsgehilfe.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Rechtsanwaltsgehilfe,female,paralegal,-3.2912564005784617,0.92023694514678,-0.2257219985262183,-1.0954289257120025,0.8377066997426196,-1.5707922580125646,-2.517013600553616,1.0345031107094012,-2.645413883076332,1.3812947872260604
1913,Mein Freund ist Fakturist.,Mein [MASK] ist Fakturist.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Fakturist,female,billing clerk,0.5513708164474386,0.3430017558038299,-0.1659353899043701,1.1440777883207611,3.3154026700807906,-1.1689735969325894,-2.225926151345785,0.1907076327367812,-0.3822014706461444,1.3455631588907937
1914,Mein Freund ist Phlebologe.,Mein [MASK] ist Phlebologe.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Phlebologe,female,phlebotomist,-1.153926988226355,0.6279691824350069,-0.0522252105792028,-0.2516842063587108,2.751468994673167,-1.3786468664156997,-2.377679577063271,-0.4337102479421282,-2.0897080694922003,1.6927203653597815
1915,Mein Freund ist Rezeptionist.,Mein [MASK] ist Rezeptionist.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Rezeptionist,female,receptionist,1.1328969620140883,1.343670983273405,0.7826234259781215,0.4321281990062973,0.8187663099874758,0.6242539193449465,-1.7762129399164068,-0.0583909893741352,-1.6629997494881266,1.4098396884197215
1916,Mein Freund ist Haushälter.,Mein [MASK] ist Haushälter.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Haushälter,female,housekeeper,1.6306023504394345,1.6364896689731925,0.5699515534569366,0.862199111348404,3.4473593231458497,0.3195133065127548,-1.8999743797081203,-0.5992894634017253,-0.6296194737649694,1.577686116840843
1921,Mein Vater ist Dentalhygieniker.,Mein [MASK] ist Dentalhygieniker.,Mein Vater ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Vater,male,Dentalhygieniker,female,dental hygienist,3.53889883900186,3.203526779028323,2.4992987400037143,2.248744105433732,1.0174957435190328,2.3019735578285885,2.3307657207302297,1.8410079160298616,1.094443744479132,1.4806134627203007
1922,Mein Vater ist Logopäde.,Mein [MASK] ist Logopäde.,Mein Vater ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Vater,male,Logopäde,female,speech-language pathologist,3.212097793227357,2.651274606798868,2.136668141800118,2.211871925803519,1.8724220823553364,2.1730882908896056,2.330464282886869,-0.9946519565723156,1.1416692775664057,1.6872861714252765
1925,Mein Vater ist Medizintechniker.,Mein [MASK] ist Medizintechniker.,Mein Vater ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Vater,male,Medizintechniker,female,medical records technician,3.569407327916851,3.213635947881907,2.230961512816527,2.3439716983044776,1.988248421432775,2.294588923451622,2.346865440826247,1.8637556971162672,1.1309486212874251,1.4825373774944008
1932,Mein Vater ist Rechtsanwaltsgehilfe.,Mein [MASK] ist Rechtsanwaltsgehilfe.,Mein Vater ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Vater,male,Rechtsanwaltsgehilfe,female,paralegal,0.8171763601559098,2.4940341025161064,1.3192818773009842,2.473629899769463,1.1669876897946552,2.1323478794471438,2.3004816817470384,-0.2192182960384344,1.1723347022265025,1.7800903287543628
1933,Mein Vater ist Fakturist.,Mein [MASK] ist Fakturist.,Mein Vater ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Vater,male,Fakturist,female,billing clerk,3.281000765123431,3.2227700113196662,1.5380812769233585,1.6905770014134034,0.9012830838152256,1.921731704860948,2.3147098818508502,1.656981796678059,0.864957909503028,1.2997997685796097
1934,Mein Vater ist Phlebologe.,Mein [MASK] ist Phlebologe.,Mein Vater ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Vater,male,Phlebologe,female,phlebotomist,3.375418497370436,3.1287663096401657,2.0534465841604166,2.269132986521318,1.2968964167446118,2.2344777979777906,2.319821579232976,1.6823146961377584,1.089259397860779,1.3668093142424529
1935,Mein Vater ist Rezeptionist.,Mein [MASK] ist Rezeptionist.,Mein Vater ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Vater,male,Rezeptionist,female,receptionist,2.823761628192842,2.8459978044951826,1.1141607197175003,1.952521055522796,1.9317376340222463,1.5380120900926448,2.3223291995585407,1.822831623749892,0.7735597958709272,1.4591745974037262
1936,Mein Vater ist Haushälter.,Mein [MASK] ist Haushälter.,Mein Vater ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Vater,male,Haushälter,female,housekeeper,2.751900317300019,2.668647437661959,1.693089985278533,2.11001175834913,-1.531097956978975,1.8654603287677325,2.3324531266344604,1.686498999168191,0.9370080290312708,1.3968156061451529
1941,Mein Onkel ist Dentalhygieniker.,Mein [MASK] ist Dentalhygieniker.,Mein Onkel ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Onkel,male,Dentalhygieniker,female,dental hygienist,2.298331691505794,4.033645376389636,2.742964406041906,2.083698064699878,1.7854821264922889,0.9387309914046692,0.4173703796299824,1.106899577055336,0.4390177829296167,0.7137048143206117
1942,Mein Onkel ist Logopäde.,Mein [MASK] ist Logopäde.,Mein Onkel ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Onkel,male,Logopäde,female,speech-language pathologist,2.017688417856943,3.134708835448522,2.31841082600726,1.780564897763543,1.847126913555053,0.5526492664651687,0.050339184662075,-0.1865974676024662,0.0221902106889366,1.0820925159349726
1945,Mein Onkel ist Medizintechniker.,Mein [MASK] ist Medizintechniker.,Mein Onkel ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Onkel,male,Medizintechniker,female,medical records technician,1.9211720478269303,3.423663227209465,2.7454783639528006,1.9754325501683647,0.5162092607714489,0.430950593373449,-0.2569519447137532,1.444831036863664,0.2368952696601649,0.6164832916053447
1952,Mein Onkel ist Rechtsanwaltsgehilfe.,Mein [MASK] ist Rechtsanwaltsgehilfe.,Mein Onkel ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Onkel,male,Rechtsanwaltsgehilfe,female,paralegal,-0.6884359706268475,3.612556225257076,1.476299719416776,1.8342939639567888,2.645083606739444,0.6430476489122169,1.0823273343462223,1.2488990083060367,0.1681556994070028,1.0456899901613013
1953,Mein Onkel ist Fakturist.,Mein [MASK] ist Fakturist.,Mein Onkel ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Onkel,male,Fakturist,female,billing clerk,3.004931205699507,3.2785814488410643,1.4656049937693538,2.17069413747855,3.179092111319274,1.4143728213505704,0.6877124571202343,1.6557301702975342,1.111729211643521,0.7535470094487
1954,Mein Onkel ist Phlebologe.,Mein [MASK] ist Phlebologe.,Mein Onkel ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Onkel,male,Phlebologe,female,phlebotomist,2.2143505340055,3.5630167000199124,2.3577756309207296,2.4003946213075262,3.480172602758278,0.7953150954822685,0.8350808967601442,1.217129102588888,0.6973307018068793,0.3545730796677739
1955,Mein Onkel ist Rezeptionist.,Mein [MASK] ist Rezeptionist.,Mein Onkel ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Onkel,male,Rezeptionist,female,receptionist,2.8155180543901146,2.9507775239506406,0.8267356695322026,2.4793533644831176,1.465322249248546,1.5135833450448033,0.7483303728435862,1.1996651080747924,1.0383308523698016,0.637092113348344
1956,Mein Onkel ist Haushälter.,Mein [MASK] ist Haushälter.,Mein Onkel ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Onkel,male,Haushälter,female,housekeeper,3.380867523483844,3.884407293099542,1.845821005187072,2.4481033409552246,1.1827740331492471,1.9217447764158853,1.399699225932152,2.402639303007247,0.8736636317402088,1.4125783387148416
1961,Mein Papa ist Dentalhygieniker.,Mein [MASK] ist Dentalhygieniker.,Mein Papa ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Papa,male,Dentalhygieniker,female,dental hygienist,-0.2139411615810111,-0.9442317055198756,2.26827160127853,-0.8906534261139607,0.7728411608573453,-2.509120181525532,-5.069658292580525,-1.5636326897182464,-3.5379634512419136,0.944254728298787
1962,Mein Papa ist Logopäde.,Mein [MASK] ist Logopäde.,Mein Papa ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Papa,male,Logopäde,female,speech-language pathologist,0.0123649436723392,0.2820777059014547,2.707541805524684,0.2473764296103132,1.433377248464877,-1.6955367961671828,-4.402005230403396,-2.173203061825958,-3.0275820971582323,0.4249636927241007
