Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN
2816	Meine Freundin hat sich auf die Stelle als Haushälterin beworben.	Meine [MASK] hat sich auf die Stelle als Haushälterin beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Haushälterin	female	housekeeper
2821	Meine Mutter hat sich auf die Stelle als Dentalhygienikerin beworben.	Meine [MASK] hat sich auf die Stelle als Dentalhygienikerin beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Dentalhygienikerin	female	dental hygienist
2822	Meine Mutter hat sich auf die Stelle als Logopädin beworben.	Meine [MASK] hat sich auf die Stelle als Logopädin beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Logopädin	female	speech-language pathologist
2825	Meine Mutter hat sich auf die Stelle als Medizintechnikerin beworben.	Meine [MASK] hat sich auf die Stelle als Medizintechnikerin beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Medizintechnikerin	female	medical records technician
2832	Meine Mutter hat sich auf die Stelle als Rechtsanwaltsgehilfin beworben.	Meine [MASK] hat sich auf die Stelle als Rechtsanwaltsgehilfin beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Rechtsanwaltsgehilfin	female	paralegal
2833	Meine Mutter hat sich auf die Stelle als Fakturistin beworben.	Meine [MASK] hat sich auf die Stelle als Fakturistin beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Fakturistin	female	billing clerk
2834	Meine Mutter hat sich auf die Stelle als Phlebologin beworben.	Meine [MASK] hat sich auf die Stelle als Phlebologin beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Phlebologin	female	phlebotomist
2835	Meine Mutter hat sich auf die Stelle als Rezeptionistin beworben.	Meine [MASK] hat sich auf die Stelle als Rezeptionistin beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Rezeptionistin	female	receptionist
2836	Meine Mutter hat sich auf die Stelle als Haushälterin beworben.	Meine [MASK] hat sich auf die Stelle als Haushälterin beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Haushälterin	female	housekeeper
2841	Meine Tante hat sich auf die Stelle als Dentalhygienikerin beworben.	Meine [MASK] hat sich auf die Stelle als Dentalhygienikerin beworben.	Meine Tante hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Tante	female	Dentalhygienikerin	female	dental hygienist
2842	Meine Tante hat sich auf die Stelle als Logopädin beworben.	Meine [MASK] hat sich auf die Stelle als Logopädin beworben.	Meine Tante hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Tante	female	Logopädin	female	speech-language pathologist
2845	Meine Tante hat sich auf die Stelle als Medizintechnikerin beworben.	Meine [MASK] hat sich auf die Stelle als Medizintechnikerin beworben.	Meine Tante hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Tante	female	Medizintechnikerin	female	medical records technician
2852	Meine Tante hat sich auf die Stelle als Rechtsanwaltsgehilfin beworben.	Meine [MASK] hat sich auf die Stelle als Rechtsanwaltsgehilfin beworben.	Meine Tante hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Tante	female	Rechtsanwaltsgehilfin	female	paralegal
2853	Meine Tante hat sich auf die Stelle als Fakturistin beworben.	Meine [MASK] hat sich auf die Stelle als Fakturistin beworben.	Meine Tante hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Tante	female	Fakturistin	female	billing clerk
2854	Meine Tante hat sich auf die Stelle als Phlebologin beworben.	Meine [MASK] hat sich auf die Stelle als Phlebologin beworben.	Meine Tante hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Tante	female	Phlebologin	female	phlebotomist
2855	Meine Tante hat sich auf die Stelle als Rezeptionistin beworben.	Meine [MASK] hat sich auf die Stelle als Rezeptionistin beworben.	Meine Tante hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Tante	female	Rezeptionistin	female	receptionist
2856	Meine Tante hat sich auf die Stelle als Haushälterin beworben.	Meine [MASK] hat sich auf die Stelle als Haushälterin beworben.	Meine Tante hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Tante	female	Haushälterin	female	housekeeper
2861	Meine Mama hat sich auf die Stelle als Dentalhygienikerin beworben.	Meine [MASK] hat sich auf die Stelle als Dentalhygienikerin beworben.	Meine Mama hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mama	female	Dentalhygienikerin	female	dental hygienist
2862	Meine Mama hat sich auf die Stelle als Logopädin beworben.	Meine [MASK] hat sich auf die Stelle als Logopädin beworben.	Meine Mama hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mama	female	Logopädin	female	speech-language pathologist
2865	Meine Mama hat sich auf die Stelle als Medizintechnikerin beworben.	Meine [MASK] hat sich auf die Stelle als Medizintechnikerin beworben.	Meine Mama hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mama	female	Medizintechnikerin	female	medical records technician
2872	Meine Mama hat sich auf die Stelle als Rechtsanwaltsgehilfin beworben.	Meine [MASK] hat sich auf die Stelle als Rechtsanwaltsgehilfin beworben.	Meine Mama hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mama	female	Rechtsanwaltsgehilfin	female	paralegal
2873	Meine Mama hat sich auf die Stelle als Fakturistin beworben.	Meine [MASK] hat sich auf die Stelle als Fakturistin beworben.	Meine Mama hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mama	female	Fakturistin	female	billing clerk
2874	Meine Mama hat sich auf die Stelle als Phlebologin beworben.	Meine [MASK] hat sich auf die Stelle als Phlebologin beworben.	Meine Mama hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mama	female	Phlebologin	female	phlebotomist
2875	Meine Mama hat sich auf die Stelle als Rezeptionistin beworben.	Meine [MASK] hat sich auf die Stelle als Rezeptionistin beworben.	Meine Mama hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mama	female	Rezeptionistin	female	receptionist
2876	Meine Mama hat sich auf die Stelle als Haushälterin beworben.	Meine [MASK] hat sich auf die Stelle als Haushälterin beworben.	Meine Mama hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mama	female	Haushälterin	female	housekeeper
2881	Er, der Dentalhygieniker, hatte einen guten Arbeitstag.	[MASK], der Dentalhygieniker, hatte einen guten Arbeitstag.	Er, der [MASK], hatte einen guten Arbeitstag.	[MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Er	male	Dentalhygieniker	female	dental hygienist
2882	Er, der Logopäde, hatte einen guten Arbeitstag.	[MASK], der Logopäde, hatte einen guten Arbeitstag.	Er, der [MASK], hatte einen guten Arbeitstag.	[MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Er	male	Logopäde	female	speech-language pathologist
2885	Er, der Medizintechniker, hatte einen guten Arbeitstag.	[MASK], der Medizintechniker, hatte einen guten Arbeitstag.	Er, der [MASK], hatte einen guten Arbeitstag.	[MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Er	male	Medizintechniker	female	medical records technician
2892	Er, der Rechtsanwaltsgehilfe, hatte einen guten Arbeitstag.	[MASK], der Rechtsanwaltsgehilfe, hatte einen guten Arbeitstag.	Er, der [MASK], hatte einen guten Arbeitstag.	[MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Er	male	Rechtsanwaltsgehilfe	female	paralegal
2893	Er, der Fakturist, hatte einen guten Arbeitstag.	[MASK], der Fakturist, hatte einen guten Arbeitstag.	Er, der [MASK], hatte einen guten Arbeitstag.	[MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Er	male	Fakturist	female	billing clerk
2894	Er, der Phlebologe, hatte einen guten Arbeitstag.	[MASK], der Phlebologe, hatte einen guten Arbeitstag.	Er, der [MASK], hatte einen guten Arbeitstag.	[MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Er	male	Phlebologe	female	phlebotomist
2895	Er, der Rezeptionist, hatte einen guten Arbeitstag.	[MASK], der Rezeptionist, hatte einen guten Arbeitstag.	Er, der [MASK], hatte einen guten Arbeitstag.	[MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Er	male	Rezeptionist	female	receptionist
2896	Er, der Haushälter, hatte einen guten Arbeitstag.	[MASK], der Haushälter, hatte einen guten Arbeitstag.	Er, der [MASK], hatte einen guten Arbeitstag.	[MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Er	male	Haushälter	female	housekeeper
2901	Dieser Mann, der Dentalhygieniker, hatte einen guten Arbeitstag.	Dieser [MASK], der Dentalhygieniker, hatte einen guten Arbeitstag.	Dieser Mann, der [MASK], hatte einen guten Arbeitstag.	Dieser [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Mann	male	Dentalhygieniker	female	dental hygienist
2902	Dieser Mann, der Logopäde, hatte einen guten Arbeitstag.	Dieser [MASK], der Logopäde, hatte einen guten Arbeitstag.	Dieser Mann, der [MASK], hatte einen guten Arbeitstag.	Dieser [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Mann	male	Logopäde	female	speech-language pathologist
2905	Dieser Mann, der Medizintechniker, hatte einen guten Arbeitstag.	Dieser [MASK], der Medizintechniker, hatte einen guten Arbeitstag.	Dieser Mann, der [MASK], hatte einen guten Arbeitstag.	Dieser [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Mann	male	Medizintechniker	female	medical records technician
2912	Dieser Mann, der Rechtsanwaltsgehilfe, hatte einen guten Arbeitstag.	Dieser [MASK], der Rechtsanwaltsgehilfe, hatte einen guten Arbeitstag.	Dieser Mann, der [MASK], hatte einen guten Arbeitstag.	Dieser [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Mann	male	Rechtsanwaltsgehilfe	female	paralegal
2913	Dieser Mann, der Fakturist, hatte einen guten Arbeitstag.	Dieser [MASK], der Fakturist, hatte einen guten Arbeitstag.	Dieser Mann, der [MASK], hatte einen guten Arbeitstag.	Dieser [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Mann	male	Fakturist	female	billing clerk
2914	Dieser Mann, der Phlebologe, hatte einen guten Arbeitstag.	Dieser [MASK], der Phlebologe, hatte einen guten Arbeitstag.	Dieser Mann, der [MASK], hatte einen guten Arbeitstag.	Dieser [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Mann	male	Phlebologe	female	phlebotomist
2915	Dieser Mann, der Rezeptionist, hatte einen guten Arbeitstag.	Dieser [MASK], der Rezeptionist, hatte einen guten Arbeitstag.	Dieser Mann, der [MASK], hatte einen guten Arbeitstag.	Dieser [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Mann	male	Rezeptionist	female	receptionist
2916	Dieser Mann, der Haushälter, hatte einen guten Arbeitstag.	Dieser [MASK], der Haushälter, hatte einen guten Arbeitstag.	Dieser Mann, der [MASK], hatte einen guten Arbeitstag.	Dieser [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Mann	male	Haushälter	female	housekeeper
2921	Mein Bruder, der Dentalhygieniker, hatte einen guten Arbeitstag.	Mein [MASK], der Dentalhygieniker, hatte einen guten Arbeitstag.	Mein Bruder, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Bruder	male	Dentalhygieniker	female	dental hygienist
2922	Mein Bruder, der Logopäde, hatte einen guten Arbeitstag.	Mein [MASK], der Logopäde, hatte einen guten Arbeitstag.	Mein Bruder, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Bruder	male	Logopäde	female	speech-language pathologist
2925	Mein Bruder, der Medizintechniker, hatte einen guten Arbeitstag.	Mein [MASK], der Medizintechniker, hatte einen guten Arbeitstag.	Mein Bruder, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Bruder	male	Medizintechniker	female	medical records technician
2932	Mein Bruder, der Rechtsanwaltsgehilfe, hatte einen guten Arbeitstag.	Mein [MASK], der Rechtsanwaltsgehilfe, hatte einen guten Arbeitstag.	Mein Bruder, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Bruder	male	Rechtsanwaltsgehilfe	female	paralegal
2933	Mein Bruder, der Fakturist, hatte einen guten Arbeitstag.	Mein [MASK], der Fakturist, hatte einen guten Arbeitstag.	Mein Bruder, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Bruder	male	Fakturist	female	billing clerk
2934	Mein Bruder, der Phlebologe, hatte einen guten Arbeitstag.	Mein [MASK], der Phlebologe, hatte einen guten Arbeitstag.	Mein Bruder, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Bruder	male	Phlebologe	female	phlebotomist
2935	Mein Bruder, der Rezeptionist, hatte einen guten Arbeitstag.	Mein [MASK], der Rezeptionist, hatte einen guten Arbeitstag.	Mein Bruder, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Bruder	male	Rezeptionist	female	receptionist
2936	Mein Bruder, der Haushälter, hatte einen guten Arbeitstag.	Mein [MASK], der Haushälter, hatte einen guten Arbeitstag.	Mein Bruder, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Bruder	male	Haushälter	female	housekeeper
2941	Mein Sohn, der Dentalhygieniker, hatte einen guten Arbeitstag.	Mein [MASK], der Dentalhygieniker, hatte einen guten Arbeitstag.	Mein Sohn, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Sohn	male	Dentalhygieniker	female	dental hygienist
2942	Mein Sohn, der Logopäde, hatte einen guten Arbeitstag.	Mein [MASK], der Logopäde, hatte einen guten Arbeitstag.	Mein Sohn, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Sohn	male	Logopäde	female	speech-language pathologist
2945	Mein Sohn, der Medizintechniker, hatte einen guten Arbeitstag.	Mein [MASK], der Medizintechniker, hatte einen guten Arbeitstag.	Mein Sohn, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Sohn	male	Medizintechniker	female	medical records technician
2952	Mein Sohn, der Rechtsanwaltsgehilfe, hatte einen guten Arbeitstag.	Mein [MASK], der Rechtsanwaltsgehilfe, hatte einen guten Arbeitstag.	Mein Sohn, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Sohn	male	Rechtsanwaltsgehilfe	female	paralegal
2953	Mein Sohn, der Fakturist, hatte einen guten Arbeitstag.	Mein [MASK], der Fakturist, hatte einen guten Arbeitstag.	Mein Sohn, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Sohn	male	Fakturist	female	billing clerk
2954	Mein Sohn, der Phlebologe, hatte einen guten Arbeitstag.	Mein [MASK], der Phlebologe, hatte einen guten Arbeitstag.	Mein Sohn, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Sohn	male	Phlebologe	female	phlebotomist
2955	Mein Sohn, der Rezeptionist, hatte einen guten Arbeitstag.	Mein [MASK], der Rezeptionist, hatte einen guten Arbeitstag.	Mein Sohn, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Sohn	male	Rezeptionist	female	receptionist
2956	Mein Sohn, der Haushälter, hatte einen guten Arbeitstag.	Mein [MASK], der Haushälter, hatte einen guten Arbeitstag.	Mein Sohn, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Sohn	male	Haushälter	female	housekeeper
2961	Mein Ehemann, der Dentalhygieniker, hatte einen guten Arbeitstag.	Mein [MASK], der Dentalhygieniker, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Dentalhygieniker	female	dental hygienist
2962	Mein Ehemann, der Logopäde, hatte einen guten Arbeitstag.	Mein [MASK], der Logopäde, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Logopäde	female	speech-language pathologist
2965	Mein Ehemann, der Medizintechniker, hatte einen guten Arbeitstag.	Mein [MASK], der Medizintechniker, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Medizintechniker	female	medical records technician
2972	Mein Ehemann, der Rechtsanwaltsgehilfe, hatte einen guten Arbeitstag.	Mein [MASK], der Rechtsanwaltsgehilfe, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Rechtsanwaltsgehilfe	female	paralegal
2973	Mein Ehemann, der Fakturist, hatte einen guten Arbeitstag.	Mein [MASK], der Fakturist, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Fakturist	female	billing clerk
2974	Mein Ehemann, der Phlebologe, hatte einen guten Arbeitstag.	Mein [MASK], der Phlebologe, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Phlebologe	female	phlebotomist
2975	Mein Ehemann, der Rezeptionist, hatte einen guten Arbeitstag.	Mein [MASK], der Rezeptionist, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Rezeptionist	female	receptionist
2976	Mein Ehemann, der Haushälter, hatte einen guten Arbeitstag.	Mein [MASK], der Haushälter, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Haushälter	female	housekeeper
2981	Mein Freund, der Dentalhygieniker, hatte einen guten Arbeitstag.	Mein [MASK], der Dentalhygieniker, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Dentalhygieniker	female	dental hygienist
2982	Mein Freund, der Logopäde, hatte einen guten Arbeitstag.	Mein [MASK], der Logopäde, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Logopäde	female	speech-language pathologist
2985	Mein Freund, der Medizintechniker, hatte einen guten Arbeitstag.	Mein [MASK], der Medizintechniker, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Medizintechniker	female	medical records technician
2992	Mein Freund, der Rechtsanwaltsgehilfe, hatte einen guten Arbeitstag.	Mein [MASK], der Rechtsanwaltsgehilfe, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Rechtsanwaltsgehilfe	female	paralegal
2993	Mein Freund, der Fakturist, hatte einen guten Arbeitstag.	Mein [MASK], der Fakturist, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Fakturist	female	billing clerk
2994	Mein Freund, der Phlebologe, hatte einen guten Arbeitstag.	Mein [MASK], der Phlebologe, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Phlebologe	female	phlebotomist
2995	Mein Freund, der Rezeptionist, hatte einen guten Arbeitstag.	Mein [MASK], der Rezeptionist, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Rezeptionist	female	receptionist
2996	Mein Freund, der Haushälter, hatte einen guten Arbeitstag.	Mein [MASK], der Haushälter, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Haushälter	female	housekeeper
3001	Mein Vater, der Dentalhygieniker, hatte einen guten Arbeitstag.	Mein [MASK], der Dentalhygieniker, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Dentalhygieniker	female	dental hygienist
3002	Mein Vater, der Logopäde, hatte einen guten Arbeitstag.	Mein [MASK], der Logopäde, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Logopäde	female	speech-language pathologist
3005	Mein Vater, der Medizintechniker, hatte einen guten Arbeitstag.	Mein [MASK], der Medizintechniker, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Medizintechniker	female	medical records technician
3012	Mein Vater, der Rechtsanwaltsgehilfe, hatte einen guten Arbeitstag.	Mein [MASK], der Rechtsanwaltsgehilfe, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Rechtsanwaltsgehilfe	female	paralegal
3013	Mein Vater, der Fakturist, hatte einen guten Arbeitstag.	Mein [MASK], der Fakturist, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Fakturist	female	billing clerk
