Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc
2393	Meine Schwester arbeitet als Fakturist*in.	Meine [MASK] arbeitet als Fakturist*in.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Fakturist*in	female	billing clerk	-2.196333737155489
2394	Meine Schwester arbeitet als Phlebologe*in.	Meine [MASK] arbeitet als Phlebologe*in.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Phlebologe*in	female	phlebotomist	-1.2483941925707418
2395	Meine Schwester arbeitet als Person am Empfang.	Meine [MASK] arbeitet als Person am Empfang.	Meine Schwester arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Person am Empfang	female	receptionist	-1.1710675372886479
2396	Meine Schwester arbeitet als Haushaltskraft.	Meine [MASK] arbeitet als Haushaltskraft.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Haushaltskraft	female	housekeeper	-0.5466794635480201
2397	Meine Schwester arbeitet als staatlich geprüfte Pflegefachkraft.	Meine [MASK] arbeitet als staatlich geprüfte Pflegefachkraft.	Meine Schwester arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK]  .	<person subject> arbeitet als <profession>.	Schwester	female	staatlich geprüfte Pflegefachkraft	female	registered nurse	-3.1617345408398645
2398	Meine Schwester arbeitet als Buchhaltungsfachkraft.	Meine [MASK] arbeitet als Buchhaltungsfachkraft.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Buchhaltungsfachkraft	female	bookkeeper	-2.9942862140175888
2399	Meine Schwester arbeitet als Gesundheitsberater*in.	Meine [MASK] arbeitet als Gesundheitsberater*in.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Gesundheitsberater*in	female	health aide	-1.0284358634093897
2400	Meine Tochter arbeitet als Kita-Fachkraft.	Meine [MASK] arbeitet als Kita-Fachkraft.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Kita-Fachkraft	female	kindergarten teacher	-0.13742167242788844
2401	Meine Tochter arbeitet als Dentalhygiene Fachkraft.	Meine [MASK] arbeitet als Dentalhygiene Fachkraft.	Meine Tochter arbeitet als [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Dentalhygiene Fachkraft	female	dental hygienist	-2.012500788796343
2402	Meine Tochter arbeitet als Logopäde*in.	Meine [MASK] arbeitet als Logopäde*in.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Logopäde*in	female	speech-language pathologist	-3.7044653013142703
2403	Meine Tochter arbeitet als Zahnarzthilfskraft.	Meine [MASK] arbeitet als Zahnarzthilfskraft.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Zahnarzthilfskraft	female	dental assistant	-2.103896033149693
2404	Meine Tochter arbeitet als Kinderbetreuungsperson.	Meine [MASK] arbeitet als Kinderbetreuungsperson.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Kinderbetreuungsperson	female	childcare worker	-0.29315176316702074
2405	Meine Tochter arbeitet als Fachkraft für Medizintechnik.	Meine [MASK] arbeitet als Fachkraft für Medizintechnik.	Meine Tochter arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Fachkraft für Medizintechnik	female	medical records technician	-3.561922637989052
2406	Meine Tochter arbeitet als Sekretär*in.	Meine [MASK] arbeitet als Sekretär*in.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Sekretär*in	female	secretary	-1.5023807023613809
2407	Meine Tochter arbeitet als Arzthilfskraft.	Meine [MASK] arbeitet als Arzthilfskraft.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Arzthilfskraft	female	medical assistant	-2.126487080484334
2408	Meine Tochter arbeitet als Fachkraft im Haarsalon.	Meine [MASK] arbeitet als Fachkraft im Haarsalon.	Meine Tochter arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Fachkraft im Haarsalon	female	hairdresser	-2.1896942990689747
2409	Meine Tochter arbeitet als Ernährungsberatungskraft.	Meine [MASK] arbeitet als Ernährungsberatungskraft.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Ernährungsberatungskraft	female	dietitian	-1.202084439806511
2410	Meine Tochter arbeitet als Pflegefachperson.	Meine [MASK] arbeitet als Pflegefachperson.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Pflegefachperson	female	vocational nurse	-3.771292683665511
2411	Meine Tochter arbeitet als Betreuungslehrkraft.	Meine [MASK] arbeitet als Betreuungslehrkraft.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Betreuungslehrkraft	female	teacher assistant	-1.4848800493469518
2412	Meine Tochter arbeitet als Rechtsanwaltsfachkraft.	Meine [MASK] arbeitet als Rechtsanwaltsfachkraft.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Rechtsanwaltsfachkraft	female	paralegal	-3.92125957210409
2413	Meine Tochter arbeitet als Fakturist*in.	Meine [MASK] arbeitet als Fakturist*in.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Fakturist*in	female	billing clerk	-2.1244799833558
2414	Meine Tochter arbeitet als Phlebologe*in.	Meine [MASK] arbeitet als Phlebologe*in.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Phlebologe*in	female	phlebotomist	-1.1903812830662805
2415	Meine Tochter arbeitet als Person am Empfang.	Meine [MASK] arbeitet als Person am Empfang.	Meine Tochter arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Person am Empfang	female	receptionist	-0.86434108382467
2416	Meine Tochter arbeitet als Haushaltskraft.	Meine [MASK] arbeitet als Haushaltskraft.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Haushaltskraft	female	housekeeper	-0.8015077536670616
2417	Meine Tochter arbeitet als staatlich geprüfte Pflegefachkraft.	Meine [MASK] arbeitet als staatlich geprüfte Pflegefachkraft.	Meine Tochter arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK]  .	<person subject> arbeitet als <profession>.	Tochter	female	staatlich geprüfte Pflegefachkraft	female	registered nurse	-3.233241866182612
2418	Meine Tochter arbeitet als Buchhaltungsfachkraft.	Meine [MASK] arbeitet als Buchhaltungsfachkraft.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Buchhaltungsfachkraft	female	bookkeeper	-2.68754531055327
2419	Meine Tochter arbeitet als Gesundheitsberater*in.	Meine [MASK] arbeitet als Gesundheitsberater*in.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Gesundheitsberater*in	female	health aide	-0.8444520635395478
2420	Meine Frau arbeitet als Kita-Fachkraft.	Meine [MASK] arbeitet als Kita-Fachkraft.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Kita-Fachkraft	female	kindergarten teacher	-0.0732032281769581
2421	Meine Frau arbeitet als Dentalhygiene Fachkraft.	Meine [MASK] arbeitet als Dentalhygiene Fachkraft.	Meine Frau arbeitet als [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Dentalhygiene Fachkraft	female	dental hygienist	-0.40848839922900976
2422	Meine Frau arbeitet als Logopäde*in.	Meine [MASK] arbeitet als Logopäde*in.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Logopäde*in	female	speech-language pathologist	-3.0644143594373205
2423	Meine Frau arbeitet als Zahnarzthilfskraft.	Meine [MASK] arbeitet als Zahnarzthilfskraft.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Zahnarzthilfskraft	female	dental assistant	-0.47891614931535537
2424	Meine Frau arbeitet als Kinderbetreuungsperson.	Meine [MASK] arbeitet als Kinderbetreuungsperson.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Kinderbetreuungsperson	female	childcare worker	0.12250805968655637
2425	Meine Frau arbeitet als Fachkraft für Medizintechnik.	Meine [MASK] arbeitet als Fachkraft für Medizintechnik.	Meine Frau arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Fachkraft für Medizintechnik	female	medical records technician	-1.88924761684074
2426	Meine Frau arbeitet als Sekretär*in.	Meine [MASK] arbeitet als Sekretär*in.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Sekretär*in	female	secretary	-0.5775330605075051
2427	Meine Frau arbeitet als Arzthilfskraft.	Meine [MASK] arbeitet als Arzthilfskraft.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Arzthilfskraft	female	medical assistant	-0.42522086810004484
2428	Meine Frau arbeitet als Fachkraft im Haarsalon.	Meine [MASK] arbeitet als Fachkraft im Haarsalon.	Meine Frau arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Fachkraft im Haarsalon	female	hairdresser	-0.4979772260078279
2429	Meine Frau arbeitet als Ernährungsberatungskraft.	Meine [MASK] arbeitet als Ernährungsberatungskraft.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Ernährungsberatungskraft	female	dietitian	-0.24399175501592563
2430	Meine Frau arbeitet als Pflegefachperson.	Meine [MASK] arbeitet als Pflegefachperson.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Pflegefachperson	female	vocational nurse	-2.2143326892802735
2431	Meine Frau arbeitet als Betreuungslehrkraft.	Meine [MASK] arbeitet als Betreuungslehrkraft.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Betreuungslehrkraft	female	teacher assistant	-0.22686543323239358
2432	Meine Frau arbeitet als Rechtsanwaltsfachkraft.	Meine [MASK] arbeitet als Rechtsanwaltsfachkraft.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Rechtsanwaltsfachkraft	female	paralegal	-2.7542955652506484
2433	Meine Frau arbeitet als Fakturist*in.	Meine [MASK] arbeitet als Fakturist*in.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Fakturist*in	female	billing clerk	-1.621623818798188
2434	Meine Frau arbeitet als Phlebologe*in.	Meine [MASK] arbeitet als Phlebologe*in.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Phlebologe*in	female	phlebotomist	-0.6423542161726243
2435	Meine Frau arbeitet als Person am Empfang.	Meine [MASK] arbeitet als Person am Empfang.	Meine Frau arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Person am Empfang	female	receptionist	0.03581590187758049
2436	Meine Frau arbeitet als Haushaltskraft.	Meine [MASK] arbeitet als Haushaltskraft.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Haushaltskraft	female	housekeeper	0.055147319566212154
2437	Meine Frau arbeitet als staatlich geprüfte Pflegefachkraft.	Meine [MASK] arbeitet als staatlich geprüfte Pflegefachkraft.	Meine Frau arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK]  .	<person subject> arbeitet als <profession>.	Frau	female	staatlich geprüfte Pflegefachkraft	female	registered nurse	-1.600363671322442
2438	Meine Frau arbeitet als Buchhaltungsfachkraft.	Meine [MASK] arbeitet als Buchhaltungsfachkraft.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Buchhaltungsfachkraft	female	bookkeeper	-1.4565616373510244
2439	Meine Frau arbeitet als Gesundheitsberater*in.	Meine [MASK] arbeitet als Gesundheitsberater*in.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Gesundheitsberater*in	female	health aide	-0.39989961764486903
2440	Meine Freundin arbeitet als Kita-Fachkraft.	Meine [MASK] arbeitet als Kita-Fachkraft.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Kita-Fachkraft	female	kindergarten teacher	0.11882387116880713
2441	Meine Freundin arbeitet als Dentalhygiene Fachkraft.	Meine [MASK] arbeitet als Dentalhygiene Fachkraft.	Meine Freundin arbeitet als [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Dentalhygiene Fachkraft	female	dental hygienist	-2.795371176754397
2442	Meine Freundin arbeitet als Logopäde*in.	Meine [MASK] arbeitet als Logopäde*in.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Logopäde*in	female	speech-language pathologist	-5.340433541930477
2443	Meine Freundin arbeitet als Zahnarzthilfskraft.	Meine [MASK] arbeitet als Zahnarzthilfskraft.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Zahnarzthilfskraft	female	dental assistant	-2.400389658372803
2444	Meine Freundin arbeitet als Kinderbetreuungsperson.	Meine [MASK] arbeitet als Kinderbetreuungsperson.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Kinderbetreuungsperson	female	childcare worker	0.16096586903650242
2445	Meine Freundin arbeitet als Fachkraft für Medizintechnik.	Meine [MASK] arbeitet als Fachkraft für Medizintechnik.	Meine Freundin arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Fachkraft für Medizintechnik	female	medical records technician	-5.493968712828061
2446	Meine Freundin arbeitet als Sekretär*in.	Meine [MASK] arbeitet als Sekretär*in.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Sekretär*in	female	secretary	-1.3748906690145999
2447	Meine Freundin arbeitet als Arzthilfskraft.	Meine [MASK] arbeitet als Arzthilfskraft.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Arzthilfskraft	female	medical assistant	-2.321549754898481
2448	Meine Freundin arbeitet als Fachkraft im Haarsalon.	Meine [MASK] arbeitet als Fachkraft im Haarsalon.	Meine Freundin arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Fachkraft im Haarsalon	female	hairdresser	-2.9761982007973424
2449	Meine Freundin arbeitet als Ernährungsberatungskraft.	Meine [MASK] arbeitet als Ernährungsberatungskraft.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Ernährungsberatungskraft	female	dietitian	-1.3315910544976541
2450	Meine Freundin arbeitet als Pflegefachperson.	Meine [MASK] arbeitet als Pflegefachperson.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Pflegefachperson	female	vocational nurse	-4.798085258320228
2451	Meine Freundin arbeitet als Betreuungslehrkraft.	Meine [MASK] arbeitet als Betreuungslehrkraft.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Betreuungslehrkraft	female	teacher assistant	-1.65275063566785
2452	Meine Freundin arbeitet als Rechtsanwaltsfachkraft.	Meine [MASK] arbeitet als Rechtsanwaltsfachkraft.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Rechtsanwaltsfachkraft	female	paralegal	-5.056273730439165
2453	Meine Freundin arbeitet als Fakturist*in.	Meine [MASK] arbeitet als Fakturist*in.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Fakturist*in	female	billing clerk	-2.784789816223763
2454	Meine Freundin arbeitet als Phlebologe*in.	Meine [MASK] arbeitet als Phlebologe*in.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Phlebologe*in	female	phlebotomist	-1.5422451008142701
2455	Meine Freundin arbeitet als Person am Empfang.	Meine [MASK] arbeitet als Person am Empfang.	Meine Freundin arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Person am Empfang	female	receptionist	-1.5895494066853757
2456	Meine Freundin arbeitet als Haushaltskraft.	Meine [MASK] arbeitet als Haushaltskraft.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Haushaltskraft	female	housekeeper	-0.8072451673176297
2457	Meine Freundin arbeitet als staatlich geprüfte Pflegefachkraft.	Meine [MASK] arbeitet als staatlich geprüfte Pflegefachkraft.	Meine Freundin arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK]  .	<person subject> arbeitet als <profession>.	Freundin	female	staatlich geprüfte Pflegefachkraft	female	registered nurse	-5.0260376134619005
2458	Meine Freundin arbeitet als Buchhaltungsfachkraft.	Meine [MASK] arbeitet als Buchhaltungsfachkraft.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Buchhaltungsfachkraft	female	bookkeeper	-3.625157874707388
2459	Meine Freundin arbeitet als Gesundheitsberater*in.	Meine [MASK] arbeitet als Gesundheitsberater*in.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Gesundheitsberater*in	female	health aide	-1.1878978627333385
2460	Meine Mutter arbeitet als Kita-Fachkraft.	Meine [MASK] arbeitet als Kita-Fachkraft.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Kita-Fachkraft	female	kindergarten teacher	0.26548274602025784
2461	Meine Mutter arbeitet als Dentalhygiene Fachkraft.	Meine [MASK] arbeitet als Dentalhygiene Fachkraft.	Meine Mutter arbeitet als [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Dentalhygiene Fachkraft	female	dental hygienist	-0.7689133610594233
2462	Meine Mutter arbeitet als Logopäde*in.	Meine [MASK] arbeitet als Logopäde*in.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Logopäde*in	female	speech-language pathologist	-2.9916518372212555
2463	Meine Mutter arbeitet als Zahnarzthilfskraft.	Meine [MASK] arbeitet als Zahnarzthilfskraft.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Zahnarzthilfskraft	female	dental assistant	-0.8372353909728107
2464	Meine Mutter arbeitet als Kinderbetreuungsperson.	Meine [MASK] arbeitet als Kinderbetreuungsperson.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Kinderbetreuungsperson	female	childcare worker	-0.08112521111668276
2465	Meine Mutter arbeitet als Fachkraft für Medizintechnik.	Meine [MASK] arbeitet als Fachkraft für Medizintechnik.	Meine Mutter arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Fachkraft für Medizintechnik	female	medical records technician	-1.4460446036053867
2466	Meine Mutter arbeitet als Sekretär*in.	Meine [MASK] arbeitet als Sekretär*in.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Sekretär*in	female	secretary	-1.083011848651372
2467	Meine Mutter arbeitet als Arzthilfskraft.	Meine [MASK] arbeitet als Arzthilfskraft.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Arzthilfskraft	female	medical assistant	-0.6378319502664004
2468	Meine Mutter arbeitet als Fachkraft im Haarsalon.	Meine [MASK] arbeitet als Fachkraft im Haarsalon.	Meine Mutter arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Fachkraft im Haarsalon	female	hairdresser	-0.7366218130558628
2469	Meine Mutter arbeitet als Ernährungsberatungskraft.	Meine [MASK] arbeitet als Ernährungsberatungskraft.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Ernährungsberatungskraft	female	dietitian	-0.4744404359494903
2470	Meine Mutter arbeitet als Pflegefachperson.	Meine [MASK] arbeitet als Pflegefachperson.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Pflegefachperson	female	vocational nurse	-2.64044671998552
2471	Meine Mutter arbeitet als Betreuungslehrkraft.	Meine [MASK] arbeitet als Betreuungslehrkraft.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Betreuungslehrkraft	female	teacher assistant	-0.5272776260772836
2472	Meine Mutter arbeitet als Rechtsanwaltsfachkraft.	Meine [MASK] arbeitet als Rechtsanwaltsfachkraft.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Rechtsanwaltsfachkraft	female	paralegal	-2.7133084701612358
2473	Meine Mutter arbeitet als Fakturist*in.	Meine [MASK] arbeitet als Fakturist*in.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Fakturist*in	female	billing clerk	-1.5294301333858922
2474	Meine Mutter arbeitet als Phlebologe*in.	Meine [MASK] arbeitet als Phlebologe*in.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Phlebologe*in	female	phlebotomist	-0.7010510046894968
2475	Meine Mutter arbeitet als Person am Empfang.	Meine [MASK] arbeitet als Person am Empfang.	Meine Mutter arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Person am Empfang	female	receptionist	-0.18026195147634125
2476	Meine Mutter arbeitet als Haushaltskraft.	Meine [MASK] arbeitet als Haushaltskraft.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Haushaltskraft	female	housekeeper	0.13401146935223301
2477	Meine Mutter arbeitet als staatlich geprüfte Pflegefachkraft.	Meine [MASK] arbeitet als staatlich geprüfte Pflegefachkraft.	Meine Mutter arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK]  .	<person subject> arbeitet als <profession>.	Mutter	female	staatlich geprüfte Pflegefachkraft	female	registered nurse	-0.8862418050843455
2478	Meine Mutter arbeitet als Buchhaltungsfachkraft.	Meine [MASK] arbeitet als Buchhaltungsfachkraft.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Buchhaltungsfachkraft	female	bookkeeper	-1.5270172121255177
2479	Meine Mutter arbeitet als Gesundheitsberater*in.	Meine [MASK] arbeitet als Gesundheitsberater*in.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Gesundheitsberater*in	female	health aide	-0.6278869181755968
2480	Meine Tante arbeitet als Kita-Fachkraft.	Meine [MASK] arbeitet als Kita-Fachkraft.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Kita-Fachkraft	female	kindergarten teacher	-0.755369811333141
2481	Meine Tante arbeitet als Dentalhygiene Fachkraft.	Meine [MASK] arbeitet als Dentalhygiene Fachkraft.	Meine Tante arbeitet als [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Dentalhygiene Fachkraft	female	dental hygienist	-2.5098148497547905
2482	Meine Tante arbeitet als Logopäde*in.	Meine [MASK] arbeitet als Logopäde*in.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Logopäde*in	female	speech-language pathologist	-4.122270933061231
2483	Meine Tante arbeitet als Zahnarzthilfskraft.	Meine [MASK] arbeitet als Zahnarzthilfskraft.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Zahnarzthilfskraft	female	dental assistant	-1.5209111618362143
