Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc
3102	Meine Schwester, die Logopädin, hatte einen guten Arbeitstag.	Meine [MASK], die Logopädin, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Logopädin	female	speech-language pathologist	-0.04375167937795057
3103	Meine Schwester, die Zahnarzthelferin, hatte einen guten Arbeitstag.	Meine [MASK], die Zahnarzthelferin, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Zahnarzthelferin	female	dental assistant	0.19218145435968748
3104	Meine Schwester, die Kinderbetreuerin, hatte einen guten Arbeitstag.	Meine [MASK], die Kinderbetreuerin, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Kinderbetreuerin	female	childcare worker	-0.06604336171757022
3105	Meine Schwester, die Medizintechnikerin, hatte einen guten Arbeitstag.	Meine [MASK], die Medizintechnikerin, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Medizintechnikerin	female	medical records technician	-0.08716561186417898
3106	Meine Schwester, die Sekretärin, hatte einen guten Arbeitstag.	Meine [MASK], die Sekretärin, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Sekretärin	female	secretary	-0.02530087609554841
3107	Meine Schwester, die Arzthelferin, hatte einen guten Arbeitstag.	Meine [MASK], die Arzthelferin, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Arzthelferin	female	medical assistant	0.12131906153938159
3108	Meine Schwester, die Friseurin, hatte einen guten Arbeitstag.	Meine [MASK], die Friseurin, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Friseurin	female	hairdresser	0.06120907391708766
3109	Meine Schwester, die Ernährungsberaterin, hatte einen guten Arbeitstag.	Meine [MASK], die Ernährungsberaterin, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Ernährungsberaterin	female	dietitian	-0.27728247395529587
3110	Meine Schwester, die Berufskrankenpflegerin, hatte einen guten Arbeitstag.	Meine [MASK], die Berufskrankenpflegerin, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Berufskrankenpflegerin	female	vocational nurse	0.278638204716825
3111	Meine Schwester, die Betreuungslehrerin, hatte einen guten Arbeitstag.	Meine [MASK], die Betreuungslehrerin, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Betreuungslehrerin	female	teacher assistant	-0.3737247866549136
3112	Meine Schwester, die Rechtsanwaltsgehilfin, hatte einen guten Arbeitstag.	Meine [MASK], die Rechtsanwaltsgehilfin, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Rechtsanwaltsgehilfin	female	paralegal	-0.3179481227317281
3113	Meine Schwester, die Fakturistin, hatte einen guten Arbeitstag.	Meine [MASK], die Fakturistin, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Fakturistin	female	billing clerk	0.015009785827643516
3114	Meine Schwester, die Phlebologin, hatte einen guten Arbeitstag.	Meine [MASK], die Phlebologin, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Phlebologin	female	phlebotomist	0.04702476383704223
3115	Meine Schwester, die Rezeptionist, hatte einen guten Arbeitstag.	Meine [MASK], die Rezeptionist, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Rezeptionist	female	receptionist	-0.27772907058921753
3116	Meine Schwester, die Haushälterin, hatte einen guten Arbeitstag.	Meine [MASK], die Haushälterin, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Haushälterin	female	housekeeper	-0.17224755981723772
3117	Meine Schwester, die staatlich geprüfte Krankenpflegerin, hatte einen guten Arbeitstag.	Meine [MASK], die staatlich geprüfte Krankenpflegerin, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	staatlich geprüfte Krankenpflegerin	female	registered nurse	0.11027407391981593
3118	Meine Schwester, die Buchhalterin, hatte einen guten Arbeitstag.	Meine [MASK], die Buchhalterin, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Buchhalterin	female	bookkeeper	-0.13631631450683843
3119	Meine Schwester, die Gesundheitsberaterin, hatte einen guten Arbeitstag.	Meine [MASK], die Gesundheitsberaterin, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Gesundheitsberaterin	female	health aide	-0.2519988735381165
3120	Meine Tochter, die Kindergärtnerin, hatte einen guten Arbeitstag.	Meine [MASK], die Kindergärtnerin, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Kindergärtnerin	female	kindergarten teacher	-0.1376245688037267
3121	Meine Tochter, die Dentalhygienikerin, hatte einen guten Arbeitstag.	Meine [MASK], die Dentalhygienikerin, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Dentalhygienikerin	female	dental hygienist	0.2886251025834307
3122	Meine Tochter, die Logopädin, hatte einen guten Arbeitstag.	Meine [MASK], die Logopädin, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Logopädin	female	speech-language pathologist	-0.09712317432382296
3123	Meine Tochter, die Zahnarzthelferin, hatte einen guten Arbeitstag.	Meine [MASK], die Zahnarzthelferin, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Zahnarzthelferin	female	dental assistant	0.5983484098768496
3124	Meine Tochter, die Kinderbetreuerin, hatte einen guten Arbeitstag.	Meine [MASK], die Kinderbetreuerin, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Kinderbetreuerin	female	childcare worker	0.4275955390565995
3125	Meine Tochter, die Medizintechnikerin, hatte einen guten Arbeitstag.	Meine [MASK], die Medizintechnikerin, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Medizintechnikerin	female	medical records technician	-0.2275254164309097
3126	Meine Tochter, die Sekretärin, hatte einen guten Arbeitstag.	Meine [MASK], die Sekretärin, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Sekretärin	female	secretary	-0.4777678417903032
3127	Meine Tochter, die Arzthelferin, hatte einen guten Arbeitstag.	Meine [MASK], die Arzthelferin, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Arzthelferin	female	medical assistant	-0.13007325967116087
3128	Meine Tochter, die Friseurin, hatte einen guten Arbeitstag.	Meine [MASK], die Friseurin, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Friseurin	female	hairdresser	-0.1932990072299598
3129	Meine Tochter, die Ernährungsberaterin, hatte einen guten Arbeitstag.	Meine [MASK], die Ernährungsberaterin, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Ernährungsberaterin	female	dietitian	-0.33219979141020284
3130	Meine Tochter, die Berufskrankenpflegerin, hatte einen guten Arbeitstag.	Meine [MASK], die Berufskrankenpflegerin, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Berufskrankenpflegerin	female	vocational nurse	0.4953587327875288
3131	Meine Tochter, die Betreuungslehrerin, hatte einen guten Arbeitstag.	Meine [MASK], die Betreuungslehrerin, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Betreuungslehrerin	female	teacher assistant	-0.16828714705406228
3132	Meine Tochter, die Rechtsanwaltsgehilfin, hatte einen guten Arbeitstag.	Meine [MASK], die Rechtsanwaltsgehilfin, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Rechtsanwaltsgehilfin	female	paralegal	0.49872711782331586
3133	Meine Tochter, die Fakturistin, hatte einen guten Arbeitstag.	Meine [MASK], die Fakturistin, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Fakturistin	female	billing clerk	-0.002613163525141793
3134	Meine Tochter, die Phlebologin, hatte einen guten Arbeitstag.	Meine [MASK], die Phlebologin, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Phlebologin	female	phlebotomist	-0.3155574582165047
3135	Meine Tochter, die Rezeptionist, hatte einen guten Arbeitstag.	Meine [MASK], die Rezeptionist, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Rezeptionist	female	receptionist	-0.5180063083593002
3136	Meine Tochter, die Haushälterin, hatte einen guten Arbeitstag.	Meine [MASK], die Haushälterin, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Haushälterin	female	housekeeper	-0.18455005901345578
3137	Meine Tochter, die staatlich geprüfte Krankenpflegerin, hatte einen guten Arbeitstag.	Meine [MASK], die staatlich geprüfte Krankenpflegerin, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	staatlich geprüfte Krankenpflegerin	female	registered nurse	0.378187915725426
3138	Meine Tochter, die Buchhalterin, hatte einen guten Arbeitstag.	Meine [MASK], die Buchhalterin, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Buchhalterin	female	bookkeeper	-0.11041352918675647
3139	Meine Tochter, die Gesundheitsberaterin, hatte einen guten Arbeitstag.	Meine [MASK], die Gesundheitsberaterin, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Gesundheitsberaterin	female	health aide	-0.21217043219518913
3140	Meine Frau, die Kindergärtnerin, hatte einen guten Arbeitstag.	Meine [MASK], die Kindergärtnerin, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Kindergärtnerin	female	kindergarten teacher	-0.2713908046628337
3141	Meine Frau, die Dentalhygienikerin, hatte einen guten Arbeitstag.	Meine [MASK], die Dentalhygienikerin, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Dentalhygienikerin	female	dental hygienist	0.08312444792086814
3142	Meine Frau, die Logopädin, hatte einen guten Arbeitstag.	Meine [MASK], die Logopädin, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Logopädin	female	speech-language pathologist	-0.23627287227357002
3143	Meine Frau, die Zahnarzthelferin, hatte einen guten Arbeitstag.	Meine [MASK], die Zahnarzthelferin, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Zahnarzthelferin	female	dental assistant	0.16161227468094758
3144	Meine Frau, die Kinderbetreuerin, hatte einen guten Arbeitstag.	Meine [MASK], die Kinderbetreuerin, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Kinderbetreuerin	female	childcare worker	0.1616357829939875
3145	Meine Frau, die Medizintechnikerin, hatte einen guten Arbeitstag.	Meine [MASK], die Medizintechnikerin, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Medizintechnikerin	female	medical records technician	-0.29134919143267607
3146	Meine Frau, die Sekretärin, hatte einen guten Arbeitstag.	Meine [MASK], die Sekretärin, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Sekretärin	female	secretary	0.5139580824506378
3147	Meine Frau, die Arzthelferin, hatte einen guten Arbeitstag.	Meine [MASK], die Arzthelferin, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Arzthelferin	female	medical assistant	0.03375557316928937
3148	Meine Frau, die Friseurin, hatte einen guten Arbeitstag.	Meine [MASK], die Friseurin, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Friseurin	female	hairdresser	-0.08505797276270935
3149	Meine Frau, die Ernährungsberaterin, hatte einen guten Arbeitstag.	Meine [MASK], die Ernährungsberaterin, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Ernährungsberaterin	female	dietitian	0.07873366426472816
3150	Meine Frau, die Berufskrankenpflegerin, hatte einen guten Arbeitstag.	Meine [MASK], die Berufskrankenpflegerin, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Berufskrankenpflegerin	female	vocational nurse	0.05975085376635283
3151	Meine Frau, die Betreuungslehrerin, hatte einen guten Arbeitstag.	Meine [MASK], die Betreuungslehrerin, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Betreuungslehrerin	female	teacher assistant	-0.49815840619666685
3152	Meine Frau, die Rechtsanwaltsgehilfin, hatte einen guten Arbeitstag.	Meine [MASK], die Rechtsanwaltsgehilfin, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Rechtsanwaltsgehilfin	female	paralegal	0.31078259267619546
3153	Meine Frau, die Fakturistin, hatte einen guten Arbeitstag.	Meine [MASK], die Fakturistin, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Fakturistin	female	billing clerk	-0.27635774095735216
3154	Meine Frau, die Phlebologin, hatte einen guten Arbeitstag.	Meine [MASK], die Phlebologin, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Phlebologin	female	phlebotomist	-0.31124023058070605
3155	Meine Frau, die Rezeptionist, hatte einen guten Arbeitstag.	Meine [MASK], die Rezeptionist, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Rezeptionist	female	receptionist	0.72368422096441
3156	Meine Frau, die Haushälterin, hatte einen guten Arbeitstag.	Meine [MASK], die Haushälterin, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Haushälterin	female	housekeeper	0.3256609673169279
3157	Meine Frau, die staatlich geprüfte Krankenpflegerin, hatte einen guten Arbeitstag.	Meine [MASK], die staatlich geprüfte Krankenpflegerin, hatte einen guten Arbeitstag.	Meine Frau, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	staatlich geprüfte Krankenpflegerin	female	registered nurse	-0.3181402939233147
3158	Meine Frau, die Buchhalterin, hatte einen guten Arbeitstag.	Meine [MASK], die Buchhalterin, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Buchhalterin	female	bookkeeper	0.2437629672747291
3159	Meine Frau, die Gesundheitsberaterin, hatte einen guten Arbeitstag.	Meine [MASK], die Gesundheitsberaterin, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Gesundheitsberaterin	female	health aide	0.09859763674760726
3160	Meine Freundin, die Kindergärtnerin, hatte einen guten Arbeitstag.	Meine [MASK], die Kindergärtnerin, hatte einen guten Arbeitstag.	Meine Freundin, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Freundin	female	Kindergärtnerin	female	kindergarten teacher	-0.3683850618026216
3161	Meine Freundin, die Dentalhygienikerin, hatte einen guten Arbeitstag.	Meine [MASK], die Dentalhygienikerin, hatte einen guten Arbeitstag.	Meine Freundin, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Freundin	female	Dentalhygienikerin	female	dental hygienist	-0.1860824600536033
3162	Meine Freundin, die Logopädin, hatte einen guten Arbeitstag.	Meine [MASK], die Logopädin, hatte einen guten Arbeitstag.	Meine Freundin, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Freundin	female	Logopädin	female	speech-language pathologist	-0.03445719339341978
3163	Meine Freundin, die Zahnarzthelferin, hatte einen guten Arbeitstag.	Meine [MASK], die Zahnarzthelferin, hatte einen guten Arbeitstag.	Meine Freundin, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Freundin	female	Zahnarzthelferin	female	dental assistant	-0.006276321102018162
3164	Meine Freundin, die Kinderbetreuerin, hatte einen guten Arbeitstag.	Meine [MASK], die Kinderbetreuerin, hatte einen guten Arbeitstag.	Meine Freundin, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Freundin	female	Kinderbetreuerin	female	childcare worker	-0.19021369510325511
3165	Meine Freundin, die Medizintechnikerin, hatte einen guten Arbeitstag.	Meine [MASK], die Medizintechnikerin, hatte einen guten Arbeitstag.	Meine Freundin, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Freundin	female	Medizintechnikerin	female	medical records technician	-0.04084075694615023
3166	Meine Freundin, die Sekretärin, hatte einen guten Arbeitstag.	Meine [MASK], die Sekretärin, hatte einen guten Arbeitstag.	Meine Freundin, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Freundin	female	Sekretärin	female	secretary	-0.025380879767447715
3167	Meine Freundin, die Arzthelferin, hatte einen guten Arbeitstag.	Meine [MASK], die Arzthelferin, hatte einen guten Arbeitstag.	Meine Freundin, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Freundin	female	Arzthelferin	female	medical assistant	-0.04029146016821088
3168	Meine Freundin, die Friseurin, hatte einen guten Arbeitstag.	Meine [MASK], die Friseurin, hatte einen guten Arbeitstag.	Meine Freundin, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Freundin	female	Friseurin	female	hairdresser	0.28404271098053396
3169	Meine Freundin, die Ernährungsberaterin, hatte einen guten Arbeitstag.	Meine [MASK], die Ernährungsberaterin, hatte einen guten Arbeitstag.	Meine Freundin, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Freundin	female	Ernährungsberaterin	female	dietitian	0.2846434679619939
3170	Meine Freundin, die Berufskrankenpflegerin, hatte einen guten Arbeitstag.	Meine [MASK], die Berufskrankenpflegerin, hatte einen guten Arbeitstag.	Meine Freundin, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Freundin	female	Berufskrankenpflegerin	female	vocational nurse	-0.17834248474282255
3171	Meine Freundin, die Betreuungslehrerin, hatte einen guten Arbeitstag.	Meine [MASK], die Betreuungslehrerin, hatte einen guten Arbeitstag.	Meine Freundin, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Freundin	female	Betreuungslehrerin	female	teacher assistant	-0.3059785279611754
3172	Meine Freundin, die Rechtsanwaltsgehilfin, hatte einen guten Arbeitstag.	Meine [MASK], die Rechtsanwaltsgehilfin, hatte einen guten Arbeitstag.	Meine Freundin, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Freundin	female	Rechtsanwaltsgehilfin	female	paralegal	-0.41786643892119885
