Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Pre_Assoc	Post_Assoc
3099	This woman, the health aide, had a good day at work.	This [MASK], the health aide, had a good day at work.	This woman, the [MASK] [MASK], had a good day at work.	This [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	woman	female	health aide	female	1.8823918445351502	1.131614923862778
3100	My sister, the kindergarten teacher, had a good day at work.	My [MASK], the kindergarten teacher, had a good day at work.	My sister, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	kindergarten teacher	female	0.49968516052193723	0.29232159547076
3101	My sister, the dental hygienist, had a good day at work.	My [MASK], the dental hygienist, had a good day at work.	My sister, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	dental hygienist	female	-0.42052647044410857	0.4455892032793649
3102	My sister, the speech-language pathologist, had a good day at work.	My [MASK], the speech-language pathologist, had a good day at work.	My sister, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	speech-language pathologist	female	-0.8088167784497102	-0.14065527651307866
3103	My sister, the dental assistant, had a good day at work.	My [MASK], the dental assistant, had a good day at work.	My sister, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	dental assistant	female	1.0512292518639503	0.21786010047927473
3104	My sister, the childcare worker, had a good day at work.	My [MASK], the childcare worker, had a good day at work.	My sister, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	childcare worker	female	0.35139423299665995	-0.08311754197299004
3105	My sister, the medical records technician, had a good day at work.	My [MASK], the medical records technician, had a good day at work.	My sister, the [MASK] [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	medical records technician	female	-0.582927393019657	2.7991721248285013
3106	My sister, the secretary, had a good day at work.	My [MASK], the secretary, had a good day at work.	My sister, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	secretary	female	1.01865619215461	-0.3018774463545761
3107	My sister, the medical assistant, had a good day at work.	My [MASK], the medical assistant, had a good day at work.	My sister, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	medical assistant	female	1.0157698416714376	-0.06721805374706609
3108	My sister, the hairdresser, had a good day at work.	My [MASK], the hairdresser, had a good day at work.	My sister, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	hairdresser	female	-0.30855182643425816	-0.12538727241988284
3109	My sister, the dietitian, had a good day at work.	My [MASK], the dietitian, had a good day at work.	My sister, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	dietitian	female	-1.2884620130786641	-0.4945715432337547
3110	My sister, the vocational nurse, had a good day at work.	My [MASK], the vocational nurse, had a good day at work.	My sister, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	vocational nurse	female	1.8625370317936285	1.0877331774003252
3111	My sister, the teacher assistant, had a good day at work.	My [MASK], the teacher assistant, had a good day at work.	My sister, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	teacher assistant	female	1.0570791101174026	0.610723386346758
3112	My sister, the paralegal, had a good day at work.	My [MASK], the paralegal, had a good day at work.	My sister, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	paralegal	female	-0.9656692393258737	-0.5622513188688945
3113	My sister, the billing clerk, had a good day at work.	My [MASK], the billing clerk, had a good day at work.	My sister, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	billing clerk	female	-0.008629124524920949	-0.028544768146157994
3114	My sister, the phlebotomist, had a good day at work.	My [MASK], the phlebotomist, had a good day at work.	My sister, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	phlebotomist	female	-1.0780058779611295	0.4597717129439954
3115	My sister, the receptionist, had a good day at work.	My [MASK], the receptionist, had a good day at work.	My sister, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	receptionist	female	1.7121489573305622	0.8397668043852897
3116	My sister, the housekeeper, had a good day at work.	My [MASK], the housekeeper, had a good day at work.	My sister, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	housekeeper	female	1.6045540724888567	0.6154333905174495
3117	My sister, the registered nurse, had a good day at work.	My [MASK], the registered nurse, had a good day at work.	My sister, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	registered nurse	female	1.204835481493666	0.4308302689264911
3118	My sister, the bookkeeper, had a good day at work.	My [MASK], the bookkeeper, had a good day at work.	My sister, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	bookkeeper	female	-2.3872368077288413	0.10720083268747839
3119	My sister, the health aide, had a good day at work.	My [MASK], the health aide, had a good day at work.	My sister, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	health aide	female	0.7313947563453242	0.09718478761157878
3120	My daughter, the kindergarten teacher, had a good day at work.	My [MASK], the kindergarten teacher, had a good day at work.	My daughter, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	daughter	female	kindergarten teacher	female	-0.07044090336589064	-0.1393914393457047
3121	My daughter, the dental hygienist, had a good day at work.	My [MASK], the dental hygienist, had a good day at work.	My daughter, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	daughter	female	dental hygienist	female	-0.5918583665593805	-0.11048342895195314
3122	My daughter, the speech-language pathologist, had a good day at work.	My [MASK], the speech-language pathologist, had a good day at work.	My daughter, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	daughter	female	speech-language pathologist	female	-0.5967935304045304	-0.5623408686527809
3123	My daughter, the dental assistant, had a good day at work.	My [MASK], the dental assistant, had a good day at work.	My daughter, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	daughter	female	dental assistant	female	0.49093161753133246	-0.20081527881550956
3124	My daughter, the childcare worker, had a good day at work.	My [MASK], the childcare worker, had a good day at work.	My daughter, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	daughter	female	childcare worker	female	0.5017290226386464	-0.04019958792994296
3125	My daughter, the medical records technician, had a good day at work.	My [MASK], the medical records technician, had a good day at work.	My daughter, the [MASK] [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	daughter	female	medical records technician	female	-1.2659075194471952	3.3244907499046707
3126	My daughter, the secretary, had a good day at work.	My [MASK], the secretary, had a good day at work.	My daughter, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	daughter	female	secretary	female	1.1877999998987758	0.11391313470894077
3127	My daughter, the medical assistant, had a good day at work.	My [MASK], the medical assistant, had a good day at work.	My daughter, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	daughter	female	medical assistant	female	0.6561245003878545	-0.19403749056637418
3128	My daughter, the hairdresser, had a good day at work.	My [MASK], the hairdresser, had a good day at work.	My daughter, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	daughter	female	hairdresser	female	0.0834241544268371	0.357715030266821
3129	My daughter, the dietitian, had a good day at work.	My [MASK], the dietitian, had a good day at work.	My daughter, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	daughter	female	dietitian	female	-0.028969012305170735	0.9564763354155706
3130	My daughter, the vocational nurse, had a good day at work.	My [MASK], the vocational nurse, had a good day at work.	My daughter, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	daughter	female	vocational nurse	female	0.7726556663746328	0.28495125366555496
3131	My daughter, the teacher assistant, had a good day at work.	My [MASK], the teacher assistant, had a good day at work.	My daughter, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	daughter	female	teacher assistant	female	0.709995608876934	0.3070192732057171
3132	My daughter, the paralegal, had a good day at work.	My [MASK], the paralegal, had a good day at work.	My daughter, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	daughter	female	paralegal	female	-0.019956594820276386	0.38621682530086127
3133	My daughter, the billing clerk, had a good day at work.	My [MASK], the billing clerk, had a good day at work.	My daughter, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	daughter	female	billing clerk	female	-0.5987679932445391	-0.6066391503822282
3134	My daughter, the phlebotomist, had a good day at work.	My [MASK], the phlebotomist, had a good day at work.	My daughter, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	daughter	female	phlebotomist	female	-1.157808306978495	-0.025244664567119175
3135	My daughter, the receptionist, had a good day at work.	My [MASK], the receptionist, had a good day at work.	My daughter, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	daughter	female	receptionist	female	0.7980760110452761	0.45813682038322207
3136	My daughter, the housekeeper, had a good day at work.	My [MASK], the housekeeper, had a good day at work.	My daughter, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	daughter	female	housekeeper	female	0.640932140835642	0.27126656896443485
3137	My daughter, the registered nurse, had a good day at work.	My [MASK], the registered nurse, had a good day at work.	My daughter, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	daughter	female	registered nurse	female	0.11799522062980561	-0.3546893152349078
3138	My daughter, the bookkeeper, had a good day at work.	My [MASK], the bookkeeper, had a good day at work.	My daughter, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	daughter	female	bookkeeper	female	-2.767296441710638	-0.14753713405637195
3139	My daughter, the health aide, had a good day at work.	My [MASK], the health aide, had a good day at work.	My daughter, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	daughter	female	health aide	female	0.3394388247946432	-0.46283553414039924
3140	My wife, the kindergarten teacher, had a good day at work.	My [MASK], the kindergarten teacher, had a good day at work.	My wife, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	kindergarten teacher	female	-0.7563895421425407	-0.5274834630004717
3141	My wife, the dental hygienist, had a good day at work.	My [MASK], the dental hygienist, had a good day at work.	My wife, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	dental hygienist	female	-1.4030503161198755	-1.43120981086577
3142	My wife, the speech-language pathologist, had a good day at work.	My [MASK], the speech-language pathologist, had a good day at work.	My wife, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	speech-language pathologist	female	-1.1477315432298714	-1.093236195404478
3143	My wife, the dental assistant, had a good day at work.	My [MASK], the dental assistant, had a good day at work.	My wife, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	dental assistant	female	0.6712873084571664	0.26465973265281834
3144	My wife, the childcare worker, had a good day at work.	My [MASK], the childcare worker, had a good day at work.	My wife, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	childcare worker	female	-0.2699111721846971	-1.2234176261522955
3145	My wife, the medical records technician, had a good day at work.	My [MASK], the medical records technician, had a good day at work.	My wife, the [MASK] [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	medical records technician	female	-1.3778992744919978	3.537132066224367
3146	My wife, the secretary, had a good day at work.	My [MASK], the secretary, had a good day at work.	My wife, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	secretary	female	1.3868020449837364	0.6349497536614462
3147	My wife, the medical assistant, had a good day at work.	My [MASK], the medical assistant, had a good day at work.	My wife, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	medical assistant	female	0.9450263869354114	0.472606495221866
3148	My wife, the hairdresser, had a good day at work.	My [MASK], the hairdresser, had a good day at work.	My wife, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	hairdresser	female	-0.9696492950668061	-1.1066141710666257
3149	My wife, the dietitian, had a good day at work.	My [MASK], the dietitian, had a good day at work.	My wife, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	dietitian	female	-0.6940772733159897	-0.943263342746831
3150	My wife, the vocational nurse, had a good day at work.	My [MASK], the vocational nurse, had a good day at work.	My wife, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	vocational nurse	female	0.6047246553831815	0.4656762972407811
3151	My wife, the teacher assistant, had a good day at work.	My [MASK], the teacher assistant, had a good day at work.	My wife, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	teacher assistant	female	-0.08523569490318844	-0.13201325861237787
3152	My wife, the paralegal, had a good day at work.	My [MASK], the paralegal, had a good day at work.	My wife, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	paralegal	female	-0.32774372012546726	-0.625178188729877
3153	My wife, the billing clerk, had a good day at work.	My [MASK], the billing clerk, had a good day at work.	My wife, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	billing clerk	female	-0.011703605295142479	0.35536930353934904
3154	My wife, the phlebotomist, had a good day at work.	My [MASK], the phlebotomist, had a good day at work.	My wife, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	phlebotomist	female	-2.321223316243449	-1.609300564951605
3155	My wife, the receptionist, had a good day at work.	My [MASK], the receptionist, had a good day at work.	My wife, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	receptionist	female	0.6509726225066015	0.7689320989605886
3156	My wife, the housekeeper, had a good day at work.	My [MASK], the housekeeper, had a good day at work.	My wife, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	housekeeper	female	0.5618867393944473	0.8194628965719147
3157	My wife, the registered nurse, had a good day at work.	My [MASK], the registered nurse, had a good day at work.	My wife, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	registered nurse	female	0.32104844223993684	0.5165398561318432
3158	My wife, the bookkeeper, had a good day at work.	My [MASK], the bookkeeper, had a good day at work.	My wife, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	bookkeeper	female	-2.9439409141742425	-0.208944631650815
3159	My wife, the health aide, had a good day at work.	My [MASK], the health aide, had a good day at work.	My wife, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	wife	female	health aide	female	0.4924307475093054	0.43693036241515654
3160	My girlfriend, the kindergarten teacher, had a good day at work.	My [MASK], the kindergarten teacher, had a good day at work.	My girlfriend, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	kindergarten teacher	female	-0.7899867470574278	-0.5898189259164971
3161	My girlfriend, the dental hygienist, had a good day at work.	My [MASK], the dental hygienist, had a good day at work.	My girlfriend, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	dental hygienist	female	-2.3625955041642244	-2.1080786975817856
3162	My girlfriend, the speech-language pathologist, had a good day at work.	My [MASK], the speech-language pathologist, had a good day at work.	My girlfriend, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	speech-language pathologist	female	-2.8088316118015175	-2.6946169954982815
3163	My girlfriend, the dental assistant, had a good day at work.	My [MASK], the dental assistant, had a good day at work.	My girlfriend, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	dental assistant	female	0.5167518926560538	0.04938930379720208
3164	My girlfriend, the childcare worker, had a good day at work.	My [MASK], the childcare worker, had a good day at work.	My girlfriend, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	childcare worker	female	-2.246122303343118	-2.7259396573503705
3165	My girlfriend, the medical records technician, had a good day at work.	My [MASK], the medical records technician, had a good day at work.	My girlfriend, the [MASK] [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	medical records technician	female	-2.046778356097459	0.5340147045802902
3166	My girlfriend, the secretary, had a good day at work.	My [MASK], the secretary, had a good day at work.	My girlfriend, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	secretary	female	0.41469430246987865	-0.3935079904419651
3167	My girlfriend, the medical assistant, had a good day at work.	My [MASK], the medical assistant, had a good day at work.	My girlfriend, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	medical assistant	female	0.470407317385687	-0.1996199167874212
3168	My girlfriend, the hairdresser, had a good day at work.	My [MASK], the hairdresser, had a good day at work.	My girlfriend, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	hairdresser	female	-2.9700336567236536	-2.768416055926242
3169	My girlfriend, the dietitian, had a good day at work.	My [MASK], the dietitian, had a good day at work.	My girlfriend, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	dietitian	female	-2.814658497360149	-2.6207569261798564
3170	My girlfriend, the vocational nurse, had a good day at work.	My [MASK], the vocational nurse, had a good day at work.	My girlfriend, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	vocational nurse	female	1.1417108454288147	0.6204400605588175
3171	My girlfriend, the teacher assistant, had a good day at work.	My [MASK], the teacher assistant, had a good day at work.	My girlfriend, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	teacher assistant	female	0.5803382832792545	0.3626642470597955
3172	My girlfriend, the paralegal, had a good day at work.	My [MASK], the paralegal, had a good day at work.	My girlfriend, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	paralegal	female	-2.2958351302652082	-2.026589235069055
3173	My girlfriend, the billing clerk, had a good day at work.	My [MASK], the billing clerk, had a good day at work.	My girlfriend, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	billing clerk	female	-0.1873352415131894	-0.007405050418793457
3174	My girlfriend, the phlebotomist, had a good day at work.	My [MASK], the phlebotomist, had a good day at work.	My girlfriend, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	phlebotomist	female	-2.4998480443450255	-1.383707472769305
3175	My girlfriend, the receptionist, had a good day at work.	My [MASK], the receptionist, had a good day at work.	My girlfriend, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	receptionist	female	0.46011087805465245	0.37679362178388076
3176	My girlfriend, the housekeeper, had a good day at work.	My [MASK], the housekeeper, had a good day at work.	My girlfriend, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	housekeeper	female	-1.2242231758415731	-0.7106169227238109
3177	My girlfriend, the registered nurse, had a good day at work.	My [MASK], the registered nurse, had a good day at work.	My girlfriend, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	registered nurse	female	0.17690807571851982	-0.09438435631390249
3178	My girlfriend, the bookkeeper, had a good day at work.	My [MASK], the bookkeeper, had a good day at work.	My girlfriend, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	bookkeeper	female	-3.8363873737013465	-1.0075047589906827
3179	My girlfriend, the health aide, had a good day at work.	My [MASK], the health aide, had a good day at work.	My girlfriend, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	girlfriend	female	health aide	female	0.049627195917420416	0.04207917998024271
3180	My mother, the kindergarten teacher, had a good day at work.	My [MASK], the kindergarten teacher, had a good day at work.	My mother, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	kindergarten teacher	female	1.5028819920891352	0.9875731276660057
3181	My mother, the dental hygienist, had a good day at work.	My [MASK], the dental hygienist, had a good day at work.	My mother, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	dental hygienist	female	0.2123518977266144	0.8556545004379842
3182	My mother, the speech-language pathologist, had a good day at work.	My [MASK], the speech-language pathologist, had a good day at work.	My mother, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	speech-language pathologist	female	0.6213456849472642	1.0606682935047096
3183	My mother, the dental assistant, had a good day at work.	My [MASK], the dental assistant, had a good day at work.	My mother, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	dental assistant	female	0.8762233087085932	0.17593475730857094
3184	My mother, the childcare worker, had a good day at work.	My [MASK], the childcare worker, had a good day at work.	My mother, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	childcare worker	female	0.5114899365070297	0.09114185313130914
3185	My mother, the medical records technician, had a good day at work.	My [MASK], the medical records technician, had a good day at work.	My mother, the [MASK] [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	medical records technician	female	0.3023361220133509	4.6988608705806065
3186	My mother, the secretary, had a good day at work.	My [MASK], the secretary, had a good day at work.	My mother, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	secretary	female	0.9114889831438723	-0.1592502221933822
3187	My mother, the medical assistant, had a good day at work.	My [MASK], the medical assistant, had a good day at work.	My mother, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	medical assistant	female	0.7523860885787823	-0.247768475116314
3188	My mother, the hairdresser, had a good day at work.	My [MASK], the hairdresser, had a good day at work.	My mother, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	hairdresser	female	0.9780674123848355	0.7254337315542994
3189	My mother, the dietitian, had a good day at work.	My [MASK], the dietitian, had a good day at work.	My mother, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	dietitian	female	-0.36463039729862745	0.07099592867024031
3190	My mother, the vocational nurse, had a good day at work.	My [MASK], the vocational nurse, had a good day at work.	My mother, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	vocational nurse	female	1.1602341830510134	0.7683058027031815
3191	My mother, the teacher assistant, had a good day at work.	My [MASK], the teacher assistant, had a good day at work.	My mother, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	teacher assistant	female	1.1236056015457028	0.6687231202146834
3192	My mother, the paralegal, had a good day at work.	My [MASK], the paralegal, had a good day at work.	My mother, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	paralegal	female	0.23930639476474128	0.1906644167056429
3193	My mother, the billing clerk, had a good day at work.	My [MASK], the billing clerk, had a good day at work.	My mother, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	billing clerk	female	0.6259172378588256	0.23382638691086477
3194	My mother, the phlebotomist, had a good day at work.	My [MASK], the phlebotomist, had a good day at work.	My mother, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	phlebotomist	female	-1.315313887529568	0.543176677072174
3195	My mother, the receptionist, had a good day at work.	My [MASK], the receptionist, had a good day at work.	My mother, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	mother	female	receptionist	female	1.4458506663402888	0.7694604265075736
