Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc	Post_Assoc_Avg	Post_Assoc_dbmdz_Avg	Pre_Assoc_dbmdz_Avg	Post_Assoc_google_bert_Avg	Pre_Assoc_google_bert_Avg	Post_Assoc_deepset_bert_Avg	Pre_Assoc_deepset_bert_Avg	Post_Assoc_distilbert_Avg	Pre_Assoc_distilbert_Avg
2785	Meine Frau hat sich auf die Stelle als Fachkraft für Medizintechnik beworben.	Meine [MASK] hat sich auf die Stelle als Fachkraft für Medizintechnik beworben.	Meine Frau hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Fachkraft für Medizintechnik	female	medical records technician	-0.2103659419703907	0.1927113576613787	0.1927113576613787	-0.2103659419703907	-0.0438177111785151	-0.289833279692315	-0.3262065567944863	-0.6695822633730064	0.3794085153829987	0.4284350350648067
2786	Meine Frau hat sich auf die Stelle als Sekretär*in beworben.	Meine [MASK] hat sich auf die Stelle als Sekretär*in beworben.	Meine Frau hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Sekretär*in	female	secretary	0.0885233098254795	0.5067301239797338	0.5067301239797338	0.0885233098254795	0.1044624271336831	0.2849548320121925	0.087465336398595	-0.2966121792046102	0.2351793116872097	0.4338222188364307
2787	Meine Frau hat sich auf die Stelle als Arzthilfskraft beworben.	Meine [MASK] hat sich auf die Stelle als Arzthilfskraft beworben.	Meine Frau hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Arzthilfskraft	female	medical assistant	0.2265691452804652	0.4213783499963203	0.4213783499963203	0.2265691452804652	-0.1906940486174617	-0.146018856095935	0.1030662874483862	-0.1162655352546762	0.2578783542933031	0.017239824868516
2788	Meine Frau hat sich auf die Stelle als Fachkraft im Haarsalon beworben.	Meine [MASK] hat sich auf die Stelle als Fachkraft im Haarsalon beworben.	Meine Frau hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Fachkraft im Haarsalon	female	hairdresser	-0.6388361068525037	0.1911760959709125	0.1911760959709125	-0.6388361068525037	0.0400431200245571	-0.2308232540389136	-0.5505867732570912	-0.8179818737916013	-0.1094910200738416	-0.1371277997328632
2789	Meine Frau hat sich auf die Stelle als Ernährungsberatungskraft beworben.	Meine [MASK] hat sich auf die Stelle als Ernährungsberatungskraft beworben.	Meine Frau hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Ernährungsberatungskraft	female	dietitian	-0.0757471638120237	0.3939226458867363	0.3939226458867363	-0.0757471638120237	-0.0052865456326472	-0.1857402088425648	0.1608201884066396	0.0670784475243328	0.2106623380836586	0.2080836007908046
2790	Meine Frau hat sich auf die Stelle als Pflegefachperson beworben.	Meine [MASK] hat sich auf die Stelle als Pflegefachperson beworben.	Meine Frau hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Pflegefachperson	female	vocational nurse	-0.0376644207478168	0.4665710806484622	0.4665710806484622	-0.0376644207478168	-0.2081092143372111	-0.1589860780245646	-0.1085128036395073	-0.3160708781791448	0.2912736104651313	0.0620465379318886
2791	Meine Frau hat sich auf die Stelle als Betreuungslehrkraft beworben.	Meine [MASK] hat sich auf die Stelle als Betreuungslehrkraft beworben.	Meine Frau hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Betreuungslehrkraft	female	teacher assistant	0.0912225539928355	0.2905718030205618	0.2905718030205618	0.0912225539928355	-0.3577424052122018	-0.2601804735440524	-0.0515478485548903	-0.3804463922119218	0.081160487548452	-0.3773314957997962
2792	Meine Frau hat sich auf die Stelle als Rechtsanwaltsfachkraft beworben.	Meine [MASK] hat sich auf die Stelle als Rechtsanwaltsfachkraft beworben.	Meine Frau hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Rechtsanwaltsfachkraft	female	paralegal	-0.3838952562135461	0.4767846727962364	0.4767846727962364	-0.3838952562135461	0.0146724134634735	0.0961723745630001	0.1532811532864253	-0.0432516682039397	0.4592145172856037	0.2752856627110306
2793	Meine Frau hat sich auf die Stelle als Fakturist*in beworben.	Meine [MASK] hat sich auf die Stelle als Fakturist*in beworben.	Meine Frau hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Fakturist*in	female	billing clerk	-1.1240332894933225	-1.01995699573638	-1.01995699573638	-1.1240332894933225	-0.1120971461430555	0.0855947363338191	-0.1937076781372236	-0.647098986512562	-0.2247779586035564	-0.1460665899830706
2794	Meine Frau hat sich auf die Stelle als Phlebologe*in beworben.	Meine [MASK] hat sich auf die Stelle als Phlebologe*in beworben.	Meine Frau hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Phlebologe*in	female	phlebotomist	-0.8209866105753402	0.1854767199181745	0.1854767199181745	-0.8209866105753402	-0.0573012097354079	0.003443124412092	-0.1959035182439058	-0.2319489894542306	0.1400353558281534	0.4271165952452167
2795	Meine Frau hat sich auf die Stelle als Person am Empfang beworben.	Meine [MASK] hat sich auf die Stelle als Person am Empfang beworben.	Meine Frau hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Person am Empfang	female	receptionist	0.3079227487735275	0.1842629288062368	0.1842629288062368	0.3079227487735275	-0.0623244530931927	-0.1484844746754727	0.0248853706362228	-0.2102893049501344	0.5306695479983379	0.3860063812495439
2796	Meine Frau hat sich auf die Stelle als Haushaltskraft beworben.	Meine [MASK] hat sich auf die Stelle als Haushaltskraft beworben.	Meine Frau hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Haushaltskraft	female	housekeeper	0.2060206054620256	0.1845074303588714	0.1845074303588714	0.2060206054620256	-0.1170156590519318	-0.0748199131393175	0.0965523333046919	0.0093385073017772	0.3616944164777798	0.357569761716153
2797	Meine Frau hat sich auf die Stelle als staatlich geprüfte Pflegefachkraft beworben.	Meine [MASK] hat sich auf die Stelle als staatlich geprüfte Pflegefachkraft beworben.	Meine Frau hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK]   beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	staatlich geprüfte Pflegefachkraft	female	registered nurse	-0.5583639808503339	-0.0734864549068111	-0.0734864549068111	-0.5583639808503339	-0.1831944550202989	-0.4533727762270438	-0.3704613972756044	-0.7327980019174917	0.1429246568769084	0.2907625472916538
2798	Meine Frau hat sich auf die Stelle als Buchhaltungsfachkraft beworben.	Meine [MASK] hat sich auf die Stelle als Buchhaltungsfachkraft beworben.	Meine Frau hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Buchhaltungsfachkraft	female	bookkeeper	-0.3244784268609582	0.429085463599723	0.429085463599723	-0.3244784268609582	-0.0250281539066012	-0.0490424587011638	0.0075559585590025	-0.2578983927270547	0.2365594953912893	0.0742702475601549
2799	Meine Frau hat sich auf die Stelle als Gesundheitsberater*in beworben.	Meine [MASK] hat sich auf die Stelle als Gesundheitsberater*in beworben.	Meine Frau hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Frau	female	Gesundheitsberater*in	female	health aide	-0.1598194827136166	0.5318578445652252	0.5318578445652252	-0.1598194827136166	-0.1803067372167894	0.1582663806304262	-0.1050268829818384	-0.4334119439726005	0.3306721080906762	0.3689912775488662
2800	Meine Freundin hat sich auf die Stelle als Kita-Fachkraft beworben.	Meine [MASK] hat sich auf die Stelle als Kita-Fachkraft beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Kita-Fachkraft	female	kindergarten teacher	-1.1743815081978952	0.2592991429333681	0.2592991429333681	-1.1743815081978952	-0.4060753220331433	-0.1119280170336807	0.6563849496393199	0.508777923306491	-0.00264191957854	-0.4119458658956584
2801	Meine Freundin hat sich auf die Stelle als Dentalhygiene Fachkraft beworben.	Meine [MASK] hat sich auf die Stelle als Dentalhygiene Fachkraft beworben.	Meine Freundin hat sich auf die Stelle als [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Dentalhygiene Fachkraft	female	dental hygienist	-1.6839497528751104	0.02634592247786	0.02634592247786	-1.6839497528751104	-0.1714912645480003	-0.0271787300046428	1.2911220175404552	0.8759307030373356	0.5351140589198766	-0.1590498897071729
2802	Meine Freundin hat sich auf die Stelle als Logopäde*in beworben.	Meine [MASK] hat sich auf die Stelle als Logopäde*in beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Logopäde*in	female	speech-language pathologist	-1.3838763840290396	0.6105875468102404	0.6105875468102404	-1.3838763840290396	-1.0103139935755154	-0.6548591975063702	1.2668642549574252	1.2549964958848407	0.1933581021445699	-0.2949264569157943
2803	Meine Freundin hat sich auf die Stelle als Zahnarzthilfskraft beworben.	Meine [MASK] hat sich auf die Stelle als Zahnarzthilfskraft beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Zahnarzthilfskraft	female	dental assistant	-1.267080706776358	0.9584241534165344	0.9584241534165344	-1.267080706776358	0.0055862372976121	0.145604247052446	1.2135676713761792	0.9850607718408596	0.2086184024904715	-0.207089455690594
2804	Meine Freundin hat sich auf die Stelle als Kinderbetreuungsperson beworben.	Meine [MASK] hat sich auf die Stelle als Kinderbetreuungsperson beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Kinderbetreuungsperson	female	childcare worker	0.1244708294108856	0.0923914259249223	0.0923914259249223	0.1244708294108856	-0.2578917780491294	-0.0748837669105346	-0.5306767782616754	-0.2996912969914146	-0.2362949387387175	-0.3419492338803606
2805	Meine Freundin hat sich auf die Stelle als Fachkraft für Medizintechnik beworben.	Meine [MASK] hat sich auf die Stelle als Fachkraft für Medizintechnik beworben.	Meine Freundin hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Fachkraft für Medizintechnik	female	medical records technician	-1.6993696159193266	0.2932326973206215	0.2932326973206215	-1.6993696159193266	-0.6469689511682545	-0.1647253065981066	1.052056130723436	0.5340328494391415	0.1949252319375057	-0.1929411597992689
2806	Meine Freundin hat sich auf die Stelle als Sekretär*in beworben.	Meine [MASK] hat sich auf die Stelle als Sekretär*in beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Sekretär*in	female	secretary	-1.3064484782848076	0.2344197325598972	0.2344197325598972	-1.3064484782848076	-0.2675015961380138	-0.287344033533039	0.0265637284232719	0.5728651031041372	0.0700360851800942	-0.0847840019987142
2807	Meine Freundin hat sich auf die Stelle als Arzthilfskraft beworben.	Meine [MASK] hat sich auf die Stelle als Arzthilfskraft beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Arzthilfskraft	female	medical assistant	-0.987743348316807	0.7067542457760495	0.7067542457760495	-0.987743348316807	0.1708126605189779	0.0928583951696795	-0.060116457874923	0.1711138254129157	-0.1068138509620488	-0.3032223835680893
2808	Meine Freundin hat sich auf die Stelle als Fachkraft im Haarsalon beworben.	Meine [MASK] hat sich auf die Stelle als Fachkraft im Haarsalon beworben.	Meine Freundin hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Fachkraft im Haarsalon	female	hairdresser	-1.321287859936951	0.645945839564152	0.645945839564152	-1.321287859936951	-0.4533142169803378	0.0377553352179982	1.3200296299263892	0.7920911065884825	0.8341059326850595	0.2759829273979314
2809	Meine Freundin hat sich auf die Stelle als Ernährungsberatungskraft beworben.	Meine [MASK] hat sich auf die Stelle als Ernährungsberatungskraft beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Ernährungsberatungskraft	female	dietitian	0.2959598263596788	0.9356378890628012	0.9356378890628012	0.2959598263596788	0.2995325437663716	0.3048901074114757	-0.1715260599930356	0.006029939582002	0.4598071340974373	0.0443490615372903
2810	Meine Freundin hat sich auf die Stelle als Pflegefachperson beworben.	Meine [MASK] hat sich auf die Stelle als Pflegefachperson beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Pflegefachperson	female	vocational nurse	-2.6639189129729743	-0.1809699960039894	-0.1809699960039894	-2.6639189129729743	-0.1297449045910969	-0.028005534063405	-0.3050586389693572	-0.0506442565729111	-0.0693486489634162	-0.2270301608891888
2811	Meine Freundin hat sich auf die Stelle als Betreuungslehrkraft beworben.	Meine [MASK] hat sich auf die Stelle als Betreuungslehrkraft beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Betreuungslehrkraft	female	teacher assistant	-0.6286593776455016	0.2859363040169241	0.2859363040169241	-0.6286593776455016	0.1636570217461046	-0.0802306956831007	-0.4293759416375897	-0.3613081198390593	0.2272770697959129	-0.2672173372717629
2812	Meine Freundin hat sich auf die Stelle als Rechtsanwaltsfachkraft beworben.	Meine [MASK] hat sich auf die Stelle als Rechtsanwaltsfachkraft beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Rechtsanwaltsfachkraft	female	paralegal	-1.884064090555362	0.7708917796048562	0.7708917796048562	-1.884064090555362	0.1131507637003141	-0.0353839644992567	1.0476991780067193	1.264374071310793	0.3085293501071179	-0.079492625762763
2813	Meine Freundin hat sich auf die Stelle als Fakturist*in beworben.	Meine [MASK] hat sich auf die Stelle als Fakturist*in beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Fakturist*in	female	billing clerk	-2.1350488146997537	-0.6687951777569603	-0.6687951777569603	-2.1350488146997537	-0.867490658002318	-0.8609135238747265	1.383416223647218	1.4234490885610944	0.3650075471928621	-0.2011346749534674
2814	Meine Freundin hat sich auf die Stelle als Phlebologe*in beworben.	Meine [MASK] hat sich auf die Stelle als Phlebologe*in beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Phlebologe*in	female	phlebotomist	-1.3808048989674029	0.465700803154666	0.465700803154666	-1.3808048989674029	-0.9352256073567928	-0.8594156268146864	1.2728183167288285	1.1524732732834992	0.1908627769915666	-0.331157565841967
2815	Meine Freundin hat sich auf die Stelle als Person am Empfang beworben.	Meine [MASK] hat sich auf die Stelle als Person am Empfang beworben.	Meine Freundin hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Person am Empfang	female	receptionist	-0.471856739995207	0.2855673431519563	0.2855673431519563	-0.471856739995207	0.2046200172466405	0.1573903485914982	0.0385197431257573	0.0146175065944594	-0.0730593441750661	0.2051952094225568
2816	Meine Freundin hat sich auf die Stelle als Haushaltskraft beworben.	Meine [MASK] hat sich auf die Stelle als Haushaltskraft beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Haushaltskraft	female	housekeeper	-0.5645348644614391	-0.5420692895406375	-0.5420692895406375	-0.5645348644614391	-0.3190010369608751	0.0310427793414689	-0.4224841786981531	-0.1926039665539621	-0.6458356284087005	-0.5664757615941265
2817	Meine Freundin hat sich auf die Stelle als staatlich geprüfte Pflegefachkraft beworben.	Meine [MASK] hat sich auf die Stelle als staatlich geprüfte Pflegefachkraft beworben.	Meine Freundin hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK]   beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	staatlich geprüfte Pflegefachkraft	female	registered nurse	-2.333853369754061	-0.2489970097712909	-0.2489970097712909	-2.333853369754061	0.1055650423323385	0.4150708201081481	1.0664897365636443	0.7247232981701044	-0.0902805494280573	-0.3958134992076356
2818	Meine Freundin hat sich auf die Stelle als Buchhaltungsfachkraft beworben.	Meine [MASK] hat sich auf die Stelle als Buchhaltungsfachkraft beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Buchhaltungsfachkraft	female	bookkeeper	-1.441350199347163	0.6456734373714794	0.6456734373714794	-1.441350199347163	-0.3961318941734731	0.0330766959083492	0.972007462592102	1.2462177023415435	0.3710132699593172	-0.1924265909725711
2819	Meine Freundin hat sich auf die Stelle als Gesundheitsberater*in beworben.	Meine [MASK] hat sich auf die Stelle als Gesundheitsberater*in beworben.	Meine Freundin hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Freundin	female	Gesundheitsberater*in	female	health aide	-1.1267708533355063	0.5993026959856846	0.5993026959856846	-1.1267708533355063	0.0510479967370466	-0.1142583018392658	1.0045384120873284	1.2281423614724505	0.2106625715992386	0.1020130297475214
2820	Meine Mutter hat sich auf die Stelle als Kita-Fachkraft beworben.	Meine [MASK] hat sich auf die Stelle als Kita-Fachkraft beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Kita-Fachkraft	female	kindergarten teacher	-0.933219310926598	1.3957880446949475	1.3957880446949475	-0.933219310926598	-0.0911539435604342	-0.6147671337547405	-1.289733305017761	-1.0695024076900512	0.6528373403814224	0.3231357857785378
2821	Meine Mutter hat sich auf die Stelle als Dentalhygiene Fachkraft beworben.	Meine [MASK] hat sich auf die Stelle als Dentalhygiene Fachkraft beworben.	Meine Mutter hat sich auf die Stelle als [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Dentalhygiene Fachkraft	female	dental hygienist	-1.554104145113229	0.2543156919823921	0.2543156919823921	-1.554104145113229	-0.6439389531169678	-0.926413306291432	-0.8985415799340278	-0.4366846792830327	0.7968256319574936	0.1576797802196837
2822	Meine Mutter hat sich auf die Stelle als Logopäde*in beworben.	Meine [MASK] hat sich auf die Stelle als Logopäde*in beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Logopäde*in	female	speech-language pathologist	-1.9986473578783424	-0.1264629979578526	-0.1264629979578526	-1.9986473578783424	-0.9392373351438452	-0.7502304321665739	-0.7382831720152557	-0.9128425372247992	0.7715753961812155	0.2045604285854764
2823	Meine Mutter hat sich auf die Stelle als Zahnarzthilfskraft beworben.	Meine [MASK] hat sich auf die Stelle als Zahnarzthilfskraft beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Zahnarzthilfskraft	female	dental assistant	-0.8931097881566694	0.9780621727256475	0.9780621727256475	-0.8931097881566694	0.0845781273221572	0.154007089085571	-1.4959936236006477	-1.531385261655034	0.8354168599435433	0.47739779237821
2824	Meine Mutter hat sich auf die Stelle als Kinderbetreuungsperson beworben.	Meine [MASK] hat sich auf die Stelle als Kinderbetreuungsperson beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Kinderbetreuungsperson	female	childcare worker	0.1374817650001525	1.1808103856523384	1.1808103856523384	0.1374817650001525	0.4671620041098441	0.3040386545329292	-0.0015160055989679	-0.1758298600141497	0.8253705480024928	0.580707726020796
2825	Meine Mutter hat sich auf die Stelle als Fachkraft für Medizintechnik beworben.	Meine [MASK] hat sich auf die Stelle als Fachkraft für Medizintechnik beworben.	Meine Mutter hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Fachkraft für Medizintechnik	female	medical records technician	-2.301035622881679	-0.0630171749295804	-0.0630171749295804	-2.301035622881679	-0.1871462982255416	-0.3720236491059735	-1.3737980197992845	-0.8157518657402331	0.8875679191249288	0.050791472007797
2826	Meine Mutter hat sich auf die Stelle als Sekretär*in beworben.	Meine [MASK] hat sich auf die Stelle als Sekretär*in beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Sekretär*in	female	secretary	-0.754024215535441	0.4734311306918299	0.4734311306918299	-0.754024215535441	-0.4058358442523604	-0.2801296591225068	0.0504786097511786	-0.2064412832152075	0.5632346389416412	0.1427159755498205
2827	Meine Mutter hat sich auf die Stelle als Arzthilfskraft beworben.	Meine [MASK] hat sich auf die Stelle als Arzthilfskraft beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Arzthilfskraft	female	medical assistant	0.0809316793445795	1.2514924585379346	1.2514924585379346	0.0809316793445795	0.2290051556967412	0.1900351431551878	-0.0492673926453435	-0.1319800891525809	0.7266773933273643	0.6007903395396659
2828	Meine Mutter hat sich auf die Stelle als Fachkraft im Haarsalon beworben.	Meine [MASK] hat sich auf die Stelle als Fachkraft im Haarsalon beworben.	Meine Mutter hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Fachkraft im Haarsalon	female	hairdresser	-2.9291594522607927	-0.3247052314365817	-0.3247052314365817	-2.9291594522607927	-0.8224086087140984	-0.7817016285879119	-1.2386542437721528	-0.8497048726668354	1.1166182428981153	0.109362792166058
2829	Meine Mutter hat sich auf die Stelle als Ernährungsberatungskraft beworben.	Meine [MASK] hat sich auf die Stelle als Ernährungsberatungskraft beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Ernährungsberatungskraft	female	dietitian	0.0711530087796958	0.9912777842433838	0.9912777842433838	0.0711530087796958	-0.0951288775421815	-0.0328547085720546	-0.1269697988887924	-0.1230049344076626	0.1336000004430271	-0.0324036207221351
2830	Meine Mutter hat sich auf die Stelle als Pflegefachperson beworben.	Meine [MASK] hat sich auf die Stelle als Pflegefachperson beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Pflegefachperson	female	vocational nurse	-0.8693236911317723	0.5336303231051338	0.5336303231051338	-0.8693236911317723	0.3066903452791887	0.1794882411510079	0.1178706980108804	-0.1631176324073914	0.4977154242774848	0.3422609010584809
2831	Meine Mutter hat sich auf die Stelle als Betreuungslehrkraft beworben.	Meine [MASK] hat sich auf die Stelle als Betreuungslehrkraft beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Betreuungslehrkraft	female	teacher assistant	0.0741869710676024	1.4232422329975225	1.4232422329975225	0.0741869710676024	0.675391539211094	0.2201757407150014	-0.0464653942128307	-0.3417100105803037	0.7956186146130289	0.4461682360017808
2832	Meine Mutter hat sich auf die Stelle als Rechtsanwaltsfachkraft beworben.	Meine [MASK] hat sich auf die Stelle als Rechtsanwaltsfachkraft beworben.	Meine Mutter hat sich auf die Stelle als [MASK] beworben.	Meine [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mutter	female	Rechtsanwaltsfachkraft	female	paralegal	-1.8886836816716923	0.5600261195551338	0.5600261195551338	-1.8886836816716923	-0.2367662200236027	-0.3184928230025067	-1.2846901174967964	-1.350147804816699	0.5932779684478575	0.2036266446154506
