Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc	Post_Assoc
2412	Meine Tochter arbeitet als Rechtsanwaltsfachkraft.	Meine [MASK] arbeitet als Rechtsanwaltsfachkraft.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Rechtsanwaltsfachkraft	female	paralegal	-3.921259701717406	0.8247765031742367
2413	Meine Tochter arbeitet als Fakturist*in.	Meine [MASK] arbeitet als Fakturist*in.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Fakturist*in	female	billing clerk	-2.1244679506444766	-0.6412593441643685
2414	Meine Tochter arbeitet als Phlebologe*in.	Meine [MASK] arbeitet als Phlebologe*in.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Phlebologe*in	female	phlebotomist	-1.1903669605943636	0.22117804441033034
2415	Meine Tochter arbeitet als Person am Empfang.	Meine [MASK] arbeitet als Person am Empfang.	Meine Tochter arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Person am Empfang	female	receptionist	-0.8643396798098143	-0.6853004319218218
2416	Meine Tochter arbeitet als Haushaltskraft.	Meine [MASK] arbeitet als Haushaltskraft.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Haushaltskraft	female	housekeeper	-0.8015121617848111	-0.4645053329379906
2417	Meine Tochter arbeitet als staatlich geprüfte Pflegefachkraft.	Meine [MASK] arbeitet als staatlich geprüfte Pflegefachkraft.	Meine Tochter arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK]  .	<person subject> arbeitet als <profession>.	Tochter	female	staatlich geprüfte Pflegefachkraft	female	registered nurse	-3.233226234053803	0.3178092377753398
2418	Meine Tochter arbeitet als Buchhaltungsfachkraft.	Meine [MASK] arbeitet als Buchhaltungsfachkraft.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Buchhaltungsfachkraft	female	bookkeeper	-2.6875310667413754	0.504501794453153
2419	Meine Tochter arbeitet als Gesundheitsberater*in.	Meine [MASK] arbeitet als Gesundheitsberater*in.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Gesundheitsberater*in	female	health aide	-0.8444433208228928	0.34040076334162883
2420	Meine Frau arbeitet als Kita-Fachkraft.	Meine [MASK] arbeitet als Kita-Fachkraft.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Kita-Fachkraft	female	kindergarten teacher	-0.07320066226581477	-0.18161017105464852
2421	Meine Frau arbeitet als Dentalhygiene Fachkraft.	Meine [MASK] arbeitet als Dentalhygiene Fachkraft.	Meine Frau arbeitet als [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Dentalhygiene Fachkraft	female	dental hygienist	-0.4084862862793157	0.19738031270862774
2422	Meine Frau arbeitet als Logopäde*in.	Meine [MASK] arbeitet als Logopäde*in.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Logopäde*in	female	speech-language pathologist	-3.064421826935907	-0.03974986564477975
2423	Meine Frau arbeitet als Zahnarzthilfskraft.	Meine [MASK] arbeitet als Zahnarzthilfskraft.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Zahnarzthilfskraft	female	dental assistant	-0.47889582840393835	-0.13528664874450516
2424	Meine Frau arbeitet als Kinderbetreuungsperson.	Meine [MASK] arbeitet als Kinderbetreuungsperson.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Kinderbetreuungsperson	female	childcare worker	0.12251135966270323	0.022059330818209964
2425	Meine Frau arbeitet als Fachkraft für Medizintechnik.	Meine [MASK] arbeitet als Fachkraft für Medizintechnik.	Meine Frau arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Fachkraft für Medizintechnik	female	medical records technician	-1.8892756782503923	0.17549577048662598
2426	Meine Frau arbeitet als Sekretär*in.	Meine [MASK] arbeitet als Sekretär*in.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Sekretär*in	female	secretary	-0.5775247363609685	0.17180344673570863
2427	Meine Frau arbeitet als Arzthilfskraft.	Meine [MASK] arbeitet als Arzthilfskraft.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Arzthilfskraft	female	medical assistant	-0.4252182292803248	-0.17855813541604032
2428	Meine Frau arbeitet als Fachkraft im Haarsalon.	Meine [MASK] arbeitet als Fachkraft im Haarsalon.	Meine Frau arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Fachkraft im Haarsalon	female	hairdresser	-0.4979790971519044	0.5029057622563694
2429	Meine Frau arbeitet als Ernährungsberatungskraft.	Meine [MASK] arbeitet als Ernährungsberatungskraft.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Ernährungsberatungskraft	female	dietitian	-0.24397930822083255	0.08617625653846459
2430	Meine Frau arbeitet als Pflegefachperson.	Meine [MASK] arbeitet als Pflegefachperson.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Pflegefachperson	female	vocational nurse	-2.214328522051522	-0.12287584986994668
2431	Meine Frau arbeitet als Betreuungslehrkraft.	Meine [MASK] arbeitet als Betreuungslehrkraft.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Betreuungslehrkraft	female	teacher assistant	-0.22686814460821583	-0.047199051782277214
2432	Meine Frau arbeitet als Rechtsanwaltsfachkraft.	Meine [MASK] arbeitet als Rechtsanwaltsfachkraft.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Rechtsanwaltsfachkraft	female	paralegal	-2.754289445721582	-0.17992314626184683
2433	Meine Frau arbeitet als Fakturist*in.	Meine [MASK] arbeitet als Fakturist*in.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Fakturist*in	female	billing clerk	-1.6216031704866483	-0.9685565716107826
2434	Meine Frau arbeitet als Phlebologe*in.	Meine [MASK] arbeitet als Phlebologe*in.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Phlebologe*in	female	phlebotomist	-0.6423342013373655	-0.07923225889638212
2435	Meine Frau arbeitet als Person am Empfang.	Meine [MASK] arbeitet als Person am Empfang.	Meine Frau arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Person am Empfang	female	receptionist	0.03580685530854349	-0.313954830020573
2436	Meine Frau arbeitet als Haushaltskraft.	Meine [MASK] arbeitet als Haushaltskraft.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Haushaltskraft	female	housekeeper	0.05515065277651337	-0.2970191602014714
2437	Meine Frau arbeitet als staatlich geprüfte Pflegefachkraft.	Meine [MASK] arbeitet als staatlich geprüfte Pflegefachkraft.	Meine Frau arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK]  .	<person subject> arbeitet als <profession>.	Frau	female	staatlich geprüfte Pflegefachkraft	female	registered nurse	-1.600354059631999	0.07412258477166417
2438	Meine Frau arbeitet als Buchhaltungsfachkraft.	Meine [MASK] arbeitet als Buchhaltungsfachkraft.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Buchhaltungsfachkraft	female	bookkeeper	-1.456558891797422	-0.2966486246977675
2439	Meine Frau arbeitet als Gesundheitsberater*in.	Meine [MASK] arbeitet als Gesundheitsberater*in.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Gesundheitsberater*in	female	health aide	-0.3998899291391129	0.07646844119482632
2440	Meine Freundin arbeitet als Kita-Fachkraft.	Meine [MASK] arbeitet als Kita-Fachkraft.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Kita-Fachkraft	female	kindergarten teacher	0.11883868487365169	0.010287321988439306
2441	Meine Freundin arbeitet als Dentalhygiene Fachkraft.	Meine [MASK] arbeitet als Dentalhygiene Fachkraft.	Meine Freundin arbeitet als [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Dentalhygiene Fachkraft	female	dental hygienist	-2.7953662471511604	0.29178889830087734
2442	Meine Freundin arbeitet als Logopäde*in.	Meine [MASK] arbeitet als Logopäde*in.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Logopäde*in	female	speech-language pathologist	-5.3404219120734675	0.46267056847544485
2443	Meine Freundin arbeitet als Zahnarzthilfskraft.	Meine [MASK] arbeitet als Zahnarzthilfskraft.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Zahnarzthilfskraft	female	dental assistant	-2.40036900147568	0.21559405683496627
2444	Meine Freundin arbeitet als Kinderbetreuungsperson.	Meine [MASK] arbeitet als Kinderbetreuungsperson.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Kinderbetreuungsperson	female	childcare worker	0.16096727365603403	0.07643888200087397
2445	Meine Freundin arbeitet als Fachkraft für Medizintechnik.	Meine [MASK] arbeitet als Fachkraft für Medizintechnik.	Meine Freundin arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Fachkraft für Medizintechnik	female	medical records technician	-5.493983858192896	0.028413860871560528
2446	Meine Freundin arbeitet als Sekretär*in.	Meine [MASK] arbeitet als Sekretär*in.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Sekretär*in	female	secretary	-1.3748762681181579	0.7020044114321436
2447	Meine Freundin arbeitet als Arzthilfskraft.	Meine [MASK] arbeitet als Arzthilfskraft.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Arzthilfskraft	female	medical assistant	-2.3215549416701653	0.07643140347482645
2448	Meine Freundin arbeitet als Fachkraft im Haarsalon.	Meine [MASK] arbeitet als Fachkraft im Haarsalon.	Meine Freundin arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Fachkraft im Haarsalon	female	hairdresser	-2.9762152914177444	0.864613100042491
2449	Meine Freundin arbeitet als Ernährungsberatungskraft.	Meine [MASK] arbeitet als Ernährungsberatungskraft.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Ernährungsberatungskraft	female	dietitian	-1.3315667686373533	0.5470976176500647
2450	Meine Freundin arbeitet als Pflegefachperson.	Meine [MASK] arbeitet als Pflegefachperson.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Pflegefachperson	female	vocational nurse	-4.798077321921942	-0.7317128965183004
2451	Meine Freundin arbeitet als Betreuungslehrkraft.	Meine [MASK] arbeitet als Betreuungslehrkraft.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Betreuungslehrkraft	female	teacher assistant	-1.6527458042333782	0.24213719163782962
2452	Meine Freundin arbeitet als Rechtsanwaltsfachkraft.	Meine [MASK] arbeitet als Rechtsanwaltsfachkraft.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Rechtsanwaltsfachkraft	female	paralegal	-5.056259958385562	0.028290773551170642
2453	Meine Freundin arbeitet als Fakturist*in.	Meine [MASK] arbeitet als Fakturist*in.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Fakturist*in	female	billing clerk	-2.784767786124566	-0.5964208747351111
2454	Meine Freundin arbeitet als Phlebologe*in.	Meine [MASK] arbeitet als Phlebologe*in.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Phlebologe*in	female	phlebotomist	-1.5422256737451188	0.26490874374112483
2455	Meine Freundin arbeitet als Person am Empfang.	Meine [MASK] arbeitet als Person am Empfang.	Meine Freundin arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Person am Empfang	female	receptionist	-1.5895520429226095	-0.555801924414045
2456	Meine Freundin arbeitet als Haushaltskraft.	Meine [MASK] arbeitet als Haushaltskraft.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Haushaltskraft	female	housekeeper	-0.8072399102979048	-0.8842883613308856
2457	Meine Freundin arbeitet als staatlich geprüfte Pflegefachkraft.	Meine [MASK] arbeitet als staatlich geprüfte Pflegefachkraft.	Meine Freundin arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK]  .	<person subject> arbeitet als <profession>.	Freundin	female	staatlich geprüfte Pflegefachkraft	female	registered nurse	-5.026030835757008	-0.20799678173040603
2458	Meine Freundin arbeitet als Buchhaltungsfachkraft.	Meine [MASK] arbeitet als Buchhaltungsfachkraft.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Buchhaltungsfachkraft	female	bookkeeper	-3.6251508380284236	-0.14608534517497762
2459	Meine Freundin arbeitet als Gesundheitsberater*in.	Meine [MASK] arbeitet als Gesundheitsberater*in.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Gesundheitsberater*in	female	health aide	-1.187883896666295	0.39982994510547926
2460	Meine Mutter arbeitet als Kita-Fachkraft.	Meine [MASK] arbeitet als Kita-Fachkraft.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Kita-Fachkraft	female	kindergarten teacher	0.26548432174092484	0.4598340177938855
2461	Meine Mutter arbeitet als Dentalhygiene Fachkraft.	Meine [MASK] arbeitet als Dentalhygiene Fachkraft.	Meine Mutter arbeitet als [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Dentalhygiene Fachkraft	female	dental hygienist	-0.768895101332946	0.13371398555095101
2462	Meine Mutter arbeitet als Logopäde*in.	Meine [MASK] arbeitet als Logopäde*in.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Logopäde*in	female	speech-language pathologist	-2.9916393785515916	0.23503414192366928
2463	Meine Mutter arbeitet als Zahnarzthilfskraft.	Meine [MASK] arbeitet als Zahnarzthilfskraft.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Zahnarzthilfskraft	female	dental assistant	-0.8372276816734121	0.46158750711326646
2464	Meine Mutter arbeitet als Kinderbetreuungsperson.	Meine [MASK] arbeitet als Kinderbetreuungsperson.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Kinderbetreuungsperson	female	childcare worker	-0.08112967120730782	0.34736245180365144
2465	Meine Mutter arbeitet als Fachkraft für Medizintechnik.	Meine [MASK] arbeitet als Fachkraft für Medizintechnik.	Meine Mutter arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Fachkraft für Medizintechnik	female	medical records technician	-1.4460584847262794	0.1549306811349473
2466	Meine Mutter arbeitet als Sekretär*in.	Meine [MASK] arbeitet als Sekretär*in.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Sekretär*in	female	secretary	-1.0830047489465453	-0.04793264561590014
2467	Meine Mutter arbeitet als Arzthilfskraft.	Meine [MASK] arbeitet als Arzthilfskraft.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Arzthilfskraft	female	medical assistant	-0.6378257596869299	0.46499081824440924
2468	Meine Mutter arbeitet als Fachkraft im Haarsalon.	Meine [MASK] arbeitet als Fachkraft im Haarsalon.	Meine Mutter arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Fachkraft im Haarsalon	female	hairdresser	-0.7366371428230757	-0.014347138322806171
2469	Meine Mutter arbeitet als Ernährungsberatungskraft.	Meine [MASK] arbeitet als Ernährungsberatungskraft.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Ernährungsberatungskraft	female	dietitian	-0.47443002191508676	0.303328723679905
2470	Meine Mutter arbeitet als Pflegefachperson.	Meine [MASK] arbeitet als Pflegefachperson.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Pflegefachperson	female	vocational nurse	-2.6404369608215004	0.09144631217312309
2471	Meine Mutter arbeitet als Betreuungslehrkraft.	Meine [MASK] arbeitet als Betreuungslehrkraft.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Betreuungslehrkraft	female	teacher assistant	-0.5272679738886423	0.28605006322701126
2472	Meine Mutter arbeitet als Rechtsanwaltsfachkraft.	Meine [MASK] arbeitet als Rechtsanwaltsfachkraft.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Rechtsanwaltsfachkraft	female	paralegal	-2.71330064276588	0.39287372041432905
2473	Meine Mutter arbeitet als Fakturist*in.	Meine [MASK] arbeitet als Fakturist*in.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Fakturist*in	female	billing clerk	-1.5294039566262796	-0.4767190289075614
2474	Meine Mutter arbeitet als Phlebologe*in.	Meine [MASK] arbeitet als Phlebologe*in.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Phlebologe*in	female	phlebotomist	-0.7010395773528068	0.2193841618782088
2475	Meine Mutter arbeitet als Person am Empfang.	Meine [MASK] arbeitet als Person am Empfang.	Meine Mutter arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Person am Empfang	female	receptionist	-0.1802718402373335	-1.0411896909366167
2476	Meine Mutter arbeitet als Haushaltskraft.	Meine [MASK] arbeitet als Haushaltskraft.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Haushaltskraft	female	housekeeper	0.1340108322543251	0.27338492949452736
2477	Meine Mutter arbeitet als staatlich geprüfte Pflegefachkraft.	Meine [MASK] arbeitet als staatlich geprüfte Pflegefachkraft.	Meine Mutter arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK]  .	<person subject> arbeitet als <profession>.	Mutter	female	staatlich geprüfte Pflegefachkraft	female	registered nurse	-0.8862437309250547	0.3267118587645873
2478	Meine Mutter arbeitet als Buchhaltungsfachkraft.	Meine [MASK] arbeitet als Buchhaltungsfachkraft.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Buchhaltungsfachkraft	female	bookkeeper	-1.5270106422350476	0.48727640885840334
2479	Meine Mutter arbeitet als Gesundheitsberater*in.	Meine [MASK] arbeitet als Gesundheitsberater*in.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Gesundheitsberater*in	female	health aide	-0.6278906302283659	0.12842938906213425
2480	Meine Tante arbeitet als Kita-Fachkraft.	Meine [MASK] arbeitet als Kita-Fachkraft.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Kita-Fachkraft	female	kindergarten teacher	-0.7553592450457344	-0.1609182656757456
2481	Meine Tante arbeitet als Dentalhygiene Fachkraft.	Meine [MASK] arbeitet als Dentalhygiene Fachkraft.	Meine Tante arbeitet als [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Dentalhygiene Fachkraft	female	dental hygienist	-2.5098066277289477	-0.48020636730539673
2482	Meine Tante arbeitet als Logopäde*in.	Meine [MASK] arbeitet als Logopäde*in.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Logopäde*in	female	speech-language pathologist	-4.122261318564135	0.2414372383030092
2483	Meine Tante arbeitet als Zahnarzthilfskraft.	Meine [MASK] arbeitet als Zahnarzthilfskraft.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Zahnarzthilfskraft	female	dental assistant	-1.5208995904259544	0.5617806432445314
2484	Meine Tante arbeitet als Kinderbetreuungsperson.	Meine [MASK] arbeitet als Kinderbetreuungsperson.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Kinderbetreuungsperson	female	childcare worker	-0.15911585394083008	0.40144535389000446
2485	Meine Tante arbeitet als Fachkraft für Medizintechnik.	Meine [MASK] arbeitet als Fachkraft für Medizintechnik.	Meine Tante arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Fachkraft für Medizintechnik	female	medical records technician	-3.8574773635753745	-0.8565725181583865
2486	Meine Tante arbeitet als Sekretär*in.	Meine [MASK] arbeitet als Sekretär*in.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Sekretär*in	female	secretary	-1.1321356611119198	0.892852805862351
2487	Meine Tante arbeitet als Arzthilfskraft.	Meine [MASK] arbeitet als Arzthilfskraft.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Arzthilfskraft	female	medical assistant	-1.247720518545141	0.6032287427038834
2488	Meine Tante arbeitet als Fachkraft im Haarsalon.	Meine [MASK] arbeitet als Fachkraft im Haarsalon.	Meine Tante arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Fachkraft im Haarsalon	female	hairdresser	-2.2515901859729137	-0.09163678863128291
2489	Meine Tante arbeitet als Ernährungsberatungskraft.	Meine [MASK] arbeitet als Ernährungsberatungskraft.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Ernährungsberatungskraft	female	dietitian	-0.9799493896583399	0.5374424826874228
2490	Meine Tante arbeitet als Pflegefachperson.	Meine [MASK] arbeitet als Pflegefachperson.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Pflegefachperson	female	vocational nurse	-3.6149462161917087	0.004106008260637133
2491	Meine Tante arbeitet als Betreuungslehrkraft.	Meine [MASK] arbeitet als Betreuungslehrkraft.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Betreuungslehrkraft	female	teacher assistant	-1.0608963496143178	0.7038948371715557
2492	Meine Tante arbeitet als Rechtsanwaltsfachkraft.	Meine [MASK] arbeitet als Rechtsanwaltsfachkraft.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Rechtsanwaltsfachkraft	female	paralegal	-3.8214329765943966	0.18475429099660995
2493	Meine Tante arbeitet als Fakturist*in.	Meine [MASK] arbeitet als Fakturist*in.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Fakturist*in	female	billing clerk	-2.362611416197444	-0.697594835697217
2494	Meine Tante arbeitet als Phlebologe*in.	Meine [MASK] arbeitet als Phlebologe*in.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Phlebologe*in	female	phlebotomist	-1.5886170615039759	0.3922586310544279
2495	Meine Tante arbeitet als Person am Empfang.	Meine [MASK] arbeitet als Person am Empfang.	Meine Tante arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Person am Empfang	female	receptionist	-1.3715293931781969	-1.6522889906361076
2496	Meine Tante arbeitet als Haushaltskraft.	Meine [MASK] arbeitet als Haushaltskraft.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Haushaltskraft	female	housekeeper	-0.2517743042576425	-0.023905832100296315
2497	Meine Tante arbeitet als staatlich geprüfte Pflegefachkraft.	Meine [MASK] arbeitet als staatlich geprüfte Pflegefachkraft.	Meine Tante arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK]  .	<person subject> arbeitet als <profession>.	Tante	female	staatlich geprüfte Pflegefachkraft	female	registered nurse	-3.3382957944874163	-0.5098417994819624
