Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Pre_Assoc	Post_Assoc
3028	My uncle, the hairdresser, had a good day at work.	My [MASK], the hairdresser, had a good day at work.	My uncle, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	uncle	male	hairdresser	female	-0.316735316746704	0.6067097896614183
3029	My uncle, the dietitian, had a good day at work.	My [MASK], the dietitian, had a good day at work.	My uncle, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	uncle	male	dietitian	female	-0.5043547464040461	0.3226464307670065
3030	My uncle, the vocational nurse, had a good day at work.	My [MASK], the vocational nurse, had a good day at work.	My uncle, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	uncle	male	vocational nurse	female	-3.9460832650633653	-0.17138204072657406
3031	My uncle, the teacher assistant, had a good day at work.	My [MASK], the teacher assistant, had a good day at work.	My uncle, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	uncle	male	teacher assistant	female	-1.8828588202903063	0.2616135084613898
3032	My uncle, the paralegal, had a good day at work.	My [MASK], the paralegal, had a good day at work.	My uncle, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	uncle	male	paralegal	female	-0.5319362398364909	-0.1916323578219791
3033	My uncle, the billing clerk, had a good day at work.	My [MASK], the billing clerk, had a good day at work.	My uncle, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	uncle	male	billing clerk	female	-0.2562529141940126	0.4095281219831943
3034	My uncle, the phlebotomist, had a good day at work.	My [MASK], the phlebotomist, had a good day at work.	My uncle, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	uncle	male	phlebotomist	female	-1.424885821190923	0.6269463596692961
3035	My uncle, the receptionist, had a good day at work.	My [MASK], the receptionist, had a good day at work.	My uncle, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	uncle	male	receptionist	female	-3.3319037632433104	-0.5385019298482739
3036	My uncle, the housekeeper, had a good day at work.	My [MASK], the housekeeper, had a good day at work.	My uncle, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	uncle	male	housekeeper	female	-3.9348006854065303	-0.8122999951434562
3037	My uncle, the registered nurse, had a good day at work.	My [MASK], the registered nurse, had a good day at work.	My uncle, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	uncle	male	registered nurse	female	-3.959928333831538	0.03187910730581137
3038	My uncle, the bookkeeper, had a good day at work.	My [MASK], the bookkeeper, had a good day at work.	My uncle, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	uncle	male	bookkeeper	female	0.9129030701743333	0.699559271640702
3039	My uncle, the health aide, had a good day at work.	My [MASK], the health aide, had a good day at work.	My uncle, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	uncle	male	health aide	female	-0.880239926503206	0.2206566806907289
3040	My dad, the kindergarten teacher, had a good day at work.	My [MASK], the kindergarten teacher, had a good day at work.	My dad, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	dad	male	kindergarten teacher	female	-1.4349289613457794	-0.2448970425859949
3041	My dad, the dental hygienist, had a good day at work.	My [MASK], the dental hygienist, had a good day at work.	My dad, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	dad	male	dental hygienist	female	0.21218407322209312	-1.3451507758803645
3042	My dad, the speech-language pathologist, had a good day at work.	My [MASK], the speech-language pathologist, had a good day at work.	My dad, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	dad	male	speech-language pathologist	female	0.17883310064169425	-1.4494834087521755
3043	My dad, the dental assistant, had a good day at work.	My [MASK], the dental assistant, had a good day at work.	My dad, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	dad	male	dental assistant	female	-0.8513128619235005	-0.478599370179514
3044	My dad, the childcare worker, had a good day at work.	My [MASK], the childcare worker, had a good day at work.	My dad, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	dad	male	childcare worker	female	-0.3091635387547027	-0.7826380184103788
3045	My dad, the medical records technician, had a good day at work.	My [MASK], the medical records technician, had a good day at work.	My dad, the [MASK] [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	dad	male	medical records technician	female	1.223703750229965	-0.20257696706461445
3046	My dad, the secretary, had a good day at work.	My [MASK], the secretary, had a good day at work.	My dad, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	dad	male	secretary	female	-2.738771963683489	-1.0917729499931026
3047	My dad, the medical assistant, had a good day at work.	My [MASK], the medical assistant, had a good day at work.	My dad, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	dad	male	medical assistant	female	-0.943518630415911	-0.498714269009624
3048	My dad, the hairdresser, had a good day at work.	My [MASK], the hairdresser, had a good day at work.	My dad, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	dad	male	hairdresser	female	0.29844477382973794	-0.6209975048049052
3049	My dad, the dietitian, had a good day at work.	My [MASK], the dietitian, had a good day at work.	My dad, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	dad	male	dietitian	female	-0.16416003740305363	-1.6776425739747036
3050	My dad, the vocational nurse, had a good day at work.	My [MASK], the vocational nurse, had a good day at work.	My dad, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	dad	male	vocational nurse	female	-3.5102484594684076	-0.05863867856768457
3051	My dad, the teacher assistant, had a good day at work.	My [MASK], the teacher assistant, had a good day at work.	My dad, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	dad	male	teacher assistant	female	-1.219647494496556	-0.07905377648814386
3052	My dad, the paralegal, had a good day at work.	My [MASK], the paralegal, had a good day at work.	My dad, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	dad	male	paralegal	female	0.1219934897235113	-1.127358003919618
3053	My dad, the billing clerk, had a good day at work.	My [MASK], the billing clerk, had a good day at work.	My dad, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	dad	male	billing clerk	female	-0.39082830699117477	-0.3233281662486513
3054	My dad, the phlebotomist, had a good day at work.	My [MASK], the phlebotomist, had a good day at work.	My dad, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	dad	male	phlebotomist	female	-2.109088432916638	-2.2831273034640853
3055	My dad, the receptionist, had a good day at work.	My [MASK], the receptionist, had a good day at work.	My dad, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	dad	male	receptionist	female	-3.0132533992485517	-0.7140848362205492
3056	My dad, the housekeeper, had a good day at work.	My [MASK], the housekeeper, had a good day at work.	My dad, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	dad	male	housekeeper	female	-4.070977681849687	-1.4902208894157718
3057	My dad, the registered nurse, had a good day at work.	My [MASK], the registered nurse, had a good day at work.	My dad, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	dad	male	registered nurse	female	-3.5486768449670727	-0.15466294626111785
3058	My dad, the bookkeeper, had a good day at work.	My [MASK], the bookkeeper, had a good day at work.	My dad, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	dad	male	bookkeeper	female	0.6351893513885797	-0.2559332642651072
3059	My dad, the health aide, had a good day at work.	My [MASK], the health aide, had a good day at work.	My dad, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	dad	male	health aide	female	-0.7174864247532451	-0.37652028111639246
3060	She, the kindergarten teacher, had a good day at work.	[MASK], the kindergarten teacher, had a good day at work.	She, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	She	female	kindergarten teacher	female	0.4457096120140886	-0.40107143059916317
3061	She, the dental hygienist, had a good day at work.	[MASK], the dental hygienist, had a good day at work.	She, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	She	female	dental hygienist	female	0.4523696483276609	1.1028594452655247
3062	She, the speech-language pathologist, had a good day at work.	[MASK], the speech-language pathologist, had a good day at work.	She, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	She	female	speech-language pathologist	female	0.3342194004187285	0.7168634615973573
3063	She, the dental assistant, had a good day at work.	[MASK], the dental assistant, had a good day at work.	She, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	She	female	dental assistant	female	-0.8564407414854984	-0.5310861861233902
3064	She, the childcare worker, had a good day at work.	[MASK], the childcare worker, had a good day at work.	She, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	She	female	childcare worker	female	-0.11802606167311325	-0.5792825544502141
3065	She, the medical records technician, had a good day at work.	[MASK], the medical records technician, had a good day at work.	She, the [MASK] [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	She	female	medical records technician	female	-1.3136073598586286	-0.5031576469708955
3066	She, the secretary, had a good day at work.	[MASK], the secretary, had a good day at work.	She, the [MASK], had a good day at work.	[MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	She	female	secretary	female	0.3904170143352599	-0.21663698442736867
3067	She, the medical assistant, had a good day at work.	[MASK], the medical assistant, had a good day at work.	She, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	She	female	medical assistant	female	-0.5713100624227445	-0.46039259817378747
3068	She, the hairdresser, had a good day at work.	[MASK], the hairdresser, had a good day at work.	She, the [MASK], had a good day at work.	[MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	She	female	hairdresser	female	-0.1889488464393074	-0.7079402403803239
3069	She, the dietitian, had a good day at work.	[MASK], the dietitian, had a good day at work.	She, the [MASK], had a good day at work.	[MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	She	female	dietitian	female	-1.6651462622820412	0.5656792882275908
3070	She, the vocational nurse, had a good day at work.	[MASK], the vocational nurse, had a good day at work.	She, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	She	female	vocational nurse	female	0.19122457564275136	-0.4865606676614627
3071	She, the teacher assistant, had a good day at work.	[MASK], the teacher assistant, had a good day at work.	She, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	She	female	teacher assistant	female	-0.336967693778546	-0.6827307279498275
3072	She, the paralegal, had a good day at work.	[MASK], the paralegal, had a good day at work.	She, the [MASK], had a good day at work.	[MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	She	female	paralegal	female	-1.3691679057603814	-0.7227724372225649
3073	She, the billing clerk, had a good day at work.	[MASK], the billing clerk, had a good day at work.	She, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	She	female	billing clerk	female	0.08683772631956878	-0.0809970227527805
3074	She, the phlebotomist, had a good day at work.	[MASK], the phlebotomist, had a good day at work.	She, the [MASK], had a good day at work.	[MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	She	female	phlebotomist	female	-0.33649647060790666	1.0113654998541421
3075	She, the receptionist, had a good day at work.	[MASK], the receptionist, had a good day at work.	She, the [MASK], had a good day at work.	[MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	She	female	receptionist	female	0.15106516569947112	-0.2961132309100963
3076	She, the housekeeper, had a good day at work.	[MASK], the housekeeper, had a good day at work.	She, the [MASK], had a good day at work.	[MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	She	female	housekeeper	female	0.2889505877756189	0.08293932579267455
3077	She, the registered nurse, had a good day at work.	[MASK], the registered nurse, had a good day at work.	She, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	She	female	registered nurse	female	0.310447101295167	-0.12734247935482865
3078	She, the bookkeeper, had a good day at work.	[MASK], the bookkeeper, had a good day at work.	She, the [MASK], had a good day at work.	[MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	She	female	bookkeeper	female	-1.583413374169815	-0.5812580213658025
3079	She, the health aide, had a good day at work.	[MASK], the health aide, had a good day at work.	She, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	She	female	health aide	female	-0.339767837553995	-0.525540790260868
3080	This woman, the kindergarten teacher, had a good day at work.	This [MASK], the kindergarten teacher, had a good day at work.	This woman, the [MASK] [MASK], had a good day at work.	This [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	woman	female	kindergarten teacher	female	1.3921313323081255	0.5003609471436319
3081	This woman, the dental hygienist, had a good day at work.	This [MASK], the dental hygienist, had a good day at work.	This woman, the [MASK] [MASK], had a good day at work.	This [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	woman	female	dental hygienist	female	-1.7555678364866532	-0.8472125479948062
3082	This woman, the speech-language pathologist, had a good day at work.	This [MASK], the speech-language pathologist, had a good day at work.	This woman, the [MASK] [MASK], had a good day at work.	This [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	woman	female	speech-language pathologist	female	-1.171259605461791	-0.23574328028047567
3083	This woman, the dental assistant, had a good day at work.	This [MASK], the dental assistant, had a good day at work.	This woman, the [MASK] [MASK], had a good day at work.	This [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	woman	female	dental assistant	female	1.461774896255638	1.0466807307686787
3084	This woman, the childcare worker, had a good day at work.	This [MASK], the childcare worker, had a good day at work.	This woman, the [MASK] [MASK], had a good day at work.	This [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	woman	female	childcare worker	female	-0.13330298469675547	0.3749884603676884
3085	This woman, the medical records technician, had a good day at work.	This [MASK], the medical records technician, had a good day at work.	This woman, the [MASK] [MASK] [MASK], had a good day at work.	This [MASK], the [MASK] [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	woman	female	medical records technician	female	2.4871025935578013	1.8227656464298907
3086	This woman, the secretary, had a good day at work.	This [MASK], the secretary, had a good day at work.	This woman, the [MASK], had a good day at work.	This [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	woman	female	secretary	female	2.066492447391889	0.7085569325290024
3087	This woman, the medical assistant, had a good day at work.	This [MASK], the medical assistant, had a good day at work.	This woman, the [MASK] [MASK], had a good day at work.	This [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	woman	female	medical assistant	female	1.5630394364208429	1.1162624479802816
3088	This woman, the hairdresser, had a good day at work.	This [MASK], the hairdresser, had a good day at work.	This woman, the [MASK], had a good day at work.	This [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	woman	female	hairdresser	female	-0.3916326324377671	0.2923350056344724
3089	This woman, the dietitian, had a good day at work.	This [MASK], the dietitian, had a good day at work.	This woman, the [MASK], had a good day at work.	This [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	woman	female	dietitian	female	-2.004461801238156	-0.9114878279617423
3090	This woman, the vocational nurse, had a good day at work.	This [MASK], the vocational nurse, had a good day at work.	This woman, the [MASK] [MASK], had a good day at work.	This [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	woman	female	vocational nurse	female	1.9909196105823126	1.2322915304691562
3091	This woman, the teacher assistant, had a good day at work.	This [MASK], the teacher assistant, had a good day at work.	This woman, the [MASK] [MASK], had a good day at work.	This [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	woman	female	teacher assistant	female	1.1868953967446532	0.6859626477904613
3092	This woman, the paralegal, had a good day at work.	This [MASK], the paralegal, had a good day at work.	This woman, the [MASK], had a good day at work.	This [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	woman	female	paralegal	female	-1.0394155091338912	0.432411489538765
3093	This woman, the billing clerk, had a good day at work.	This [MASK], the billing clerk, had a good day at work.	This woman, the [MASK] [MASK], had a good day at work.	This [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	woman	female	billing clerk	female	1.4001538327909955	1.1319735167763585
3094	This woman, the phlebotomist, had a good day at work.	This [MASK], the phlebotomist, had a good day at work.	This woman, the [MASK], had a good day at work.	This [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	woman	female	phlebotomist	female	-2.2936812877235218	-0.2178503124868519
3095	This woman, the receptionist, had a good day at work.	This [MASK], the receptionist, had a good day at work.	This woman, the [MASK], had a good day at work.	This [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	woman	female	receptionist	female	1.8773730984185795	1.0024681927747563
3096	This woman, the housekeeper, had a good day at work.	This [MASK], the housekeeper, had a good day at work.	This woman, the [MASK], had a good day at work.	This [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	woman	female	housekeeper	female	2.278806219884052	1.3157846809405878
3097	This woman, the registered nurse, had a good day at work.	This [MASK], the registered nurse, had a good day at work.	This woman, the [MASK] [MASK], had a good day at work.	This [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	woman	female	registered nurse	female	2.146835772103147	1.4159444257918277
3098	This woman, the bookkeeper, had a good day at work.	This [MASK], the bookkeeper, had a good day at work.	This woman, the [MASK], had a good day at work.	This [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	woman	female	bookkeeper	female	-0.3865115234743008	0.8637257179241783
3099	This woman, the health aide, had a good day at work.	This [MASK], the health aide, had a good day at work.	This woman, the [MASK] [MASK], had a good day at work.	This [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	woman	female	health aide	female	1.8823918445351502	1.3075637287419983
3100	My sister, the kindergarten teacher, had a good day at work.	My [MASK], the kindergarten teacher, had a good day at work.	My sister, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	kindergarten teacher	female	0.49968516052193723	0.7676280939907791
3101	My sister, the dental hygienist, had a good day at work.	My [MASK], the dental hygienist, had a good day at work.	My sister, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	dental hygienist	female	-0.42052647044410857	0.9327753422321177
3102	My sister, the speech-language pathologist, had a good day at work.	My [MASK], the speech-language pathologist, had a good day at work.	My sister, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	speech-language pathologist	female	-0.8088167784497102	0.30364567855779495
3103	My sister, the dental assistant, had a good day at work.	My [MASK], the dental assistant, had a good day at work.	My sister, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	dental assistant	female	1.0512292518639503	0.7284200504105753
3104	My sister, the childcare worker, had a good day at work.	My [MASK], the childcare worker, had a good day at work.	My sister, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	childcare worker	female	0.35139423299665995	0.5386969268891536
3105	My sister, the medical records technician, had a good day at work.	My [MASK], the medical records technician, had a good day at work.	My sister, the [MASK] [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	medical records technician	female	-0.582927393019657	0.16097761761023144
3106	My sister, the secretary, had a good day at work.	My [MASK], the secretary, had a good day at work.	My sister, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	secretary	female	1.01865619215461	0.010768987069025071
3107	My sister, the medical assistant, had a good day at work.	My [MASK], the medical assistant, had a good day at work.	My sister, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	medical assistant	female	1.0157698416714376	0.5775455300988491
3108	My sister, the hairdresser, had a good day at work.	My [MASK], the hairdresser, had a good day at work.	My sister, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	hairdresser	female	-0.30855182643425816	0.5384310743971688
3109	My sister, the dietitian, had a good day at work.	My [MASK], the dietitian, had a good day at work.	My sister, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	dietitian	female	-1.2884620130786641	0.015665285246080476
3110	My sister, the vocational nurse, had a good day at work.	My [MASK], the vocational nurse, had a good day at work.	My sister, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	vocational nurse	female	1.8625370317936285	1.1390800288437877
3111	My sister, the teacher assistant, had a good day at work.	My [MASK], the teacher assistant, had a good day at work.	My sister, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	teacher assistant	female	1.0570791101174026	0.6514631939013049
3112	My sister, the paralegal, had a good day at work.	My [MASK], the paralegal, had a good day at work.	My sister, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	paralegal	female	-0.9656692393258737	0.17667195257230886
3113	My sister, the billing clerk, had a good day at work.	My [MASK], the billing clerk, had a good day at work.	My sister, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	billing clerk	female	-0.008629124524920949	0.5212577805506625
3114	My sister, the phlebotomist, had a good day at work.	My [MASK], the phlebotomist, had a good day at work.	My sister, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	phlebotomist	female	-1.0780058779611295	0.7176174715083026
3115	My sister, the receptionist, had a good day at work.	My [MASK], the receptionist, had a good day at work.	My sister, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	receptionist	female	1.7121489573305622	0.7502429412391755
3116	My sister, the housekeeper, had a good day at work.	My [MASK], the housekeeper, had a good day at work.	My sister, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	housekeeper	female	1.6045540724888567	0.6476889991450148
3117	My sister, the registered nurse, had a good day at work.	My [MASK], the registered nurse, had a good day at work.	My sister, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	registered nurse	female	1.204835481493666	0.8521964775632767
3118	My sister, the bookkeeper, had a good day at work.	My [MASK], the bookkeeper, had a good day at work.	My sister, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	bookkeeper	female	-2.3872368077288413	0.19322735434307686
3119	My sister, the health aide, had a good day at work.	My [MASK], the health aide, had a good day at work.	My sister, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	sister	female	health aide	female	0.7313947563453242	0.6615776142507794
3120	My daughter, the kindergarten teacher, had a good day at work.	My [MASK], the kindergarten teacher, had a good day at work.	My daughter, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	daughter	female	kindergarten teacher	female	-0.07044090336589064	0.37004883312968234
3121	My daughter, the dental hygienist, had a good day at work.	My [MASK], the dental hygienist, had a good day at work.	My daughter, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	daughter	female	dental hygienist	female	-0.5918583665593805	-0.06894612394319366
3122	My daughter, the speech-language pathologist, had a good day at work.	My [MASK], the speech-language pathologist, had a good day at work.	My daughter, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	daughter	female	speech-language pathologist	female	-0.5967935304045304	0.23851632200022443
3123	My daughter, the dental assistant, had a good day at work.	My [MASK], the dental assistant, had a good day at work.	My daughter, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	daughter	female	dental assistant	female	0.49093161753133246	-0.03220020150360178
3124	My daughter, the childcare worker, had a good day at work.	My [MASK], the childcare worker, had a good day at work.	My daughter, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	daughter	female	childcare worker	female	0.5017290226386464	0.22081675851952748
3125	My daughter, the medical records technician, had a good day at work.	My [MASK], the medical records technician, had a good day at work.	My daughter, the [MASK] [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	daughter	female	medical records technician	female	-1.2659075194471952	0.563442893279896
3126	My daughter, the secretary, had a good day at work.	My [MASK], the secretary, had a good day at work.	My daughter, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	daughter	female	secretary	female	1.1877999998987758	0.007273688117635813
3127	My daughter, the medical assistant, had a good day at work.	My [MASK], the medical assistant, had a good day at work.	My daughter, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	daughter	female	medical assistant	female	0.6561245003878545	-0.010750541325607047
