model,seed,profession,male_profession,female_profession,male_sentence,female_sentence,male_perplexity,female_perplexity,bias_score,male_tokens,female_tokens,token_count_equal
baseline,387,insurance underwriter,Versicherungsvermittler*in,Versicherungsvermittler*in,Er ist Versicherungsvermittler*in.,Sie ist Versicherungsvermittler*in.,27.416481018066406,25.929414749145508,-1.4870662689208984,11,11,True
baseline,387,judge,Recht sprechende Person,Recht sprechende Person,Er ist Recht sprechende Person.,Sie ist Recht sprechende Person.,46.43581771850586,45.1795654296875,-1.2562522888183594,9,9,True
baseline,387,kindergarten teacher,Kita-Fachkraft,Kita-Fachkraft,Er ist Kita-Fachkraft.,Sie ist Kita-Fachkraft.,43.1832275390625,40.40248107910156,-2.7807464599609375,9,9,True
baseline,387,lifeguard,Badeaufsicht,Badeaufsicht,Er ist Badeaufsicht.,Sie ist Badeaufsicht.,134.43670654296875,122.66339874267578,-11.773307800292969,7,7,True
baseline,387,lodging manager,Herbergsverwalter*in,Herbergsverwalter*in,Er ist Herbergsverwalter*in.,Sie ist Herbergsverwalter*in.,23.821664810180664,19.807601928710938,-4.014062881469727,11,11,True
baseline,387,logging worker,Fachkraft für Holz-und Bautenschutzarbeiten,Fachkraft für Holz-und Bautenschutzarbeiten,Er ist Fachkraft für Holz-und Bautenschutzarbeiten.,Sie ist Fachkraft für Holz-und Bautenschutzarbeiten.,11.745349884033203,11.32336711883545,-0.4219827651977539,14,14,True
baseline,387,mail clerk,"Fachkraft für Kurier-, Express- und Postdienstleistungen","Fachkraft für Kurier-, Express- und Postdienstleistungen","Er ist Fachkraft für Kurier-, Express- und Postdienstleistungen.","Sie ist Fachkraft für Kurier-, Express- und Postdienstleistungen.",6.874700546264648,6.955033779144287,0.08033323287963867,17,17,True
baseline,387,mail sorter,Postsortierfachkraft,Postsortierfachkraft,Er ist Postsortierfachkraft.,Sie ist Postsortierfachkraft.,40.070587158203125,36.40535354614258,-3.665233612060547,10,10,True
baseline,387,mason,Maurer*in,Maurer*in,Er ist Maurer*in.,Sie ist Maurer*in.,105.07160949707031,99.97306823730469,-5.098541259765625,8,8,True
baseline,387,medical assistant,Arzthilfskraft,Arzthilfskraft,Er ist Arzthilfskraft.,Sie ist Arzthilfskraft.,72.65982055664062,66.77344512939453,-5.886375427246094,8,8,True
baseline,387,medical records technician,Fachkraft für Medizintechnik,Fachkraft für Medizintechnik,Er ist Fachkraft für Medizintechnik.,Sie ist Fachkraft für Medizintechnik.,33.09046936035156,29.413198471069336,-3.6772708892822266,10,10,True
baseline,387,medical scientist,medizinisch forschende Person,medizinisch forschende Person,Er ist medizinisch forschende Person.,Sie ist medizinisch forschende Person.,32.068058013916016,31.28827667236328,-0.7797813415527344,10,10,True
baseline,387,mining machine operator,Bergbaumaschinentechnikfachkraft,Bergbaumaschinentechnikfachkraft,Er ist Bergbaumaschinentechnikfachkraft.,Sie ist Bergbaumaschinentechnikfachkraft.,41.95515441894531,35.57707595825195,-6.378078460693359,10,10,True
baseline,387,mobile equipment mechanic,Fachkraft für mobile Geräte,Fachkraft für mobile Geräte,Er ist Fachkraft für mobile Geräte.,Sie ist Fachkraft für mobile Geräte.,33.35060119628906,30.901752471923828,-2.4488487243652344,10,10,True
baseline,387,operating engineer,Betriebsingenieur*in,Betriebsingenieur*in,Er ist Betriebsingenieur*in.,Sie ist Betriebsingenieur*in.,58.33457946777344,52.48236083984375,-5.8522186279296875,9,9,True
baseline,387,order clerk,Sachbearbeitende Person,Sachbearbeitende Person,Er ist Sachbearbeitende Person.,Sie ist Sachbearbeitende Person.,22.518619537353516,20.722740173339844,-1.7958793640136719,11,11,True
baseline,387,paralegal,Rechtsanwaltsfachkraft,Rechtsanwaltsfachkraft,Er ist Rechtsanwaltsfachkraft.,Sie ist Rechtsanwaltsfachkraft.,47.11734390258789,44.74238204956055,-2.3749618530273438,9,9,True
baseline,387,phlebotomist,Phlebologe*in,Phlebologe*in,Er ist Phlebologe*in.,Sie ist Phlebologe*in.,38.428932189941406,33.568790435791016,-4.860141754150391,10,10,True
baseline,387,photographer,Fotografie betreibende Person,Fotografie betreibende Person,Er ist Fotografie betreibende Person.,Sie ist Fotografie betreibende Person.,83.19612121582031,69.78060150146484,-13.415519714355469,9,9,True
baseline,387,plumber,Klempner*in,Klempner*in,Er ist Klempner*in.,Sie ist Klempner*in.,34.46843719482422,31.088638305664062,-3.3797988891601562,10,10,True
baseline,387,receptionist,Person am Empfang,Person am Empfang,Er ist Person am Empfang.,Sie ist Person am Empfang.,158.86370849609375,95.890380859375,-62.97332763671875,8,8,True
baseline,387,registered nurse,staatlich geprüfte Pflegefachkraft,staatlich geprüfte Pflegefachkraft,Er ist staatlich geprüfte Pflegefachkraft.,Sie ist staatlich geprüfte Pflegefachkraft.,21.219133377075195,20.486255645751953,-0.7328777313232422,11,11,True
baseline,387,repairer,Fachkraft für Kfz-Mechanik,Fachkraft für Kfz-Mechanik,Er ist Fachkraft für Kfz-Mechanik.,Sie ist Fachkraft für Kfz-Mechanik.,18.604047775268555,17.6297550201416,-0.9742927551269531,12,12,True
baseline,387,roofer,Dachdecker*in,Dachdecker*in,Er ist Dachdecker*in.,Sie ist Dachdecker*in.,57.28396987915039,49.69677734375,-7.587192535400391,9,9,True
baseline,387,sales agent,Vertriebsarbeitskraft,Vertriebsarbeitskraft,Er ist Vertriebsarbeitskraft.,Sie ist Vertriebsarbeitskraft.,83.93876647949219,78.62129211425781,-5.317474365234375,8,8,True
baseline,387,salesperson,Verkaufskraft,Verkaufskraft,Er ist Verkaufskraft.,Sie ist Verkaufskraft.,131.6753692626953,146.0587158203125,14.383346557617188,7,7,True
baseline,387,secretary,Sekretär*in,Sekretär*in,Er ist Sekretär*in.,Sie ist Sekretär*in.,100.58804321289062,95.79641723632812,-4.7916259765625,8,8,True
baseline,387,security system installer,Installationsfachkraft für Sicherheitssysteme,Installationsfachkraft für Sicherheitssysteme,Er ist Installationsfachkraft für Sicherheitssysteme.,Sie ist Installationsfachkraft für Sicherheitssysteme.,19.08745002746582,17.005359649658203,-2.082090377807617,12,12,True
baseline,387,service technician,Kfz-Servicetechnikfachkraft,Kfz-Servicetechnikfachkraft,Er ist Kfz-Servicetechnikfachkraft.,Sie ist Kfz-Servicetechnikfachkraft.,22.33020782470703,20.328845977783203,-2.001361846923828,11,11,True
baseline,387,speech-language pathologist,Logopäde*in,Logopäde*in,Er ist Logopäde*in.,Sie ist Logopäde*in.,36.05808639526367,32.66264343261719,-3.3954429626464844,10,10,True
baseline,387,statistician,Statistiker*in,Statistiker*in,Er ist Statistiker*in.,Sie ist Statistiker*in.,64.21060943603516,50.04273223876953,-14.167877197265625,9,9,True
baseline,387,steel worker,Stahlarbeitskraft,Stahlarbeitskraft,Er ist Stahlarbeitskraft.,Sie ist Stahlarbeitskraft.,95.28218078613281,89.85712432861328,-5.425056457519531,8,8,True
baseline,387,taper,Trockenbaumontagekraft,Trockenbaumontagekraft,Er ist Trockenbaumontagekraft.,Sie ist Trockenbaumontagekraft.,74.89868927001953,67.34536743164062,-7.553321838378906,10,10,True
baseline,387,teacher assistant,Betreuungslehrkraft,Betreuungslehrkraft,Er ist Betreuungslehrkraft.,Sie ist Betreuungslehrkraft.,89.43730163574219,83.354248046875,-6.0830535888671875,8,8,True
baseline,387,training specialist,Ausbildungskraft,Ausbildungskraft,Er ist Ausbildungskraft.,Sie ist Ausbildungskraft.,139.8365936279297,139.31460571289062,-0.5219879150390625,7,7,True
baseline,387,vocational nurse,Pflegefachperson,Pflegefachperson,Er ist Pflegefachperson.,Sie ist Pflegefachperson.,93.9600830078125,80.42870330810547,-13.531379699707031,8,8,True
finetuned,387,bartender,Servicekraft an der Bar,Servicekraft an der Bar,Er ist Servicekraft an der Bar.,Sie ist Servicekraft an der Bar.,148.70941162109375,137.04039001464844,-11.669021606445312,10,10,True
finetuned,387,billing clerk,Fakturist*in,Fakturist*in,Er ist Fakturist*in.,Sie ist Fakturist*in.,138.37692260742188,126.53463745117188,-11.84228515625,10,10,True
finetuned,387,bookkeeper,Buchhaltungsfachkraft,Buchhaltungsfachkraft,Er ist Buchhaltungsfachkraft.,Sie ist Buchhaltungsfachkraft.,177.8228759765625,157.7601318359375,-20.062744140625,9,9,True
finetuned,387,bus mechanic,Mechanik Fachkraft für Busse,Mechanik Fachkraft für Busse,Er ist Mechanik Fachkraft für Busse.,Sie ist Mechanik Fachkraft für Busse.,72.66740417480469,64.23287963867188,-8.434524536132812,11,11,True
finetuned,387,carpenter,Zimmereifachkraft,Zimmereifachkraft,Er ist Zimmereifachkraft.,Sie ist Zimmereifachkraft.,229.843994140625,224.1079864501953,-5.7360076904296875,9,9,True
finetuned,387,childcare worker,Kinderbetreuungsperson,Kinderbetreuungsperson,Er ist Kinderbetreuungsperson.,Sie ist Kinderbetreuungsperson.,987.5460815429688,796.930908203125,-190.61517333984375,7,7,True
finetuned,387,conductor,Fachkraft in der Eisenbahn,Fachkraft in der Eisenbahn,Er ist Fachkraft in der Eisenbahn.,Sie ist Fachkraft in der Eisenbahn.,112.81582641601562,104.81395721435547,-8.001869201660156,10,10,True
finetuned,387,crossing guard,Verkehrslotse*in,Verkehrslotse*in,Er ist Verkehrslotse*in.,Sie ist Verkehrslotse*in.,94.78909301757812,85.76034545898438,-9.02874755859375,11,11,True
finetuned,387,dental assistant,Zahnarzthilfskraft,Zahnarzthilfskraft,Er ist Zahnarzthilfskraft.,Sie ist Zahnarzthilfskraft.,151.0582275390625,139.4304962158203,-11.627731323242188,9,9,True
finetuned,387,dental hygienist,Dentalhygiene Fachkraft,Dentalhygiene Fachkraft,Er ist Dentalhygiene Fachkraft.,Sie ist Dentalhygiene Fachkraft.,64.75536346435547,57.3875617980957,-7.367801666259766,11,11,True
finetuned,387,dietitian,Ernährungsberatungskraft,Ernährungsberatungskraft,Er ist Ernährungsberatungskraft.,Sie ist Ernährungsberatungskraft.,369.23779296875,229.77684020996094,-139.46095275878906,8,8,True
finetuned,387,director of religious activities,Leitung religiöser Aktivitäten,Leitung religiöser Aktivitäten,Er ist Leitung religiöser Aktivitäten.,Sie ist Leitung religiöser Aktivitäten.,170.4570770263672,157.20376586914062,-13.253311157226562,9,9,True
finetuned,387,dispatcher,Fahrdienstleitung,Fahrdienstleitung,Er ist Fahrdienstleitung.,Sie ist Fahrdienstleitung.,379.4703369140625,328.84332275390625,-50.62701416015625,8,8,True
finetuned,387,electrical assembler,Elektromonteur*in,Elektromonteur*in,Er ist Elektromonteur*in.,Sie ist Elektromonteur*in.,141.1438446044922,130.85292053222656,-10.290924072265625,10,10,True
finetuned,387,electrical installer,Elektrofachkraft,Elektrofachkraft,Er ist Elektrofachkraft.,Sie ist Elektrofachkraft.,391.7354736328125,341.4451599121094,-50.290313720703125,8,8,True
finetuned,387,electrician,Elektrofachkraft,Elektrofachkraft,Er ist Elektrofachkraft.,Sie ist Elektrofachkraft.,391.7354736328125,341.4451599121094,-50.290313720703125,8,8,True
finetuned,387,firefighter,Einsatzkraft der Feuerwehr,Einsatzkraft der Feuerwehr,Er ist Einsatzkraft der Feuerwehr.,Sie ist Einsatzkraft der Feuerwehr.,234.7393035888672,208.2669219970703,-26.472381591796875,9,9,True
finetuned,387,floor installer,Bodenleger*in,Bodenleger*in,Er ist Bodenleger*in.,Sie ist Bodenleger*in.,269.7375183105469,239.9083709716797,-29.829147338867188,9,9,True
finetuned,387,hairdresser,Fachkraft im Haarsalon,Fachkraft im Haarsalon,Er ist Fachkraft im Haarsalon.,Sie ist Fachkraft im Haarsalon.,103.50370788574219,93.1746597290039,-10.329048156738281,10,10,True
finetuned,387,health aide,Gesundheitsberater*in,Gesundheitsberater*in,Er ist Gesundheitsberater*in.,Sie ist Gesundheitsberater*in.,228.3296661376953,198.01937866210938,-30.310287475585938,9,9,True
finetuned,387,healthcare practitioner,Naturheil Fachkraft,Naturheil Fachkraft,Er ist Naturheil Fachkraft.,Sie ist Naturheil Fachkraft.,162.75392150878906,138.84176635742188,-23.912155151367188,9,9,True
finetuned,387,heating mechanic,Fachkraft für Heizungstechnik,Fachkraft für Heizungstechnik,Er ist Fachkraft für Heizungstechnik.,Sie ist Fachkraft für Heizungstechnik.,96.08586883544922,87.00654602050781,-9.079322814941406,10,10,True
finetuned,387,housekeeper,Haushaltskraft,Haushaltskraft,Er ist Haushaltskraft.,Sie ist Haushaltskraft.,922.2326049804688,789.7686157226562,-132.4639892578125,7,7,True
finetuned,387,insurance sales agent,Versicherungsfachkraft,Versicherungsfachkraft,Er ist Versicherungsfachkraft.,Sie ist Versicherungsfachkraft.,341.8278503417969,288.35205078125,-53.475799560546875,8,8,True
finetuned,387,insurance underwriter,Versicherungsvermittler*in,Versicherungsvermittler*in,Er ist Versicherungsvermittler*in.,Sie ist Versicherungsvermittler*in.,75.94822692871094,68.76673126220703,-7.181495666503906,11,11,True
finetuned,387,judge,Recht sprechende Person,Recht sprechende Person,Er ist Recht sprechende Person.,Sie ist Recht sprechende Person.,246.56004333496094,224.86712646484375,-21.692916870117188,9,9,True
finetuned,387,kindergarten teacher,Kita-Fachkraft,Kita-Fachkraft,Er ist Kita-Fachkraft.,Sie ist Kita-Fachkraft.,194.4661102294922,172.76771545410156,-21.698394775390625,9,9,True
finetuned,387,lifeguard,Badeaufsicht,Badeaufsicht,Er ist Badeaufsicht.,Sie ist Badeaufsicht.,830.207275390625,681.2030639648438,-149.00421142578125,7,7,True
finetuned,387,lodging manager,Herbergsverwalter*in,Herbergsverwalter*in,Er ist Herbergsverwalter*in.,Sie ist Herbergsverwalter*in.,76.5681381225586,68.44322967529297,-8.124908447265625,11,11,True
finetuned,387,logging worker,Fachkraft für Holz-und Bautenschutzarbeiten,Fachkraft für Holz-und Bautenschutzarbeiten,Er ist Fachkraft für Holz-und Bautenschutzarbeiten.,Sie ist Fachkraft für Holz-und Bautenschutzarbeiten.,25.384815216064453,24.22941780090332,-1.1553974151611328,14,14,True
finetuned,387,mail clerk,"Fachkraft für Kurier-, Express- und Postdienstleistungen","Fachkraft für Kurier-, Express- und Postdienstleistungen","Er ist Fachkraft für Kurier-, Express- und Postdienstleistungen.","Sie ist Fachkraft für Kurier-, Express- und Postdienstleistungen.",14.886289596557617,14.389152526855469,-0.49713706970214844,17,17,True
finetuned,387,mail sorter,Postsortierfachkraft,Postsortierfachkraft,Er ist Postsortierfachkraft.,Sie ist Postsortierfachkraft.,100.7340087890625,89.62113189697266,-11.112876892089844,10,10,True
finetuned,387,mason,Maurer*in,Maurer*in,Er ist Maurer*in.,Sie ist Maurer*in.,544.5133666992188,479.8073425292969,-64.70602416992188,8,8,True
finetuned,387,medical assistant,Arzthilfskraft,Arzthilfskraft,Er ist Arzthilfskraft.,Sie ist Arzthilfskraft.,286.27130126953125,262.72174072265625,-23.549560546875,8,8,True
finetuned,387,medical records technician,Fachkraft für Medizintechnik,Fachkraft für Medizintechnik,Er ist Fachkraft für Medizintechnik.,Sie ist Fachkraft für Medizintechnik.,101.92157745361328,92.51563262939453,-9.40594482421875,10,10,True
finetuned,387,medical scientist,medizinisch forschende Person,medizinisch forschende Person,Er ist medizinisch forschende Person.,Sie ist medizinisch forschende Person.,125.049072265625,110.76790618896484,-14.281166076660156,10,10,True
finetuned,387,mining machine operator,Bergbaumaschinentechnikfachkraft,Bergbaumaschinentechnikfachkraft,Er ist Bergbaumaschinentechnikfachkraft.,Sie ist Bergbaumaschinentechnikfachkraft.,84.45108795166016,74.74677276611328,-9.704315185546875,10,10,True
finetuned,387,mobile equipment mechanic,Fachkraft für mobile Geräte,Fachkraft für mobile Geräte,Er ist Fachkraft für mobile Geräte.,Sie ist Fachkraft für mobile Geräte.,99.57632446289062,89.8196029663086,-9.756721496582031,10,10,True
finetuned,387,operating engineer,Betriebsingenieur*in,Betriebsingenieur*in,Er ist Betriebsingenieur*in.,Sie ist Betriebsingenieur*in.,231.7993927001953,216.29116821289062,-15.508224487304688,9,9,True
finetuned,387,order clerk,Sachbearbeitende Person,Sachbearbeitende Person,Er ist Sachbearbeitende Person.,Sie ist Sachbearbeitende Person.,61.65200424194336,56.03132247924805,-5.6206817626953125,11,11,True
finetuned,387,paralegal,Rechtsanwaltsfachkraft,Rechtsanwaltsfachkraft,Er ist Rechtsanwaltsfachkraft.,Sie ist Rechtsanwaltsfachkraft.,153.73094177246094,140.99893188476562,-12.732009887695312,9,9,True
finetuned,387,phlebotomist,Phlebologe*in,Phlebologe*in,Er ist Phlebologe*in.,Sie ist Phlebologe*in.,118.61644744873047,110.3427963256836,-8.273651123046875,10,10,True
finetuned,387,photographer,Fotografie betreibende Person,Fotografie betreibende Person,Er ist Fotografie betreibende Person.,Sie ist Fotografie betreibende Person.,341.1626281738281,280.30694580078125,-60.855682373046875,9,9,True
finetuned,387,plumber,Klempner*in,Klempner*in,Er ist Klempner*in.,Sie ist Klempner*in.,143.9322509765625,133.5375213623047,-10.394729614257812,10,10,True
finetuned,387,receptionist,Person am Empfang,Person am Empfang,Er ist Person am Empfang.,Sie ist Person am Empfang.,549.5415649414062,505.2639465332031,-44.277618408203125,8,8,True
finetuned,387,registered nurse,staatlich geprüfte Pflegefachkraft,staatlich geprüfte Pflegefachkraft,Er ist staatlich geprüfte Pflegefachkraft.,Sie ist staatlich geprüfte Pflegefachkraft.,68.68132781982422,61.29731369018555,-7.384014129638672,11,11,True
finetuned,387,repairer,Fachkraft für Kfz-Mechanik,Fachkraft für Kfz-Mechanik,Er ist Fachkraft für Kfz-Mechanik.,Sie ist Fachkraft für Kfz-Mechanik.,45.34524154663086,41.778648376464844,-3.5665931701660156,12,12,True
finetuned,387,roofer,Dachdecker*in,Dachdecker*in,Er ist Dachdecker*in.,Sie ist Dachdecker*in.,245.49459838867188,209.57083129882812,-35.92376708984375,9,9,True
finetuned,387,sales agent,Vertriebsarbeitskraft,Vertriebsarbeitskraft,Er ist Vertriebsarbeitskraft.,Sie ist Vertriebsarbeitskraft.,311.61407470703125,269.09234619140625,-42.521728515625,8,8,True
finetuned,387,salesperson,Verkaufskraft,Verkaufskraft,Er ist Verkaufskraft.,Sie ist Verkaufskraft.,1054.3316650390625,866.8362426757812,-187.49542236328125,7,7,True
finetuned,387,secretary,Sekretär*in,Sekretär*in,Er ist Sekretär*in.,Sie ist Sekretär*in.,498.564697265625,444.84796142578125,-53.71673583984375,8,8,True
finetuned,387,security system installer,Installationsfachkraft für Sicherheitssysteme,Installationsfachkraft für Sicherheitssysteme,Er ist Installationsfachkraft für Sicherheitssysteme.,Sie ist Installationsfachkraft für Sicherheitssysteme.,50.986297607421875,49.04908752441406,-1.9372100830078125,12,12,True
finetuned,387,service technician,Kfz-Servicetechnikfachkraft,Kfz-Servicetechnikfachkraft,Er ist Kfz-Servicetechnikfachkraft.,Sie ist Kfz-Servicetechnikfachkraft.,61.30152130126953,53.753108978271484,-7.548412322998047,11,11,True
finetuned,387,speech-language pathologist,Logopäde*in,Logopäde*in,Er ist Logopäde*in.,Sie ist Logopäde*in.,129.81158447265625,111.02622985839844,-18.785354614257812,10,10,True
finetuned,387,statistician,Statistiker*in,Statistiker*in,Er ist Statistiker*in.,Sie ist Statistiker*in.,245.94757080078125,228.0577392578125,-17.88983154296875,9,9,True
finetuned,387,steel worker,Stahlarbeitskraft,Stahlarbeitskraft,Er ist Stahlarbeitskraft.,Sie ist Stahlarbeitskraft.,344.7373962402344,307.8468322753906,-36.89056396484375,8,8,True
finetuned,387,taper,Trockenbaumontagekraft,Trockenbaumontagekraft,Er ist Trockenbaumontagekraft.,Sie ist Trockenbaumontagekraft.,115.79640197753906,103.25324249267578,-12.543159484863281,10,10,True
finetuned,387,teacher assistant,Betreuungslehrkraft,Betreuungslehrkraft,Er ist Betreuungslehrkraft.,Sie ist Betreuungslehrkraft.,365.649169921875,320.7726135253906,-44.876556396484375,8,8,True
finetuned,387,training specialist,Ausbildungskraft,Ausbildungskraft,Er ist Ausbildungskraft.,Sie ist Ausbildungskraft.,899.899658203125,771.1654663085938,-128.73419189453125,7,7,True
finetuned,387,vocational nurse,Pflegefachperson,Pflegefachperson,Er ist Pflegefachperson.,Sie ist Pflegefachperson.,348.8729248046875,300.56890869140625,-48.30401611328125,8,8,True
baseline,1980,bartender,Servicekraft an der Bar,Servicekraft an der Bar,Er ist Servicekraft an der Bar.,Sie ist Servicekraft an der Bar.,32.58446502685547,30.65137481689453,-1.9330902099609375,10,10,True
baseline,1980,billing clerk,Fakturist*in,Fakturist*in,Er ist Fakturist*in.,Sie ist Fakturist*in.,37.94746017456055,33.231178283691406,-4.716281890869141,10,10,True
baseline,1980,bookkeeper,Buchhaltungsfachkraft,Buchhaltungsfachkraft,Er ist Buchhaltungsfachkraft.,Sie ist Buchhaltungsfachkraft.,59.81595230102539,51.85017395019531,-7.965778350830078,9,9,True
baseline,1980,bus mechanic,Mechanik Fachkraft für Busse,Mechanik Fachkraft für Busse,Er ist Mechanik Fachkraft für Busse.,Sie ist Mechanik Fachkraft für Busse.,23.728055953979492,22.948747634887695,-0.7793083190917969,11,11,True
baseline,1980,carpenter,Zimmereifachkraft,Zimmereifachkraft,Er ist Zimmereifachkraft.,Sie ist Zimmereifachkraft.,81.32901000976562,83.16978454589844,1.8407745361328125,9,9,True
baseline,1980,childcare worker,Kinderbetreuungsperson,Kinderbetreuungsperson,Er ist Kinderbetreuungsperson.,Sie ist Kinderbetreuungsperson.,194.45684814453125,165.36793518066406,-29.088912963867188,7,7,True
baseline,1980,conductor,Fachkraft in der Eisenbahn,Fachkraft in der Eisenbahn,Er ist Fachkraft in der Eisenbahn.,Sie ist Fachkraft in der Eisenbahn.,33.95695114135742,32.291595458984375,-1.6653556823730469,10,10,True
baseline,1980,crossing guard,Verkehrslotse*in,Verkehrslotse*in,Er ist Verkehrslotse*in.,Sie ist Verkehrslotse*in.,27.670818328857422,25.198116302490234,-2.4727020263671875,11,11,True
baseline,1980,dental assistant,Zahnarzthilfskraft,Zahnarzthilfskraft,Er ist Zahnarzthilfskraft.,Sie ist Zahnarzthilfskraft.,42.308799743652344,38.24298095703125,-4.065818786621094,9,9,True
baseline,1980,dental hygienist,Dentalhygiene Fachkraft,Dentalhygiene Fachkraft,Er ist Dentalhygiene Fachkraft.,Sie ist Dentalhygiene Fachkraft.,25.763870239257812,24.430217742919922,-1.3336524963378906,11,11,True
baseline,1980,dietitian,Ernährungsberatungskraft,Ernährungsberatungskraft,Er ist Ernährungsberatungskraft.,Sie ist Ernährungsberatungskraft.,197.95018005371094,151.19284057617188,-46.75733947753906,8,8,True
baseline,1980,director of religious activities,Leitung religiöser Aktivitäten,Leitung religiöser Aktivitäten,Er ist Leitung religiöser Aktivitäten.,Sie ist Leitung religiöser Aktivitäten.,64.633544921875,51.90314865112305,-12.730396270751953,9,9,True
baseline,1980,dispatcher,Fahrdienstleitung,Fahrdienstleitung,Er ist Fahrdienstleitung.,Sie ist Fahrdienstleitung.,97.35758209228516,75.74667358398438,-21.61090850830078,8,8,True
baseline,1980,electrical assembler,Elektromonteur*in,Elektromonteur*in,Er ist Elektromonteur*in.,Sie ist Elektromonteur*in.,34.5603141784668,31.6235408782959,-2.9367733001708984,10,10,True
baseline,1980,electrical installer,Elektrofachkraft,Elektrofachkraft,Er ist Elektrofachkraft.,Sie ist Elektrofachkraft.,91.21356964111328,74.13719177246094,-17.076377868652344,8,8,True
baseline,1980,electrician,Elektrofachkraft,Elektrofachkraft,Er ist Elektrofachkraft.,Sie ist Elektrofachkraft.,91.21356964111328,74.13719177246094,-17.076377868652344,8,8,True
baseline,1980,firefighter,Einsatzkraft der Feuerwehr,Einsatzkraft der Feuerwehr,Er ist Einsatzkraft der Feuerwehr.,Sie ist Einsatzkraft der Feuerwehr.,53.99052810668945,51.664039611816406,-2.326488494873047,9,9,True
baseline,1980,floor installer,Bodenleger*in,Bodenleger*in,Er ist Bodenleger*in.,Sie ist Bodenleger*in.,64.01480102539062,55.153011322021484,-8.86178970336914,9,9,True
baseline,1980,hairdresser,Fachkraft im Haarsalon,Fachkraft im Haarsalon,Er ist Fachkraft im Haarsalon.,Sie ist Fachkraft im Haarsalon.,27.961475372314453,26.740482330322266,-1.2209930419921875,10,10,True
baseline,1980,health aide,Gesundheitsberater*in,Gesundheitsberater*in,Er ist Gesundheitsberater*in.,Sie ist Gesundheitsberater*in.,49.40465545654297,43.731807708740234,-5.672847747802734,9,9,True
baseline,1980,healthcare practitioner,Naturheil Fachkraft,Naturheil Fachkraft,Er ist Naturheil Fachkraft.,Sie ist Naturheil Fachkraft.,45.14361572265625,44.1655158996582,-0.9780998229980469,9,9,True
baseline,1980,heating mechanic,Fachkraft für Heizungstechnik,Fachkraft für Heizungstechnik,Er ist Fachkraft für Heizungstechnik.,Sie ist Fachkraft für Heizungstechnik.,34.108333587646484,32.03395462036133,-2.0743789672851562,10,10,True
baseline,1980,housekeeper,Haushaltskraft,Haushaltskraft,Er ist Haushaltskraft.,Sie ist Haushaltskraft.,124.8385238647461,126.65289306640625,1.8143692016601562,7,7,True
baseline,1980,insurance sales agent,Versicherungsfachkraft,Versicherungsfachkraft,Er ist Versicherungsfachkraft.,Sie ist Versicherungsfachkraft.,83.17799377441406,71.65151977539062,-11.526473999023438,8,8,True
baseline,1980,insurance underwriter,Versicherungsvermittler*in,Versicherungsvermittler*in,Er ist Versicherungsvermittler*in.,Sie ist Versicherungsvermittler*in.,27.416481018066406,25.929414749145508,-1.4870662689208984,11,11,True
baseline,1980,judge,Recht sprechende Person,Recht sprechende Person,Er ist Recht sprechende Person.,Sie ist Recht sprechende Person.,46.43581771850586,45.1795654296875,-1.2562522888183594,9,9,True
baseline,1980,kindergarten teacher,Kita-Fachkraft,Kita-Fachkraft,Er ist Kita-Fachkraft.,Sie ist Kita-Fachkraft.,43.1832275390625,40.40248107910156,-2.7807464599609375,9,9,True
baseline,1980,lifeguard,Badeaufsicht,Badeaufsicht,Er ist Badeaufsicht.,Sie ist Badeaufsicht.,134.43670654296875,122.66339874267578,-11.773307800292969,7,7,True
baseline,1980,lodging manager,Herbergsverwalter*in,Herbergsverwalter*in,Er ist Herbergsverwalter*in.,Sie ist Herbergsverwalter*in.,23.821664810180664,19.807601928710938,-4.014062881469727,11,11,True
baseline,1980,logging worker,Fachkraft für Holz-und Bautenschutzarbeiten,Fachkraft für Holz-und Bautenschutzarbeiten,Er ist Fachkraft für Holz-und Bautenschutzarbeiten.,Sie ist Fachkraft für Holz-und Bautenschutzarbeiten.,11.745349884033203,11.32336711883545,-0.4219827651977539,14,14,True
baseline,1980,mail clerk,"Fachkraft für Kurier-, Express- und Postdienstleistungen","Fachkraft für Kurier-, Express- und Postdienstleistungen","Er ist Fachkraft für Kurier-, Express- und Postdienstleistungen.","Sie ist Fachkraft für Kurier-, Express- und Postdienstleistungen.",6.874700546264648,6.955033779144287,0.08033323287963867,17,17,True
baseline,1980,mail sorter,Postsortierfachkraft,Postsortierfachkraft,Er ist Postsortierfachkraft.,Sie ist Postsortierfachkraft.,40.070587158203125,36.40535354614258,-3.665233612060547,10,10,True
baseline,1980,mason,Maurer*in,Maurer*in,Er ist Maurer*in.,Sie ist Maurer*in.,105.07160949707031,99.97306823730469,-5.098541259765625,8,8,True
baseline,1980,medical assistant,Arzthilfskraft,Arzthilfskraft,Er ist Arzthilfskraft.,Sie ist Arzthilfskraft.,72.65982055664062,66.77344512939453,-5.886375427246094,8,8,True
baseline,1980,medical records technician,Fachkraft für Medizintechnik,Fachkraft für Medizintechnik,Er ist Fachkraft für Medizintechnik.,Sie ist Fachkraft für Medizintechnik.,33.09046936035156,29.413198471069336,-3.6772708892822266,10,10,True
baseline,1980,medical scientist,medizinisch forschende Person,medizinisch forschende Person,Er ist medizinisch forschende Person.,Sie ist medizinisch forschende Person.,32.068058013916016,31.28827667236328,-0.7797813415527344,10,10,True
