Unnamed: 0,Sentence,Sent_TM,Sent_AM,Sent_TAM,Template,Person,Gender,Profession,Prof_Gender,Profession_EN,dbmdz_HF_Assoc,dbmdz_Pre_Assoc,google_bert_HF_Assoc,google_bert_Pre_Assoc,deepset_bert_HF_Assoc,deepset_bert_Pre_Assoc,distilbert_HF_Assoc,distilbert_Pre_Assoc,gelectra_HF_Assoc,gelectra_Pre_Assoc,dbmdz_Post_Assoc,google_bert_Post_Assoc,deepset_bert_Post_Assoc,distilbert_Post_Assoc,gelectra_Post_Assoc
2654,Mein Vater hat sich auf die Stelle als Phlebologe*in beworben.,Mein [MASK] hat sich auf die Stelle als Phlebologe*in beworben.,Mein Vater hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Vater,male,Phlebologe*in,female,phlebotomist,-1.6821073294171176,-1.6821073294171176,0.2382232155966766,0.2382232155966766,-0.7918399343705221,-0.7918399343705221,-0.3160140033447938,-0.3160140033447938,-0.5181368882555099,0.9044074408242918,-0.028557964461855823,-1.0747898293540876,-0.40543138841148785,-0.9299753372979792,-0.445866042841106
2655,Mein Vater hat sich auf die Stelle als Person am Empfang beworben.,Mein [MASK] hat sich auf die Stelle als Person am Empfang beworben.,Mein Vater hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Vater,male,Person am Empfang,female,receptionist,-0.5623598080808936,-0.5623598080808936,-0.480865756766214,-0.480865756766214,0.1639772882190768,0.1639772882190768,-0.3245097459940167,-0.3245097459940167,0.7836446324210238,0.4164316159722238,-0.19422346806971952,0.07347681129006636,-0.028705060907707265,-0.17944698264903933,0.2066987724722914
2656,Mein Vater hat sich auf die Stelle als Haushaltskraft beworben.,Mein [MASK] hat sich auf die Stelle als Haushaltskraft beworben.,Mein Vater hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Vater,male,Haushaltskraft,female,housekeeper,-0.147216119044782,-0.147216119044782,0.2554059416383293,0.2554059416383293,-0.1364109074588367,-0.1364109074588367,0.3536660700617158,0.3536660700617158,0.2240486277024945,0.2840737291613863,0.27148119784141234,0.03747105220653663,0.18858825406434918,0.4120775146892164,0.06042345871294312
2657,Mein Vater hat sich auf die Stelle als staatlich geprüfte Pflegefachkraft beworben.,Mein [MASK] hat sich auf die Stelle als staatlich geprüfte Pflegefachkraft beworben.,Mein Vater hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK]   beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Vater,male,staatlich geprüfte Pflegefachkraft,female,registered nurse,-1.6030504507475247,-1.6030504507475247,-0.0090860157257245,-0.0090860157257245,0.1123852991759494,0.1123852991759494,-0.2086218525810243,-0.2086218525810243,0.2946903788107348,0.6221577472004806,-0.9608774362009822,-2.579186707251223,-0.7452772148476576,-0.374301543512264,-0.8537628922008728
2658,Mein Vater hat sich auf die Stelle als Buchhaltungsfachkraft beworben.,Mein [MASK] hat sich auf die Stelle als Buchhaltungsfachkraft beworben.,Mein Vater hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Vater,male,Buchhaltungsfachkraft,female,bookkeeper,-1.3093756302731636,-1.3093756302731636,-0.1684664061281461,-0.1684664061281461,-1.0158102465557908,-1.0158102465557908,0.3744758493151751,0.3744758493151751,0.4640229890993503,0.2986934651834081,0.14539719037429105,-1.7642318989408092,-0.5772821210480478,0.2396960097823329,0.04524387165917804
2659,Mein Vater hat sich auf die Stelle als Gesundheitsberater*in beworben.,Mein [MASK] hat sich auf die Stelle als Gesundheitsberater*in beworben.,Mein Vater hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Vater,male,Gesundheitsberater*in,female,health aide,-1.557705428608213,-1.557705428608213,-0.2278980301447612,-0.2278980301447612,-0.8889080179742584,-0.8889080179742584,0.1187842928717786,0.1187842928717786,0.1645152496614391,0.4420216916106854,0.0568474885832659,0.028043144057726593,-0.28258680081597043,0.18338761057647682,-0.01454821510280329
2660,Mein Onkel hat sich auf die Stelle als Kita-Fachkraft beworben.,Mein [MASK] hat sich auf die Stelle als Kita-Fachkraft beworben.,Mein Onkel hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Onkel,male,Kita-Fachkraft,female,kindergarten teacher,-2.5174230895442027,-2.5174230895442027,0.4764862128945974,0.4764862128945974,-0.2865005520247005,-0.2865005520247005,-0.2738949056928618,-0.2738949056928618,-0.7732091024296186,-0.2936619869783887,-0.7634666143928479,0.5754928747299369,0.5354194350344248,-0.1830432621722759,-0.1794498421406172
2661,Mein Onkel hat sich auf die Stelle als Dentalhygiene Fachkraft beworben.,Mein [MASK] hat sich auf die Stelle als Dentalhygiene Fachkraft beworben.,Mein Onkel hat sich auf die Stelle als [MASK] [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Onkel,male,Dentalhygiene Fachkraft,female,dental hygienist,-0.050154802633899,-0.050154802633899,0.6486426030469301,0.6486426030469301,0.4921150939186542,0.4921150939186542,-0.2164621061995812,-0.2164621061995812,-0.4090674517840406,-0.6609617628610779,0.0634637224431892,0.16727209723235506,0.27793125075827085,0.4814435862844592,0.2668959655504459
2662,Mein Onkel hat sich auf die Stelle als Logopäde*in beworben.,Mein [MASK] hat sich auf die Stelle als Logopäde*in beworben.,Mein Onkel hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Onkel,male,Logopäde*in,female,speech-language pathologist,-0.7218416911658416,-0.7218416911658416,0.1514760999050046,0.1514760999050046,0.3543900419839227,0.3543900419839227,0.2259389006563611,0.2259389006563611,-0.162238908528587,0.3340393294670308,-0.2624433886133525,0.7466793831032164,0.5364539199760512,1.1302727735414206,0.3238084289250747
2663,Mein Onkel hat sich auf die Stelle als Zahnarzthilfskraft beworben.,Mein [MASK] hat sich auf die Stelle als Zahnarzthilfskraft beworben.,Mein Onkel hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Onkel,male,Zahnarzthilfskraft,female,dental assistant,1.1655662693726374,1.1655662693726374,0.4197051544285552,0.4197051544285552,0.0713729122122058,0.0713729122122058,0.4476496643931197,0.4476496643931197,-0.6379813471979521,-0.0977250123086427,-0.08905295439483198,-0.6431761589356734,1.5759109320997269,0.14538661654276547,0.018865210362049967
2664,Mein Onkel hat sich auf die Stelle als Kinderbetreuungsperson beworben.,Mein [MASK] hat sich auf die Stelle als Kinderbetreuungsperson beworben.,Mein Onkel hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Onkel,male,Kinderbetreuungsperson,female,childcare worker,-1.102319687282053,-1.102319687282053,0.4268089469480404,0.4268089469480404,-0.6972042964359846,-0.6972042964359846,-0.2846754862494647,-0.2846754862494647,0.0514448275933604,0.1119708451423755,-0.08087961606891743,-0.5726098311376249,-0.6143809884586158,-0.15059780386361762,0.06355597628728189
2665,Mein Onkel hat sich auf die Stelle als Fachkraft für Medizintechnik beworben.,Mein [MASK] hat sich auf die Stelle als Fachkraft für Medizintechnik beworben.,Mein Onkel hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Onkel,male,Fachkraft für Medizintechnik,female,medical records technician,-0.4554346103458587,-0.4554346103458587,0.3941986820478325,0.3941986820478325,0.3408370260618925,0.3408370260618925,-0.2139574915473074,-0.2139574915473074,0.1528770765762643,-0.2538059339544702,-0.8179263460121671,-0.08283111136600235,0.5102901055453584,0.5580804248678625,0.20550429612393395
2666,Mein Onkel hat sich auf die Stelle als Sekretär*in beworben.,Mein [MASK] hat sich auf die Stelle als Sekretär*in beworben.,Mein Onkel hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Onkel,male,Sekretär*in,female,secretary,-0.3849771602682726,-0.3849771602682726,0.4390337307335538,0.4390337307335538,0.3043431507201727,0.3043431507201727,0.4788013053724224,0.4788013053724224,0.1046799505462378,0.6400352670637699,0.5534536947533543,0.6310771782211488,-0.03426561868059709,0.28197572473215976,0.039902820727359296
2667,Mein Onkel hat sich auf die Stelle als Arzthilfskraft beworben.,Mein [MASK] hat sich auf die Stelle als Arzthilfskraft beworben.,Mein Onkel hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Onkel,male,Arzthilfskraft,female,medical assistant,-0.454022331382941,-0.454022331382941,0.3749938607548331,0.3749938607548331,-0.0491863230725699,-0.0491863230725699,0.3894324584037665,0.3894324584037665,-0.0164455945352964,0.0562513910403176,-0.24989142427762495,-0.4880649894006294,-0.23355300434285353,0.2877139724782808,0.20545814685237304
2668,Mein Onkel hat sich auf die Stelle als Fachkraft im Haarsalon beworben.,Mein [MASK] hat sich auf die Stelle als Fachkraft im Haarsalon beworben.,Mein Onkel hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Onkel,male,Fachkraft im Haarsalon,female,hairdresser,-0.2498190320786749,-0.2498190320786749,0.7450312684660324,0.7450312684660324,0.0369160141487197,0.0369160141487197,0.4666391760818595,0.4666391760818595,0.3482188306979867,-0.2780051710249137,0.047862417030560434,0.3902950039546397,0.4368449492744259,1.4120157626685024,0.13631876002293897
2669,Mein Onkel hat sich auf die Stelle als Ernährungsberatungskraft beworben.,Mein [MASK] hat sich auf die Stelle als Ernährungsberatungskraft beworben.,Mein Onkel hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Onkel,male,Ernährungsberatungskraft,female,dietitian,-1.2600532723042013,-1.2600532723042013,0.2771628416739179,0.2771628416739179,-0.2800738804195835,-0.2800738804195835,-0.193481756983449,-0.193481756983449,0.1443109122972369,0.2679077740014803,-0.17476626889985786,-0.2604119194970341,-0.5324394346252309,0.020886154601386805,0.064742979010062
2670,Mein Onkel hat sich auf die Stelle als Pflegefachperson beworben.,Mein [MASK] hat sich auf die Stelle als Pflegefachperson beworben.,Mein Onkel hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Onkel,male,Pflegefachperson,female,vocational nurse,-2.083190947164534,-2.083190947164534,0.2669144059804396,0.2669144059804396,-0.3025233363162335,-0.3025233363162335,0.2654853805517392,0.2654853805517392,-0.1595091213399593,0.2570048445993603,-0.418494730396167,-0.45497360410422083,-0.3293302398364644,0.11944849051956294,-0.0037229819977178495
2671,Mein Onkel hat sich auf die Stelle als Betreuungslehrkraft beworben.,Mein [MASK] hat sich auf die Stelle als Betreuungslehrkraft beworben.,Mein Onkel hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Onkel,male,Betreuungslehrkraft,female,teacher assistant,-1.4814767243293032,-1.4814767243293032,0.4743314943322675,0.4743314943322675,-0.4001497462046252,-0.4001497462046252,0.0895617985400275,0.0895617985400275,-0.0248778126134577,0.1990109954835876,-0.22874898486016618,-0.5756461211131458,-0.5660037195490487,0.20452902946882556,-0.09229113847486392
2672,Mein Onkel hat sich auf die Stelle als Rechtsanwaltsfachkraft beworben.,Mein [MASK] hat sich auf die Stelle als Rechtsanwaltsfachkraft beworben.,Mein Onkel hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Onkel,male,Rechtsanwaltsfachkraft,female,paralegal,-0.5419585441078424,-0.5419585441078424,0.3295791029156639,0.3295791029156639,-0.1288655118016145,-0.1288655118016145,0.1202311864886255,0.1202311864886255,-0.9064579407829648,-0.2624559587587883,-0.5227372503964457,-0.14899911432514218,1.225707886572135,-0.2145528853762872,-0.023644010704540724
2673,Mein Onkel hat sich auf die Stelle als Fakturist*in beworben.,Mein [MASK] hat sich auf die Stelle als Fakturist*in beworben.,Mein Onkel hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Onkel,male,Fakturist*in,female,billing clerk,0.1154503392109147,0.1154503392109147,0.3394857444718962,0.3394857444718962,-0.0498626680365465,-0.0498626680365465,0.2743106687456405,0.2743106687456405,-0.0070479418790095,0.46907210153469,0.3992566498868287,1.0753101331201302,0.20433882931833808,0.974144643251127,0.3223648272914961
2674,Mein Onkel hat sich auf die Stelle als Phlebologe*in beworben.,Mein [MASK] hat sich auf die Stelle als Phlebologe*in beworben.,Mein Onkel hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Onkel,male,Phlebologe*in,female,phlebotomist,-0.0994020133493794,-0.0994020133493794,0.3637781744173678,0.3637781744173678,0.7909885516066868,0.7909885516066868,0.5326083506355188,0.5326083506355188,-0.1493272818981278,0.3098290479353615,0.48758003535912403,1.0095684864926717,0.8591354240189369,0.991469502533766,0.11876590865781562
2675,Mein Onkel hat sich auf die Stelle als Person am Empfang beworben.,Mein [MASK] hat sich auf die Stelle als Person am Empfang beworben.,Mein Onkel hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Onkel,male,Person am Empfang,female,receptionist,-0.1969729466348906,-0.1969729466348906,-0.0767340210144796,-0.0767340210144796,-0.0560641036236975,-0.0560641036236975,-0.6548519521221177,-0.6548519521221177,0.8142213170472689,-0.1133878866518407,-0.12088731388405757,-0.5609216687965602,-0.6669239351779128,-0.4445827224310402,0.16169247739495524
2676,Mein Onkel hat sich auf die Stelle als Haushaltskraft beworben.,Mein [MASK] hat sich auf die Stelle als Haushaltskraft beworben.,Mein Onkel hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Onkel,male,Haushaltskraft,female,housekeeper,-0.6279042521570573,-0.6279042521570573,0.5272794507119412,0.5272794507119412,-0.1255810929028401,-0.1255810929028401,-0.0254518857874812,-0.0254518857874812,-0.1434955019827867,0.03623312802329,-0.1429894340683206,-0.18034329634788693,-0.32075021662316416,0.19219053606567515,0.24945356362597662
2677,Mein Onkel hat sich auf die Stelle als staatlich geprüfte Pflegefachkraft beworben.,Mein [MASK] hat sich auf die Stelle als staatlich geprüfte Pflegefachkraft beworben.,Mein Onkel hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK]   beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Onkel,male,staatlich geprüfte Pflegefachkraft,female,registered nurse,-1.1037040705953371,-1.1037040705953371,0.7726369493796239,0.7726369493796239,0.2547621077709978,0.2547621077709978,0.3108284875528458,0.3108284875528458,0.034477422565568,-0.7503065094405714,-1.1081276524106696,-0.07883577093279628,-0.014420465942232915,1.274423459794877,0.2102896441685724
2678,Mein Onkel hat sich auf die Stelle als Buchhaltungsfachkraft beworben.,Mein [MASK] hat sich auf die Stelle als Buchhaltungsfachkraft beworben.,Mein Onkel hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Onkel,male,Buchhaltungsfachkraft,female,bookkeeper,0.4047060921881821,0.4047060921881821,0.2948552396922084,0.2948552396922084,0.0717456066485689,0.0717456066485689,-0.0963169359748076,-0.0963169359748076,-0.6483466220034751,-0.1028041570508838,-0.09991169277690481,0.6678474486096005,1.1612174849980181,-0.1552272571265842,-0.2122335008614853
2679,Mein Onkel hat sich auf die Stelle als Gesundheitsberater*in beworben.,Mein [MASK] hat sich auf die Stelle als Gesundheitsberater*in beworben.,Mein Onkel hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Onkel,male,Gesundheitsberater*in,female,health aide,0.1171792658927883,0.1171792658927883,0.2869411328701266,0.2869411328701266,-0.2320629406356021,-0.2320629406356021,0.0666193003006671,0.0666193003006671,-0.36084675083055,0.4444910606457091,0.5243490415801267,0.196282738233998,0.7941237784720351,0.16510183916477764,-0.07077637543001035
2680,Mein Papa hat sich auf die Stelle als Kita-Fachkraft beworben.,Mein [MASK] hat sich auf die Stelle als Kita-Fachkraft beworben.,Mein Papa hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Papa,male,Kita-Fachkraft,female,kindergarten teacher,-1.492444054033485,-1.492444054033485,-0.0548897116041286,-0.0548897116041286,1.4635996007659244,1.4635996007659244,0.2253327156663546,0.2253327156663546,0.4568266327603755,-0.3550615073461777,0.8045262401543728,3.5227814845313934,2.0773750609920962,0.18811188591481431,-0.024332342544548555
2681,Mein Papa hat sich auf die Stelle als Dentalhygiene Fachkraft beworben.,Mein [MASK] hat sich auf die Stelle als Dentalhygiene Fachkraft beworben.,Mein Papa hat sich auf die Stelle als [MASK] [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Papa,male,Dentalhygiene Fachkraft,female,dental hygienist,-2.321685465994233,-2.321685465994233,-0.4565580578070805,-0.4565580578070805,0.9293385467252634,0.9293385467252634,-1.1911557476606431,-1.1911557476606431,0.3559470740102295,-0.6286694849963631,-0.20508196265294049,4.023640156407985,1.6421094779175174,-0.7124927985746202,0.0774186263640283
2682,Mein Papa hat sich auf die Stelle als Logopäde*in beworben.,Mein [MASK] hat sich auf die Stelle als Logopäde*in beworben.,Mein Papa hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Papa,male,Logopäde*in,female,speech-language pathologist,-2.595870749017281,-2.595870749017281,-0.0233037280021129,-0.0233037280021129,1.083565708021254,1.083565708021254,-0.2076824997156056,-0.2076824997156056,0.3055049965560513,0.7709554085403552,1.0473621313970145,4.869818391686904,2.0310723896016114,-0.6440168673552996,-0.0917108274330695
2683,Mein Papa hat sich auf die Stelle als Zahnarzthilfskraft beworben.,Mein [MASK] hat sich auf die Stelle als Zahnarzthilfskraft beworben.,Mein Papa hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Papa,male,Zahnarzthilfskraft,female,dental assistant,-1.316055952079719,-1.316055952079719,-0.1953832471571595,-0.1953832471571595,0.405053163685,0.405053163685,-1.0305598568525054,-1.0305598568525054,0.4357539134693078,-0.2705432728004432,-0.17047222183691615,-1.673254943789482,1.5462025490273101,-0.6481127931039772,0.045514236077628736
2684,Mein Papa hat sich auf die Stelle als Kinderbetreuungsperson beworben.,Mein [MASK] hat sich auf die Stelle als Kinderbetreuungsperson beworben.,Mein Papa hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Papa,male,Kinderbetreuungsperson,female,childcare worker,0.1115433018019409,0.1115433018019409,-0.1079124095703452,-0.1079124095703452,-0.1149602351628013,-0.1149602351628013,0.7575055850444716,0.7575055850444716,0.5255593190398672,0.1323420869882429,-0.13094933452497642,-1.3270785801756833,-0.3647295190656552,0.14553916191633745,-0.01965498224334663
2685,Mein Papa hat sich auf die Stelle als Fachkraft für Medizintechnik beworben.,Mein [MASK] hat sich auf die Stelle als Fachkraft für Medizintechnik beworben.,Mein Papa hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Papa,male,Fachkraft für Medizintechnik,female,medical records technician,-2.8398331291417973,-2.8398331291417973,-0.0581720723906406,-0.0581720723906406,1.7017580047119425,1.7017580047119425,-1.7135851246720648,-1.7135851246720648,0.5897524319084194,0.6911489801084443,-0.5781068036600919,2.1184389357789764,0.8779916444936368,-1.3578380303841566,0.025902683009377835
2686,Mein Papa hat sich auf die Stelle als Sekretär*in beworben.,Mein [MASK] hat sich auf die Stelle als Sekretär*in beworben.,Mein Papa hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Papa,male,Sekretär*in,female,secretary,-1.2633112125990906,-1.2633112125990906,-0.1052949194557138,-0.1052949194557138,0.3234310566481317,0.3234310566481317,-1.200187189423578,-1.200187189423578,0.752376405370305,0.513306141001781,-0.0061498163571919095,-0.06269793556790876,-0.36244921781801576,-0.8079858421217535,-0.11914050954799323
2687,Mein Papa hat sich auf die Stelle als Arzthilfskraft beworben.,Mein [MASK] hat sich auf die Stelle als Arzthilfskraft beworben.,Mein Papa hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Papa,male,Arzthilfskraft,female,medical assistant,-0.9900263421258236,-0.9900263421258236,-0.2151426117768583,-0.2151426117768583,-0.0782866294375862,-0.0782866294375862,-0.7205919677535291,-0.7205919677535291,0.4001698153544487,0.202329352765367,-0.7792129577007236,-1.383577346606339,-0.4285531868261175,-0.6518660680217371,0.08106227294830616
2688,Mein Papa hat sich auf die Stelle als Fachkraft im Haarsalon beworben.,Mein [MASK] hat sich auf die Stelle als Fachkraft im Haarsalon beworben.,Mein Papa hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Papa,male,Fachkraft im Haarsalon,female,hairdresser,-2.9704672395140257,-2.9704672395140257,-0.1441700595935337,-0.1441700595935337,2.1656755075930176,2.1656755075930176,-0.7752227392304321,-0.7752227392304321,0.9081247649377152,0.6961970523256735,-0.21933010338294975,2.930579612480342,1.1661178098591412,-0.6841399324708877,0.06126223477460056
2689,Mein Papa hat sich auf die Stelle als Ernährungsberatungskraft beworben.,Mein [MASK] hat sich auf die Stelle als Ernährungsberatungskraft beworben.,Mein Papa hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Papa,male,Ernährungsberatungskraft,female,dietitian,-0.3127717957884233,-0.3127717957884233,0.1141513479561801,0.1141513479561801,-0.2378289925471118,-0.2378289925471118,-0.5692957549954435,-0.5692957549954435,0.391860974518934,0.4013266281238777,-1.0734883248340865,-0.7308020175405695,-0.5558735603579961,-0.4757369375698672,-0.05486396165607265
2690,Mein Papa hat sich auf die Stelle als Pflegefachperson beworben.,Mein [MASK] hat sich auf die Stelle als Pflegefachperson beworben.,Mein Papa hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Papa,male,Pflegefachperson,female,vocational nurse,-2.0375908578315185,-2.0375908578315185,-0.4497804616838308,-0.4497804616838308,-0.5186201597318852,-0.5186201597318852,0.0806909785756362,0.0806909785756362,0.4071508697303964,0.2769450254791289,-0.3570006661311687,-1.4422419116655338,-0.634442597269412,0.1686676574427774,0.044023800275680494
2691,Mein Papa hat sich auf die Stelle als Betreuungslehrkraft beworben.,Mein [MASK] hat sich auf die Stelle als Betreuungslehrkraft beworben.,Mein Papa hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Papa,male,Betreuungslehrkraft,female,teacher assistant,-0.4409750348631756,-0.4409750348631756,-0.7086661538590543,-0.7086661538590543,-0.3434042835135044,-0.3434042835135044,0.1640990163213577,0.1640990163213577,0.3403652670403562,0.3013087554763348,-0.20223525433862993,-1.282060181564164,-0.24949767429976705,0.17869393043565743,0.08462448994568321
2692,Mein Papa hat sich auf die Stelle als Rechtsanwaltsfachkraft beworben.,Mein [MASK] hat sich auf die Stelle als Rechtsanwaltsfachkraft beworben.,Mein Papa hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Papa,male,Rechtsanwaltsfachkraft,female,paralegal,-2.497792899401006,-2.497792899401006,-0.4100609935264778,-0.4100609935264778,-1.2493182843187458,-1.2493182843187458,-1.8064699150456016,-1.8064699150456016,0.2465821167358382,-0.147502169698396,-0.6531316554894058,-0.6502198235558425,0.5591352266435936,-1.2536916729579533,-0.029233065097146918
2693,Mein Papa hat sich auf die Stelle als Fakturist*in beworben.,Mein [MASK] hat sich auf die Stelle als Fakturist*in beworben.,Mein Papa hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Papa,male,Fakturist*in,female,billing clerk,-3.1129483922654653,-3.1129483922654653,-0.1584533430544157,-0.1584533430544157,0.9840662394923474,0.9840662394923474,-0.9056944015685284,-0.9056944015685284,0.0338629170421723,0.6256624454790767,0.3183622671401965,5.195385444435474,1.6494920342358148,-1.556092985018759,-0.007277834176079682
2694,Mein Papa hat sich auf die Stelle als Phlebologe*in beworben.,Mein [MASK] hat sich auf die Stelle als Phlebologe*in beworben.,Mein Papa hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Papa,male,Phlebologe*in,female,phlebotomist,-3.0113935126507587,-3.0113935126507587,0.13736546146966,0.13736546146966,0.4933334136675115,0.4933334136675115,-1.259233646052927,-1.259233646052927,0.0322037044864383,0.5273905220575692,0.4426769506974769,5.3129371363483004,1.487088073174533,-1.4366659328756322,0.1639586389140721
