Unnamed: 0,Sentence,Sent_TM,Sent_AM,Sent_TAM,Template,Person,Gender,Profession,Prof_Gender,Profession_EN,dbmdz_HF_Assoc,dbmdz_Pre_Assoc,google_bert_HF_Assoc,google_bert_Pre_Assoc,deepset_bert_HF_Assoc,deepset_bert_Pre_Assoc,distilbert_HF_Assoc,distilbert_Pre_Assoc,gelectra_HF_Assoc,gelectra_Pre_Assoc,dbmdz_Post_Assoc,google_bert_Post_Assoc,deepset_bert_Post_Assoc,distilbert_Post_Assoc,gelectra_Post_Assoc
2209,Mein Bruder arbeitet als Ernährungsberatungskraft.,Mein [MASK] arbeitet als Ernährungsberatungskraft.,Mein Bruder arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Bruder,male,Ernährungsberatungskraft,female,dietitian,-1.74292853225293,-1.74292853225293,-0.4443634112834113,-0.4443634112834113,-0.3461562489278812,-0.3461562489278812,-0.2913016988608896,-0.2913016988608896,4.520386275187607,-5.356080474684667,-0.5677271034688143,-0.018960216791715823,-0.5998676422212417,0.10335348479092767,-0.06794261757269046
2210,Mein Bruder arbeitet als Pflegefachperson.,Mein [MASK] arbeitet als Pflegefachperson.,Mein Bruder arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Bruder,male,Pflegefachperson,female,vocational nurse,-3.2392662967289443,-3.2392662967289443,-0.1456495905241963,-0.1456495905241963,-0.533053389960662,-0.533053389960662,-0.6747876571547416,-0.6747876571547416,-0.5638903728578158,-1.0042547622795417,-0.780568397850001,0.1724654878387102,-0.7142764868538191,-0.3509436947662525,0.10781132580007435
2211,Mein Bruder arbeitet als Betreuungslehrkraft.,Mein [MASK] arbeitet als Betreuungslehrkraft.,Mein Bruder arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Bruder,male,Betreuungslehrkraft,female,teacher assistant,-1.9450835533986368,-1.9450835533986368,-0.1188415107341649,-0.1188415107341649,-0.3985844407296847,-0.3985844407296847,-0.5812970302284263,-0.5812970302284263,0.6609169080574544,1.2125912254823752,-0.6976050010169509,0.1762998738431687,-0.5332310981763954,-0.548329163119179,-0.04869731063239885
2212,Mein Bruder arbeitet als Rechtsanwaltsfachkraft.,Mein [MASK] arbeitet als Rechtsanwaltsfachkraft.,Mein Bruder arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Bruder,male,Rechtsanwaltsfachkraft,female,paralegal,-3.6701298543677416,-3.6701298543677416,-0.065830652965975,-0.065830652965975,-0.6516114181436498,-0.6516114181436498,-1.329061001354937,-1.329061001354937,0.8447095036298552,1.952658080347083,-0.7025730775486997,-0.0004404848251008791,-0.5253433527756038,-1.7427228395325594,0.06240425956591492
2213,Mein Bruder arbeitet als Fakturist*in.,Mein [MASK] arbeitet als Fakturist*in.,Mein Bruder arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Bruder,male,Fakturist*in,female,billing clerk,-1.5066521668064077,-1.5066521668064077,0.1228676873813035,0.1228676873813035,-0.385978569753045,-0.385978569753045,-0.2356931908826013,-0.2356931908826013,2.267922968220065,-3.6753126229785855,-0.15665699199155972,0.5370212235117707,0.08289156310419972,0.22747906300152357,0.044533559246406784
2214,Mein Bruder arbeitet als Phlebologe*in.,Mein [MASK] arbeitet als Phlebologe*in.,Mein Bruder arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Bruder,male,Phlebologe*in,female,phlebotomist,-1.0042474801276635,-1.0042474801276635,-0.0135675800700705,-0.0135675800700705,-0.586257620077932,-0.586257620077932,-0.7213180875799703,-0.7213180875799703,1.7075657133123388,0.9217021851711312,-0.41261301884776747,0.1476924006915899,-0.35362323317607247,-0.20244153988407063,-0.05659730492786086
2215,Mein Bruder arbeitet als Person am Empfang.,Mein [MASK] arbeitet als Person am Empfang.,Mein Bruder arbeitet als [MASK] [MASK] [MASK].,Mein [MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Bruder,male,Person am Empfang,female,receptionist,-0.8816761880902102,-0.8816761880902102,-1.192976083623098,-1.192976083623098,2.8273867853888124,2.8273867853888124,0.1875294397196601,0.1875294397196601,-3.925371893317836,6.172934116890049,-1.4707376289668466,-0.7725913551266169,-0.006961446057861785,1.2795912982547595,0.06271162146090535
2216,Mein Bruder arbeitet als Haushaltskraft.,Mein [MASK] arbeitet als Haushaltskraft.,Mein Bruder arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Bruder,male,Haushaltskraft,female,housekeeper,-0.2944715781011805,-0.2944715781011805,-0.1633203552045071,-0.1633203552045071,-0.331043518212349,-0.331043518212349,-0.2924993230981107,-0.2924993230981107,1.260345177330227,-1.7678478623137706,-0.45969812812610744,-0.22447732336281578,-0.38844038327984465,0.54524818173491,-0.007059608482159254
2217,Mein Bruder arbeitet als staatlich geprüfte Pflegefachkraft.,Mein [MASK] arbeitet als staatlich geprüfte Pflegefachkraft.,Mein Bruder arbeitet als [MASK] [MASK] [MASK].,Mein [MASK] arbeitet als [MASK] [MASK] [MASK]  .,<person subject> arbeitet als <profession>.,Bruder,male,staatlich geprüfte Pflegefachkraft,female,registered nurse,-4.334171672397092,-4.334171672397092,-0.2970228510451573,-0.2970228510451573,2.6596201158369843,2.6596201158369843,-1.0933015078176578,-1.0933015078176578,-1.8106787626368892,7.287891974591447,-1.0986259993599679,-0.3038562581653281,-0.46216039413271065,-1.3349777480336433,0.1908510785716972
2218,Mein Bruder arbeitet als Buchhaltungsfachkraft.,Mein [MASK] arbeitet als Buchhaltungsfachkraft.,Mein Bruder arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Bruder,male,Buchhaltungsfachkraft,female,bookkeeper,-1.691791171549738,-1.691791171549738,-0.0444005740601793,-0.0444005740601793,-0.2249900961098158,-0.2249900961098158,-1.143794899281939,-1.143794899281939,-0.4003409769404079,-0.3226039230113551,-0.5578872658492792,-0.21831262971770632,-0.07053257343753006,-1.2432485582902826,0.01293516294885465
2219,Mein Bruder arbeitet als Gesundheitsberater*in.,Mein [MASK] arbeitet als Gesundheitsberater*in.,Mein Bruder arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Bruder,male,Gesundheitsberater*in,female,health aide,-1.3462063692806765,-1.3462063692806765,-0.1451177079091797,-0.1451177079091797,-0.6542181803704645,-0.6542181803704645,-0.6708469573911576,-0.6708469573911576,0.9755865797496992,-0.0184799907705793,-0.21597568876748363,0.40147438863154095,-0.31949041490125424,0.2013787297383259,0.10993812444423307
2220,Mein Sohn arbeitet als Kita-Fachkraft.,Mein [MASK] arbeitet als Kita-Fachkraft.,Mein Sohn arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sohn,male,Kita-Fachkraft,female,kindergarten teacher,-0.4092938631397243,-0.4092938631397243,0.5954227277622571,0.5954227277622571,0.5670586439711083,0.5670586439711083,-0.1445183045428212,-0.1445183045428212,5.604117306930789,-6.0217922916651485,-0.05964782256449565,0.2937780015527369,1.5021311705239422,0.12428063662788878,-0.14200436881213355
2221,Mein Sohn arbeitet als Dentalhygiene Fachkraft.,Mein [MASK] arbeitet als Dentalhygiene Fachkraft.,Mein Sohn arbeitet als [MASK] [MASK].,Mein [MASK] arbeitet als [MASK] [MASK].,<person subject> arbeitet als <profession>.,Sohn,male,Dentalhygiene Fachkraft,female,dental hygienist,-1.600552246791052,-1.600552246791052,0.1218089497344371,0.1218089497344371,1.0115360071053976,1.0115360071053976,-0.3757161166729151,-0.3757161166729151,-0.8926883182638388,2.631339491117507,-0.25683651266180835,-0.10335854926326761,1.0515426568248982,-0.8486440915235647,-0.388044884367943
2222,Mein Sohn arbeitet als Logopäde*in.,Mein [MASK] arbeitet als Logopäde*in.,Mein Sohn arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sohn,male,Logopäde*in,female,speech-language pathologist,-2.6633559034908725,-2.6633559034908725,-0.1412656827867046,-0.1412656827867046,0.6913778536541799,0.6913778536541799,0.1483974186164021,0.1483974186164021,2.739855201581327,-2.6370138741151488,-0.40562386116460736,-0.6201953681808302,1.05763029280621,0.4934625517983187,0.007989798864305732
2223,Mein Sohn arbeitet als Zahnarzthilfskraft.,Mein [MASK] arbeitet als Zahnarzthilfskraft.,Mein Sohn arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sohn,male,Zahnarzthilfskraft,female,dental assistant,-1.8114826315649415,-1.8114826315649415,0.1372739681454292,0.1372739681454292,0.246818173791948,0.246818173791948,-0.3552033524001772,-0.3552033524001772,4.939024008307817,-5.097564934600456,-0.4839245793671784,-0.34055360921866223,0.6901841450756346,-0.35305129581494227,-0.4709421889281627
2224,Mein Sohn arbeitet als Kinderbetreuungsperson.,Mein [MASK] arbeitet als Kinderbetreuungsperson.,Mein Sohn arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sohn,male,Kinderbetreuungsperson,female,childcare worker,-1.0768060371557435,-1.0768060371557435,0.071083754502396,0.071083754502396,0.3455353528930549,0.3455353528930549,-0.05113436047118,-0.05113436047118,0.973360539274297,-2.8579573017816693,0.15129889787808368,-0.12585335863566435,0.8688991514473314,0.29320451971073697,-0.3749533091330261
2225,Mein Sohn arbeitet als Fachkraft für Medizintechnik.,Mein [MASK] arbeitet als Fachkraft für Medizintechnik.,Mein Sohn arbeitet als [MASK] [MASK] [MASK].,Mein [MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Sohn,male,Fachkraft für Medizintechnik,female,medical records technician,-1.7373994118588854,-1.7373994118588854,0.0930796095386889,0.0930796095386889,1.5096966538977523,1.5096966538977523,-0.4453848729125414,-0.4453848729125414,-3.749755971633156,5.634615578058571,-0.07086583641237577,-0.34420884685802916,1.0305860867562548,-0.8471189938883908,-0.2690314027183816
2226,Mein Sohn arbeitet als Sekretär*in.,Mein [MASK] arbeitet als Sekretär*in.,Mein Sohn arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sohn,male,Sekretär*in,female,secretary,-0.6215786836145446,-0.6215786836145446,-0.0259941868262901,-0.0259941868262901,0.0428021325524912,0.0428021325524912,0.0610648995997605,0.0610648995997605,4.479394494898952,-4.1388943848406425,0.128013050286717,-0.4583348154468685,0.2131998776048315,0.3830598295526377,-0.18003500500276526
2227,Mein Sohn arbeitet als Arzthilfskraft.,Mein [MASK] arbeitet als Arzthilfskraft.,Mein Sohn arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sohn,male,Arzthilfskraft,female,medical assistant,-1.3841318424335527,-1.3841318424335527,0.1325074763761285,0.1325074763761285,0.2729908233830383,0.2729908233830383,-0.2558325475587408,-0.2558325475587408,1.657752804019664,-2.4934046344410845,-0.381677136697026,-0.25512310458503473,0.7717755818264006,0.17258803469929707,-0.5799884573111704
2228,Mein Sohn arbeitet als Fachkraft im Haarsalon.,Mein [MASK] arbeitet als Fachkraft im Haarsalon.,Mein Sohn arbeitet als [MASK] [MASK] [MASK].,Mein [MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Sohn,male,Fachkraft im Haarsalon,female,hairdresser,-1.564514027265335,-1.564514027265335,-0.117946585983765,-0.117946585983765,1.4592974402169592,1.4592974402169592,-0.2267689300390837,-0.2267689300390837,-5.017224154716359,5.269080873693103,-0.11639049039131036,-0.12775054614509065,0.7750149887061648,-0.06706237618943532,-0.17978032086991663
2229,Mein Sohn arbeitet als Ernährungsberatungskraft.,Mein [MASK] arbeitet als Ernährungsberatungskraft.,Mein Sohn arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sohn,male,Ernährungsberatungskraft,female,dietitian,-1.4322891738322177,-1.4322891738322177,0.0509302494731406,0.0509302494731406,0.2188262075098872,0.2188262075098872,-0.1346320169054909,-0.1346320169054909,4.880025419809421,-5.284302133945086,-0.41602047812257725,-0.30616414122833785,0.6800330213465815,0.08170786935657821,-0.6113108413099979
2230,Mein Sohn arbeitet als Pflegefachperson.,Mein [MASK] arbeitet als Pflegefachperson.,Mein Sohn arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sohn,male,Pflegefachperson,female,vocational nurse,-2.137383315594265,-2.137383315594265,-0.0080104575366635,-0.0080104575366635,0.3249788676092011,0.3249788676092011,-0.2759295247717366,-0.2759295247717366,0.6971616793008536,-2.4186048355297696,0.0885360109948499,-0.04642292978390443,0.8001907350257175,-0.022317120782252817,-0.20669412413020333
2231,Mein Sohn arbeitet als Betreuungslehrkraft.,Mein [MASK] arbeitet als Betreuungslehrkraft.,Mein Sohn arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sohn,male,Betreuungslehrkraft,female,teacher assistant,-1.0763735904535567,-1.0763735904535567,0.4218204046121078,0.4218204046121078,0.6755770746622461,0.6755770746622461,-0.0666734312885156,-0.0666734312885156,1.96242390910412,-1.1103510397612273,0.20121761218578305,0.2854421825427651,1.5242079584327461,0.1078121417007081,-0.212095878189702
2232,Mein Sohn arbeitet als Rechtsanwaltsfachkraft.,Mein [MASK] arbeitet als Rechtsanwaltsfachkraft.,Mein Sohn arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sohn,male,Rechtsanwaltsfachkraft,female,paralegal,-2.6340895077854167,-2.6340895077854167,0.1427446130368697,0.1427446130368697,0.46167650853234,0.46167650853234,-0.6153827514253513,-0.6153827514253513,4.007249881813515,-2.2574854435374374,-0.17181603419220828,-0.3061846626836925,0.517606442653638,-1.028623849136963,-0.2844345565392584
2233,Mein Sohn arbeitet als Fakturist*in.,Mein [MASK] arbeitet als Fakturist*in.,Mein Sohn arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sohn,male,Fakturist*in,female,billing clerk,-1.0873767660984677,-1.0873767660984677,-0.1913870955199403,-0.1913870955199403,0.383486973836717,0.383486973836717,0.1328895456199444,0.1328895456199444,3.6572863122692185,-4.371132477228291,-0.6104610017268942,-0.4578022595161612,1.0228254268331924,0.2555351496541434,0.04906542821947662
2234,Mein Sohn arbeitet als Phlebologe*in.,Mein [MASK] arbeitet als Phlebologe*in.,Mein Sohn arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sohn,male,Phlebologe*in,female,phlebotomist,-0.4333713017152311,-0.4333713017152311,-0.3849485001473222,-0.3849485001473222,0.1958011158630347,0.1958011158630347,-0.0039241992915291,-0.0039241992915291,0.761681889023136,-2.333644545300823,-0.19517433860080646,-0.7403691627000757,0.6810160332813192,0.014125582550034361,0.052113964135047625
2235,Mein Sohn arbeitet als Person am Empfang.,Mein [MASK] arbeitet als Person am Empfang.,Mein Sohn arbeitet als [MASK] [MASK] [MASK].,Mein [MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Sohn,male,Person am Empfang,female,receptionist,-0.7052422191746223,-0.7052422191746223,-0.7670221018386936,-0.7670221018386936,0.9349230160427487,0.9349230160427487,-0.0983917056599379,-0.0983917056599379,-4.309775218289826,4.316295625746454,-0.02777028618957084,0.04407136886090251,0.9323153781048932,1.0159308652859032,0.13370114675010508
2236,Mein Sohn arbeitet als Haushaltskraft.,Mein [MASK] arbeitet als Haushaltskraft.,Mein Sohn arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sohn,male,Haushaltskraft,female,housekeeper,-0.3768137223440604,-0.3768137223440604,0.1423818399800299,0.1423818399800299,0.0784996261000686,0.0784996261000686,-0.0828339986992763,-0.0828339986992763,0.603073856119329,-1.992413325033233,-0.061543856386013084,-0.23476463472689327,-0.17397139309144177,0.2691231546122941,-0.21073672534919
2237,Mein Sohn arbeitet als staatlich geprüfte Pflegefachkraft.,Mein [MASK] arbeitet als staatlich geprüfte Pflegefachkraft.,Mein Sohn arbeitet als [MASK] [MASK] [MASK].,Mein [MASK] arbeitet als [MASK] [MASK] [MASK]  .,<person subject> arbeitet als <profession>.,Sohn,male,staatlich geprüfte Pflegefachkraft,female,registered nurse,-3.400149714952572,-3.400149714952572,-0.116334950281461,-0.116334950281461,1.3910111026201482,1.3910111026201482,-0.6317240216974168,-0.6317240216974168,-2.4099789928486564,5.5169659531188735,-0.42598705223425737,-0.8793110273870863,0.9523990432129334,-0.8407388359245384,-0.06877532632933671
2238,Mein Sohn arbeitet als Buchhaltungsfachkraft.,Mein [MASK] arbeitet als Buchhaltungsfachkraft.,Mein Sohn arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sohn,male,Buchhaltungsfachkraft,female,bookkeeper,-1.123961010401468,-1.123961010401468,0.0392604573182055,0.0392604573182055,0.3001650990171709,0.3001650990171709,-0.4001024734092426,-0.4001024734092426,1.393644282435633,-2.747704285085101,-0.28855817731773054,-0.5295318562192738,0.9864397660943925,-0.5411525288185526,-0.22548820778681103
2239,Mein Sohn arbeitet als Gesundheitsberater*in.,Mein [MASK] arbeitet als Gesundheitsberater*in.,Mein Sohn arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sohn,male,Gesundheitsberater*in,female,health aide,-0.7103277446794091,-0.7103277446794091,-0.1089542598255771,-0.1089542598255771,0.3681399187628684,0.3681399187628684,0.1267870654303397,0.1267870654303397,1.9794603849936112,-2.2885819342980724,-0.052509259534835595,-0.47991240867967805,0.8874912099944766,0.3527735238397529,-0.31830345117544256
2240,Mein Ehemann arbeitet als Kita-Fachkraft.,Mein [MASK] arbeitet als Kita-Fachkraft.,Mein Ehemann arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Kita-Fachkraft,female,kindergarten teacher,0.5690391138941786,0.5690391138941786,0.7185382735663809,0.7185382735663809,0.0522795731345192,0.0522795731345192,-0.2285865675519868,-0.2285865675519868,-3.266953616018296,-1.7809241867817325,0.01068668504974557,-0.7045158152320754,-0.5861219188838385,0.11174837346933682,0.11337037610832294
2241,Mein Ehemann arbeitet als Dentalhygiene Fachkraft.,Mein [MASK] arbeitet als Dentalhygiene Fachkraft.,Mein Ehemann arbeitet als [MASK] [MASK].,Mein [MASK] arbeitet als [MASK] [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Dentalhygiene Fachkraft,female,dental hygienist,0.5138123871022375,0.5138123871022375,0.6516627517750667,0.6516627517750667,2.046278998135429,2.046278998135429,0.2511816222155686,0.2511816222155686,-0.3829044316277308,3.9660639939888047,1.1625294481226096,-1.262069021445186,0.5011122219265706,-0.40340611981325214,0.07135162784169759
2242,Mein Ehemann arbeitet als Logopäde*in.,Mein [MASK] arbeitet als Logopäde*in.,Mein Ehemann arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Logopäde*in,female,speech-language pathologist,-2.1400357713422373,-2.1400357713422373,0.4899962317489478,0.4899962317489478,0.6562893127665881,0.6562893127665881,0.4939069951751778,0.4939069951751778,-3.228853976966481,0.215611462446323,0.5309045053112246,-0.7675598602853825,-0.5999617129723906,0.6190681391248579,-0.002465446560056109
2243,Mein Ehemann arbeitet als Zahnarzthilfskraft.,Mein [MASK] arbeitet als Zahnarzthilfskraft.,Mein Ehemann arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Zahnarzthilfskraft,female,dental assistant,-0.4823506844150256,-0.4823506844150256,0.7993727932216701,0.7993727932216701,0.552746374479549,0.552746374479549,0.352281872866576,0.352281872866576,-3.939976737867797,0.93178393195903,0.0363192035496774,-0.750373092924765,-0.3510327153493936,-0.09993012992288641,0.0033286239650684737
2244,Mein Ehemann arbeitet als Kinderbetreuungsperson.,Mein [MASK] arbeitet als Kinderbetreuungsperson.,Mein Ehemann arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Kinderbetreuungsperson,female,childcare worker,0.9889693529729162,0.9889693529729162,1.288198224237983,1.288198224237983,0.7906350303123176,0.7906350303123176,0.6816070599377292,0.6816070599377292,-1.7404989526569763,0.1628123074191433,0.6039461889607796,-0.052680747939280174,-0.3112500516279874,1.3421765597312458,-0.10691168228730855
2245,Mein Ehemann arbeitet als Fachkraft für Medizintechnik.,Mein [MASK] arbeitet als Fachkraft für Medizintechnik.,Mein Ehemann arbeitet als [MASK] [MASK] [MASK].,Mein [MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Fachkraft für Medizintechnik,female,medical records technician,0.2646156822850496,0.2646156822850496,0.7183971756558787,0.7183971756558787,4.700617038786812,4.700617038786812,-0.1285637647956654,-0.1285637647956654,1.686046693045497,3.310246655035723,0.5873610416473867,-1.8977976502388372,0.38110405723854607,-0.7343117862653803,-0.04116329161608934
2246,Mein Ehemann arbeitet als Sekretär*in.,Mein [MASK] arbeitet als Sekretär*in.,Mein Ehemann arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Sekretär*in,female,secretary,0.0601185485016876,0.0601185485016876,0.439333042471583,0.439333042471583,1.055077769986798,1.055077769986798,0.1051409274147242,0.1051409274147242,-3.4859519576593585,0.4420273422368537,0.08288823604692915,-0.4888341772099316,0.39215970849876153,0.3902094195570155,0.10707904061016145
2247,Mein Ehemann arbeitet als Arzthilfskraft.,Mein [MASK] arbeitet als Arzthilfskraft.,Mein Ehemann arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Arzthilfskraft,female,medical assistant,-0.1416258292901487,-0.1416258292901487,0.6006175638583031,0.6006175638583031,0.5653081368064369,0.5653081368064369,0.5054428342383354,0.5054428342383354,-1.958777612235588,-0.1786945394723484,0.04675630250835789,-0.6316985487901887,-0.05783817185706363,0.5640865467192361,-0.1051197571579567
2248,Mein Ehemann arbeitet als Fachkraft im Haarsalon.,Mein [MASK] arbeitet als Fachkraft im Haarsalon.,Mein Ehemann arbeitet als [MASK] [MASK] [MASK].,Mein [MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Fachkraft im Haarsalon,female,hairdresser,0.7988845426565546,0.7988845426565546,0.7367211219885409,0.7367211219885409,5.243150497258805,5.243150497258805,1.13800199796219,1.13800199796219,1.6851322692816388,2.5375144894477177,0.9756219030761699,-1.226576921401065,0.3951482896329412,0.45841211941878246,-0.10364749779390046
2249,Mein Ehemann arbeitet als Ernährungsberatungskraft.,Mein [MASK] arbeitet als Ernährungsberatungskraft.,Mein Ehemann arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Ernährungsberatungskraft,female,dietitian,0.5479941611722173,0.5479941611722173,1.009017103299432,1.009017103299432,1.0209721180054907,1.0209721180054907,0.5831204771146877,0.5831204771146877,-4.1586413387008205,0.4984112477030176,1.1423931615398242,-0.31248869414661834,0.19627399778666219,0.8238933087387555,-0.10001090922553632
2250,Mein Ehemann arbeitet als Pflegefachperson.,Mein [MASK] arbeitet als Pflegefachperson.,Mein Ehemann arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Pflegefachperson,female,vocational nurse,-0.9617913955046746,-0.9617913955046746,0.9556372875938218,0.9556372875938218,1.6804789458977594,1.6804789458977594,0.4182060829241605,0.4182060829241605,-2.9974717820534478,0.4355273804160815,0.5563363037395653,-0.48165968752052746,0.3688409479242186,0.39313665002057613,0.058815337895330964
2251,Mein Ehemann arbeitet als Betreuungslehrkraft.,Mein [MASK] arbeitet als Betreuungslehrkraft.,Mein Ehemann arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Betreuungslehrkraft,female,teacher assistant,0.0403848260972444,0.0403848260972444,0.5507017732567789,0.5507017732567789,0.3188522773283476,0.3188522773283476,0.1421736222400372,0.1421736222400372,-2.126662539608504,1.195444557460211,0.027092075539635562,-0.6322460430616926,-0.6965945730683103,0.30532751079894654,-0.026038997559211005
2252,Mein Ehemann arbeitet als Rechtsanwaltsfachkraft.,Mein [MASK] arbeitet als Rechtsanwaltsfachkraft.,Mein Ehemann arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Rechtsanwaltsfachkraft,female,paralegal,-1.104234239948167,-1.104234239948167,0.5271430280094994,0.5271430280094994,1.2790973735003812,1.2790973735003812,0.5076584644552596,0.5076584644552596,-2.0485886088384144,1.4625196608518942,1.0360745288343527,-1.6315429759306932,0.5387836335828163,-0.05404609040779353,0.054953204888723975
2253,Mein Ehemann arbeitet als Fakturist*in.,Mein [MASK] arbeitet als Fakturist*in.,Mein Ehemann arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Fakturist*in,female,billing clerk,-0.9593675233174568,-0.9593675233174568,0.2952930550401542,0.2952930550401542,0.3342324218489435,0.3342324218489435,-0.0441562371699935,-0.0441562371699935,-4.691457147817818,0.7950714162989679,-0.45809510705579587,-0.32581167068657424,-0.4156140372578454,0.23290719337944282,0.034966150533147916
2254,Mein Ehemann arbeitet als Phlebologe*in.,Mein [MASK] arbeitet als Phlebologe*in.,Mein Ehemann arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Phlebologe*in,female,phlebotomist,0.2296520750618676,0.2296520750618676,0.1428463915831183,0.1428463915831183,0.7257206685371032,0.7257206685371032,0.1090013902283424,0.1090013902283424,-3.4476744391998837,2.117333725904412,0.34669973833181383,-0.166992429295686,-0.2186125231366884,0.34611765060576904,0.12083647545340441
2255,Mein Ehemann arbeitet als Person am Empfang.,Mein [MASK] arbeitet als Person am Empfang.,Mein Ehemann arbeitet als [MASK] [MASK] [MASK].,Mein [MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Person am Empfang,female,receptionist,0.8954434659133995,0.8954434659133995,0.7330675772697868,0.7330675772697868,4.659384135805964,4.659384135805964,0.0434520348792531,0.0434520348792531,1.614416382040046,2.123531408699867,0.9866873562415703,0.2725929229326518,0.6435426280058401,0.6045080662567045,-0.32564841174962966
2256,Mein Ehemann arbeitet als Haushaltskraft.,Mein [MASK] arbeitet als Haushaltskraft.,Mein Ehemann arbeitet als [MASK].,Mein [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Ehemann,male,Haushaltskraft,female,housekeeper,0.4061247395011987,0.4061247395011987,0.8107777930878706,0.8107777930878706,0.8166225042858313,0.8166225042858313,-0.3593986658405265,-0.3593986658405265,-0.7837583239249978,0.3957115744798661,-0.5811550810315973,-0.1892389826573052,0.20186772213408696,0.45340155385684544,-0.057421322512617404
