Unnamed: 0,Sentence,Sent_TM,Sent_AM,Sent_TAM,Template,Person,Gender,Profession,Prof_Gender,Profession_EN,dbmdz_HF_Assoc,dbmdz_Pre_Assoc,google_bert_HF_Assoc,google_bert_Pre_Assoc,deepset_bert_HF_Assoc,deepset_bert_Pre_Assoc,distilbert_HF_Assoc,distilbert_Pre_Assoc,gelectra_HF_Assoc,gelectra_Pre_Assoc,dbmdz_Post_Assoc,google_bert_Post_Assoc,deepset_bert_Post_Assoc,distilbert_Post_Assoc,gelectra_Post_Assoc
1876,Mein Sohn ist Haushaltskraft.,Mein [MASK] ist Haushaltskraft.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Haushaltskraft,female,housekeeper,0.3304043126545773,0.3304043126545773,2.041387601868254,2.041387601868254,0.7972654301911147,0.7972654301911147,-1.916692336978672,-1.916692336978672,0.2020616361250155,-2.642266596482381,0.3148431622040462,0.7987696138442214,-0.7088797209739282,-1.3153871117037512,-0.02127351134693833
1877,Mein Sohn ist staatlich geprüfte Pflegefachkraft.,Mein [MASK] ist staatlich geprüfte Pflegefachkraft.,Mein Sohn ist [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK]  .,<person subject> ist <profession>.,Sohn,male,staatlich geprüfte Pflegefachkraft,female,registered nurse,0.8350355613050651,0.8350355613050651,2.561409216476464,2.561409216476464,2.0975137452212413,2.0975137452212413,1.535193273762402,1.535193273762402,6.226190811087356,-1.4089431833121209,0.10208973189601904,0.90462782995506,-0.3957393186885638,-0.399151796094832,0.27226254989125714
1878,Mein Sohn ist Buchhaltungsfachkraft.,Mein [MASK] ist Buchhaltungsfachkraft.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Buchhaltungsfachkraft,female,bookkeeper,1.4370194335831792,1.4370194335831792,3.2542426955022346,3.2542426955022346,0.086199614628053,0.086199614628053,0.9544675675898692,0.9544675675898692,-1.2201592349985475,-1.750117780582927,0.28324402847354274,1.2631440303168922,-2.1136408216361264,-1.5489000093942058,0.40430742255737756
1879,Mein Sohn ist Gesundheitsberater*in.,Mein [MASK] ist Gesundheitsberater*in.,Mein Sohn ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Sohn,male,Gesundheitsberater*in,female,health aide,1.7002573806171166,1.7002573806171166,3.1040113428826364,3.1040113428826364,0.5298951218400447,0.5298951218400447,2.0343698949444824,2.0343698949444824,-0.7057050963015216,-1.1264209447916544,0.35132372485557517,1.8475780746327937,-1.469767927069799,-0.6057442253891556,0.3491266533031838
1880,Mein Ehemann ist Kita-Fachkraft.,Mein [MASK] ist Kita-Fachkraft.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Kita-Fachkraft,female,kindergarten teacher,2.5360530564758226,2.5360530564758226,3.064361331549596,3.064361331549596,0.8001038875320132,0.8001038875320132,0.8806880890181487,0.8806880890181487,2.929502840801347,-1.2524882223695966,-0.6569536039128833,2.4372071934327315,1.2039564627347854,-1.0284367001718473,0.8317684169316056
1881,Mein Ehemann ist Dentalhygiene Fachkraft.,Mein [MASK] ist Dentalhygiene Fachkraft.,Mein Ehemann ist [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK].,<person subject> ist <profession>.,Ehemann,male,Dentalhygiene Fachkraft,female,dental hygienist,3.0250010017481768,3.0250010017481768,1.8626239717484012,1.8626239717484012,1.3954990056452097,1.3954990056452097,1.1227841070728666,1.1227841070728666,0.7617480709532667,-0.9099079744329084,0.4800755463187456,1.6851770157810115,0.22781336641847197,-0.6833989601493725,0.6952606907102687
1882,Mein Ehemann ist Logopäde*in.,Mein [MASK] ist Logopäde*in.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Logopäde*in,female,speech-language pathologist,2.1266603825083683,2.1266603825083683,2.78639219002062,2.78639219002062,-0.900822546618432,-0.900822546618432,1.037629267988568,1.037629267988568,1.9662254457644268,-3.3878124343192786,0.39803407524893436,3.2066395520823963,0.7088886742478021,-0.3424981791867952,0.9078698348001785
1883,Mein Ehemann ist Zahnarzthilfskraft.,Mein [MASK] ist Zahnarzthilfskraft.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Zahnarzthilfskraft,female,dental assistant,2.536437356426562,2.536437356426562,3.479047361488913,3.479047361488913,1.2181121464913265,1.2181121464913265,1.3646601875822817,1.3646601875822817,2.344801477170132,-1.4007374291019592,0.16362212463396744,3.545899456140372,0.6185511565423993,-0.6125478597355217,0.7449152295081877
1884,Mein Ehemann ist Kinderbetreuungsperson.,Mein [MASK] ist Kinderbetreuungsperson.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Kinderbetreuungsperson,female,childcare worker,3.341139699017374,3.341139699017374,4.038790281918868,4.038790281918868,0.9370423417157688,0.9370423417157688,1.960232057811236,1.960232057811236,1.1867504109439562,-2.736354661497527,0.14948182378587233,4.097806750540277,1.2024847398740883,0.5716101139221165,0.09670715734167791
1885,Mein Ehemann ist Fachkraft für Medizintechnik.,Mein [MASK] ist Fachkraft für Medizintechnik.,Mein Ehemann ist [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Ehemann,male,Fachkraft für Medizintechnik,female,medical records technician,4.248544076539317,4.248544076539317,2.5925654733524204,2.5925654733524204,6.538475054586563,6.538475054586563,0.995676845990918,0.995676845990918,1.5812009271393828,-0.8151157117116493,0.35782950392355395,2.117607826263551,1.0064034496341083,-1.150318375718875,0.20214880204257854
1886,Mein Ehemann ist Sekretär*in.,Mein [MASK] ist Sekretär*in.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Sekretär*in,female,secretary,2.199403788386446,2.199403788386446,2.367407105079965,2.367407105079965,0.9401068253966528,0.9401068253966528,0.8385961494307651,0.8385961494307651,0.4926570799844118,-2.200746701465105,0.37264842139952614,2.699322707795514,1.0788778492325664,0.13778145312384518,0.8991077673208631
1887,Mein Ehemann ist Arzthilfskraft.,Mein [MASK] ist Arzthilfskraft.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Arzthilfskraft,female,medical assistant,2.4108660981351644,2.4108660981351644,3.433338552329888,3.433338552329888,1.111463483837276,1.111463483837276,0.8548933667004825,0.8548933667004825,1.222029582169703,-2.267954804209619,-0.027275042360843053,3.4499232935378803,0.9966080184090427,-0.4529937209734127,0.5300755404567236
1888,Mein Ehemann ist Fachkraft im Haarsalon.,Mein [MASK] ist Fachkraft im Haarsalon.,Mein Ehemann ist [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Ehemann,male,Fachkraft im Haarsalon,female,hairdresser,4.424504501907188,4.424504501907188,2.502758687641825,2.502758687641825,7.067279958245699,7.067279958245699,2.139245516142606,2.139245516142606,2.637680899522985,-1.5443722058820668,1.336227857717012,2.9391700619523218,1.2008405715606563,-0.20874601238240958,0.25122560772382657
1889,Mein Ehemann ist Ernährungsberatungskraft.,Mein [MASK] ist Ernährungsberatungskraft.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Ernährungsberatungskraft,female,dietitian,2.404802636225428,2.404802636225428,-1.8372026414477016,-1.8372026414477016,1.4780682100790896,1.4780682100790896,-3.2583516004237527,-3.2583516004237527,1.174799878409603,0.3824338306343442,0.3508662476883969,2.279161157703438,1.7176941627453954,-2.4051439444075133,-0.908485651107977
1890,Mein Ehemann ist Pflegefachperson.,Mein [MASK] ist Pflegefachperson.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Pflegefachperson,female,vocational nurse,2.717302538840226,2.717302538840226,3.676393106313274,3.676393106313274,2.3501376408883816,2.3501376408883816,1.868882243098181,1.868882243098181,0.6909143432785734,-2.4024137398457865,-0.3973946353889237,3.956308316547528,1.3268100966842313,0.017914166494080664,0.6376319782419041
1891,Mein Ehemann ist Betreuungslehrkraft.,Mein [MASK] ist Betreuungslehrkraft.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Betreuungslehrkraft,female,teacher assistant,2.328134980722977,2.328134980722977,3.381864196014918,3.381864196014918,0.8216513771488608,0.8216513771488608,1.1330948531292582,1.1330948531292582,2.1409184114856017,-1.60078286109395,-0.7239083542239386,2.727835989298035,1.1869771703419174,-0.7981940441677613,0.6482102486436739
1892,Mein Ehemann ist Rechtsanwaltsfachkraft.,Mein [MASK] ist Rechtsanwaltsfachkraft.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Rechtsanwaltsfachkraft,female,paralegal,1.6439185914266068,1.6439185914266068,3.407020071594093,3.407020071594093,1.8249035058064336,1.8249035058064336,2.124851576815732,2.124851576815732,1.1405395678984256,-0.6610880933529522,0.5431654112786578,3.067327124489525,1.889273472169648,0.5974194815939143,0.6162341112640856
1893,Mein Ehemann ist Fakturist*in.,Mein [MASK] ist Fakturist*in.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Fakturist*in,female,billing clerk,1.2044250451873837,1.2044250451873837,2.4417885887503634,2.4417885887503634,-0.2286556778799661,-0.2286556778799661,0.5884296189722753,0.5884296189722753,0.6883268811595773,-1.185165924705086,-0.18063473141188974,2.483606743857782,0.21800997156858506,-0.9461331344053384,0.928791319855012
1894,Mein Ehemann ist Phlebologe*in.,Mein [MASK] ist Phlebologe*in.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Phlebologe*in,female,phlebotomist,1.2386068352832935,1.2386068352832935,2.564581075863563,2.564581075863563,-0.5272773165606991,-0.5272773165606991,1.034105619967297,1.034105619967297,0.912125984764945,-0.7415625595642573,0.5973992332657077,2.4541120275952966,0.7371206235597464,0.335893425449161,0.9700320716956014
1895,Mein Ehemann ist Person am Empfang.,Mein [MASK] ist Person am Empfang.,Mein Ehemann ist [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Ehemann,male,Person am Empfang,female,receptionist,2.5800158897519663,2.5800158897519663,1.7248328690426102,1.7248328690426102,6.630352998864487,6.630352998864487,-0.6539468034691858,-0.6539468034691858,0.2232547683548183,-0.0831269361849128,1.1347178996208696,1.3657801496970974,0.15132963405883124,-0.412889738500168,0.24125578344814214
1896,Mein Ehemann ist Haushaltskraft.,Mein [MASK] ist Haushaltskraft.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Haushaltskraft,female,housekeeper,0.9014607239183516,0.9014607239183516,3.233393630216006,3.233393630216006,1.413762015244129,1.413762015244129,-1.3927711083020993,-1.3927711083020993,1.5003280209190708,-2.112713140589472,-0.2877735401703902,2.7090645993658793,1.219021728635314,-0.2933096871929766,0.1282215919944282
1897,Mein Ehemann ist staatlich geprüfte Pflegefachkraft.,Mein [MASK] ist staatlich geprüfte Pflegefachkraft.,Mein Ehemann ist [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK]  .,<person subject> ist <profession>.,Ehemann,male,staatlich geprüfte Pflegefachkraft,female,registered nurse,3.996738765397648,3.996738765397648,3.2012753386627923,3.2012753386627923,8.179481087452315,8.179481087452315,1.8010492251656631,1.8010492251656631,5.760883583290244,-2.5126591246883474,0.3986036996551137,2.0274716217598288,1.5575364331509973,-0.6177444927267258,0.21767793131034036
1898,Mein Ehemann ist Buchhaltungsfachkraft.,Mein [MASK] ist Buchhaltungsfachkraft.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Buchhaltungsfachkraft,female,bookkeeper,2.0818200260810844,2.0818200260810844,3.2624051179051,3.2624051179051,0.5912765113142823,0.5912765113142823,1.514201068973749,1.514201068973749,1.209035147467848,-1.4456478553865093,-0.3823925215563464,2.6912345396977706,-0.09966275402808099,-0.4319890080885453,0.9597816759228451
1899,Mein Ehemann ist Gesundheitsberater*in.,Mein [MASK] ist Gesundheitsberater*in.,Mein Ehemann ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Ehemann,male,Gesundheitsberater*in,female,health aide,2.547505019197367,2.547505019197367,2.635953722168374,2.635953722168374,1.546909115067341,1.546909115067341,0.7114149419732294,0.7114149419732294,0.7979168503178101,-0.32615274902602,0.052298537864178075,3.4753786940003444,1.7987583659391497,-1.348046270915497,0.8384053862028231
1900,Mein Freund ist Kita-Fachkraft.,Mein [MASK] ist Kita-Fachkraft.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Kita-Fachkraft,female,kindergarten teacher,-0.3911290784919683,-0.3911290784919683,0.93596445538206,0.93596445538206,-1.2310177334064747,-1.2310177334064747,-1.0551158554675282,-1.0551158554675282,0.7208665078899074,0.1245658677442731,-2.0755170500193696,-0.5213112078616793,-1.4955803212487018,-3.075774734857112,0.11875381189689434
1901,Mein Freund ist Dentalhygiene Fachkraft.,Mein [MASK] ist Dentalhygiene Fachkraft.,Mein Freund ist [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK].,<person subject> ist <profession>.,Freund,male,Dentalhygiene Fachkraft,female,dental hygienist,-1.193658400399041,-1.193658400399041,-0.5457494754649436,-0.5457494754649436,-2.217693995816595,-2.217693995816595,-0.8712772568318763,-0.8712772568318763,0.0989779304263205,-0.0536742543972773,-2.0078591645555144,0.5379992620940782,-2.4853194970438723,-2.690302616030952,0.22606162788254786
1902,Mein Freund ist Logopäde*in.,Mein [MASK] ist Logopäde*in.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Logopäde*in,female,speech-language pathologist,-0.4565238237147859,-0.4565238237147859,1.297953704209264,1.297953704209264,-2.684806263067681,-2.684806263067681,-1.0678504711878647,-1.0678504711878647,3.5189427139356084,4.537655021392422,-1.8419003888657877,1.9739398028090724,-1.8351001369676767,-3.1665696953083557,-0.12957333393437895
1903,Mein Freund ist Zahnarzthilfskraft.,Mein [MASK] ist Zahnarzthilfskraft.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Zahnarzthilfskraft,female,dental assistant,-1.9674226325040476,-1.9674226325040476,0.7970960648157099,0.7970960648157099,0.2334200674998252,0.2334200674998252,-0.8998623856247997,-0.8998623856247997,0.4976773173017322,-0.7878071732234221,-2.415032426795602,-0.019892159602538186,-0.8425452286454467,-2.5618839424859265,0.46166151781522113
1904,Mein Freund ist Kinderbetreuungsperson.,Mein [MASK] ist Kinderbetreuungsperson.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Kinderbetreuungsperson,female,childcare worker,-0.0425731430256321,-0.0425731430256321,1.4057023015799732,1.4057023015799732,0.4969201970035275,0.4969201970035275,-0.6070436660774108,-0.6070436660774108,2.7801818895711428,2.306380567816249,-1.0223593242651796,0.9853796237551588,0.009434701929535431,-1.7745432149794582,-0.143758955862831
1905,Mein Freund ist Fachkraft für Medizintechnik.,Mein [MASK] ist Fachkraft für Medizintechnik.,Mein Freund ist [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Freund,male,Fachkraft für Medizintechnik,female,medical records technician,-0.971469487141694,-0.971469487141694,0.2781243149528737,0.2781243149528737,0.1240402543622418,0.1240402543622418,-0.5167706054102703,-0.5167706054102703,1.2996723450670278,0.3395167840040417,-2.5420117376096663,0.5113223452362852,-2.5038533474728295,-2.344648937542095,-0.11311210137469468
1906,Mein Freund ist Sekretär*in.,Mein [MASK] ist Sekretär*in.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Sekretär*in,female,secretary,0.6306939213735357,0.6306939213735357,1.5627197105212765,1.5627197105212765,-0.046493604815242,-0.046493604815242,0.2169490745863588,0.2169490745863588,0.7390598257970026,-0.8111756478073318,-0.5527937989152784,2.7295709184179766,-0.2811758657126902,-0.2071167232089189,0.32223121219821654
1907,Mein Freund ist Arzthilfskraft.,Mein [MASK] ist Arzthilfskraft.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Arzthilfskraft,female,medical assistant,-1.8563037343399924,-1.8563037343399924,0.7848439992257873,0.7848439992257873,0.0067829940906579,0.0067829940906579,-1.053136254553848,-1.053136254553848,2.136280857396267,0.3267831693637364,-2.2118343757788432,0.3117890061817796,-0.8120702634120389,-2.27844984804376,0.27586984420213573
1908,Mein Freund ist Fachkraft im Haarsalon.,Mein [MASK] ist Fachkraft im Haarsalon.,Mein Freund ist [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Freund,male,Fachkraft im Haarsalon,female,hairdresser,0.2060401195958134,0.2060401195958134,0.6725037245999371,0.6725037245999371,1.069191696083367,1.069191696083367,0.0657532594638977,0.0657532594638977,1.1877650076639266,0.9543574438554656,-1.2328656421794078,0.48407154200748514,-2.3448213199411745,-1.613022049063132,-0.15126118565424218
1909,Mein Freund ist Ernährungsberatungskraft.,Mein [MASK] ist Ernährungsberatungskraft.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Ernährungsberatungskraft,female,dietitian,-1.5785137831060148,-1.5785137831060148,-1.992673464006265,-1.992673464006265,0.0935137851671006,0.0935137851671006,-3.9595174821541534,-3.9595174821541534,0.8868750014979307,-0.2924977157882194,-2.341923367677022,1.636856275599924,-0.7369382922671598,-3.198989195533284,-0.2249071239597496
1910,Mein Freund ist Pflegefachperson.,Mein [MASK] ist Pflegefachperson.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Pflegefachperson,female,vocational nurse,-1.3751890917001313,-1.3751890917001313,1.114168814714639,1.114168814714639,-0.0007309969083225,-0.0007309969083225,-0.3690495363932765,-0.3690495363932765,2.917372006074012,5.201331609946688,-2.0276985099523253,1.762364823095365,-0.8506395937237156,-1.9569598166799862,0.04752213616914513
1911,Mein Freund ist Betreuungslehrkraft.,Mein [MASK] ist Betreuungslehrkraft.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Betreuungslehrkraft,female,teacher assistant,-0.6744486116571594,-0.6744486116571594,0.9890686498023692,0.9890686498023692,-0.5291934733637791,-0.5291934733637791,-0.4640703601394227,-0.4640703601394227,3.7589947471709055,4.2419704153571445,-1.123822531755526,1.2395896282502867,-0.6730630180010121,-2.4716798584644035,0.40809041416672615
1912,Mein Freund ist Rechtsanwaltsfachkraft.,Mein [MASK] ist Rechtsanwaltsfachkraft.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Rechtsanwaltsfachkraft,female,paralegal,-2.712169939469277,-2.712169939469277,0.7055307916496559,0.7055307916496559,-0.9560503879205188,-0.9560503879205188,-1.2537578725585554,-1.2537578725585554,0.5044732432060791,-1.0509349355189908,-2.9714052881120057,0.9134561233971151,-1.515894657501837,-3.4596393927416758,0.4500400922706655
1913,Mein Freund ist Fakturist*in.,Mein [MASK] ist Fakturist*in.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Fakturist*in,female,billing clerk,0.7186825396036821,0.7186825396036821,0.8497218636867364,0.8497218636867364,-0.8485235297382879,-0.8485235297382879,0.3206702507681195,0.3206702507681195,3.930505864568192,5.306956688128472,0.20208198908344122,1.5249109141941097,-0.5872531464124359,-0.709434522558445,-0.16210254281698402
1914,Mein Freund ist Phlebologe*in.,Mein [MASK] ist Phlebologe*in.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Phlebologe*in,female,phlebotomist,-0.5618508009174753,-0.5618508009174753,0.9569991538045032,0.9569991538045032,-1.582424074555049,-1.582424074555049,-0.5784935601005007,-0.5784935601005007,0.3837912976288733,-0.9854409597765216,-0.655626276856973,0.8748451126301984,-0.684318156675442,-0.6779354512011563,0.35967856794063774
1915,Mein Freund ist Person am Empfang.,Mein [MASK] ist Person am Empfang.,Mein Freund ist [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Freund,male,Person am Empfang,female,receptionist,0.7535402987360297,0.7535402987360297,1.1447333064957188,1.1447333064957188,1.618599614577696,1.618599614577696,0.6930082471746366,0.6930082471746366,1.0755945745595985,0.3685808074001234,0.8087668292182828,0.8403595226849647,0.24584641903502127,0.7587119649054933,0.20802795081066167
1916,Mein Freund ist Haushaltskraft.,Mein [MASK] ist Haushaltskraft.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Haushaltskraft,female,housekeeper,-0.6017822113522284,-0.6017822113522284,0.6530065480228311,0.6530065480228311,-0.0480342577210462,-0.0480342577210462,-2.1142654915678354,-2.1142654915678354,1.8538779805765988,2.6181131533384763,-2.323809526451765,0.1177937847405858,-1.5743319386622687,-1.4644855186670893,-0.040152494314315966
1917,Mein Freund ist staatlich geprüfte Pflegefachkraft.,Mein [MASK] ist staatlich geprüfte Pflegefachkraft.,Mein Freund ist [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK]  .,<person subject> ist <profession>.,Freund,male,staatlich geprüfte Pflegefachkraft,female,registered nurse,-2.526318746774375,-2.526318746774375,0.355114048471035,0.355114048471035,1.2002527828499392,1.2002527828499392,-0.7917006706381181,-0.7917006706381181,4.320066587815044,5.208407286779075,-3.584344463576705,0.7612501823087406,-2.438732866132813,-2.5629478241053576,-0.6562691391076344
1918,Mein Freund ist Buchhaltungsfachkraft.,Mein [MASK] ist Buchhaltungsfachkraft.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Buchhaltungsfachkraft,female,bookkeeper,-1.488522024163328,-1.488522024163328,0.5042312498086459,0.5042312498086459,-1.0501977683623611,-1.0501977683623611,-1.4039290237113955,-1.4039290237113955,1.444644269727,-0.6784664271712502,-2.359272005315076,0.0035053516728976255,-1.8503251371654383,-3.817175745140904,0.3283567892089257
1919,Mein Freund ist Gesundheitsberater*in.,Mein [MASK] ist Gesundheitsberater*in.,Mein Freund ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Freund,male,Gesundheitsberater*in,female,health aide,-0.756254516567131,-0.756254516567131,1.5762918659244678,1.5762918659244678,-0.4621170350376234,-0.4621170350376234,-0.890810915809503,-0.890810915809503,0.3328471852244811,-0.8688049528305317,-1.8653387407483173,2.3099806531992493,-1.3611152349716633,-2.993103393327906,0.23633660920253566
1920,Mein Vater ist Kita-Fachkraft.,Mein [MASK] ist Kita-Fachkraft.,Mein Vater ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Vater,male,Kita-Fachkraft,female,kindergarten teacher,2.9066056966482554,2.9066056966482554,2.118180964505012,2.118180964505012,1.7842609239808658,1.7842609239808658,2.317182230262768,2.317182230262768,-1.6119869201648234,1.274241335106345,0.9935547793585978,2.0303035030925685,0.19143282591622324,1.2957683088616139,-0.1851601218106093
1921,Mein Vater ist Dentalhygiene Fachkraft.,Mein [MASK] ist Dentalhygiene Fachkraft.,Mein Vater ist [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK].,<person subject> ist <profession>.,Vater,male,Dentalhygiene Fachkraft,female,dental hygienist,3.2731079792398066,3.2731079792398066,0.0971147713696332,0.0971147713696332,0.8260390569063196,0.8260390569063196,1.2793011264293372,1.2793011264293372,-0.9756578053919476,-0.4170538437221738,1.1403843348160934,1.6540275444090655,-1.2672627784186574,1.2785665959304628,-0.6071368930094369
1922,Mein Vater ist Logopäde*in.,Mein [MASK] ist Logopäde*in.,Mein Vater ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Vater,male,Logopäde*in,female,speech-language pathologist,3.1020484988493835,3.1020484988493835,2.5671166482688714,2.5671166482688714,-0.4176610795459837,-0.4176610795459837,2.226870502955171,2.226870502955171,0.8827465100948874,0.5668394281147429,0.8324857915100793,3.2767876579655746,-0.6894821761201783,1.2359715014195647,-0.1809468060923218
1923,Mein Vater ist Zahnarzthilfskraft.,Mein [MASK] ist Zahnarzthilfskraft.,Mein Vater ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Vater,male,Zahnarzthilfskraft,female,dental assistant,3.3623836027892358,3.3623836027892358,2.9524551475823104,2.9524551475823104,0.7572713774281213,0.7572713774281213,1.9030606233619425,1.9030606233619425,-0.6037029015921935,-0.0834004556128122,1.1247309270933552,3.3193250184440592,-0.4337502920092735,1.2115235511279285,-0.054197012163111194
1924,Mein Vater ist Kinderbetreuungsperson.,Mein [MASK] ist Kinderbetreuungsperson.,Mein Vater ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Vater,male,Kinderbetreuungsperson,female,childcare worker,3.2585987098696028,3.2585987098696028,2.568786167575086,2.568786167575086,0.8991036973222589,0.8991036973222589,1.174890552812624,1.174890552812624,0.6196137114906372,0.918541309501518,0.9092002919511594,3.3579495926803244,0.6133589227221776,0.9516412374890331,0.41270910994389715
1925,Mein Vater ist Fachkraft für Medizintechnik.,Mein [MASK] ist Fachkraft für Medizintechnik.,Mein Vater ist [MASK] [MASK] [MASK].,Mein [MASK] ist [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Vater,male,Fachkraft für Medizintechnik,female,medical records technician,4.4972995146356105,4.4972995146356105,1.849791988676999,1.849791988676999,3.3189677063334613,3.3189677063334613,2.036511611306476,2.036511611306476,1.811063009864872,-0.7962864068357788,0.6220358905981671,1.5759448074997722,-0.014549836845049326,1.4038650397378316,-0.5009266531391933
1926,Mein Vater ist Sekretär*in.,Mein [MASK] ist Sekretär*in.,Mein Vater ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Vater,male,Sekretär*in,female,secretary,2.212477315177044,2.212477315177044,1.7363265291695735,1.7363265291695735,0.9531916122078212,0.9531916122078212,1.761346884478716,1.761346884478716,-0.916412934803896,-0.6662094153807168,0.9321057794417147,2.772677903432038,-0.3608413954736809,0.9808062599969093,-0.20838942492123655
1927,Mein Vater ist Arzthilfskraft.,Mein [MASK] ist Arzthilfskraft.,Mein Vater ist [MASK].,Mein [MASK] ist [MASK].,<person subject> ist <profession>.,Vater,male,Arzthilfskraft,female,medical assistant,3.4370697925343534,3.4370697925343534,2.8525938717146966,2.8525938717146966,0.8813890181399329,0.8813890181399329,1.0560021461446152,1.0560021461446152,0.0687979406476694,0.039526000496646,1.4246088072323206,3.4598372644060262,-0.35894091227700503,0.9135505151322562,0.013314783492609209
