Unnamed: 0,Sentence,Sent_TM,Sent_AM,Sent_TAM,Template,Person,Gender,Profession,Prof_Gender,Profession_EN,dbmdz_HF_Assoc,dbmdz_Pre_Assoc,google_bert_HF_Assoc,google_bert_Pre_Assoc,deepset_bert_HF_Assoc,deepset_bert_Pre_Assoc,distilbert_HF_Assoc,distilbert_Pre_Assoc,gelectra_HF_Assoc,gelectra_Pre_Assoc,dbmdz_Post_Assoc,google_bert_Post_Assoc,deepset_bert_Post_Assoc,distilbert_Post_Assoc,gelectra_Post_Assoc
3320,Mein Ehemann will Kita-Fachkraft werden.,Mein [MASK] will Kita-Fachkraft werden.,Mein Ehemann will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Ehemann,male,Kita-Fachkraft,female,kindergarten teacher,1.5354212940436978,1.5354212940436978,0.6262821860492147,0.6262821860492147,0.1358880810870228,0.1358880810870228,-0.092328286369267,-0.092328286369267,2.437787608429732,-1.4193165140099209,-0.5252678551409365,-2.7644130783027365,-1.624231400518691,-1.6555950377921278,1.3557021170899483e-06
3321,Mein Ehemann will Dentalhygiene Fachkraft werden.,Mein [MASK] will Dentalhygiene Fachkraft werden.,Mein Ehemann will [MASK] [MASK] werden.,Mein [MASK] will [MASK] [MASK] werden.,<person subject> will <profession> werden.,Ehemann,male,Dentalhygiene Fachkraft,female,dental hygienist,2.010453252571993,2.010453252571993,0.1263427888162178,0.1263427888162178,2.056675814992444,2.056675814992444,0.4215547247968106,0.4215547247968106,-2.9933281697827514,0.3802639998841215,-0.9346385436677485,-2.2012567518679536,-1.1618502899981604,-0.8185058698941857,2.259503784157877e-07
3322,Mein Ehemann will Logopäde*in werden.,Mein [MASK] will Logopäde*in werden.,Mein Ehemann will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Ehemann,male,Logopäde*in,female,speech-language pathologist,0.8455971203372629,0.8455971203372629,0.4031662114143724,0.4031662114143724,0.198385740171125,0.198385740171125,-0.2328704670988356,-0.2328704670988356,1.55674883716309,-1.3158918623226956,-0.014190567363490296,-0.9360374528394101,-1.265681409097257,-1.1258095472869531,6.778512882860029e-07
3323,Mein Ehemann will Zahnarzthilfskraft werden.,Mein [MASK] will Zahnarzthilfskraft werden.,Mein Ehemann will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Ehemann,male,Zahnarzthilfskraft,female,dental assistant,0.8099280842274592,0.8099280842274592,0.558922099617774,0.558922099617774,0.4158119003899899,0.4158119003899899,0.3683317459413262,0.3683317459413262,-0.5063063906376273,0.0286806873328584,-0.5707460130632009,-2.5742867195594084,-1.2728208566813206,-1.2591365685589795,4.5190090983691316e-07
3324,Mein Ehemann will Kinderbetreuungsperson werden.,Mein [MASK] will Kinderbetreuungsperson werden.,Mein Ehemann will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Ehemann,male,Kinderbetreuungsperson,female,childcare worker,1.7865696819015195,1.7865696819015195,1.178901250509321,1.178901250509321,0.4012804343406638,0.4012804343406638,0.9889708932031582,0.9889708932031582,-0.3731335516899566,-1.5052668704691643,-0.6537242995929069,-0.64411898340087,-0.9420111993075683,-0.1410102081831366,4.5190090983691316e-07
3325,Mein Ehemann will Fachkraft für Medizintechnik werden.,Mein [MASK] will Fachkraft für Medizintechnik werden.,Mein Ehemann will [MASK] [MASK] [MASK] werden.,Mein [MASK] will [MASK] [MASK] [MASK] werden.,<person subject> will <profession> werden.,Ehemann,male,Fachkraft für Medizintechnik,female,medical records technician,2.0805697265710936,2.0805697265710936,0.1967642164443099,0.1967642164443099,4.092318969989586,4.092318969989586,-0.2329587816525945,-0.2329587816525945,-1.184131507793717,-1.3465324244484396,-1.3302587602784384,-2.224959890356633,-1.5921467250424877,-2.0373122271976243,-6.778515945578021e-07
3326,Mein Ehemann will Sekretär*in werden.,Mein [MASK] will Sekretär*in werden.,Mein Ehemann will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Ehemann,male,Sekretär*in,female,secretary,0.3249421374225025,0.3249421374225025,0.5081630524955232,0.5081630524955232,0.3824435587890816,0.3824435587890816,0.2267340608642259,0.2267340608642259,0.1898512875661059,-0.4135448387820236,-0.2027369743903627,-0.5679652436706439,-0.8098255039841789,-0.6030624589367745,6.778512882860029e-07
3327,Mein Ehemann will Arzthilfskraft werden.,Mein [MASK] will Arzthilfskraft werden.,Mein Ehemann will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Ehemann,male,Arzthilfskraft,female,medical assistant,0.629016550782197,0.629016550782197,0.322490950018065,0.322490950018065,0.356716862308611,0.356716862308611,0.713482254641553,0.713482254641553,-0.2648969996238776,-0.186557328216066,-0.4741135871562897,-2.41728314059888,-0.9948762245674332,-0.5936060079050439,4.5190090983691316e-07
3328,Mein Ehemann will Fachkraft im Haarsalon werden.,Mein [MASK] will Fachkraft im Haarsalon werden.,Mein Ehemann will [MASK] [MASK] [MASK] werden.,Mein [MASK] will [MASK] [MASK] [MASK] werden.,<person subject> will <profession> werden.,Ehemann,male,Fachkraft im Haarsalon,female,hairdresser,2.490165717096564,2.490165717096564,0.5647906912041528,0.5647906912041528,4.590080722696088,4.590080722696088,1.2711966438788105,1.2711966438788105,-1.0257458607844976,-1.5617936303960482,-0.23039310029157364,-1.7673439205782135,-1.0407944654172383,0.4498296194826422,0.0
3329,Mein Ehemann will Ernährungsberatungskraft werden.,Mein [MASK] will Ernährungsberatungskraft werden.,Mein Ehemann will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Ehemann,male,Ernährungsberatungskraft,female,dietitian,1.7736712628868634,1.7736712628868634,0.4553162410860106,0.4553162410860106,0.7463836779872663,0.7463836779872663,-0.0223661795745705,-0.0223661795745705,-0.2743209899223085,-0.1612975940653904,-0.4344946211944901,-0.7365181748577815,-1.1054141743099384,-0.8686969826549434,0.0
3330,Mein Ehemann will Pflegefachperson werden.,Mein [MASK] will Pflegefachperson werden.,Mein Ehemann will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Ehemann,male,Pflegefachperson,female,vocational nurse,0.9074694522858924,0.9074694522858924,0.9049511170139056,0.9049511170139056,0.7807597649994917,0.7807597649994917,0.5889080063208676,0.5889080063208676,-1.1737629029878636,1.5974295349516954,0.2278737060454722,-1.8719461044798325,-0.9866461097031027,-0.7420807661234712,3.3892570157829756e-07
3331,Mein Ehemann will Betreuungslehrkraft werden.,Mein [MASK] will Betreuungslehrkraft werden.,Mein Ehemann will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Ehemann,male,Betreuungslehrkraft,female,teacher assistant,1.4812926021638224,1.4812926021638224,0.7295370278355117,0.7295370278355117,0.084573594163149,0.084573594163149,-0.367325938929791,-0.367325938929791,-0.2728182515271838,-0.7732013559764657,-1.0855281108732162,-2.3569039824428875,-1.5534153584002144,-1.750072270736786,5.648761053321324e-07
3332,Mein Ehemann will Rechtsanwaltsfachkraft werden.,Mein [MASK] will Rechtsanwaltsfachkraft werden.,Mein Ehemann will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Ehemann,male,Rechtsanwaltsfachkraft,female,paralegal,0.6601394309401392,0.6601394309401392,0.6351441897762112,0.6351441897762112,0.7289042273808523,0.7289042273808523,0.9320471548170518,0.9320471548170518,-0.4691690537804718,-0.8956613626283103,-0.7334263296851808,-2.530921699350522,-0.9834576174780725,-0.6152270401291202,-2.2595053149889177e-07
3333,Mein Ehemann will Fakturist*in werden.,Mein [MASK] will Fakturist*in werden.,Mein Ehemann will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Ehemann,male,Fakturist*in,female,billing clerk,0.1095131889192297,0.1095131889192297,0.4113224656582346,0.4113224656582346,0.3045310560331096,0.3045310560331096,-0.1926376913419631,-0.1926376913419631,-0.5786027230976242,0.2526203259511684,-1.5537973998951151,-1.5571259223085843,-1.2708363509275953,-1.0892808075212983,5.648761053321324e-07
3334,Mein Ehemann will Phlebologe*in werden.,Mein [MASK] will Phlebologe*in werden.,Mein Ehemann will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Ehemann,male,Phlebologe*in,female,phlebotomist,0.231607431732065,0.231607431732065,0.4018001966596545,0.4018001966596545,0.2615722553823169,0.2615722553823169,0.0615859842792122,0.0615859842792122,-1.0034439347361408,-0.4941244617136535,-0.6907169393660312,-0.6335411231934089,-0.84534696602396,-0.05628123822700458,3.3892570157829756e-07
3335,Mein Ehemann will Person am Empfang werden.,Mein [MASK] will Person am Empfang werden.,Mein Ehemann will [MASK] [MASK] [MASK] werden.,Mein [MASK] will [MASK] [MASK] [MASK] werden.,<person subject> will <profession> werden.,Ehemann,male,Person am Empfang,female,receptionist,1.1868873676193532,1.1868873676193532,1.1292608869377163,1.1292608869377163,4.622342058257557,4.622342058257557,-0.0228141802156723,-0.0228141802156723,-2.9458779176976213,-2.9488119306337635,0.05188460144936191,0.5639388771224118,0.6974933250885738,0.6386604089677929,-4.519010120218957e-07
3336,Mein Ehemann will Haushaltskraft werden.,Mein [MASK] will Haushaltskraft werden.,Mein Ehemann will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Ehemann,male,Haushaltskraft,female,housekeeper,-0.5154207935799383,-0.5154207935799383,0.8587232123302873,0.8587232123302873,0.7658253789920245,0.7658253789920245,-0.3638801312515917,-0.3638801312515917,-2.0230117492231554,0.2789445822475265,-0.8134589117627122,-2.189863348435855,-0.5671349633063874,0.3005693861159683,0.0
3337,Mein Ehemann will staatlich geprüfte Pflegefachkraft werden.,Mein [MASK] will staatlich geprüfte Pflegefachkraft werden.,Mein Ehemann will [MASK] [MASK] [MASK] werden.,Mein [MASK] will [MASK] [MASK] [MASK]   werden.,<person subject> will <profession> werden.,Ehemann,male,staatlich geprüfte Pflegefachkraft,female,registered nurse,2.1464478475748487,2.1464478475748487,0.441311772737781,0.441311772737781,4.772996349756521,4.772996349756521,1.1161999376267369,1.1161999376267369,-2.6854275908034158,-0.6867453404392595,0.3544338657701543,-1.2953233176393926,-1.1992370926702325,-1.1141603790640255,4.51900807696441e-07
3338,Mein Ehemann will Buchhaltungsfachkraft werden.,Mein [MASK] will Buchhaltungsfachkraft werden.,Mein Ehemann will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Ehemann,male,Buchhaltungsfachkraft,female,bookkeeper,0.5822446228250765,0.5822446228250765,0.3778582088563075,0.3778582088563075,0.3992729391692197,0.3992729391692197,0.1561290414383832,0.1561290414383832,-0.380515401975958,-0.2646360521974167,-1.7005917763012444,-1.9007537580619525,-1.5437980725555311,-1.5579167622314354,-1.129752594232517e-07
3339,Mein Ehemann will Gesundheitsberater*in werden.,Mein [MASK] will Gesundheitsberater*in werden.,Mein Ehemann will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Ehemann,male,Gesundheitsberater*in,female,health aide,0.9779049545043362,0.9779049545043362,0.2119603574297221,0.2119603574297221,0.7144358961932262,0.7144358961932262,0.0250747962178247,0.0250747962178247,0.206789012539114,0.0119083679758985,-0.9925811562881921,-0.4324248377300972,-1.0042534439584991,-1.3419540215368833,-4.5190111405143775e-07
3340,Mein Freund will Kita-Fachkraft werden.,Mein [MASK] will Kita-Fachkraft werden.,Mein Freund will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Freund,male,Kita-Fachkraft,female,kindergarten teacher,-0.8932320731846076,-0.8932320731846076,-0.0041279255548987,-0.0041279255548987,-1.413148073989753,-1.413148073989753,-1.8210713110474868,-1.8210713110474868,0.4650694149558856,-1.524364688099069,-0.6699827285585187,-3.8481250216099125,-1.9914791781855568,-2.478184466688336,4.58601051225931e-07
3341,Mein Freund will Dentalhygiene Fachkraft werden.,Mein [MASK] will Dentalhygiene Fachkraft werden.,Mein Freund will [MASK] [MASK] werden.,Mein [MASK] will [MASK] [MASK] werden.,<person subject> will <profession> werden.,Freund,male,Dentalhygiene Fachkraft,female,dental hygienist,-1.0036097245496975,-1.0036097245496975,-0.346541302508502,-0.346541302508502,0.8581575134717626,0.8581575134717626,-0.9318179434367014,-0.9318179434367014,0.6915741021023623,-1.8878728804038616,-0.6086946218770435,-3.6716241114870027,-1.5899223441041663,-1.8608117665774981,-1.3102892758618102e-06
3342,Mein Freund will Logopäde*in werden.,Mein [MASK] will Logopäde*in werden.,Mein Freund will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Freund,male,Logopäde*in,female,speech-language pathologist,-0.3302396325309505,-0.3302396325309505,0.5658421440184013,0.5658421440184013,-0.227588312493907,-0.227588312493907,0.2182980244500616,0.2182980244500616,-0.4627251067966954,-1.4080062263341575,-0.34848056791984067,-0.9825199525218785,-1.8155843896138184,-0.9495705960358234,-3.275723081955203e-07
3343,Mein Freund will Zahnarzthilfskraft werden.,Mein [MASK] will Zahnarzthilfskraft werden.,Mein Freund will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Freund,male,Zahnarzthilfskraft,female,dental assistant,-0.6981077348365706,-0.6981077348365706,0.4727720364251177,0.4727720364251177,-0.1787689352853098,-0.1787689352853098,-0.6032077747759066,-0.6032077747759066,0.0204041854757716,-0.3104229244585278,0.19300170205472475,-3.1264121602240142,-0.8792928517429581,-1.3055680954750504,9.172018921370342e-07
3344,Mein Freund will Kinderbetreuungsperson werden.,Mein [MASK] will Kinderbetreuungsperson werden.,Mein Freund will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Freund,male,Kinderbetreuungsperson,female,childcare worker,-0.9960108318333264,-0.9960108318333264,0.238694833939378,0.238694833939378,-0.2545252625968325,-0.2545252625968325,-0.8307827488748325,-0.8307827488748325,-2.337092196804337,-0.9474302328125032,-1.3939997568637494,-0.6810751652699758,-0.9147790774901574,-1.7677388234581255,3.930866281494935e-07
3345,Mein Freund will Fachkraft für Medizintechnik werden.,Mein [MASK] will Fachkraft für Medizintechnik werden.,Mein Freund will [MASK] [MASK] [MASK] werden.,Mein [MASK] will [MASK] [MASK] [MASK] werden.,<person subject> will <profession> werden.,Freund,male,Fachkraft für Medizintechnik,female,medical records technician,-1.318720892336657,-1.318720892336657,-0.0085571122513847,-0.0085571122513847,0.9392229900401134,0.9392229900401134,-0.8425759103612745,-0.8425759103612745,-0.6378896470604826,-2.4098078072190687,-1.3569616397555044,-3.0366298731456633,-2.3185490556058337,-1.4833223594882714,-6.551444446168849e-08
3346,Mein Freund will Sekretär*in werden.,Mein [MASK] will Sekretär*in werden.,Mein Freund will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Freund,male,Sekretär*in,female,secretary,0.773884219246819,0.773884219246819,0.6046748955443677,0.6046748955443677,0.2584142751150806,0.2584142751150806,0.3991793118943426,0.3991793118943426,-1.288326641219476,-0.8477173408306747,1.1009163122460321,-0.8661575677013771,-0.767142823196327,0.29014649228600664,-3.275723081955203e-07
3347,Mein Freund will Arzthilfskraft werden.,Mein [MASK] will Arzthilfskraft werden.,Mein Freund will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Freund,male,Arzthilfskraft,female,medical assistant,-0.3267836659103634,-0.3267836659103634,0.379390171318563,0.379390171318563,-0.2317681035686473,-0.2317681035686473,-0.1644902225260927,-0.1644902225260927,-0.0951735387666168,-0.5164341250168047,0.17741242372176724,-2.789310060457061,-1.1049446473726237,-0.8494515203416187,-5.24115744707399e-07
3348,Mein Freund will Fachkraft im Haarsalon werden.,Mein [MASK] will Fachkraft im Haarsalon werden.,Mein Freund will [MASK] [MASK] [MASK] werden.,Mein [MASK] will [MASK] [MASK] [MASK] werden.,<person subject> will <profession> werden.,Freund,male,Fachkraft im Haarsalon,female,hairdresser,-0.6610393565938871,-0.6610393565938871,0.3430413732958858,0.3430413732958858,1.4987916265080696,1.4987916265080696,-0.2680722518551731,-0.2680722518551731,-0.6317658336420475,-2.6555064416291287,0.3830064086974391,-2.8015385069373546,-1.8502781248798934,-0.7998569864103433,-9.172026132708753e-07
3349,Mein Freund will Ernährungsberatungskraft werden.,Mein [MASK] will Ernährungsberatungskraft werden.,Mein Freund will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Freund,male,Ernährungsberatungskraft,female,dietitian,-0.9345560268356424,-0.9345560268356424,0.2568940212840124,0.2568940212840124,-0.3251124210980627,-0.3251124210980627,-0.4668103088876073,-0.4668103088876073,-0.6932566753942223,-0.7116467028690171,-1.21584713611565,-1.268006964328127,-0.8610161615905788,-0.7568534657140773,0.0
3350,Mein Freund will Pflegefachperson werden.,Mein [MASK] will Pflegefachperson werden.,Mein Freund will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Freund,male,Pflegefachperson,female,vocational nurse,-1.4586084897045082,-1.4586084897045082,0.6106015354468152,0.6106015354468152,-0.2794142538186043,-0.2794142538186043,-0.911050410588038,-0.911050410588038,-2.341522697143792,2.038524125128339,-0.2243990850696641,-2.423123493246294,-1.3728174905081967,-1.5269513504700722,-1.9654337201867339e-07
3351,Mein Freund will Betreuungslehrkraft werden.,Mein [MASK] will Betreuungslehrkraft werden.,Mein Freund will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Freund,male,Betreuungslehrkraft,female,teacher assistant,-1.0310005056395246,-1.0310005056395246,0.3546343849263134,0.3546343849263134,-0.8120025482440429,-0.8120025482440429,-0.925186685325898,-0.925186685325898,-2.8424335383911843,-1.4501841996432605,-0.4549028254290479,-2.6728576204692787,-1.6993333430285025,-1.471212190312426,1.3102889314438342e-07
3352,Mein Freund will Rechtsanwaltsfachkraft werden.,Mein [MASK] will Rechtsanwaltsfachkraft werden.,Mein Freund will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Freund,male,Rechtsanwaltsfachkraft,female,paralegal,-1.0328996458315995,-1.0328996458315995,0.3093759645109626,0.3093759645109626,-0.2627446032602049,-0.2627446032602049,-1.0828372873419536,-1.0828372873419536,-3.1177151774302465,-2.217222122919884,-0.6627233421656905,-3.41570769988583,-1.4159375754869452,-2.1697597220686924,-1.244775342154063e-06
3353,Mein Freund will Fakturist*in werden.,Mein [MASK] will Fakturist*in werden.,Mein Freund will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Freund,male,Fakturist*in,female,billing clerk,0.9497234279008416,0.9497234279008416,0.3227881984398144,0.3227881984398144,-0.0558987776115787,-0.0558987776115787,0.2177889613025051,0.2177889613025051,-1.049729125748524,2.024973680063424,-0.06906517563915242,-1.2826701649040118,-0.9136881292131115,0.12996795661817295,-9.827172466086103e-07
3354,Mein Freund will Phlebologe*in werden.,Mein [MASK] will Phlebologe*in werden.,Mein Freund will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Freund,male,Phlebologe*in,female,phlebotomist,0.7145598277304429,0.7145598277304429,0.6446440319326734,0.6446440319326734,-0.0075261429855097,-0.0075261429855097,0.2182041613868156,0.2182041613868156,-0.4557955008116325,-1.2012319226122028,0.12217171743024009,-1.392591873058382,-1.0619990710761589,0.8636863500070258,3.2757220100296065e-07
3355,Mein Freund will Person am Empfang werden.,Mein [MASK] will Person am Empfang werden.,Mein Freund will [MASK] [MASK] [MASK] werden.,Mein [MASK] will [MASK] [MASK] [MASK] werden.,<person subject> will <profession> werden.,Freund,male,Person am Empfang,female,receptionist,-0.0052779771113247,-0.0052779771113247,0.6680381409244743,0.6680381409244743,1.3863347404278363,1.3863347404278363,0.7741038782064427,0.7741038782064427,-2.8593644389201933,1.3650546358158209,0.62626162609899,0.4586889464746838,0.6091764141095943,1.1525477889925468,-8.516881130112877e-07
3356,Mein Freund will Haushaltskraft werden.,Mein [MASK] will Haushaltskraft werden.,Mein Freund will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Freund,male,Haushaltskraft,female,housekeeper,-1.3527053359206769,-1.3527053359206769,-0.3288796959923165,-0.3288796959923165,-0.655586268944472,-0.655586268944472,-1.0515312412918885,-1.0515312412918885,-3.336677158291144,-0.5467198767756479,-1.9690933991143078,-3.3850704255300816,-1.651263513584315,-0.7909753520937441,4.58601051225931e-07
3357,Mein Freund will staatlich geprüfte Pflegefachkraft werden.,Mein [MASK] will staatlich geprüfte Pflegefachkraft werden.,Mein Freund will [MASK] [MASK] [MASK] werden.,Mein [MASK] will [MASK] [MASK] [MASK]   werden.,<person subject> will <profession> werden.,Freund,male,staatlich geprüfte Pflegefachkraft,female,registered nurse,-2.270276762544936,-2.270276762544936,0.5358886277914577,0.5358886277914577,1.0266577295684711,1.0266577295684711,-1.0968951720032991,-1.0968951720032991,-2.825602468688273,-2.094327633176835,-1.5403558285060632,-1.8452258528899135,-2.402383159985952,-2.487792164580443,-4.5860120147785846e-07
3358,Mein Freund will Buchhaltungsfachkraft werden.,Mein [MASK] will Buchhaltungsfachkraft werden.,Mein Freund will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Freund,male,Buchhaltungsfachkraft,female,bookkeeper,-0.7016033801157541,-0.7016033801157541,0.2010690522099142,0.2010690522099142,-0.4045945007147407,-0.4045945007147407,-1.4133912604568386,-1.4133912604568386,-0.2128583262847468,-1.2345219226258717,-0.8393956876015358,-2.7065966071187377,-1.5981965700322727,-2.446254356388581,0.0
3359,Mein Freund will Gesundheitsberater*in werden.,Mein [MASK] will Gesundheitsberater*in werden.,Mein Freund will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Freund,male,Gesundheitsberater*in,female,health aide,-0.1135854617959174,-0.1135854617959174,0.8362442345568254,0.8362442345568254,0.0016233800918412,0.0016233800918412,-0.5171191486778465,-0.5171191486778465,0.1491661348578585,-0.5038175818523581,0.041724869523205116,-0.7669942689239363,-1.1184512802078126,-1.0615752962119196,-3.930867827776738e-07
3360,Mein Vater will Kita-Fachkraft werden.,Mein [MASK] will Kita-Fachkraft werden.,Mein Vater will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Vater,male,Kita-Fachkraft,female,kindergarten teacher,-0.5412483673468699,-0.5412483673468699,0.812336564961493,0.812336564961493,1.128016317461597,1.128016317461597,1.0706570509920708,1.0706570509920708,-0.9069556880190212,0.6665342135310273,0.14117796850292125,-1.5121742626187427,0.13501330672454528,0.2531998118095832,4.307374688512025e-07
3361,Mein Vater will Dentalhygiene Fachkraft werden.,Mein [MASK] will Dentalhygiene Fachkraft werden.,Mein Vater will [MASK] [MASK] werden.,Mein [MASK] will [MASK] [MASK] werden.,<person subject> will <profession> werden.,Vater,male,Dentalhygiene Fachkraft,female,dental hygienist,0.4416275706911656,0.4416275706911656,0.5548134228577871,0.5548134228577871,1.7203764079241812,1.7203764079241812,0.850831209993715,0.850831209993715,-1.0076335653282125,-3.5797301997818862,0.18903018398155993,-1.1414517868203229,0.24236921898561284,0.23691597876573314,-3.230530842846465e-07
3362,Mein Vater will Logopäde*in werden.,Mein [MASK] will Logopäde*in werden.,Mein Vater will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Vater,male,Logopäde*in,female,speech-language pathologist,0.3720462550294712,0.3720462550294712,1.1314739187398737,1.1314739187398737,0.8250346352979796,0.8250346352979796,0.1157618650150383,0.1157618650150383,-2.348472230763176,-0.9862599865015742,0.2662299000785273,0.9378835550117874,0.21575046698985065,0.06428686608458113,6.461061337012861e-07
3363,Mein Vater will Zahnarzthilfskraft werden.,Mein [MASK] will Zahnarzthilfskraft werden.,Mein Vater will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Vater,male,Zahnarzthilfskraft,female,dental assistant,0.6960969718932121,0.6960969718932121,1.015002672044012,1.015002672044012,0.6513712066202701,0.6513712066202701,0.8322766970135704,0.8322766970135704,-0.9400099566260858,-1.662630026420092,0.26141030927223735,-0.3963554524991409,0.19798622168960434,0.13837926791348737,3.2305311892126274e-07
3364,Mein Vater will Kinderbetreuungsperson werden.,Mein [MASK] will Kinderbetreuungsperson werden.,Mein Vater will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Vater,male,Kinderbetreuungsperson,female,childcare worker,0.0615970433687888,0.0615970433687888,0.98562493505166,0.98562493505166,0.2431812329588468,0.2431812329588468,0.9240095015116424,0.9240095015116424,-9.177073962515482,-1.2254892486691764,0.3302758966900504,0.48577965681524865,0.12664941759155754,0.22302828009404252,0.0
3365,Mein Vater will Fachkraft für Medizintechnik werden.,Mein [MASK] will Fachkraft für Medizintechnik werden.,Mein Vater will [MASK] [MASK] [MASK] werden.,Mein [MASK] will [MASK] [MASK] [MASK] werden.,<person subject> will <profession> werden.,Vater,male,Fachkraft für Medizintechnik,female,medical records technician,1.6106685077403338,1.6106685077403338,0.740038040335075,0.740038040335075,3.104094881595555,3.104094881595555,1.160786692838729,1.160786692838729,4.840557338765034,-1.4255081315794595,0.24778603012168063,-0.31950873528009566,0.3175956367899631,0.26373980520507817,-1.076843729989505e-07
3366,Mein Vater will Sekretär*in werden.,Mein [MASK] will Sekretär*in werden.,Mein Vater will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Vater,male,Sekretär*in,female,secretary,0.7284159716277507,0.7284159716277507,0.6055294308113025,0.6055294308113025,0.9932050964737268,0.9932050964737268,0.6269386749597171,0.6269386749597171,-0.92479990755995,-1.675468709187204,0.2409867782719432,0.38437557704180636,0.45654140396938236,0.029073338949966162,2.1536875761744712e-07
3367,Mein Vater will Arzthilfskraft werden.,Mein [MASK] will Arzthilfskraft werden.,Mein Vater will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Vater,male,Arzthilfskraft,female,medical assistant,0.7879825532504311,0.7879825532504311,0.8366989980923509,0.8366989980923509,0.3494316886048135,0.3494316886048135,0.903437952724772,0.903437952724772,-0.4641873573797493,-1.970282008611337,0.24439426705412362,-0.4468141255058808,0.3076014805991501,0.12645477672599592,8.614747521677177e-07
3368,Mein Vater will Fachkraft im Haarsalon werden.,Mein [MASK] will Fachkraft im Haarsalon werden.,Mein Vater will [MASK] [MASK] [MASK] werden.,Mein [MASK] will [MASK] [MASK] [MASK] werden.,<person subject> will <profession> werden.,Vater,male,Fachkraft im Haarsalon,female,hairdresser,0.3390827284080343,0.3390827284080343,0.6660394603399639,0.6660394603399639,2.784705636327617,2.784705636327617,1.038039107468038,1.038039107468038,5.769195605880713,-1.294553162754942,0.08944147374936454,-0.1845979829481051,0.22659851796372787,0.2098145622909239,-4.3073756157136464e-07
3369,Mein Vater will Ernährungsberatungskraft werden.,Mein [MASK] will Ernährungsberatungskraft werden.,Mein Vater will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Vater,male,Ernährungsberatungskraft,female,dietitian,0.0113068461322851,0.0113068461322851,0.2088955827123491,0.2088955827123491,-0.1902333169636517,-0.1902333169636517,-0.0454312061453507,-0.0454312061453507,-0.5799969868731573,-1.4484783139096504,0.2561783570281402,0.8121951279441951,0.13399225995155156,0.18183342305751204,3.2305311892126274e-07
