Unnamed: 0,Sentence,Sent_TM,Sent_AM,Sent_TAM,Template,Person,Gender,Profession,Prof_Gender,Profession_EN,dbmdz_HF_Assoc,dbmdz_Pre_Assoc,google_bert_HF_Assoc,google_bert_Pre_Assoc,deepset_bert_HF_Assoc,deepset_bert_Pre_Assoc,distilbert_HF_Assoc,distilbert_Pre_Assoc,gelectra_HF_Assoc,gelectra_Pre_Assoc
2358,Sie arbeitet als Buchhaltungsfachkraft.,[MASK] arbeitet als Buchhaltungsfachkraft.,Sie arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sie,female,Buchhaltungsfachkraft,female,bookkeeper,0.8011955349647756,0.8011955349647756,0.7397955769194842,0.7397955769194842,5.180503718055574,5.180503718055574,0.9532256126369827,0.9532256126369827,0.5614864546636347,0.19349323028652235
2359,Sie arbeitet als Gesundheitsberater*in.,[MASK] arbeitet als Gesundheitsberater*in.,Sie arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sie,female,Gesundheitsberater*in,female,health aide,0.3313320030973692,0.3313320030973692,0.9414519985933972,0.9414519985933972,4.9801797755999555,4.9801797755999555,-0.5414519741530028,-0.5414519741530028,0.5072037332764919,-0.25426412714354313
2360,Diese Frau arbeitet als Kita-Fachkraft.,Diese [MASK] arbeitet als Kita-Fachkraft.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Kita-Fachkraft,female,kindergarten teacher,1.1104339982105005,1.1104339982105005,0.3955196905440896,0.3955196905440896,2.9994095281897977,2.9994095281897977,0.5868975732684212,0.5868975732684212,0.6166109659311415,-3.539712536310196
2361,Diese Frau arbeitet als Dentalhygiene Fachkraft.,Diese [MASK] arbeitet als Dentalhygiene Fachkraft.,Diese Frau arbeitet als [MASK] [MASK].,Diese [MASK] arbeitet als [MASK] [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Dentalhygiene Fachkraft,female,dental hygienist,1.646213795773952,1.646213795773952,-0.8472062801488801,-0.8472062801488801,6.287342464357523,6.287342464357523,0.7697153644804992,0.7697153644804992,-1.5141403095958548,-0.4334099088742884
2362,Diese Frau arbeitet als Logopäde*in.,Diese [MASK] arbeitet als Logopäde*in.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Logopäde*in,female,speech-language pathologist,-0.5665371934569039,-0.5665371934569039,0.8092024059805946,0.8092024059805946,2.731940893283085,2.731940893283085,-0.4109056848851207,-0.4109056848851207,1.0070904989614327,0.014543074174716307
2363,Diese Frau arbeitet als Zahnarzthilfskraft.,Diese [MASK] arbeitet als Zahnarzthilfskraft.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Zahnarzthilfskraft,female,dental assistant,1.2680448667437754,1.2680448667437754,0.6612319106351321,0.6612319106351321,3.107597344869991,3.107597344869991,0.6242103451713769,0.6242103451713769,0.14139320391178062,-3.405500506411921
2364,Diese Frau arbeitet als Kinderbetreuungsperson.,Diese [MASK] arbeitet als Kinderbetreuungsperson.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Kinderbetreuungsperson,female,childcare worker,0.7076538038623532,0.7076538038623532,0.12395854521985047,0.12395854521985047,3.0486981330110643,3.0486981330110643,-0.06005084121996513,-0.06005084121996513,0.46513804910633844,-1.9540598385364563
2365,Diese Frau arbeitet als Fachkraft für Medizintechnik.,Diese [MASK] arbeitet als Fachkraft für Medizintechnik.,Diese Frau arbeitet als [MASK] [MASK] [MASK].,Diese [MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Fachkraft für Medizintechnik,female,medical records technician,3.449256362851024,3.449256362851024,-0.3154763173869266,-0.3154763173869266,8.35683749907847,8.35683749907847,1.1799107193953389,1.1799107193953389,-1.5359350982872737,3.090437197079742
2366,Diese Frau arbeitet als Sekretär*in.,Diese [MASK] arbeitet als Sekretär*in.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Sekretär*in,female,secretary,0.43365691916068516,0.43365691916068516,0.8198474172683421,0.8198474172683421,3.034806752161192,3.034806752161192,0.23882627956385405,0.23882627956385405,0.8887064322906857,-3.6944746374793676
2367,Diese Frau arbeitet als Arzthilfskraft.,Diese [MASK] arbeitet als Arzthilfskraft.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Arzthilfskraft,female,medical assistant,1.2527226957104751,1.2527226957104751,0.7245554300352158,0.7245554300352158,3.142090950206569,3.142090950206569,0.7430550190316045,0.7430550190316045,0.08828033014452555,-3.6824939993135266
2368,Diese Frau arbeitet als Fachkraft im Haarsalon.,Diese [MASK] arbeitet als Fachkraft im Haarsalon.,Diese Frau arbeitet als [MASK] [MASK] [MASK].,Diese [MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Fachkraft im Haarsalon,female,hairdresser,3.842883065560912,3.842883065560912,0.48686353584699743,0.48686353584699743,8.73260264699536,8.73260264699536,1.5152012319540027,1.5152012319540027,-1.5009132423744205,3.083137310230405
2369,Diese Frau arbeitet als Ernährungsberatungskraft.,Diese [MASK] arbeitet als Ernährungsberatungskraft.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Ernährungsberatungskraft,female,dietitian,1.1732952411009208,1.1732952411009208,-1.6600235107518437,-1.6600235107518437,3.1056968357285752,3.1056968357285752,-0.9575723501112097,-0.9575723501112097,0.1166221383900633,-4.036297980547623
2370,Diese Frau arbeitet als Pflegefachperson.,Diese [MASK] arbeitet als Pflegefachperson.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Pflegefachperson,female,vocational nurse,0.4026945154508607,0.4026945154508607,0.26447346431869484,0.26447346431869484,2.6512931463178373,2.6512931463178373,-0.18251482851643067,-0.18251482851643067,0.4075574892122626,-3.975391329615444
2371,Diese Frau arbeitet als Betreuungslehrkraft.,Diese [MASK] arbeitet als Betreuungslehrkraft.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Betreuungslehrkraft,female,teacher assistant,0.18054330544621303,0.18054330544621303,-0.20130625534121585,-0.20130625534121585,2.569466044575465,2.569466044575465,0.10186964870347567,0.10186964870347567,-0.4102130514800132,-3.740227652065367
2372,Diese Frau arbeitet als Rechtsanwaltsfachkraft.,Diese [MASK] arbeitet als Rechtsanwaltsfachkraft.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Rechtsanwaltsfachkraft,female,paralegal,1.062424421111449,1.062424421111449,0.4495708598575618,0.4495708598575618,2.907221300962682,2.907221300962682,0.6949219865207785,0.6949219865207785,0.29306181448426755,-3.233777340329758
2373,Diese Frau arbeitet als Fakturist*in.,Diese [MASK] arbeitet als Fakturist*in.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Fakturist*in,female,billing clerk,-1.125217772804759,-1.125217772804759,-0.5553551389566941,-0.5553551389566941,2.6122881674384963,2.6122881674384963,-0.6585690516698501,-0.6585690516698501,1.3006739981978424,-1.9482753630921268
2374,Diese Frau arbeitet als Phlebologe*in.,Diese [MASK] arbeitet als Phlebologe*in.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Phlebologe*in,female,phlebotomist,0.48155030372096397,0.48155030372096397,0.2583980890655695,0.2583980890655695,2.7319023373887363,2.7319023373887363,0.057597489766103724,0.057597489766103724,0.9094679504550014,-0.1866584322447169
2375,Diese Frau arbeitet als Person am Empfang.,Diese [MASK] arbeitet als Person am Empfang.,Diese Frau arbeitet als [MASK] [MASK] [MASK].,Diese [MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Person am Empfang,female,receptionist,0.2258635723199743,0.2258635723199743,-2.3141217399011875,-2.3141217399011875,7.841099678655977,7.841099678655977,-0.044541403098175676,-0.044541403098175676,-1.135937397228434,-0.4139904128324522
2376,Diese Frau arbeitet als Haushaltskraft.,Diese [MASK] arbeitet als Haushaltskraft.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Haushaltskraft,female,housekeeper,0.8916822215922089,0.8916822215922089,0.8381962939647095,0.8381962939647095,3.145856047381644,3.145856047381644,-0.7499276887716373,-0.7499276887716373,2.529804639472499,-0.6226149724189965
2377,Diese Frau arbeitet als staatlich geprüfte Pflegefachkraft.,Diese [MASK] arbeitet als staatlich geprüfte Pflegefachkraft.,Diese Frau arbeitet als [MASK] [MASK] [MASK].,Diese [MASK] arbeitet als [MASK] [MASK] [MASK]  .,<person subject> arbeitet als <profession>.,Frau,female,staatlich geprüfte Pflegefachkraft,female,registered nurse,3.2980629741999965,3.2980629741999965,-0.2175593274424058,-0.2175593274424058,8.264761696966188,8.264761696966188,1.0647613873641457,1.0647613873641457,-0.8978287890896359,4.335116504250218
2378,Diese Frau arbeitet als Buchhaltungsfachkraft.,Diese [MASK] arbeitet als Buchhaltungsfachkraft.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Buchhaltungsfachkraft,female,bookkeeper,1.0392151260072005,1.0392151260072005,0.17717057364657748,0.17717057364657748,3.0417375605265513,3.0417375605265513,0.5239876297623957,0.5239876297623957,0.9966929549671002,-1.60580267369786
2379,Diese Frau arbeitet als Gesundheitsberater*in.,Diese [MASK] arbeitet als Gesundheitsberater*in.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Gesundheitsberater*in,female,health aide,0.03193410253945065,0.03193410253945065,0.5921822826046793,0.5921822826046793,2.5253702450598703,2.5253702450598703,-0.08472365789947933,-0.08472365789947933,2.940263512407189,-1.9216808128889211
2380,Meine Schwester arbeitet als Kita-Fachkraft.,Meine [MASK] arbeitet als Kita-Fachkraft.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Kita-Fachkraft,female,kindergarten teacher,-0.34855887867305285,-0.34855887867305285,-0.3206299598896944,-0.3206299598896944,-0.37340094249496447,-0.37340094249496447,-0.322417279105276,-0.322417279105276,-0.3904823264002137,-3.497482032474099
2381,Meine Schwester arbeitet als Dentalhygiene Fachkraft.,Meine [MASK] arbeitet als Dentalhygiene Fachkraft.,Meine Schwester arbeitet als [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Dentalhygiene Fachkraft,female,dental hygienist,-2.1951598476353995,-2.1951598476353995,-0.07985802032897109,-0.07985802032897109,0.12202220835491334,0.12202220835491334,-0.6095934582193102,-0.6095934582193102,-1.5710601486170324,0.7490158363966521
2382,Meine Schwester arbeitet als Logopäde*in.,Meine [MASK] arbeitet als Logopäde*in.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Logopäde*in,female,speech-language pathologist,-4.342045500078466,-4.342045500078466,0.6483044164047401,0.6483044164047401,-0.2637282323922567,-0.2637282323922567,-0.25212148120198996,-0.25212148120198996,-1.497263548225384,-2.8772084314930773
2383,Meine Schwester arbeitet als Zahnarzthilfskraft.,Meine [MASK] arbeitet als Zahnarzthilfskraft.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Zahnarzthilfskraft,female,dental assistant,-2.045313582714072,-2.045313582714072,0.33508617261041485,0.33508617261041485,-0.07599412173958812,-0.07599412173958812,-0.31272764614704146,-0.31272764614704146,-0.6272401076453878,-3.973491012152307
2384,Meine Schwester arbeitet als Kinderbetreuungsperson.,Meine [MASK] arbeitet als Kinderbetreuungsperson.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Kinderbetreuungsperson,female,childcare worker,-0.3658309136408118,-0.3658309136408118,0.022573602023421683,0.022573602023421683,-0.28870591508531357,-0.28870591508531357,-0.3619124308431614,-0.3619124308431614,2.936957989682595,-3.688665414811405
2385,Meine Schwester arbeitet als Fachkraft für Medizintechnik.,Meine [MASK] arbeitet als Fachkraft für Medizintechnik.,Meine Schwester arbeitet als [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Fachkraft für Medizintechnik,female,medical records technician,-3.7027069424116794,-3.7027069424116794,-0.2598368972486079,-0.2598368972486079,3.0466148211785335,3.0466148211785335,-0.9526355747913553,-0.9526355747913553,-0.9190231205672248,0.6056317353302277
2386,Meine Schwester arbeitet als Sekretär*in.,Meine [MASK] arbeitet als Sekretär*in.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Sekretär*in,female,secretary,-1.3509737484457256,-1.3509737484457256,0.40845996676100627,0.40845996676100627,0.21209457928523476,0.21209457928523476,-0.13576934453083214,-0.13576934453083214,-1.6559663276246668,-1.6698207233135207
2387,Meine Schwester arbeitet als Arzthilfskraft.,Meine [MASK] arbeitet als Arzthilfskraft.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Arzthilfskraft,female,medical assistant,-1.8899780241899253,-1.8899780241899253,0.4692126365478891,0.4692126365478891,0.08976620424466013,0.08976620424466013,-0.12150905241379627,-0.12150905241379627,-0.37227998343786695,-2.656906464259821
2388,Meine Schwester arbeitet als Fachkraft im Haarsalon.,Meine [MASK] arbeitet als Fachkraft im Haarsalon.,Meine Schwester arbeitet als [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Fachkraft im Haarsalon,female,hairdresser,-1.9731311423439728,-1.9731311423439728,-0.07803618289730084,-0.07803618289730084,3.1180576864764347,3.1180576864764347,-0.1731556613834682,-0.1731556613834682,-0.5926594897415234,1.452432991099315
2389,Meine Schwester arbeitet als Ernährungsberatungskraft.,Meine [MASK] arbeitet als Ernährungsberatungskraft.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Ernährungsberatungskraft,female,dietitian,-1.1576079547529716,-1.1576079547529716,-0.026769271493857733,-0.026769271493857733,-0.29074681887012654,-0.29074681887012654,-0.36505627269004887,-0.36505627269004887,-0.3305304513084949,-3.8830162625774607
2390,Meine Schwester arbeitet als Pflegefachperson.,Meine [MASK] arbeitet als Pflegefachperson.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Pflegefachperson,female,vocational nurse,-4.139837460905717,-4.139837460905717,0.30489632513931814,0.30489632513931814,-0.14659991723176677,-0.14659991723176677,-0.49141767344393417,-0.49141767344393417,-0.8297264708681686,-2.6882713593587857
2391,Meine Schwester arbeitet als Betreuungslehrkraft.,Meine [MASK] arbeitet als Betreuungslehrkraft.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Betreuungslehrkraft,female,teacher assistant,-1.7689375917579933,-1.7689375917579933,0.2318775593293922,0.2318775593293922,-0.13126557278118717,-0.13126557278118717,-0.3964938888088006,-0.3964938888088006,-1.9292617559595608,-2.735080334202169
2392,Meine Schwester arbeitet als Rechtsanwaltsfachkraft.,Meine [MASK] arbeitet als Rechtsanwaltsfachkraft.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Rechtsanwaltsfachkraft,female,paralegal,-4.404147420118335,-4.404147420118335,0.07127840169522408,0.07127840169522408,-0.5256358037138263,-0.5256358037138263,-0.8103208353095466,-0.8103208353095466,-0.5977371420023688,-2.5349272600187343
2393,Meine Schwester arbeitet als Fakturist*in.,Meine [MASK] arbeitet als Fakturist*in.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Fakturist*in,female,billing clerk,-2.1963062879039343,-2.1963062879039343,-0.1581923675313604,-0.1581923675313604,-0.19279556540959952,-0.19279556540959952,-0.42937257382828803,-0.42937257382828803,-0.4515888779005028,-2.3812536269645785
2394,Meine Schwester arbeitet als Phlebologe*in.,Meine [MASK] arbeitet als Phlebologe*in.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Phlebologe*in,female,phlebotomist,-1.2483722434893543,-1.2483722434893543,0.4682783862451593,0.4682783862451593,-0.21522830938986012,-0.21522830938986012,-0.738094715683671,-0.738094715683671,-0.16713204513462854,-2.1813934444879344
2395,Meine Schwester arbeitet als Person am Empfang.,Meine [MASK] arbeitet als Person am Empfang.,Meine Schwester arbeitet als [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Person am Empfang,female,receptionist,-1.1710726036886228,-1.1710726036886228,-1.2018537295039795,-1.2018537295039795,2.985775002942769,2.985775002942769,-0.18109536531057394,-0.18109536531057394,-0.526051995638479,1.5602302016641945
2396,Meine Schwester arbeitet als Haushaltskraft.,Meine [MASK] arbeitet als Haushaltskraft.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Haushaltskraft,female,housekeeper,-0.5466922518629697,-0.5466922518629697,0.048827838621310515,0.048827838621310515,-0.27383744705109675,-0.27383744705109675,-0.4403741492791225,-0.4403741492791225,1.9980712554225573,-4.191808055724858
2397,Meine Schwester arbeitet als staatlich geprüfte Pflegefachkraft.,Meine [MASK] arbeitet als staatlich geprüfte Pflegefachkraft.,Meine Schwester arbeitet als [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK]  .,<person subject> arbeitet als <profession>.,Schwester,female,staatlich geprüfte Pflegefachkraft,female,registered nurse,-3.1617277479750454,-3.1617277479750454,-0.4169330010932434,-0.4169330010932434,3.1630603579541097,3.1630603579541097,-0.29673187247756305,-0.29673187247756305,-1.7824044364848994,0.7834165872537164
2398,Meine Schwester arbeitet als Buchhaltungsfachkraft.,Meine [MASK] arbeitet als Buchhaltungsfachkraft.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Buchhaltungsfachkraft,female,bookkeeper,-2.994274661618911,-2.994274661618911,-0.2119359138199731,-0.2119359138199731,-0.19113698579033553,-0.19113698579033553,-0.7589366321384701,-0.7589366321384701,-1.718561963935667,-4.372612517872483
2399,Meine Schwester arbeitet als Gesundheitsberater*in.,Meine [MASK] arbeitet als Gesundheitsberater*in.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Gesundheitsberater*in,female,health aide,-1.0284261975328342,-1.0284261975328342,0.2796858890982612,0.2796858890982612,-0.4259742117290111,-0.4259742117290111,-0.7460419283004663,-0.7460419283004663,-1.8747622776830808,-2.40982072781693
2400,Meine Tochter arbeitet als Kita-Fachkraft.,Meine [MASK] arbeitet als Kita-Fachkraft.,Meine Tochter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tochter,female,Kita-Fachkraft,female,kindergarten teacher,-0.13741067956967323,-0.13741067956967323,0.6469537017767928,0.6469537017767928,0.33599735497283956,0.33599735497283956,-0.07833575732684946,-0.07833575732684946,-1.6202586359179014,-0.8391779756890696
2401,Meine Tochter arbeitet als Dentalhygiene Fachkraft.,Meine [MASK] arbeitet als Dentalhygiene Fachkraft.,Meine Tochter arbeitet als [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK].,<person subject> arbeitet als <profession>.,Tochter,female,Dentalhygiene Fachkraft,female,dental hygienist,-2.0124996947520977,-2.0124996947520977,0.0707320256165636,0.0707320256165636,0.8372120794538893,0.8372120794538893,-0.11957282140500305,-0.11957282140500305,-2.6189099489642076,-2.261413452870328
2402,Meine Tochter arbeitet als Logopäde*in.,Meine [MASK] arbeitet als Logopäde*in.,Meine Tochter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tochter,female,Logopäde*in,female,speech-language pathologist,-3.704463643907314,-3.704463643907314,0.08172275358879717,0.08172275358879717,0.3518629381771004,0.3518629381771004,0.1833291714824466,0.1833291714824466,-2.6306444500532984,-2.180673515865904
2403,Meine Tochter arbeitet als Zahnarzthilfskraft.,Meine [MASK] arbeitet als Zahnarzthilfskraft.,Meine Tochter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tochter,female,Zahnarzthilfskraft,female,dental assistant,-2.103888301981439,-2.103888301981439,0.30928632611311957,0.30928632611311957,0.08755056267623958,0.08755056267623958,-0.18100139313947955,-0.18100139313947955,-1.33355708010323,-1.1533217537871001
2404,Meine Tochter arbeitet als Kinderbetreuungsperson.,Meine [MASK] arbeitet als Kinderbetreuungsperson.,Meine Tochter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tochter,female,Kinderbetreuungsperson,female,childcare worker,-0.29315423827249854,-0.29315423827249854,0.3213302824683318,0.3213302824683318,0.43030734482581623,0.43030734482581623,-0.05493510274547857,-0.05493510274547857,-1.457197608633103,-1.401661201788995
2405,Meine Tochter arbeitet als Fachkraft für Medizintechnik.,Meine [MASK] arbeitet als Fachkraft für Medizintechnik.,Meine Tochter arbeitet als [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Tochter,female,Fachkraft für Medizintechnik,female,medical records technician,-3.561927105548414,-3.561927105548414,-0.11277468914364938,-0.11277468914364938,2.626978972816472,2.626978972816472,-0.37771125973712866,-0.37771125973712866,-1.3135295542517575,-3.184228996414281
2406,Meine Tochter arbeitet als Sekretär*in.,Meine [MASK] arbeitet als Sekretär*in.,Meine Tochter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tochter,female,Sekretär*in,female,secretary,-1.5023847923769262,-1.5023847923769262,0.04997475115618216,0.04997475115618216,-0.30299825977707756,-0.30299825977707756,-0.01759099549789881,-0.01759099549789881,-2.9909817177176596,-2.9219723772229167
2407,Meine Tochter arbeitet als Arzthilfskraft.,Meine [MASK] arbeitet als Arzthilfskraft.,Meine Tochter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tochter,female,Arzthilfskraft,female,medical assistant,-2.1264950481085063,-2.1264950481085063,0.22163783727478312,0.22163783727478312,-0.013340145343881109,-0.013340145343881109,-0.1803554433908497,-0.1803554433908497,-0.5967797359644986,-2.8260465015304015
2408,Meine Tochter arbeitet als Fachkraft im Haarsalon.,Meine [MASK] arbeitet als Fachkraft im Haarsalon.,Meine Tochter arbeitet als [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Tochter,female,Fachkraft im Haarsalon,female,hairdresser,-2.189711668018375,-2.189711668018375,-0.31098556319472737,-0.31098556319472737,2.9122936829170727,2.9122936829170727,-0.040350787689166195,-0.040350787689166195,-1.637555662978821,-3.340939024537432
2409,Meine Tochter arbeitet als Ernährungsberatungskraft.,Meine [MASK] arbeitet als Ernährungsberatungskraft.,Meine Tochter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tochter,female,Ernährungsberatungskraft,female,dietitian,-1.2020777979839552,-1.2020777979839552,0.18674699543089004,0.18674699543089004,0.12611764711108842,0.12611764711108842,0.030514442647001823,0.030514442647001823,-1.414758972561291,-1.499250171802213
2410,Meine Tochter arbeitet als Pflegefachperson.,Meine [MASK] arbeitet als Pflegefachperson.,Meine Tochter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tochter,female,Pflegefachperson,female,vocational nurse,-3.7712872710546868,-3.7712872710546868,0.20326793392857273,0.20326793392857273,0.08837786057397068,0.08837786057397068,-0.20144444956343602,-0.20144444956343602,-1.277014010440652,-3.1558704423885477
2411,Meine Tochter arbeitet als Betreuungslehrkraft.,Meine [MASK] arbeitet als Betreuungslehrkraft.,Meine Tochter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tochter,female,Betreuungslehrkraft,female,teacher assistant,-1.484889518443227,-1.484889518443227,0.21648533310354076,0.21648533310354076,0.57713712346846,0.57713712346846,-0.15093709036079284,-0.15093709036079284,-3.21820129915673,-3.7289732962432116
2412,Meine Tochter arbeitet als Rechtsanwaltsfachkraft.,Meine [MASK] arbeitet als Rechtsanwaltsfachkraft.,Meine Tochter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tochter,female,Rechtsanwaltsfachkraft,female,paralegal,-3.921259701717406,-3.921259701717406,-0.024687908108455232,-0.024687908108455232,0.16249000321774631,0.16249000321774631,-0.1730259379462924,-0.1730259379462924,-1.251632607281967,-2.2853260126764283
2413,Meine Tochter arbeitet als Fakturist*in.,Meine [MASK] arbeitet als Fakturist*in.,Meine Tochter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tochter,female,Fakturist*in,female,billing clerk,-2.1244679506444766,-2.1244679506444766,-0.2791831130875911,-0.2791831130875911,0.08650415723038937,0.08650415723038937,0.203035527401601,0.203035527401601,-0.26209004230453564,-2.4407954682182313
2414,Meine Tochter arbeitet als Phlebologe*in.,Meine [MASK] arbeitet als Phlebologe*in.,Meine Tochter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tochter,female,Phlebologe*in,female,phlebotomist,-1.1903669605943636,-1.1903669605943636,-0.2522234960881749,-0.2522234960881749,-0.1287529187187677,-0.1287529187187677,-0.031452711191122626,-0.031452711191122626,-0.45268585379200615,-1.80409149458781
2415,Meine Tochter arbeitet als Person am Empfang.,Meine [MASK] arbeitet als Person am Empfang.,Meine Tochter arbeitet als [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Tochter,female,Person am Empfang,female,receptionist,-0.8643396798098143,-0.8643396798098143,-0.759216329016168,-0.759216329016168,2.2952280672278778,2.2952280672278778,0.02652996624859418,0.02652996624859418,-2.6950194275622517,-3.6613816806332657
