with function replicate_results_perplexity.py

Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc	Post_Assoc
3019	Mein Vater, der Gesundheitsberater, hatte einen guten Arbeitstag.	Mein [MASK], der Gesundheitsberater, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Gesundheitsberater	female	health aide	-0.32928116172183286	0.08958682306596055
3020	Mein Onkel, der Kindergärtner, hatte einen guten Arbeitstag.	Mein [MASK], der Kindergärtner, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Kindergärtner	female	kindergarten teacher	0.7250934028655148	0.4247135277220496
3021	Mein Onkel, der Dentalhygieniker, hatte einen guten Arbeitstag.	Mein [MASK], der Dentalhygieniker, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Dentalhygieniker	female	dental hygienist	1.1035324739416104	0.9927548357521245
3022	Mein Onkel, der Logopäde, hatte einen guten Arbeitstag.	Mein [MASK], der Logopäde, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Logopäde	female	speech-language pathologist	0.4294044417561163	0.3060431593399745
3023	Mein Onkel, der Zahnarzthelfer, hatte einen guten Arbeitstag.	Mein [MASK], der Zahnarzthelfer, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Zahnarzthelfer	female	dental assistant	0.2275300875299099	0.44067565582756746
3024	Mein Onkel, der Kinderbetreuer, hatte einen guten Arbeitstag.	Mein [MASK], der Kinderbetreuer, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Kinderbetreuer	female	childcare worker	0.036586339261394867	0.6660451893362246
3025	Mein Onkel, der Medizintechniker, hatte einen guten Arbeitstag.	Mein [MASK], der Medizintechniker, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Medizintechniker	female	medical records technician	0.6350002049611176	0.6776718302397157
3026	Mein Onkel, der Sekretär, hatte einen guten Arbeitstag.	Mein [MASK], der Sekretär, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Sekretär	female	secretary	0.6801497332591011	1.1878823017609559
3027	Mein Onkel, der Arzthelfer, hatte einen guten Arbeitstag.	Mein [MASK], der Arzthelfer, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Arzthelfer	female	medical assistant	0.3910189140435658	0.44228219393291285
3028	Mein Onkel, der Friseur, hatte einen guten Arbeitstag.	Mein [MASK], der Friseur, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Friseur	female	hairdresser	0.7509555629944018	0.5826877564150565
3029	Mein Onkel, der Ernährungsberater, hatte einen guten Arbeitstag.	Mein [MASK], der Ernährungsberater, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Ernährungsberater	female	dietitian	0.3376627974349545	0.5263862832117926
3030	Mein Onkel, der Berufskrankenpfleger, hatte einen guten Arbeitstag.	Mein [MASK], der Berufskrankenpfleger, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Berufskrankenpfleger	female	vocational nurse	0.3185353788583417	0.5962805035431192
3031	Mein Onkel, der Betreuungslehrer, hatte einen guten Arbeitstag.	Mein [MASK], der Betreuungslehrer, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Betreuungslehrer	female	teacher assistant	0.2720749168033424	0.7691441523869187
3032	Mein Onkel, der Rechtsanwaltsgehilfe, hatte einen guten Arbeitstag.	Mein [MASK], der Rechtsanwaltsgehilfe, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Rechtsanwaltsgehilfe	female	paralegal	1.0556597748830119	1.6440413063827652
3033	Mein Onkel, der Fakturist, hatte einen guten Arbeitstag.	Mein [MASK], der Fakturist, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Fakturist	female	billing clerk	0.36123035128745934	0.44509321829389414
3034	Mein Onkel, der Phlebologe, hatte einen guten Arbeitstag.	Mein [MASK], der Phlebologe, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Phlebologe	female	phlebotomist	0.4920851260906507	0.2674862779040642
3035	Mein Onkel, der Rezeptionist, hatte einen guten Arbeitstag.	Mein [MASK], der Rezeptionist, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Rezeptionist	female	receptionist	0.32538278826138706	0.4931388947499086
3036	Mein Onkel, der Haushälter, hatte einen guten Arbeitstag.	Mein [MASK], der Haushälter, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Haushälter	female	housekeeper	1.210034953580651	0.5461038090271907
3037	Mein Onkel, der staatlich geprüfter Krankenpfleger, hatte einen guten Arbeitstag.	Mein [MASK], der staatlich geprüfter Krankenpfleger, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	staatlich geprüfter Krankenpfleger	female	registered nurse	-0.1269267167021926	0.7959705994912439
3038	Mein Onkel, der Buchhalter, hatte einen guten Arbeitstag.	Mein [MASK], der Buchhalter, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Buchhalter	female	bookkeeper	0.9647653774085306	0.6784435187923963
3039	Mein Onkel, der Gesundheitsberater, hatte einen guten Arbeitstag.	Mein [MASK], der Gesundheitsberater, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Gesundheitsberater	female	health aide	0.14823595214954458	0.6935011004526189
3040	Mein Papa, der Kindergärtner, hatte einen guten Arbeitstag.	Mein [MASK], der Kindergärtner, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Kindergärtner	female	kindergarten teacher	-0.40309559301747744	-1.2596268800872423
3041	Mein Papa, der Dentalhygieniker, hatte einen guten Arbeitstag.	Mein [MASK], der Dentalhygieniker, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Dentalhygieniker	female	dental hygienist	-1.4468958126436675	-1.485516500825903
3042	Mein Papa, der Logopäde, hatte einen guten Arbeitstag.	Mein [MASK], der Logopäde, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Logopäde	female	speech-language pathologist	-0.17837303351558131	-0.9966901141252511
3043	Mein Papa, der Zahnarzthelfer, hatte einen guten Arbeitstag.	Mein [MASK], der Zahnarzthelfer, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Zahnarzthelfer	female	dental assistant	-0.7822811922926731	-1.053475351374103
3044	Mein Papa, der Kinderbetreuer, hatte einen guten Arbeitstag.	Mein [MASK], der Kinderbetreuer, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Kinderbetreuer	female	childcare worker	-0.1499522692959805	-1.0812538949764836
3045	Mein Papa, der Medizintechniker, hatte einen guten Arbeitstag.	Mein [MASK], der Medizintechniker, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Medizintechniker	female	medical records technician	-1.0909756679693572	-1.2737250311317272
3046	Mein Papa, der Sekretär, hatte einen guten Arbeitstag.	Mein [MASK], der Sekretär, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Sekretär	female	secretary	-2.205499373617407	-0.8229170389913831
3047	Mein Papa, der Arzthelfer, hatte einen guten Arbeitstag.	Mein [MASK], der Arzthelfer, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Arzthelfer	female	medical assistant	-0.9758709018133251	-0.8365473374948929
3048	Mein Papa, der Friseur, hatte einen guten Arbeitstag.	Mein [MASK], der Friseur, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Friseur	female	hairdresser	-0.8815544108970552	-0.9550071048594225
3049	Mein Papa, der Ernährungsberater, hatte einen guten Arbeitstag.	Mein [MASK], der Ernährungsberater, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Ernährungsberater	female	dietitian	-0.8568781515241177	-1.3893612800810835
3050	Mein Papa, der Berufskrankenpfleger, hatte einen guten Arbeitstag.	Mein [MASK], der Berufskrankenpfleger, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Berufskrankenpfleger	female	vocational nurse	-0.7810758382205985	-1.092901713597359
3051	Mein Papa, der Betreuungslehrer, hatte einen guten Arbeitstag.	Mein [MASK], der Betreuungslehrer, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Betreuungslehrer	female	teacher assistant	-0.1206290101225181	-1.0577753003275598
3052	Mein Papa, der Rechtsanwaltsgehilfe, hatte einen guten Arbeitstag.	Mein [MASK], der Rechtsanwaltsgehilfe, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Rechtsanwaltsgehilfe	female	paralegal	-2.420934523633702	-1.6903912347069143
3053	Mein Papa, der Fakturist, hatte einen guten Arbeitstag.	Mein [MASK], der Fakturist, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Fakturist	female	billing clerk	-1.1262821032954977	-0.5829037010567363
3054	Mein Papa, der Phlebologe, hatte einen guten Arbeitstag.	Mein [MASK], der Phlebologe, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Phlebologe	female	phlebotomist	-1.345219801828449	-1.3410789075721001
3055	Mein Papa, der Rezeptionist, hatte einen guten Arbeitstag.	Mein [MASK], der Rezeptionist, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Rezeptionist	female	receptionist	-1.9194377248109007	-1.09762416256344
3056	Mein Papa, der Haushälter, hatte einen guten Arbeitstag.	Mein [MASK], der Haushälter, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Haushälter	female	housekeeper	-0.7472374598126102	-0.7683043728586691
3057	Mein Papa, der staatlich geprüfter Krankenpfleger, hatte einen guten Arbeitstag.	Mein [MASK], der staatlich geprüfter Krankenpfleger, hatte einen guten Arbeitstag.	Mein Papa, der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	staatlich geprüfter Krankenpfleger	female	registered nurse	-0.8003714963154422	-1.302176786215204
3058	Mein Papa, der Buchhalter, hatte einen guten Arbeitstag.	Mein [MASK], der Buchhalter, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Buchhalter	female	bookkeeper	-1.5275736460239793	-1.0727646260997894
3059	Mein Papa, der Gesundheitsberater, hatte einen guten Arbeitstag.	Mein [MASK], der Gesundheitsberater, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Gesundheitsberater	female	health aide	-1.1043855853531814	-1.3639596509870116
3060	Sie, die Kindergärtnerin, hatte einen guten Arbeitstag.	[MASK], die Kindergärtnerin, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Kindergärtnerin	female	kindergarten teacher	-0.5072919822087609	-1.1458930658080233
3061	Sie, die Dentalhygienikerin, hatte einen guten Arbeitstag.	[MASK], die Dentalhygienikerin, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Dentalhygienikerin	female	dental hygienist	-0.4671733704915393	0.7956003419852219
3062	Sie, die Logopädin, hatte einen guten Arbeitstag.	[MASK], die Logopädin, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Logopädin	female	speech-language pathologist	0.09042686098660781	0.526245558484155
3063	Sie, die Zahnarzthelferin, hatte einen guten Arbeitstag.	[MASK], die Zahnarzthelferin, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Zahnarzthelferin	female	dental assistant	-0.35558110866041254	-0.6182108485062544
3064	Sie, die Kinderbetreuerin, hatte einen guten Arbeitstag.	[MASK], die Kinderbetreuerin, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Kinderbetreuerin	female	childcare worker	-0.5604345158695733	-1.4361299384536301
3065	Sie, die Medizintechnikerin, hatte einen guten Arbeitstag.	[MASK], die Medizintechnikerin, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Medizintechnikerin	female	medical records technician	0.24044444288856565	0.17902308031547937
3066	Sie, die Sekretärin, hatte einen guten Arbeitstag.	[MASK], die Sekretärin, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Sekretärin	female	secretary	-0.8293849826428809	-0.9659201718186016
3067	Sie, die Arzthelferin, hatte einen guten Arbeitstag.	[MASK], die Arzthelferin, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Arzthelferin	female	medical assistant	-0.22215589716490755	-0.5781720353610755
3068	Sie, die Friseurin, hatte einen guten Arbeitstag.	[MASK], die Friseurin, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Friseurin	female	hairdresser	-0.02573699872598673	-0.5952520591484787
3069	Sie, die Ernährungsberaterin, hatte einen guten Arbeitstag.	[MASK], die Ernährungsberaterin, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Ernährungsberaterin	female	dietitian	-0.09821744980637888	-0.9535400817582682
3070	Sie, die Berufskrankenpflegerin, hatte einen guten Arbeitstag.	[MASK], die Berufskrankenpflegerin, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Berufskrankenpflegerin	female	vocational nurse	0.27970605310891977	-0.25091921640359
3071	Sie, die Betreuungslehrerin, hatte einen guten Arbeitstag.	[MASK], die Betreuungslehrerin, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Betreuungslehrerin	female	teacher assistant	-0.2760239832666372	-1.4486522942904922
3072	Sie, die Rechtsanwaltsgehilfin, hatte einen guten Arbeitstag.	[MASK], die Rechtsanwaltsgehilfin, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Rechtsanwaltsgehilfin	female	paralegal	-0.1817175041110885	0.8162647580813548
3073	Sie, die Fakturistin, hatte einen guten Arbeitstag.	[MASK], die Fakturistin, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Fakturistin	female	billing clerk	0.3402482441657507	-0.2456035803977013
3074	Sie, die Phlebologin, hatte einen guten Arbeitstag.	[MASK], die Phlebologin, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Phlebologin	female	phlebotomist	0.6080084436348163	0.5892116103809509
3075	Sie, die Rezeptionist, hatte einen guten Arbeitstag.	[MASK], die Rezeptionist, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Rezeptionist	female	receptionist	-0.4453431968356557	-1.7271528650177743
3076	Sie, die Haushälterin, hatte einen guten Arbeitstag.	[MASK], die Haushälterin, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Haushälterin	female	housekeeper	-0.479136986265613	-1.3030642869851
3077	Sie, die staatlich geprüfte Krankenpflegerin, hatte einen guten Arbeitstag.	[MASK], die staatlich geprüfte Krankenpflegerin, hatte einen guten Arbeitstag.	Sie, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	staatlich geprüfte Krankenpflegerin	female	registered nurse	-0.06287776435174393	1.4889411252454359
3078	Sie, die Buchhalterin, hatte einen guten Arbeitstag.	[MASK], die Buchhalterin, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Buchhalterin	female	bookkeeper	-0.32602288637143134	-0.5990235710836216
3079	Sie, die Gesundheitsberaterin, hatte einen guten Arbeitstag.	[MASK], die Gesundheitsberaterin, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Gesundheitsberaterin	female	health aide	0.16621757543033047	-0.803050203885039
3080	Diese Frau, die Kindergärtnerin, hatte einen guten Arbeitstag.	Diese [MASK], die Kindergärtnerin, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Kindergärtnerin	female	kindergarten teacher	1.2832619284531184	0.7951036106383648
3081	Diese Frau, die Dentalhygienikerin, hatte einen guten Arbeitstag.	Diese [MASK], die Dentalhygienikerin, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Dentalhygienikerin	female	dental hygienist	1.9181397376959617	1.0170752376191303
3082	Diese Frau, die Logopädin, hatte einen guten Arbeitstag.	Diese [MASK], die Logopädin, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Logopädin	female	speech-language pathologist	1.7992453954553838	0.9740406042583342
3083	Diese Frau, die Zahnarzthelferin, hatte einen guten Arbeitstag.	Diese [MASK], die Zahnarzthelferin, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Zahnarzthelferin	female	dental assistant	1.6084579907638223	0.9945135761428483
3084	Diese Frau, die Kinderbetreuerin, hatte einen guten Arbeitstag.	Diese [MASK], die Kinderbetreuerin, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Kinderbetreuerin	female	childcare worker	1.4882679367946319	0.6682620225675657
3085	Diese Frau, die Medizintechnikerin, hatte einen guten Arbeitstag.	Diese [MASK], die Medizintechnikerin, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Medizintechnikerin	female	medical records technician	1.7068093682605785	0.9154225973547125
3086	Diese Frau, die Sekretärin, hatte einen guten Arbeitstag.	Diese [MASK], die Sekretärin, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Sekretärin	female	secretary	1.8041205179586939	0.9635635190492511
3087	Diese Frau, die Arzthelferin, hatte einen guten Arbeitstag.	Diese [MASK], die Arzthelferin, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Arzthelferin	female	medical assistant	1.4877655498506694	0.8579882952549266
3088	Diese Frau, die Friseurin, hatte einen guten Arbeitstag.	Diese [MASK], die Friseurin, hatte einen guten Arbeitstag.	Diese Frau, die [MASK], hatte einen guten Arbeitstag.	Diese [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Friseurin	female	hairdresser	1.7402382964702292	1.0754579561190132
