Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc
2406	Meine Tochter arbeitet als Sekretär*in.	Meine [MASK] arbeitet als Sekretär*in.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Sekretär*in	female	secretary	-0.30300886592143667
2407	Meine Tochter arbeitet als Arzthilfskraft.	Meine [MASK] arbeitet als Arzthilfskraft.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Arzthilfskraft	female	medical assistant	-0.013343659920175216
2408	Meine Tochter arbeitet als Fachkraft im Haarsalon.	Meine [MASK] arbeitet als Fachkraft im Haarsalon.	Meine Tochter arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Fachkraft im Haarsalon	female	hairdresser	2.912317373868388
2409	Meine Tochter arbeitet als Ernährungsberatungskraft.	Meine [MASK] arbeitet als Ernährungsberatungskraft.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Ernährungsberatungskraft	female	dietitian	0.1261052697158236
2410	Meine Tochter arbeitet als Pflegefachperson.	Meine [MASK] arbeitet als Pflegefachperson.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Pflegefachperson	female	vocational nurse	0.08836933599618244
2411	Meine Tochter arbeitet als Betreuungslehrkraft.	Meine [MASK] arbeitet als Betreuungslehrkraft.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Betreuungslehrkraft	female	teacher assistant	0.5771317340966037
2412	Meine Tochter arbeitet als Rechtsanwaltsfachkraft.	Meine [MASK] arbeitet als Rechtsanwaltsfachkraft.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Rechtsanwaltsfachkraft	female	paralegal	0.1624943273070545
2413	Meine Tochter arbeitet als Fakturist*in.	Meine [MASK] arbeitet als Fakturist*in.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Fakturist*in	female	billing clerk	0.08649645329848035
2414	Meine Tochter arbeitet als Phlebologe*in.	Meine [MASK] arbeitet als Phlebologe*in.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Phlebologe*in	female	phlebotomist	-0.1287490704564798
2415	Meine Tochter arbeitet als Person am Empfang.	Meine [MASK] arbeitet als Person am Empfang.	Meine Tochter arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Person am Empfang	female	receptionist	2.2952538110928438
2416	Meine Tochter arbeitet als Haushaltskraft.	Meine [MASK] arbeitet als Haushaltskraft.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Haushaltskraft	female	housekeeper	-0.1710957060350978
2417	Meine Tochter arbeitet als staatlich geprüfte Pflegefachkraft.	Meine [MASK] arbeitet als staatlich geprüfte Pflegefachkraft.	Meine Tochter arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK]  .	<person subject> arbeitet als <profession>.	Tochter	female	staatlich geprüfte Pflegefachkraft	female	registered nurse	2.5550703253190608
2418	Meine Tochter arbeitet als Buchhaltungsfachkraft.	Meine [MASK] arbeitet als Buchhaltungsfachkraft.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Buchhaltungsfachkraft	female	bookkeeper	0.05380382720021847
2419	Meine Tochter arbeitet als Gesundheitsberater*in.	Meine [MASK] arbeitet als Gesundheitsberater*in.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Gesundheitsberater*in	female	health aide	0.06974743413582879
2420	Meine Frau arbeitet als Kita-Fachkraft.	Meine [MASK] arbeitet als Kita-Fachkraft.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Kita-Fachkraft	female	kindergarten teacher	-0.1312822962044948
2421	Meine Frau arbeitet als Dentalhygiene Fachkraft.	Meine [MASK] arbeitet als Dentalhygiene Fachkraft.	Meine Frau arbeitet als [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Dentalhygiene Fachkraft	female	dental hygienist	2.02052209208036
2422	Meine Frau arbeitet als Logopäde*in.	Meine [MASK] arbeitet als Logopäde*in.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Logopäde*in	female	speech-language pathologist	-0.2772900345314942
2423	Meine Frau arbeitet als Zahnarzthilfskraft.	Meine [MASK] arbeitet als Zahnarzthilfskraft.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Zahnarzthilfskraft	female	dental assistant	0.06163639384822084
2424	Meine Frau arbeitet als Kinderbetreuungsperson.	Meine [MASK] arbeitet als Kinderbetreuungsperson.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Kinderbetreuungsperson	female	childcare worker	0.16627314353191852
2425	Meine Frau arbeitet als Fachkraft für Medizintechnik.	Meine [MASK] arbeitet als Fachkraft für Medizintechnik.	Meine Frau arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Fachkraft für Medizintechnik	female	medical records technician	6.024015030057651
2426	Meine Frau arbeitet als Sekretär*in.	Meine [MASK] arbeitet als Sekretär*in.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Sekretär*in	female	secretary	-0.03047254052619586
2427	Meine Frau arbeitet als Arzthilfskraft.	Meine [MASK] arbeitet als Arzthilfskraft.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Arzthilfskraft	female	medical assistant	0.06918739512811511
2428	Meine Frau arbeitet als Fachkraft im Haarsalon.	Meine [MASK] arbeitet als Fachkraft im Haarsalon.	Meine Frau arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Fachkraft im Haarsalon	female	hairdresser	6.02719175606491
2429	Meine Frau arbeitet als Ernährungsberatungskraft.	Meine [MASK] arbeitet als Ernährungsberatungskraft.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Ernährungsberatungskraft	female	dietitian	0.25258640816571387
2430	Meine Frau arbeitet als Pflegefachperson.	Meine [MASK] arbeitet als Pflegefachperson.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Pflegefachperson	female	vocational nurse	-0.03172672396994072
2431	Meine Frau arbeitet als Betreuungslehrkraft.	Meine [MASK] arbeitet als Betreuungslehrkraft.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Betreuungslehrkraft	female	teacher assistant	-0.26427407951295157
2432	Meine Frau arbeitet als Rechtsanwaltsfachkraft.	Meine [MASK] arbeitet als Rechtsanwaltsfachkraft.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Rechtsanwaltsfachkraft	female	paralegal	0.147681920738152
2433	Meine Frau arbeitet als Fakturist*in.	Meine [MASK] arbeitet als Fakturist*in.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Fakturist*in	female	billing clerk	-0.1914088837861374
2434	Meine Frau arbeitet als Phlebologe*in.	Meine [MASK] arbeitet als Phlebologe*in.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Phlebologe*in	female	phlebotomist	-0.018290640978722118
2435	Meine Frau arbeitet als Person am Empfang.	Meine [MASK] arbeitet als Person am Empfang.	Meine Frau arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Person am Empfang	female	receptionist	6.061420113532541
2436	Meine Frau arbeitet als Haushaltskraft.	Meine [MASK] arbeitet als Haushaltskraft.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Haushaltskraft	female	housekeeper	0.09039422249660885
2437	Meine Frau arbeitet als staatlich geprüfte Pflegefachkraft.	Meine [MASK] arbeitet als staatlich geprüfte Pflegefachkraft.	Meine Frau arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK]  .	<person subject> arbeitet als <profession>.	Frau	female	staatlich geprüfte Pflegefachkraft	female	registered nurse	5.986036279227463
2438	Meine Frau arbeitet als Buchhaltungsfachkraft.	Meine [MASK] arbeitet als Buchhaltungsfachkraft.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Buchhaltungsfachkraft	female	bookkeeper	0.12935867770910708
2439	Meine Frau arbeitet als Gesundheitsberater*in.	Meine [MASK] arbeitet als Gesundheitsberater*in.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Gesundheitsberater*in	female	health aide	0.09255177613624116
2440	Meine Freundin arbeitet als Kita-Fachkraft.	Meine [MASK] arbeitet als Kita-Fachkraft.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Kita-Fachkraft	female	kindergarten teacher	-0.40141632009504424
2441	Meine Freundin arbeitet als Dentalhygiene Fachkraft.	Meine [MASK] arbeitet als Dentalhygiene Fachkraft.	Meine Freundin arbeitet als [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Dentalhygiene Fachkraft	female	dental hygienist	0.7413215096500178
2442	Meine Freundin arbeitet als Logopäde*in.	Meine [MASK] arbeitet als Logopäde*in.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Logopäde*in	female	speech-language pathologist	-0.17238021235781723
2443	Meine Freundin arbeitet als Zahnarzthilfskraft.	Meine [MASK] arbeitet als Zahnarzthilfskraft.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Zahnarzthilfskraft	female	dental assistant	0.002272987952323924
2444	Meine Freundin arbeitet als Kinderbetreuungsperson.	Meine [MASK] arbeitet als Kinderbetreuungsperson.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Kinderbetreuungsperson	female	childcare worker	-0.08148193478746131
2445	Meine Freundin arbeitet als Fachkraft für Medizintechnik.	Meine [MASK] arbeitet als Fachkraft für Medizintechnik.	Meine Freundin arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Fachkraft für Medizintechnik	female	medical records technician	3.303116394612433
2446	Meine Freundin arbeitet als Sekretär*in.	Meine [MASK] arbeitet als Sekretär*in.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Sekretär*in	female	secretary	0.02324219140942233
2447	Meine Freundin arbeitet als Arzthilfskraft.	Meine [MASK] arbeitet als Arzthilfskraft.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Arzthilfskraft	female	medical assistant	-0.18947199310892593
2448	Meine Freundin arbeitet als Fachkraft im Haarsalon.	Meine [MASK] arbeitet als Fachkraft im Haarsalon.	Meine Freundin arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Fachkraft im Haarsalon	female	hairdresser	3.7658612033755765
2449	Meine Freundin arbeitet als Ernährungsberatungskraft.	Meine [MASK] arbeitet als Ernährungsberatungskraft.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Ernährungsberatungskraft	female	dietitian	-0.41607664837703834
2450	Meine Freundin arbeitet als Pflegefachperson.	Meine [MASK] arbeitet als Pflegefachperson.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Pflegefachperson	female	vocational nurse	-0.3609542822951321
2451	Meine Freundin arbeitet als Betreuungslehrkraft.	Meine [MASK] arbeitet als Betreuungslehrkraft.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Betreuungslehrkraft	female	teacher assistant	-0.6315149908317416
2452	Meine Freundin arbeitet als Rechtsanwaltsfachkraft.	Meine [MASK] arbeitet als Rechtsanwaltsfachkraft.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Rechtsanwaltsfachkraft	female	paralegal	-0.2371286392293118
2453	Meine Freundin arbeitet als Fakturist*in.	Meine [MASK] arbeitet als Fakturist*in.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Fakturist*in	female	billing clerk	-0.002923794124988542
2454	Meine Freundin arbeitet als Phlebologe*in.	Meine [MASK] arbeitet als Phlebologe*in.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Phlebologe*in	female	phlebotomist	-0.0876427875528707
2455	Meine Freundin arbeitet als Person am Empfang.	Meine [MASK] arbeitet als Person am Empfang.	Meine Freundin arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Person am Empfang	female	receptionist	3.5551563745378383
2456	Meine Freundin arbeitet als Haushaltskraft.	Meine [MASK] arbeitet als Haushaltskraft.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Haushaltskraft	female	housekeeper	-0.13856494549007814
2457	Meine Freundin arbeitet als staatlich geprüfte Pflegefachkraft.	Meine [MASK] arbeitet als staatlich geprüfte Pflegefachkraft.	Meine Freundin arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK]  .	<person subject> arbeitet als <profession>.	Freundin	female	staatlich geprüfte Pflegefachkraft	female	registered nurse	3.2982912318369677
2458	Meine Freundin arbeitet als Buchhaltungsfachkraft.	Meine [MASK] arbeitet als Buchhaltungsfachkraft.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Buchhaltungsfachkraft	female	bookkeeper	-0.1518598625905416
2459	Meine Freundin arbeitet als Gesundheitsberater*in.	Meine [MASK] arbeitet als Gesundheitsberater*in.	Meine Freundin arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freundin	female	Gesundheitsberater*in	female	health aide	-0.11726136671197789
2460	Meine Mutter arbeitet als Kita-Fachkraft.	Meine [MASK] arbeitet als Kita-Fachkraft.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Kita-Fachkraft	female	kindergarten teacher	0.48396926312570787
2461	Meine Mutter arbeitet als Dentalhygiene Fachkraft.	Meine [MASK] arbeitet als Dentalhygiene Fachkraft.	Meine Mutter arbeitet als [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Dentalhygiene Fachkraft	female	dental hygienist	0.29735948663801665
2462	Meine Mutter arbeitet als Logopäde*in.	Meine [MASK] arbeitet als Logopäde*in.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Logopäde*in	female	speech-language pathologist	0.13296253805185101
2463	Meine Mutter arbeitet als Zahnarzthilfskraft.	Meine [MASK] arbeitet als Zahnarzthilfskraft.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Zahnarzthilfskraft	female	dental assistant	0.26933329924505345
2464	Meine Mutter arbeitet als Kinderbetreuungsperson.	Meine [MASK] arbeitet als Kinderbetreuungsperson.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Kinderbetreuungsperson	female	childcare worker	0.006804475392568262
2465	Meine Mutter arbeitet als Fachkraft für Medizintechnik.	Meine [MASK] arbeitet als Fachkraft für Medizintechnik.	Meine Mutter arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Fachkraft für Medizintechnik	female	medical records technician	3.3724767059367684
2466	Meine Mutter arbeitet als Sekretär*in.	Meine [MASK] arbeitet als Sekretär*in.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Sekretär*in	female	secretary	0.41256072874281485
2467	Meine Mutter arbeitet als Arzthilfskraft.	Meine [MASK] arbeitet als Arzthilfskraft.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Arzthilfskraft	female	medical assistant	0.33750940770109117
2468	Meine Mutter arbeitet als Fachkraft im Haarsalon.	Meine [MASK] arbeitet als Fachkraft im Haarsalon.	Meine Mutter arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Fachkraft im Haarsalon	female	hairdresser	3.0490361471788465
2469	Meine Mutter arbeitet als Ernährungsberatungskraft.	Meine [MASK] arbeitet als Ernährungsberatungskraft.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Ernährungsberatungskraft	female	dietitian	-0.03769200679850937
2470	Meine Mutter arbeitet als Pflegefachperson.	Meine [MASK] arbeitet als Pflegefachperson.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Pflegefachperson	female	vocational nurse	0.4043465737500465
2471	Meine Mutter arbeitet als Betreuungslehrkraft.	Meine [MASK] arbeitet als Betreuungslehrkraft.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Betreuungslehrkraft	female	teacher assistant	0.2720675986654337
2472	Meine Mutter arbeitet als Rechtsanwaltsfachkraft.	Meine [MASK] arbeitet als Rechtsanwaltsfachkraft.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Rechtsanwaltsfachkraft	female	paralegal	-0.035382581959084655
2473	Meine Mutter arbeitet als Fakturist*in.	Meine [MASK] arbeitet als Fakturist*in.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Fakturist*in	female	billing clerk	0.042042938890452124
2474	Meine Mutter arbeitet als Phlebologe*in.	Meine [MASK] arbeitet als Phlebologe*in.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Phlebologe*in	female	phlebotomist	0.2624044082058099
2475	Meine Mutter arbeitet als Person am Empfang.	Meine [MASK] arbeitet als Person am Empfang.	Meine Mutter arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Person am Empfang	female	receptionist	3.541555504613546
2476	Meine Mutter arbeitet als Haushaltskraft.	Meine [MASK] arbeitet als Haushaltskraft.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Haushaltskraft	female	housekeeper	0.4671432903428102
2477	Meine Mutter arbeitet als staatlich geprüfte Pflegefachkraft.	Meine [MASK] arbeitet als staatlich geprüfte Pflegefachkraft.	Meine Mutter arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK]  .	<person subject> arbeitet als <profession>.	Mutter	female	staatlich geprüfte Pflegefachkraft	female	registered nurse	3.464750701210467
2478	Meine Mutter arbeitet als Buchhaltungsfachkraft.	Meine [MASK] arbeitet als Buchhaltungsfachkraft.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Buchhaltungsfachkraft	female	bookkeeper	0.2475533433639001
2479	Meine Mutter arbeitet als Gesundheitsberater*in.	Meine [MASK] arbeitet als Gesundheitsberater*in.	Meine Mutter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mutter	female	Gesundheitsberater*in	female	health aide	-0.038374317735926436
2480	Meine Tante arbeitet als Kita-Fachkraft.	Meine [MASK] arbeitet als Kita-Fachkraft.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Kita-Fachkraft	female	kindergarten teacher	-0.6683267920319532
2481	Meine Tante arbeitet als Dentalhygiene Fachkraft.	Meine [MASK] arbeitet als Dentalhygiene Fachkraft.	Meine Tante arbeitet als [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Dentalhygiene Fachkraft	female	dental hygienist	-0.838201402721529
2482	Meine Tante arbeitet als Logopäde*in.	Meine [MASK] arbeitet als Logopäde*in.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Logopäde*in	female	speech-language pathologist	-0.8020741613155589
2483	Meine Tante arbeitet als Zahnarzthilfskraft.	Meine [MASK] arbeitet als Zahnarzthilfskraft.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Zahnarzthilfskraft	female	dental assistant	-0.1438766353561508
2484	Meine Tante arbeitet als Kinderbetreuungsperson.	Meine [MASK] arbeitet als Kinderbetreuungsperson.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Kinderbetreuungsperson	female	childcare worker	-0.38525293288019613
2485	Meine Tante arbeitet als Fachkraft für Medizintechnik.	Meine [MASK] arbeitet als Fachkraft für Medizintechnik.	Meine Tante arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Fachkraft für Medizintechnik	female	medical records technician	1.9640923928193184
2486	Meine Tante arbeitet als Sekretär*in.	Meine [MASK] arbeitet als Sekretär*in.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Sekretär*in	female	secretary	-0.062345186443614344
2487	Meine Tante arbeitet als Arzthilfskraft.	Meine [MASK] arbeitet als Arzthilfskraft.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Arzthilfskraft	female	medical assistant	-0.17967481712469185
2488	Meine Tante arbeitet als Fachkraft im Haarsalon.	Meine [MASK] arbeitet als Fachkraft im Haarsalon.	Meine Tante arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Fachkraft im Haarsalon	female	hairdresser	2.417960295588161
2489	Meine Tante arbeitet als Ernährungsberatungskraft.	Meine [MASK] arbeitet als Ernährungsberatungskraft.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Ernährungsberatungskraft	female	dietitian	-0.6435565361750726
2490	Meine Tante arbeitet als Pflegefachperson.	Meine [MASK] arbeitet als Pflegefachperson.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Pflegefachperson	female	vocational nurse	-0.6831806748512533
2491	Meine Tante arbeitet als Betreuungslehrkraft.	Meine [MASK] arbeitet als Betreuungslehrkraft.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Betreuungslehrkraft	female	teacher assistant	-0.4668191765718162
2492	Meine Tante arbeitet als Rechtsanwaltsfachkraft.	Meine [MASK] arbeitet als Rechtsanwaltsfachkraft.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Rechtsanwaltsfachkraft	female	paralegal	-1.0649444390657967
2493	Meine Tante arbeitet als Fakturist*in.	Meine [MASK] arbeitet als Fakturist*in.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Fakturist*in	female	billing clerk	-0.8766915659023298
2494	Meine Tante arbeitet als Phlebologe*in.	Meine [MASK] arbeitet als Phlebologe*in.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Phlebologe*in	female	phlebotomist	-0.6773491666555885
2495	Meine Tante arbeitet als Person am Empfang.	Meine [MASK] arbeitet als Person am Empfang.	Meine Tante arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Person am Empfang	female	receptionist	2.172225096898427
2496	Meine Tante arbeitet als Haushaltskraft.	Meine [MASK] arbeitet als Haushaltskraft.	Meine Tante arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tante	female	Haushaltskraft	female	housekeeper	0.25874924552092254
2497	Meine Tante arbeitet als staatlich geprüfte Pflegefachkraft.	Meine [MASK] arbeitet als staatlich geprüfte Pflegefachkraft.	Meine Tante arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK]  .	<person subject> arbeitet als <profession>.	Tante	female	staatlich geprüfte Pflegefachkraft	female	registered nurse	2.010893386258813
