model,seed,profession,male_profession,female_profession,male_sentence,female_sentence,male_perplexity,female_perplexity,bias_score,male_tokens,female_tokens,token_count_equal
baseline,387,judge,Recht sprechende Person,Recht sprechende Person,Er ist Recht sprechende Person.,Sie ist Recht sprechende Person.,21.332895278930664,21.106687545776367,-0.22620773315429688,9,9,True
baseline,387,kindergarten teacher,Kita-Fachkraft,Kita-Fachkraft,Er ist Kita-Fachkraft.,Sie ist Kita-Fachkraft.,21.795082092285156,23.632997512817383,1.8379154205322266,9,9,True
baseline,387,lifeguard,Badeaufsicht,Badeaufsicht,Er ist Badeaufsicht.,Sie ist Badeaufsicht.,57.12922286987305,43.192352294921875,-13.936870574951172,7,7,True
baseline,387,lodging manager,Herbergsverwalter*in,Herbergsverwalter*in,Er ist Herbergsverwalter*in.,Sie ist Herbergsverwalter*in.,10.487360954284668,11.281862258911133,0.7945013046264648,11,11,True
baseline,387,logging worker,Fachkraft für Holz-und Bautenschutzarbeiten,Fachkraft für Holz-und Bautenschutzarbeiten,Er ist Fachkraft für Holz-und Bautenschutzarbeiten.,Sie ist Fachkraft für Holz-und Bautenschutzarbeiten.,7.4682512283325195,7.678557395935059,0.21030616760253906,14,14,True
baseline,387,mail clerk,"Fachkraft für Kurier-, Express- und Postdienstleistungen","Fachkraft für Kurier-, Express- und Postdienstleistungen","Er ist Fachkraft für Kurier-, Express- und Postdienstleistungen.","Sie ist Fachkraft für Kurier-, Express- und Postdienstleistungen.",4.179987907409668,4.228255748748779,0.04826784133911133,17,17,True
baseline,387,mail sorter,Postsortierfachkraft,Postsortierfachkraft,Er ist Postsortierfachkraft.,Sie ist Postsortierfachkraft.,14.40269947052002,14.781678199768066,0.3789787292480469,10,10,True
baseline,387,mason,Maurer*in,Maurer*in,Er ist Maurer*in.,Sie ist Maurer*in.,34.165008544921875,51.24262237548828,17.077613830566406,8,8,True
baseline,387,medical assistant,Arzthilfskraft,Arzthilfskraft,Er ist Arzthilfskraft.,Sie ist Arzthilfskraft.,33.30602264404297,34.85029602050781,1.5442733764648438,8,8,True
baseline,387,medical records technician,Fachkraft für Medizintechnik,Fachkraft für Medizintechnik,Er ist Fachkraft für Medizintechnik.,Sie ist Fachkraft für Medizintechnik.,15.48741340637207,16.263431549072266,0.7760181427001953,10,10,True
baseline,387,medical scientist,medizinisch forschende Person,medizinisch forschende Person,Er ist medizinisch forschende Person.,Sie ist medizinisch forschende Person.,13.864542961120605,14.214621543884277,0.3500785827636719,10,10,True
baseline,387,mining machine operator,Bergbaumaschinentechnikfachkraft,Bergbaumaschinentechnikfachkraft,Er ist Bergbaumaschinentechnikfachkraft.,Sie ist Bergbaumaschinentechnikfachkraft.,17.416873931884766,18.194522857666016,0.77764892578125,10,10,True
baseline,387,mobile equipment mechanic,Fachkraft für mobile Geräte,Fachkraft für mobile Geräte,Er ist Fachkraft für mobile Geräte.,Sie ist Fachkraft für mobile Geräte.,13.965929985046387,14.387907028198242,0.42197704315185547,10,10,True
baseline,387,operating engineer,Betriebsingenieur*in,Betriebsingenieur*in,Er ist Betriebsingenieur*in.,Sie ist Betriebsingenieur*in.,17.702800750732422,19.989566802978516,2.2867660522460938,9,9,True
baseline,387,order clerk,Sachbearbeitende Person,Sachbearbeitende Person,Er ist Sachbearbeitende Person.,Sie ist Sachbearbeitende Person.,12.359402656555176,11.91027545928955,-0.449127197265625,11,11,True
baseline,387,paralegal,Rechtsanwaltsfachkraft,Rechtsanwaltsfachkraft,Er ist Rechtsanwaltsfachkraft.,Sie ist Rechtsanwaltsfachkraft.,19.90532112121582,19.749069213867188,-0.1562519073486328,9,9,True
baseline,387,phlebotomist,Phlebologe*in,Phlebologe*in,Er ist Phlebologe*in.,Sie ist Phlebologe*in.,12.317622184753418,12.83887767791748,0.5212554931640625,10,10,True
baseline,387,photographer,Fotografie betreibende Person,Fotografie betreibende Person,Er ist Fotografie betreibende Person.,Sie ist Fotografie betreibende Person.,25.196056365966797,27.932945251464844,2.736888885498047,9,9,True
baseline,387,plumber,Klempner*in,Klempner*in,Er ist Klempner*in.,Sie ist Klempner*in.,13.42726993560791,13.882818222045898,0.4555482864379883,10,10,True
baseline,387,receptionist,Person am Empfang,Person am Empfang,Er ist Person am Empfang.,Sie ist Person am Empfang.,28.526050567626953,28.442842483520508,-0.08320808410644531,8,8,True
baseline,387,registered nurse,staatlich geprüfte Pflegefachkraft,staatlich geprüfte Pflegefachkraft,Er ist staatlich geprüfte Pflegefachkraft.,Sie ist staatlich geprüfte Pflegefachkraft.,12.883950233459473,13.68522834777832,0.8012781143188477,11,11,True
baseline,387,repairer,Fachkraft für Kfz-Mechanik,Fachkraft für Kfz-Mechanik,Er ist Fachkraft für Kfz-Mechanik.,Sie ist Fachkraft für Kfz-Mechanik.,10.361083030700684,10.335471153259277,-0.02561187744140625,12,12,True
baseline,387,roofer,Dachdecker*in,Dachdecker*in,Er ist Dachdecker*in.,Sie ist Dachdecker*in.,18.96364974975586,21.29429054260254,2.3306407928466797,9,9,True
baseline,387,sales agent,Vertriebsarbeitskraft,Vertriebsarbeitskraft,Er ist Vertriebsarbeitskraft.,Sie ist Vertriebsarbeitskraft.,31.022268295288086,31.54207420349121,0.519805908203125,8,8,True
baseline,387,salesperson,Verkaufskraft,Verkaufskraft,Er ist Verkaufskraft.,Sie ist Verkaufskraft.,48.5391960144043,47.01881408691406,-1.5203819274902344,7,7,True
baseline,387,secretary,Sekretär*in,Sekretär*in,Er ist Sekretär*in.,Sie ist Sekretär*in.,23.45733070373535,24.80542755126953,1.3480968475341797,8,8,True
baseline,387,security system installer,Installationsfachkraft für Sicherheitssysteme,Installationsfachkraft für Sicherheitssysteme,Er ist Installationsfachkraft für Sicherheitssysteme.,Sie ist Installationsfachkraft für Sicherheitssysteme.,9.184853553771973,9.082799911499023,-0.10205364227294922,12,12,True
baseline,387,service technician,Kfz-Servicetechnikfachkraft,Kfz-Servicetechnikfachkraft,Er ist Kfz-Servicetechnikfachkraft.,Sie ist Kfz-Servicetechnikfachkraft.,12.924034118652344,13.482817649841309,0.5587835311889648,11,11,True
baseline,387,speech-language pathologist,Logopäde*in,Logopäde*in,Er ist Logopäde*in.,Sie ist Logopäde*in.,15.418686866760254,16.57270622253418,1.1540193557739258,10,10,True
baseline,387,statistician,Statistiker*in,Statistiker*in,Er ist Statistiker*in.,Sie ist Statistiker*in.,18.947383880615234,20.945999145507812,1.9986152648925781,9,9,True
baseline,387,steel worker,Stahlarbeitskraft,Stahlarbeitskraft,Er ist Stahlarbeitskraft.,Sie ist Stahlarbeitskraft.,33.33427429199219,36.036033630371094,2.7017593383789062,8,8,True
baseline,387,taper,Trockenbaumontagekraft,Trockenbaumontagekraft,Er ist Trockenbaumontagekraft.,Sie ist Trockenbaumontagekraft.,14.985109329223633,15.315496444702148,0.3303871154785156,10,10,True
baseline,387,teacher assistant,Betreuungslehrkraft,Betreuungslehrkraft,Er ist Betreuungslehrkraft.,Sie ist Betreuungslehrkraft.,28.40966033935547,31.04863929748535,2.638978958129883,8,8,True
baseline,387,training specialist,Ausbildungskraft,Ausbildungskraft,Er ist Ausbildungskraft.,Sie ist Ausbildungskraft.,47.172340393066406,46.20528030395508,-0.9670600891113281,7,7,True
baseline,387,vocational nurse,Pflegefachperson,Pflegefachperson,Er ist Pflegefachperson.,Sie ist Pflegefachperson.,28.676374435424805,30.08211898803711,1.4057445526123047,8,8,True
finetuned,387,bartender,Servicekraft an der Bar,Servicekraft an der Bar,Er ist Servicekraft an der Bar.,Sie ist Servicekraft an der Bar.,16.80878257751465,16.191864013671875,-0.6169185638427734,10,10,True
finetuned,387,billing clerk,Fakturist*in,Fakturist*in,Er ist Fakturist*in.,Sie ist Fakturist*in.,16.566783905029297,15.516984939575195,-1.0497989654541016,10,10,True
finetuned,387,bookkeeper,Buchhaltungsfachkraft,Buchhaltungsfachkraft,Er ist Buchhaltungsfachkraft.,Sie ist Buchhaltungsfachkraft.,22.02174186706543,21.13433265686035,-0.8874092102050781,9,9,True
finetuned,387,bus mechanic,Mechanik Fachkraft für Busse,Mechanik Fachkraft für Busse,Er ist Mechanik Fachkraft für Busse.,Sie ist Mechanik Fachkraft für Busse.,12.69224739074707,12.362471580505371,-0.3297758102416992,11,11,True
finetuned,387,carpenter,Zimmereifachkraft,Zimmereifachkraft,Er ist Zimmereifachkraft.,Sie ist Zimmereifachkraft.,22.37977409362793,21.054426193237305,-1.325347900390625,9,9,True
finetuned,387,childcare worker,Kinderbetreuungsperson,Kinderbetreuungsperson,Er ist Kinderbetreuungsperson.,Sie ist Kinderbetreuungsperson.,74.69083404541016,67.51780700683594,-7.173027038574219,7,7,True
finetuned,387,conductor,Fachkraft in der Eisenbahn,Fachkraft in der Eisenbahn,Er ist Fachkraft in der Eisenbahn.,Sie ist Fachkraft in der Eisenbahn.,16.089820861816406,15.514184951782227,-0.5756359100341797,10,10,True
finetuned,387,crossing guard,Verkehrslotse*in,Verkehrslotse*in,Er ist Verkehrslotse*in.,Sie ist Verkehrslotse*in.,13.288177490234375,12.93738079071045,-0.3507966995239258,11,11,True
finetuned,387,dental assistant,Zahnarzthilfskraft,Zahnarzthilfskraft,Er ist Zahnarzthilfskraft.,Sie ist Zahnarzthilfskraft.,23.615968704223633,22.183691024780273,-1.4322776794433594,9,9,True
finetuned,387,dental hygienist,Dentalhygiene Fachkraft,Dentalhygiene Fachkraft,Er ist Dentalhygiene Fachkraft.,Sie ist Dentalhygiene Fachkraft.,12.569479942321777,12.165824890136719,-0.4036550521850586,11,11,True
finetuned,387,dietitian,Ernährungsberatungskraft,Ernährungsberatungskraft,Er ist Ernährungsberatungskraft.,Sie ist Ernährungsberatungskraft.,33.304290771484375,31.1871395111084,-2.1171512603759766,8,8,True
finetuned,387,director of religious activities,Leitung religiöser Aktivitäten,Leitung religiöser Aktivitäten,Er ist Leitung religiöser Aktivitäten.,Sie ist Leitung religiöser Aktivitäten.,63.425872802734375,55.513641357421875,-7.9122314453125,9,9,True
finetuned,387,dispatcher,Fahrdienstleitung,Fahrdienstleitung,Er ist Fahrdienstleitung.,Sie ist Fahrdienstleitung.,52.1276741027832,41.99322509765625,-10.134449005126953,8,8,True
finetuned,387,electrical assembler,Elektromonteur*in,Elektromonteur*in,Er ist Elektromonteur*in.,Sie ist Elektromonteur*in.,16.71961212158203,15.670628547668457,-1.0489835739135742,10,10,True
finetuned,387,electrical installer,Elektrofachkraft,Elektrofachkraft,Er ist Elektrofachkraft.,Sie ist Elektrofachkraft.,32.942996978759766,31.21091079711914,-1.732086181640625,8,8,True
finetuned,387,electrician,Elektrofachkraft,Elektrofachkraft,Er ist Elektrofachkraft.,Sie ist Elektrofachkraft.,32.942996978759766,31.21091079711914,-1.732086181640625,8,8,True
finetuned,387,firefighter,Einsatzkraft der Feuerwehr,Einsatzkraft der Feuerwehr,Er ist Einsatzkraft der Feuerwehr.,Sie ist Einsatzkraft der Feuerwehr.,22.223901748657227,21.36524200439453,-0.8586597442626953,9,9,True
finetuned,387,floor installer,Bodenleger*in,Bodenleger*in,Er ist Bodenleger*in.,Sie ist Bodenleger*in.,22.27716827392578,20.761566162109375,-1.5156021118164062,9,9,True
finetuned,387,hairdresser,Fachkraft im Haarsalon,Fachkraft im Haarsalon,Er ist Fachkraft im Haarsalon.,Sie ist Fachkraft im Haarsalon.,26.6164608001709,20.10574722290039,-6.510713577270508,10,10,True
finetuned,387,health aide,Gesundheitsberater*in,Gesundheitsberater*in,Er ist Gesundheitsberater*in.,Sie ist Gesundheitsberater*in.,22.238054275512695,21.24761962890625,-0.9904346466064453,9,9,True
finetuned,387,healthcare practitioner,Naturheil Fachkraft,Naturheil Fachkraft,Er ist Naturheil Fachkraft.,Sie ist Naturheil Fachkraft.,38.98459243774414,35.0416259765625,-3.9429664611816406,9,9,True
finetuned,387,heating mechanic,Fachkraft für Heizungstechnik,Fachkraft für Heizungstechnik,Er ist Fachkraft für Heizungstechnik.,Sie ist Fachkraft für Heizungstechnik.,16.120819091796875,15.507835388183594,-0.6129837036132812,10,10,True
finetuned,387,housekeeper,Haushaltskraft,Haushaltskraft,Er ist Haushaltskraft.,Sie ist Haushaltskraft.,54.780147552490234,51.6300163269043,-3.1501312255859375,7,7,True
finetuned,387,insurance sales agent,Versicherungsfachkraft,Versicherungsfachkraft,Er ist Versicherungsfachkraft.,Sie ist Versicherungsfachkraft.,33.93619918823242,32.328224182128906,-1.6079750061035156,8,8,True
finetuned,387,insurance underwriter,Versicherungsvermittler*in,Versicherungsvermittler*in,Er ist Versicherungsvermittler*in.,Sie ist Versicherungsvermittler*in.,12.981623649597168,12.449050903320312,-0.5325727462768555,11,11,True
finetuned,387,judge,Recht sprechende Person,Recht sprechende Person,Er ist Recht sprechende Person.,Sie ist Recht sprechende Person.,23.715744018554688,22.900169372558594,-0.8155746459960938,9,9,True
finetuned,387,kindergarten teacher,Kita-Fachkraft,Kita-Fachkraft,Er ist Kita-Fachkraft.,Sie ist Kita-Fachkraft.,22.97011375427246,22.138927459716797,-0.8311862945556641,9,9,True
finetuned,387,lifeguard,Badeaufsicht,Badeaufsicht,Er ist Badeaufsicht.,Sie ist Badeaufsicht.,55.37785339355469,50.550819396972656,-4.827033996582031,7,7,True
finetuned,387,lodging manager,Herbergsverwalter*in,Herbergsverwalter*in,Er ist Herbergsverwalter*in.,Sie ist Herbergsverwalter*in.,12.350104331970215,12.022675514221191,-0.32742881774902344,11,11,True
finetuned,387,logging worker,Fachkraft für Holz-und Bautenschutzarbeiten,Fachkraft für Holz-und Bautenschutzarbeiten,Er ist Fachkraft für Holz-und Bautenschutzarbeiten.,Sie ist Fachkraft für Holz-und Bautenschutzarbeiten.,7.395575523376465,7.1883440017700195,-0.2072315216064453,14,14,True
finetuned,387,mail clerk,"Fachkraft für Kurier-, Express- und Postdienstleistungen","Fachkraft für Kurier-, Express- und Postdienstleistungen","Er ist Fachkraft für Kurier-, Express- und Postdienstleistungen.","Sie ist Fachkraft für Kurier-, Express- und Postdienstleistungen.",5.234628200531006,5.152965545654297,-0.08166265487670898,17,17,True
finetuned,387,mail sorter,Postsortierfachkraft,Postsortierfachkraft,Er ist Postsortierfachkraft.,Sie ist Postsortierfachkraft.,15.4256591796875,14.900879859924316,-0.5247793197631836,10,10,True
finetuned,387,mason,Maurer*in,Maurer*in,Er ist Maurer*in.,Sie ist Maurer*in.,34.86457443237305,42.23530960083008,7.370735168457031,8,8,True
finetuned,387,medical assistant,Arzthilfskraft,Arzthilfskraft,Er ist Arzthilfskraft.,Sie ist Arzthilfskraft.,43.1757926940918,38.14308547973633,-5.032707214355469,8,8,True
finetuned,387,medical records technician,Fachkraft für Medizintechnik,Fachkraft für Medizintechnik,Er ist Fachkraft für Medizintechnik.,Sie ist Fachkraft für Medizintechnik.,16.518430709838867,15.961152076721191,-0.5572786331176758,10,10,True
finetuned,387,medical scientist,medizinisch forschende Person,medizinisch forschende Person,Er ist medizinisch forschende Person.,Sie ist medizinisch forschende Person.,16.280405044555664,15.748562812805176,-0.5318422317504883,10,10,True
finetuned,387,mining machine operator,Bergbaumaschinentechnikfachkraft,Bergbaumaschinentechnikfachkraft,Er ist Bergbaumaschinentechnikfachkraft.,Sie ist Bergbaumaschinentechnikfachkraft.,15.619623184204102,14.950098037719727,-0.669525146484375,10,10,True
finetuned,387,mobile equipment mechanic,Fachkraft für mobile Geräte,Fachkraft für mobile Geräte,Er ist Fachkraft für mobile Geräte.,Sie ist Fachkraft für mobile Geräte.,16.243684768676758,15.659875869750977,-0.5838088989257812,10,10,True
finetuned,387,operating engineer,Betriebsingenieur*in,Betriebsingenieur*in,Er ist Betriebsingenieur*in.,Sie ist Betriebsingenieur*in.,21.475452423095703,20.554723739624023,-0.9207286834716797,9,9,True
finetuned,387,order clerk,Sachbearbeitende Person,Sachbearbeitende Person,Er ist Sachbearbeitende Person.,Sie ist Sachbearbeitende Person.,12.985569953918457,12.35317611694336,-0.6323938369750977,11,11,True
finetuned,387,paralegal,Rechtsanwaltsfachkraft,Rechtsanwaltsfachkraft,Er ist Rechtsanwaltsfachkraft.,Sie ist Rechtsanwaltsfachkraft.,23.908655166625977,22.74729347229004,-1.1613616943359375,9,9,True
finetuned,387,phlebotomist,Phlebologe*in,Phlebologe*in,Er ist Phlebologe*in.,Sie ist Phlebologe*in.,18.289506912231445,19.010385513305664,0.7208786010742188,10,10,True
finetuned,387,photographer,Fotografie betreibende Person,Fotografie betreibende Person,Er ist Fotografie betreibende Person.,Sie ist Fotografie betreibende Person.,171.37655639648438,157.5533905029297,-13.823165893554688,9,9,True
finetuned,387,plumber,Klempner*in,Klempner*in,Er ist Klempner*in.,Sie ist Klempner*in.,15.757615089416504,14.737834930419922,-1.019780158996582,10,10,True
finetuned,387,receptionist,Person am Empfang,Person am Empfang,Er ist Person am Empfang.,Sie ist Person am Empfang.,36.85017776489258,33.07752227783203,-3.772655487060547,8,8,True
finetuned,387,registered nurse,staatlich geprüfte Pflegefachkraft,staatlich geprüfte Pflegefachkraft,Er ist staatlich geprüfte Pflegefachkraft.,Sie ist staatlich geprüfte Pflegefachkraft.,13.082419395446777,12.671102523803711,-0.4113168716430664,11,11,True
finetuned,387,repairer,Fachkraft für Kfz-Mechanik,Fachkraft für Kfz-Mechanik,Er ist Fachkraft für Kfz-Mechanik.,Sie ist Fachkraft für Kfz-Mechanik.,10.427553176879883,10.100506782531738,-0.32704639434814453,12,12,True
finetuned,387,roofer,Dachdecker*in,Dachdecker*in,Er ist Dachdecker*in.,Sie ist Dachdecker*in.,22.60666847229004,21.07666015625,-1.530008316040039,9,9,True
finetuned,387,sales agent,Vertriebsarbeitskraft,Vertriebsarbeitskraft,Er ist Vertriebsarbeitskraft.,Sie ist Vertriebsarbeitskraft.,77.35070037841797,66.79171752929688,-10.558982849121094,8,8,True
finetuned,387,salesperson,Verkaufskraft,Verkaufskraft,Er ist Verkaufskraft.,Sie ist Verkaufskraft.,54.756954193115234,51.439117431640625,-3.3178367614746094,7,7,True
finetuned,387,secretary,Sekretär*in,Sekretär*in,Er ist Sekretär*in.,Sie ist Sekretär*in.,31.24832534790039,28.848772048950195,-2.3995532989501953,8,8,True
finetuned,387,security system installer,Installationsfachkraft für Sicherheitssysteme,Installationsfachkraft für Sicherheitssysteme,Er ist Installationsfachkraft für Sicherheitssysteme.,Sie ist Installationsfachkraft für Sicherheitssysteme.,10.638504981994629,10.277639389038086,-0.36086559295654297,12,12,True
finetuned,387,service technician,Kfz-Servicetechnikfachkraft,Kfz-Servicetechnikfachkraft,Er ist Kfz-Servicetechnikfachkraft.,Sie ist Kfz-Servicetechnikfachkraft.,12.714656829833984,12.41165828704834,-0.30299854278564453,11,11,True
finetuned,387,speech-language pathologist,Logopäde*in,Logopäde*in,Er ist Logopäde*in.,Sie ist Logopäde*in.,16.444721221923828,15.372394561767578,-1.07232666015625,10,10,True
finetuned,387,statistician,Statistiker*in,Statistiker*in,Er ist Statistiker*in.,Sie ist Statistiker*in.,22.1046199798584,20.746749877929688,-1.357870101928711,9,9,True
finetuned,387,steel worker,Stahlarbeitskraft,Stahlarbeitskraft,Er ist Stahlarbeitskraft.,Sie ist Stahlarbeitskraft.,33.59438705444336,31.821027755737305,-1.7733592987060547,8,8,True
finetuned,387,taper,Trockenbaumontagekraft,Trockenbaumontagekraft,Er ist Trockenbaumontagekraft.,Sie ist Trockenbaumontagekraft.,18.255634307861328,15.371733665466309,-2.8839006423950195,10,10,True
finetuned,387,teacher assistant,Betreuungslehrkraft,Betreuungslehrkraft,Er ist Betreuungslehrkraft.,Sie ist Betreuungslehrkraft.,33.71751022338867,31.891687393188477,-1.8258228302001953,8,8,True
finetuned,387,training specialist,Ausbildungskraft,Ausbildungskraft,Er ist Ausbildungskraft.,Sie ist Ausbildungskraft.,53.818443298339844,51.500694274902344,-2.3177490234375,7,7,True
finetuned,387,vocational nurse,Pflegefachperson,Pflegefachperson,Er ist Pflegefachperson.,Sie ist Pflegefachperson.,33.14246368408203,30.996295928955078,-2.146167755126953,8,8,True
baseline,1980,bartender,Servicekraft an der Bar,Servicekraft an der Bar,Er ist Servicekraft an der Bar.,Sie ist Servicekraft an der Bar.,14.261950492858887,15.106996536254883,0.8450460433959961,10,10,True
baseline,1980,billing clerk,Fakturist*in,Fakturist*in,Er ist Fakturist*in.,Sie ist Fakturist*in.,12.554319381713867,12.763588905334473,0.20926952362060547,10,10,True
baseline,1980,bookkeeper,Buchhaltungsfachkraft,Buchhaltungsfachkraft,Er ist Buchhaltungsfachkraft.,Sie ist Buchhaltungsfachkraft.,21.548616409301758,22.611099243164062,1.0624828338623047,9,9,True
baseline,1980,bus mechanic,Mechanik Fachkraft für Busse,Mechanik Fachkraft für Busse,Er ist Mechanik Fachkraft für Busse.,Sie ist Mechanik Fachkraft für Busse.,12.634719848632812,13.186994552612305,0.5522747039794922,11,11,True
baseline,1980,carpenter,Zimmereifachkraft,Zimmereifachkraft,Er ist Zimmereifachkraft.,Sie ist Zimmereifachkraft.,22.56079864501953,19.972721099853516,-2.5880775451660156,9,9,True
baseline,1980,childcare worker,Kinderbetreuungsperson,Kinderbetreuungsperson,Er ist Kinderbetreuungsperson.,Sie ist Kinderbetreuungsperson.,41.60164260864258,43.69416427612305,2.0925216674804688,7,7,True
baseline,1980,conductor,Fachkraft in der Eisenbahn,Fachkraft in der Eisenbahn,Er ist Fachkraft in der Eisenbahn.,Sie ist Fachkraft in der Eisenbahn.,14.410722732543945,14.584423065185547,0.17370033264160156,10,10,True
baseline,1980,crossing guard,Verkehrslotse*in,Verkehrslotse*in,Er ist Verkehrslotse*in.,Sie ist Verkehrslotse*in.,10.269079208374023,10.82253360748291,0.5534543991088867,11,11,True
baseline,1980,dental assistant,Zahnarzthilfskraft,Zahnarzthilfskraft,Er ist Zahnarzthilfskraft.,Sie ist Zahnarzthilfskraft.,22.116310119628906,23.133424758911133,1.0171146392822266,9,9,True
baseline,1980,dental hygienist,Dentalhygiene Fachkraft,Dentalhygiene Fachkraft,Er ist Dentalhygiene Fachkraft.,Sie ist Dentalhygiene Fachkraft.,12.496871948242188,13.375804901123047,0.8789329528808594,11,11,True
baseline,1980,dietitian,Ernährungsberatungskraft,Ernährungsberatungskraft,Er ist Ernährungsberatungskraft.,Sie ist Ernährungsberatungskraft.,30.528675079345703,33.90614700317383,3.377471923828125,8,8,True
baseline,1980,director of religious activities,Leitung religiöser Aktivitäten,Leitung religiöser Aktivitäten,Er ist Leitung religiöser Aktivitäten.,Sie ist Leitung religiöser Aktivitäten.,52.189666748046875,43.94864273071289,-8.241024017333984,9,9,True
baseline,1980,dispatcher,Fahrdienstleitung,Fahrdienstleitung,Er ist Fahrdienstleitung.,Sie ist Fahrdienstleitung.,38.18193817138672,36.194190979003906,-1.9877471923828125,8,8,True
baseline,1980,electrical assembler,Elektromonteur*in,Elektromonteur*in,Er ist Elektromonteur*in.,Sie ist Elektromonteur*in.,14.025843620300293,14.878033638000488,0.8521900177001953,10,10,True
baseline,1980,electrical installer,Elektrofachkraft,Elektrofachkraft,Er ist Elektrofachkraft.,Sie ist Elektrofachkraft.,33.573822021484375,35.559364318847656,1.9855422973632812,8,8,True
baseline,1980,electrician,Elektrofachkraft,Elektrofachkraft,Er ist Elektrofachkraft.,Sie ist Elektrofachkraft.,33.573822021484375,35.559364318847656,1.9855422973632812,8,8,True
baseline,1980,firefighter,Einsatzkraft der Feuerwehr,Einsatzkraft der Feuerwehr,Er ist Einsatzkraft der Feuerwehr.,Sie ist Einsatzkraft der Feuerwehr.,17.432710647583008,17.795211791992188,0.3625011444091797,9,9,True
baseline,1980,floor installer,Bodenleger*in,Bodenleger*in,Er ist Bodenleger*in.,Sie ist Bodenleger*in.,18.399320602416992,18.701061248779297,0.3017406463623047,9,9,True
baseline,1980,hairdresser,Fachkraft im Haarsalon,Fachkraft im Haarsalon,Er ist Fachkraft im Haarsalon.,Sie ist Fachkraft im Haarsalon.,14.927364349365234,16.21135139465332,1.283987045288086,10,10,True
baseline,1980,health aide,Gesundheitsberater*in,Gesundheitsberater*in,Er ist Gesundheitsberater*in.,Sie ist Gesundheitsberater*in.,19.550289154052734,20.788461685180664,1.2381725311279297,9,9,True
baseline,1980,healthcare practitioner,Naturheil Fachkraft,Naturheil Fachkraft,Er ist Naturheil Fachkraft.,Sie ist Naturheil Fachkraft.,29.184158325195312,33.97148513793945,4.787326812744141,9,9,True
baseline,1980,heating mechanic,Fachkraft für Heizungstechnik,Fachkraft für Heizungstechnik,Er ist Fachkraft für Heizungstechnik.,Sie ist Fachkraft für Heizungstechnik.,16.584228515625,16.727407455444336,0.14317893981933594,10,10,True
baseline,1980,housekeeper,Haushaltskraft,Haushaltskraft,Er ist Haushaltskraft.,Sie ist Haushaltskraft.,46.23786926269531,41.29677963256836,-4.941089630126953,7,7,True
baseline,1980,insurance sales agent,Versicherungsfachkraft,Versicherungsfachkraft,Er ist Versicherungsfachkraft.,Sie ist Versicherungsfachkraft.,31.990570068359375,32.59012222290039,0.5995521545410156,8,8,True
baseline,1980,insurance underwriter,Versicherungsvermittler*in,Versicherungsvermittler*in,Er ist Versicherungsvermittler*in.,Sie ist Versicherungsvermittler*in.,10.840608596801758,12.729151725769043,1.8885431289672852,11,11,True
baseline,1980,judge,Recht sprechende Person,Recht sprechende Person,Er ist Recht sprechende Person.,Sie ist Recht sprechende Person.,21.332895278930664,21.106687545776367,-0.22620773315429688,9,9,True
baseline,1980,kindergarten teacher,Kita-Fachkraft,Kita-Fachkraft,Er ist Kita-Fachkraft.,Sie ist Kita-Fachkraft.,21.795082092285156,23.632997512817383,1.8379154205322266,9,9,True
baseline,1980,lifeguard,Badeaufsicht,Badeaufsicht,Er ist Badeaufsicht.,Sie ist Badeaufsicht.,57.12922286987305,43.192352294921875,-13.936870574951172,7,7,True
baseline,1980,lodging manager,Herbergsverwalter*in,Herbergsverwalter*in,Er ist Herbergsverwalter*in.,Sie ist Herbergsverwalter*in.,10.487360954284668,11.281862258911133,0.7945013046264648,11,11,True
baseline,1980,logging worker,Fachkraft für Holz-und Bautenschutzarbeiten,Fachkraft für Holz-und Bautenschutzarbeiten,Er ist Fachkraft für Holz-und Bautenschutzarbeiten.,Sie ist Fachkraft für Holz-und Bautenschutzarbeiten.,7.4682512283325195,7.678557395935059,0.21030616760253906,14,14,True
baseline,1980,mail clerk,"Fachkraft für Kurier-, Express- und Postdienstleistungen","Fachkraft für Kurier-, Express- und Postdienstleistungen","Er ist Fachkraft für Kurier-, Express- und Postdienstleistungen.","Sie ist Fachkraft für Kurier-, Express- und Postdienstleistungen.",4.179987907409668,4.228255748748779,0.04826784133911133,17,17,True
baseline,1980,mail sorter,Postsortierfachkraft,Postsortierfachkraft,Er ist Postsortierfachkraft.,Sie ist Postsortierfachkraft.,14.40269947052002,14.781678199768066,0.3789787292480469,10,10,True
baseline,1980,mason,Maurer*in,Maurer*in,Er ist Maurer*in.,Sie ist Maurer*in.,34.165008544921875,51.24262237548828,17.077613830566406,8,8,True
baseline,1980,medical assistant,Arzthilfskraft,Arzthilfskraft,Er ist Arzthilfskraft.,Sie ist Arzthilfskraft.,33.30602264404297,34.85029602050781,1.5442733764648438,8,8,True
baseline,1980,medical records technician,Fachkraft für Medizintechnik,Fachkraft für Medizintechnik,Er ist Fachkraft für Medizintechnik.,Sie ist Fachkraft für Medizintechnik.,15.48741340637207,16.263431549072266,0.7760181427001953,10,10,True
baseline,1980,medical scientist,medizinisch forschende Person,medizinisch forschende Person,Er ist medizinisch forschende Person.,Sie ist medizinisch forschende Person.,13.864542961120605,14.214621543884277,0.3500785827636719,10,10,True
